year,age_gr,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,unter 18 J.,kein Migrationshintergrund,,,,,,,,,,,,
1984,unter 18 J.,direkter Migrationshintergrund,,,,,,,,,,,,
1984,unter 18 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,18-29 J.,kein Migrationshintergrund,1299,40.16555164215947,39.88870141820844,40.4424018661105,50.542490829188914,47.13154740572162,58.48498050583783,40.0,40.0,40.0,40.0,40.0
1984,18-29 J.,direkter Migrationshintergrund,518,40.05444114530958,39.71621483847831,40.392667452140856,40.0,40.0,31.600521414120667,52.599217878819,19.001303535301666,40.0,40.0,40.0
1984,18-29 J.,indirekter Migrationshintergrund,35,40.49920659831206,39.84496753491311,41.153445661711004,43.76404222204728,54.618449326442544,40.77999856979405,48.24010770042712,36.30393309141421,40.0,38.0,40.0
1984,30-45 J.,kein Migrationshintergrund,1687,39.98800892427841,39.661274542979925,40.3147433055769,40.0,40.0,40.63037859460781,39.05443210808828,41.57594648651953,40.0,40.0,40.0
1984,30-45 J.,direkter Migrationshintergrund,936,39.23805513359117,38.88521663781923,39.59089362936311,37.946019777709736,40.0,36.117758505229766,40.68841168642969,33.37536659650981,40.0,40.0,40.0
1984,30-45 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,46-65 J.,kein Migrationshintergrund,1320,40.43210875762589,40.094081080279544,40.77013643497224,40.0,27.716410648341427,48.40253238527547,27.396201422086794,40.0,40.0,40.0,40.0
1984,46-65 J.,direkter Migrationshintergrund,592,38.05206073488933,37.62942894285087,38.47469252692779,40.0,40.0,34.337217542616045,48.49417368607593,25.843043856540113,40.0,40.0,40.0
1984,46-65 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,66 und älter,kein Migrationshintergrund,42,26.74310929357562,24.416626841016306,29.069591746134936,34.47147813386571,24.540476044789813,27.417728117459767,45.05210315847462,16.837103092850853,20.0,10.0,24.0
1984,66 und älter,direkter Migrationshintergrund,,,,,,,,,,,,
1984,66 und älter,indirekter Migrationshintergrund,,,,,,,,,,,,
1985,unter 18 J.,kein Migrationshintergrund,,,,,,,,,,,,
1985,unter 18 J.,direkter Migrationshintergrund,,,,,,,,,,,,
1985,unter 18 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
1985,18-29 J.,kein Migrationshintergrund,1244,39.931644566149636,39.62867359738444,40.23461553491483,40.0,49.011639172428495,40.75703580044303,40.0,41.892589501107565,40.0,40.0,40.0
1985,18-29 J.,direkter Migrationshintergrund,431,39.91842819980768,39.39370867509944,40.44314772451592,42.78046079805002,40.0,53.29863331116505,45.0,42.0,40.0,40.0,40.0
