year,age_gr,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,No answer / don't know,,,,,,,,,,,,
1984,17-29 y.,No answer / don't know,1917,40.13681,39.68037,40.59326,40.00000,40.00000,42.00000,37.00000,45.00000,,,
1984,30-45 y.,No answer / don't know,2633,39.87473,39.34742,40.40204,40.00000,40.00000,45.00000,32.50000,52.50000,,,
1984,46-65 y.,No answer / don't know,1917,40.16341,39.59262,40.73419,40.00000,40.00000,45.00000,32.50000,52.50000,,,
1984,66 and older,No answer / don't know,44,26.76369,21.93368,31.59369,15.00000,20.00000,40.00000,4.0,75.0,,,
1985,0-16 y.,Urban regions,,,,,,,,,,,,
1985,0-16 y.,Rural regions,,,,,,,,,,,,
1985,17-29 y.,Urban regions,1393,39.67766,39.08825,40.26707,40.00000,40.00000,44.50750,33.23875,51.26876,,,
1985,17-29 y.,Rural regions,380,40.47016,39.36123,41.57910,40.00000,40.00000,45.00000,32.50000,52.50000,,,
1985,30-45 y.,Urban regions,1875,39.19355,38.60987,39.77724,39.00000,40.00000,45.00000,30.00000,54.00000,,,
1985,30-45 y.,Rural regions,492,39.14750,37.82111,40.47388,35.00000,40.00000,46.00000,18.50000,62.50000,,,
1985,46-65 y.,Urban regions,1434,39.97783,39.29393,40.66173,40.00000,40.00000,45.00000,32.50000,52.50000,,,
1985,46-65 y.,Rural regions,354,40.74182,39.27305,42.21060,40.00000,40.00000,45.60064,31.59904,54.00159,,,
1985,66 and older,Urban regions,33,26.00652,20.16425,31.84879,10.00000,22.86758,40.00000,1.0,70.0,,,
1985,66 and older,Rural regions,,,,,,,,,,,,
1986,0-16 y.,Urban regions,,,,,,,,,,,,
1986,0-16 y.,Rural regions,,,,,,,,,,,,
1986,17-29 y.,Urban regions,1406,40.12011,39.58546,40.65476,40.00000,40.00000,43.00000,35.50000,47.50000,,,
1986,17-29 y.,Rural regions,400,39.98727,38.90978,41.06476,40.00000,40.00000,44.00000,34.00000,50.00000,,,
1986,30-45 y.,Urban regions,1764,40.21296,39.62732,40.79860,39.00000,40.00000,45.00000,30.00000,54.00000,,,
1986,30-45 y.,Rural regions,456,40.43375,39.06889,41.79861,38.16265,40.00000,48.00000,23.40661,62.75603,,,
1986,46-65 y.,Urban regions,1400,39.38262,38.71346,40.05178,38.00000,40.00000,45.00000,27.50000,55.50000,,,
1986,46-65 y.,Rural regions,332,42.82072,41.32906,44.31238,40.00000,40.00000,50.00000,25.00000,65.00000,,,
1986,66 and older,Urban regions,,,,,,,,,,,,
1986,66 and older,Rural regions,,,,,,,,,,,,
1987,0-16 y.,Urban regions,,,,,,,,,,,,
1987,0-16 y.,Rural regions,,,,,,,,,,,,
1987,17-29 y.,Urban regions,1414,39.11320,38.58051,39.64589,39.00000,40.00000,42.00000,34.50000,46.50000,,,
1987,17-29 y.,Rural regions,413,39.57280,38.55576,40.58984,39.00000,40.00000,43.00000,33.00000,49.00000,,,
1987,30-45 y.,Urban regions,1780,40.05674,39.47113,40.64235,38.00000,40.00000,45.00000,27.50000,55.50000,,,
1987,30-45 y.,Rural regions,454,39.19341,37.82553,40.56129,38.00000,40.00000,45.00000,27.50000,55.50000,,,
1987,46-65 y.,Urban regions,1435,39.73317,39.12437,40.34198,39.00000,40.00000,45.00000,30.00000,54.00000,,,
1987,46-65 y.,Rural regions,348,39.84323,38.38424,41.30221,38.00000,40.00000,45.00000,27.50000,55.50000,,,
1987,66 and older,Urban regions,,,,,,,,,,,,
1987,66 and older,Rural regions,,,,,,,,,,,,
1988,0-16 y.,Urban regions,,,,,,,,,,,,
1988,0-16 y.,Rural regions,,,,,,,,,,,,
1988,17-29 y.,Urban regions,1382,38.63062,38.06175,39.19950,39.00000,40.00000,42.00000,34.50000,46.50000,,,
1988,17-29 y.,Rural regions,360,39.30470,38.01310,40.59631,38.00000,40.00000,44.00000,29.00000,53.00000,,,
1988,30-45 y.,Urban regions,1662,39.39708,38.78868,40.00548,38.00000,40.00000,45.00000,27.50000,55.50000,,,
1988,30-45 y.,Rural regions,436,38.91981,37.50755,40.33207,30.00000,40.00000,45.00000,7.50000,67.50000,,,
1988,46-65 y.,Urban regions,1403,39.22794,38.57090,39.88498,38.00000,40.00000,45.00000,27.50000,55.50000,,,
1988,46-65 y.,Rural regions,318,39.24704,37.66995,40.82413,36.17191,40.00000,46.00000,21.42978,60.74213,,,
1988,66 and older,Urban regions,,,,,,,,,,,,
1988,66 and older,Rural regions,,,,,,,,,,,,
1989,0-16 y.,Urban regions,,,,,,,,,,,,
1989,0-16 y.,Rural regions,,,,,,,,,,,,
1989,17-29 y.,Urban regions,1400,39.18808,38.67439,39.70176,38.00000,40.00000,43.00000,30.50000,50.50000,,,
1989,17-29 y.,Rural regions,356,41.07294,40.07561,42.07028,39.00000,40.00000,45.00000,30.00000,54.00000,,,
1989,30-45 y.,Urban regions,1654,40.21936,39.64193,40.79678,38.00000,40.00000,45.00000,27.50000,55.50000,,,
1989,30-45 y.,Rural regions,406,39.89770,38.53870,41.25670,37.00000,40.00000,45.00000,25.00000,57.00000,,,
1989,46-65 y.,Urban regions,1348,39.43449,38.79732,40.07167,38.00000,40.00000,45.00000,27.50000,55.50000,,,
1989,46-65 y.,Rural regions,309,41.22225,39.72552,42.71897,38.00000,40.00000,48.00000,23.00000,63.00000,,,
1989,66 and older,Urban regions,,,,,,,,,,,,
1989,66 and older,Rural regions,,,,,,,,,,,,
1990,0-16 y.,No answer / don't know,,,,,,,,,,,,
1990,0-16 y.,Urban regions,,,,,,,,,,,,
1990,0-16 y.,Rural regions,,,,,,,,,,,,
1990,17-29 y.,No answer / don't know,,,,,,,,,,,,
1990,17-29 y.,Urban regions,1584,39.56327,39.09390,40.03265,38.00000,40.00000,43.70000,29.45000,52.25000,,,
1990,17-29 y.,Rural regions,900,41.34085,40.67330,42.00841,39.00000,41.00000,44.00000,31.50000,51.50000,,,
