year,age_gr,quintil_oecd,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,17-29 y.,1st Quintile,At least once per week,0.07433,46,731,0.05530,0.09336
1985,17-29 y.,1st Quintile,Seldom,0.11715,68,731,0.09382,0.14048
1985,17-29 y.,1st Quintile,Never,0.75523,617,731,0.72404,0.78642
1985,17-29 y.,2nd Quintile,At least once per week,0.07149,38,565,0.05023,0.09276
1985,17-29 y.,2nd Quintile,Seldom,0.11122,57,565,0.08527,0.13717
1985,17-29 y.,2nd Quintile,Never,0.76792,470,565,0.73308,0.80276
1985,17-29 y.,3rd Quintile,At least once per week,0.11622,68,641,0.09139,0.14106
1985,17-29 y.,3rd Quintile,At least once per month,0.05066,32,641,0.03367,0.06765
1985,17-29 y.,3rd Quintile,Seldom,0.09577,57,641,0.07297,0.11856
1985,17-29 y.,3rd Quintile,Never,0.72477,484,641,0.69017,0.75938
1985,17-29 y.,4th Quintile,At least once per week,0.10861,57,601,0.08371,0.13351
1985,17-29 y.,4th Quintile,Seldom,0.08216,54,601,0.06019,0.10414
1985,17-29 y.,4th Quintile,Never,0.75970,490,601,0.72551,0.79389
1985,17-29 y.,5th Quintile,At least once per week,0.09333,43,488,0.06750,0.11917
1985,17-29 y.,5th Quintile,At least once per month,0.06641,32,488,0.04430,0.08853
1985,17-29 y.,5th Quintile,Seldom,0.07131,36,488,0.04846,0.09417
1985,17-29 y.,5th Quintile,Never,0.76234,377,488,0.72454,0.80014
1985,30-45 y.,1st Quintile,At least once per week,0.06235,34,674,0.04409,0.08062
1985,30-45 y.,1st Quintile,At least once per month,0.08402,45,674,0.06306,0.10498
1985,30-45 y.,1st Quintile,Seldom,0.08733,52,674,0.06600,0.10866
1985,30-45 y.,1st Quintile,Never,0.75413,543,674,0.72160,0.78667
1985,30-45 y.,2nd Quintile,At least once per week,0.10759,65,736,0.08519,0.12999
1985,30-45 y.,2nd Quintile,At least once per month,0.07066,44,736,0.05214,0.08919
1985,30-45 y.,2nd Quintile,Seldom,0.08402,49,736,0.06397,0.10408
1985,30-45 y.,2nd Quintile,Never,0.73112,578,736,0.69907,0.76318
1985,30-45 y.,3rd Quintile,At least once per week,0.10937,62,639,0.08515,0.13359
1985,30-45 y.,3rd Quintile,At least once per month,0.10467,53,639,0.08092,0.12843
1985,30-45 y.,3rd Quintile,Seldom,0.07786,43,639,0.05707,0.09866
1985,30-45 y.,3rd Quintile,Never,0.69044,481,639,0.65457,0.72631
1985,30-45 y.,4th Quintile,At least once per week,0.07463,41,664,0.05463,0.09463
1985,30-45 y.,4th Quintile,At least once per month,0.09276,55,664,0.07068,0.11485
1985,30-45 y.,4th Quintile,Seldom,0.10201,65,664,0.07897,0.12505
1985,30-45 y.,4th Quintile,Never,0.71482,503,664,0.68046,0.74919
1985,30-45 y.,5th Quintile,At least once per week,0.09957,69,719,0.07767,0.12147
1985,30-45 y.,5th Quintile,At least once per month,0.07975,54,719,0.05994,0.09957
1985,30-45 y.,5th Quintile,Seldom,0.10974,74,719,0.08687,0.13260
1985,30-45 y.,5th Quintile,Never,0.69948,522,719,0.66594,0.73301
1985,46-65 y.,1st Quintile,Never,0.79523,449,449,0.75786,0.83260
1985,46-65 y.,2nd Quintile,At least once per week,0.07637,37,529,0.05371,0.09902
1985,46-65 y.,2nd Quintile,Seldom,0.06636,35,529,0.04513,0.08759
1985,46-65 y.,2nd Quintile,Never,0.76952,457,529,0.73360,0.80544
1985,46-65 y.,3rd Quintile,At least once per week,0.08496,52,674,0.06390,0.10603
1985,46-65 y.,3rd Quintile,At least once per month,0.06908,39,674,0.04992,0.08824
1985,46-65 y.,3rd Quintile,Seldom,0.08447,49,674,0.06346,0.10548
1985,46-65 y.,3rd Quintile,Never,0.74286,534,674,0.70984,0.77588
1985,46-65 y.,4th Quintile,At least once per week,0.10608,63,711,0.08343,0.12873
1985,46-65 y.,4th Quintile,At least once per month,0.06119,42,711,0.04356,0.07882
1985,46-65 y.,4th Quintile,Seldom,0.07295,48,711,0.05382,0.09207
1985,46-65 y.,4th Quintile,Never,0.73952,558,711,0.70724,0.77181
1985,46-65 y.,5th Quintile,At least once per week,0.09473,69,773,0.07407,0.11539
1985,46-65 y.,5th Quintile,At least once per month,0.08593,63,773,0.06616,0.10571
1985,46-65 y.,5th Quintile,Seldom,0.10547,80,773,0.08380,0.12714
1985,46-65 y.,5th Quintile,Never,0.69765,561,773,0.66525,0.73005
1985,66 and older,1st Quintile,Never,0.90367,230,230,0.86545,0.94188
1985,66 and older,2nd Quintile,Never,0.86244,218,218,0.81662,0.90827
1985,66 and older,3rd Quintile,Never,0.85854,193,193,0.80925,0.90784
1985,66 and older,4th Quintile,Never,0.85172,171,171,0.79829,0.90514
1985,66 and older,5th Quintile,Never,0.84111,141,141,0.78055,0.90167
1986,17-29 y.,1st Quintile,At least once per week,0.06698,42,633,0.04749,0.08647
1986,17-29 y.,1st Quintile,Seldom,0.11011,58,633,0.08571,0.13452
1986,17-29 y.,1st Quintile,Never,0.77496,533,633,0.74240,0.80752
1986,17-29 y.,2nd Quintile,At least once per week,0.08227,44,574,0.05977,0.10476
1986,17-29 y.,2nd Quintile,Seldom,0.10372,53,574,0.07875,0.12868
1986,17-29 y.,2nd Quintile,Never,0.75004,477,574,0.71459,0.78549
1986,17-29 y.,3rd Quintile,At least once per week,0.10540,56,584,0.08047,0.13032
1986,17-29 y.,3rd Quintile,Seldom,0.08322,48,584,0.06080,0.10564
1986,17-29 y.,3rd Quintile,Never,0.75250,480,584,0.71747,0.78753
1986,17-29 y.,4th Quintile,At least once per week,0.10921,60,659,0.08538,0.13304
1986,17-29 y.,4th Quintile,At least once per month,0.05051,32,659,0.03378,0.06724
1986,17-29 y.,4th Quintile,Seldom,0.10402,65,659,0.08069,0.12734
1986,17-29 y.,4th Quintile,Never,0.72943,502,659,0.69549,0.76338
1986,17-29 y.,5th Quintile,At least once per week,0.09254,43,478,0.06653,0.11854
1986,17-29 y.,5th Quintile,Seldom,0.11146,58,478,0.08322,0.13970
1986,17-29 y.,5th Quintile,Never,0.75211,377,478,0.71336,0.79086
1986,30-45 y.,1st Quintile,At least once per week,0.06854,34,570,0.04778,0.08931
1986,30-45 y.,1st Quintile,Seldom,0.07113,31,570,0.05001,0.09225
1986,30-45 y.,1st Quintile,Never,0.78233,505,570,0.74843,0.81624
1986,30-45 y.,2nd Quintile,At least once per week,0.10067,53,675,0.07795,0.12339
1986,30-45 y.,2nd Quintile,At least once per month,0.09582,52,675,0.07360,0.11804
1986,30-45 y.,2nd Quintile,Seldom,0.08917,48,675,0.06766,0.11069
1986,30-45 y.,2nd Quintile,Never,0.69698,522,675,0.66228,0.73167
1986,30-45 y.,3rd Quintile,At least once per week,0.11255,63,652,0.08827,0.13683
1986,30-45 y.,3rd Quintile,At least once per month,0.08143,49,652,0.06042,0.10243
1986,30-45 y.,3rd Quintile,Seldom,0.09905,58,652,0.07610,0.12200
1986,30-45 y.,3rd Quintile,Never,0.69913,482,652,0.66389,0.73436
1986,30-45 y.,4th Quintile,At least once per week,0.07925,44,637,0.05826,0.10025
1986,30-45 y.,4th Quintile,At least once per month,0.09101,51,637,0.06865,0.11336
1986,30-45 y.,4th Quintile,Seldom,0.07467,44,637,0.05424,0.09510
1986,30-45 y.,4th Quintile,Never,0.74294,498,637,0.70897,0.77690
1986,30-45 y.,5th Quintile,At least once per week,0.07754,51,675,0.05735,0.09773
1986,30-45 y.,5th Quintile,At least once per month,0.08227,56,675,0.06152,0.10301
1986,30-45 y.,5th Quintile,Seldom,0.09521,65,675,0.07305,0.11736
1986,30-45 y.,5th Quintile,Never,0.73614,503,675,0.70286,0.76941
1986,46-65 y.,1st Quintile,Never,0.80862,472,472,0.77309,0.84415
1986,46-65 y.,2nd Quintile,At least once per week,0.07464,37,506,0.05172,0.09756
1986,46-65 y.,2nd Quintile,At least once per month,0.09270,42,506,0.06740,0.11799
1986,46-65 y.,2nd Quintile,Never,0.76536,427,506,0.72840,0.80232
1986,46-65 y.,3rd Quintile,At least once per week,0.07280,43,580,0.05163,0.09396
1986,46-65 y.,3rd Quintile,Seldom,0.07863,46,580,0.05671,0.10056
1986,46-65 y.,3rd Quintile,Never,0.75619,491,580,0.72121,0.79116
1986,46-65 y.,4th Quintile,At least once per week,0.08126,52,732,0.06145,0.10107
1986,46-65 y.,4th Quintile,At least once per month,0.09673,62,732,0.07530,0.11816
1986,46-65 y.,4th Quintile,Seldom,0.06902,48,732,0.05064,0.08739
1986,46-65 y.,4th Quintile,Never,0.73408,570,732,0.70206,0.76611
1986,46-65 y.,5th Quintile,At least once per week,0.10517,74,756,0.08329,0.12705
1986,46-65 y.,5th Quintile,At least once per month,0.07862,58,756,0.05942,0.09782
1986,46-65 y.,5th Quintile,Seldom,0.07875,59,756,0.05954,0.09796
1986,46-65 y.,5th Quintile,Never,0.71762,565,756,0.68551,0.74973
1986,66 and older,1st Quintile,Never,0.90440,227,227,0.86606,0.94274
1986,66 and older,2nd Quintile,Never,0.87215,217,217,0.82762,0.91669
1986,66 and older,3rd Quintile,Never,0.84961,180,180,0.79724,0.90197
1986,66 and older,4th Quintile,Never,0.86128,141,141,0.80402,0.91853
1986,66 and older,5th Quintile,Never,0.79804,120,120,0.72591,0.87017
1988,17-29 y.,1st Quintile,At least once per week,0.07293,39,617,0.05239,0.09346
1988,17-29 y.,1st Quintile,Seldom,0.09242,47,617,0.06955,0.11530
1988,17-29 y.,1st Quintile,Never,0.79841,531,617,0.76672,0.83009
1988,17-29 y.,2nd Quintile,At least once per week,0.08129,46,535,0.05811,0.10446
1988,17-29 y.,2nd Quintile,Seldom,0.08641,37,535,0.06258,0.11024
1988,17-29 y.,2nd Quintile,Never,0.77645,452,535,0.74111,0.81179
1988,17-29 y.,3rd Quintile,At least once per week,0.11216,63,575,0.08634,0.13797
1988,17-29 y.,3rd Quintile,Seldom,0.11065,65,575,0.08499,0.13631
1988,17-29 y.,3rd Quintile,Never,0.72024,447,575,0.68351,0.75696
1988,17-29 y.,4th Quintile,At least once per week,0.13112,66,596,0.10400,0.15824
1988,17-29 y.,4th Quintile,Seldom,0.11341,64,596,0.08793,0.13888
1988,17-29 y.,4th Quintile,Never,0.71128,466,596,0.67487,0.74769
1988,17-29 y.,5th Quintile,At least once per week,0.10030,37,415,0.07136,0.12924
1988,17-29 y.,5th Quintile,Seldom,0.11454,47,415,0.08387,0.14522
1988,17-29 y.,5th Quintile,Never,0.73264,331,415,0.69001,0.77527
1988,30-45 y.,1st Quintile,Never,0.77597,443,443,0.73710,0.81484
1988,30-45 y.,2nd Quintile,At least once per week,0.09387,50,640,0.07126,0.11649
1988,30-45 y.,2nd Quintile,At least once per month,0.08251,47,640,0.06118,0.10384
1988,30-45 y.,2nd Quintile,Seldom,0.12767,66,640,0.10179,0.15355
1988,30-45 y.,2nd Quintile,Never,0.68035,477,640,0.64419,0.71651
1988,30-45 y.,3rd Quintile,At least once per week,0.09511,50,590,0.07141,0.11880
1988,30-45 y.,3rd Quintile,At least once per month,0.08981,43,590,0.06672,0.11290
1988,30-45 y.,3rd Quintile,Seldom,0.12269,70,590,0.09620,0.14919
1988,30-45 y.,3rd Quintile,Never,0.67767,427,590,0.63992,0.71541
1988,30-45 y.,4th Quintile,At least once per week,0.11442,56,553,0.08786,0.14097
1988,30-45 y.,4th Quintile,At least once per month,0.08870,49,553,0.06498,0.11242
1988,30-45 y.,4th Quintile,Seldom,0.09328,47,553,0.06902,0.11754
1988,30-45 y.,4th Quintile,Never,0.69550,401,553,0.65711,0.73389
1988,30-45 y.,5th Quintile,At least once per week,0.09505,56,608,0.07172,0.11838
1988,30-45 y.,5th Quintile,At least once per month,0.08749,52,608,0.06501,0.10996
