"year","bildungsniveau","sampreg","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2005","(Fach-)Abitur","Ostdeutschland","3.91","3.83","395","3.8","4.02"
"2005","(Fach-)Abitur","Westdeutschland","3.9","3.83","1896","3.84","3.96"
"2005","(noch) kein Abschluss","Ostdeutschland","4.03","3.83","167","3.85","4.21"
"2005","(noch) kein Abschluss","Westdeutschland","3.88","3.83","734","3.79","3.97"
"2005","AkademikerIn","Ostdeutschland","3.97","3.83","1250","3.91","4.03"
"2005","AkademikerIn","Westdeutschland","3.74","3.58","2908","3.7","3.78"
"2005","Hauptschule","Ostdeutschland","4.23","4.17","1282","4.17","4.29"
"2005","Hauptschule","Westdeutschland","4.07","3.83","6254","4.04","4.1"
"2005","Realschule","Ostdeutschland","4.08","3.83","1842","4.03","4.13"
"2005","Realschule","Westdeutschland","3.96","3.83","3528","3.92","4"
"2006","(Fach-)Abitur","Ostdeutschland","","","","",""
"2006","(Fach-)Abitur","Westdeutschland","","","","",""
"2006","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2006","(noch) kein Abschluss","Westdeutschland","","","","",""
"2006","AkademikerIn","Ostdeutschland","","","","",""
"2006","AkademikerIn","Westdeutschland","","","","",""
"2006","Hauptschule","Ostdeutschland","","","","",""
"2006","Hauptschule","Westdeutschland","","","","",""
"2006","Realschule","Ostdeutschland","","","","",""
"2006","Realschule","Westdeutschland","","","","",""
"2007","(Fach-)Abitur","Ostdeutschland","","","","",""
"2007","(Fach-)Abitur","Westdeutschland","","","","",""
"2007","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2007","(noch) kein Abschluss","Westdeutschland","","","","",""
"2007","AkademikerIn","Ostdeutschland","","","","",""
"2007","AkademikerIn","Westdeutschland","","","","",""
"2007","Hauptschule","Ostdeutschland","","","","",""
"2007","Hauptschule","Westdeutschland","","","","",""
"2007","Realschule","Ostdeutschland","","","","",""
"2007","Realschule","Westdeutschland","","","","",""
"2008","(Fach-)Abitur","Ostdeutschland","","","","",""
"2008","(Fach-)Abitur","Westdeutschland","","","","",""
"2008","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2008","(noch) kein Abschluss","Westdeutschland","","","","",""
"2008","AkademikerIn","Ostdeutschland","","","","",""
"2008","AkademikerIn","Westdeutschland","","","","",""
"2008","Hauptschule","Ostdeutschland","","","","",""
"2008","Hauptschule","Westdeutschland","","","","",""
"2008","Realschule","Ostdeutschland","","","","",""
"2008","Realschule","Westdeutschland","","","","",""
"2009","(Fach-)Abitur","Ostdeutschland","3.78","3.58","347","3.66","3.9"
"2009","(Fach-)Abitur","Westdeutschland","3.84","3.58","1650","3.78","3.9"
"2009","(noch) kein Abschluss","Ostdeutschland","4.05","3.83","71","3.76","4.34"
"2009","(noch) kein Abschluss","Westdeutschland","3.98","3.83","409","3.85","4.11"
"2009","AkademikerIn","Ostdeutschland","3.78","3.5","1205","3.71","3.85"
"2009","AkademikerIn","Westdeutschland","3.67","3.58","2817","3.63","3.71"
"2009","Hauptschule","Ostdeutschland","4.11","3.83","1119","4.04","4.18"
"2009","Hauptschule","Westdeutschland","3.93","3.83","5059","3.9","3.96"
"2009","Realschule","Ostdeutschland","3.99","3.83","1664","3.93","4.05"
"2009","Realschule","Westdeutschland","3.84","3.58","3131","3.8","3.88"
"2010","(Fach-)Abitur","Ostdeutschland","","","","",""
"2010","(Fach-)Abitur","Westdeutschland","","","","",""
"2010","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2010","(noch) kein Abschluss","Westdeutschland","","","","",""
"2010","AkademikerIn","Ostdeutschland","","","","",""
"2010","AkademikerIn","Westdeutschland","","","","",""
"2010","Hauptschule","Ostdeutschland","","","","",""
"2010","Hauptschule","Westdeutschland","","","","",""
"2010","Realschule","Ostdeutschland","","","","",""
"2010","Realschule","Westdeutschland","","","","",""
"2011","(Fach-)Abitur","Ostdeutschland","","","","",""
"2011","(Fach-)Abitur","Westdeutschland","","","","",""
"2011","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2011","(noch) kein Abschluss","Westdeutschland","","","","",""
"2011","AkademikerIn","Ostdeutschland","","","","",""
"2011","AkademikerIn","Westdeutschland","","","","",""
"2011","Hauptschule","Ostdeutschland","","","","",""
"2011","Hauptschule","Westdeutschland","","","","",""
"2011","Realschule","Ostdeutschland","","","","",""
"2011","Realschule","Westdeutschland","","","","",""
"2012","(Fach-)Abitur","Ostdeutschland","4.05","3.83","162","3.87","4.23"
"2012","(Fach-)Abitur","Westdeutschland","3.87","3.83","961","3.79","3.95"
"2012","(noch) kein Abschluss","Ostdeutschland","3.81","3.17","37","3.35","4.27"
"2012","(noch) kein Abschluss","Westdeutschland","4.05","3.83","311","3.91","4.19"
"2012","AkademikerIn","Ostdeutschland","3.66","3.17","271","3.51","3.81"
"2012","AkademikerIn","Westdeutschland","3.71","3.5","1223","3.64","3.78"
"2012","Hauptschule","Ostdeutschland","4.2","4.17","181","4.01","4.39"
"2012","Hauptschule","Westdeutschland","4.08","3.83","1527","4.02","4.14"
"2012","Realschule","Ostdeutschland","3.97","3.83","653","3.88","4.06"
"2012","Realschule","Westdeutschland","3.92","3.83","1642","3.86","3.98"
"2013","(Fach-)Abitur","Ostdeutschland","3.61","3.17","339","3.48","3.74"
"2013","(Fach-)Abitur","Westdeutschland","3.67","3.5","1872","3.62","3.72"
"2013","(noch) kein Abschluss","Ostdeutschland","3.75","3.5","67","3.5","4"
"2013","(noch) kein Abschluss","Westdeutschland","4","3.83","415","3.87","4.13"
"2013","AkademikerIn","Ostdeutschland","3.74","3.58","1204","3.67","3.81"
"2013","AkademikerIn","Westdeutschland","3.53","3.17","3252","3.49","3.57"
"2013","Hauptschule","Ostdeutschland","4","3.83","1073","3.93","4.07"
"2013","Hauptschule","Westdeutschland","3.88","3.83","5104","3.85","3.91"
"2013","Realschule","Ostdeutschland","3.87","3.58","1681","3.81","3.93"
"2013","Realschule","Westdeutschland","3.75","3.58","3349","3.71","3.79"
"2014","(Fach-)Abitur","Ostdeutschland","","","","",""
"2014","(Fach-)Abitur","Westdeutschland","","","","",""
"2014","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","","","","",""
"2014","AkademikerIn","Ostdeutschland","","","","",""
"2014","AkademikerIn","Westdeutschland","","","","",""
"2014","Hauptschule","Ostdeutschland","","","","",""
"2014","Hauptschule","Westdeutschland","","","","",""
"2014","Realschule","Ostdeutschland","","","","",""
"2014","Realschule","Westdeutschland","","","","",""
"2015","(Fach-)Abitur","Ostdeutschland","","","","",""
"2015","(Fach-)Abitur","Westdeutschland","","","","",""
"2015","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2015","(noch) kein Abschluss","Westdeutschland","","","","",""
"2015","AkademikerIn","Ostdeutschland","","","","",""
"2015","AkademikerIn","Westdeutschland","","","","",""
"2015","Hauptschule","Ostdeutschland","","","","",""
"2015","Hauptschule","Westdeutschland","","","","",""
"2015","Realschule","Ostdeutschland","","","","",""
"2015","Realschule","Westdeutschland","","","","",""
"2016","(Fach-)Abitur","Ostdeutschland","","","","",""
"2016","(Fach-)Abitur","Westdeutschland","","","","",""
"2016","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2016","(noch) kein Abschluss","Westdeutschland","","","","",""
"2016","AkademikerIn","Ostdeutschland","","","","",""
"2016","AkademikerIn","Westdeutschland","","","","",""
"2016","Hauptschule","Ostdeutschland","","","","",""
"2016","Hauptschule","Westdeutschland","","","","",""
"2016","Realschule","Ostdeutschland","","","","",""
"2016","Realschule","Westdeutschland","","","","",""
"2017","(Fach-)Abitur","Ostdeutschland","3.65","3.5","658","3.56","3.74"
"2017","(Fach-)Abitur","Westdeutschland","3.83","3.83","3862","3.79","3.87"
"2017","(noch) kein Abschluss","Ostdeutschland","3.92","3.5","275","3.77","4.07"
"2017","(noch) kein Abschluss","Westdeutschland","4.04","3.83","1377","3.97","4.11"
"2017","AkademikerIn","Ostdeutschland","3.77","3.5","1496","3.71","3.83"
"2017","AkademikerIn","Westdeutschland","3.58","3.58","5431","3.55","3.61"
"2017","Hauptschule","Ostdeutschland","3.97","3.83","1179","3.9","4.04"
"2017","Hauptschule","Westdeutschland","3.88","3.83","6435","3.85","3.91"
"2017","Realschule","Ostdeutschland","3.92","3.83","2195","3.87","3.97"
"2017","Realschule","Westdeutschland","3.85","3.83","4746","3.81","3.89"
"2018","(Fach-)Abitur","Ostdeutschland","","","","",""
"2018","(Fach-)Abitur","Westdeutschland","","","","",""
"2018","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2018","(noch) kein Abschluss","Westdeutschland","","","","",""
"2018","AkademikerIn","Ostdeutschland","","","","",""
"2018","AkademikerIn","Westdeutschland","","","","",""
"2018","Hauptschule","Ostdeutschland","","","","",""
"2018","Hauptschule","Westdeutschland","","","","",""
"2018","Realschule","Ostdeutschland","","","","",""
"2018","Realschule","Westdeutschland","","","","",""
"2019","(Fach-)Abitur","Ostdeutschland","3.67","3.5","603","3.57","3.77"
"2019","(Fach-)Abitur","Westdeutschland","3.59","3.5","3534","3.55","3.63"
"2019","(noch) kein Abschluss","Ostdeutschland","3.91","3.83","104","3.64","4.18"
"2019","(noch) kein Abschluss","Westdeutschland","3.92","3.83","672","3.82","4.02"
"2019","AkademikerIn","Ostdeutschland","3.58","3.17","1592","3.52","3.64"
"2019","AkademikerIn","Westdeutschland","3.39","3.17","5412","3.36","3.42"
"2019","Hauptschule","Ostdeutschland","3.85","3.83","938","3.77","3.93"
"2019","Hauptschule","Westdeutschland","3.65","3.58","5256","3.61","3.69"
"2019","Realschule","Ostdeutschland","3.67","3.58","2158","3.62","3.72"
"2019","Realschule","Westdeutschland","3.63","3.58","4573","3.59","3.67"
