"year","bildungsniveau","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2005","(Fach-)Abitur","Ländlicher Raum","3.92","3.83","552","2.67","3.33","4.67","5.33","6.67","3.82","4.02","1","7","3.66666674613953","4"
"2005","(Fach-)Abitur","Städtischer Raum","3.89","3.83","1739","2.33","3","4.67","5.33","7","3.83","3.95","1","7","3.66666674613953","4"
"2005","(noch) kein Abschluss","Ländlicher Raum","3.94","3.83","260","2.33","3","5","5.67","7","3.8","4.08","1","7","3.66666674613953","4"
"2005","(noch) kein Abschluss","Städtischer Raum","3.89","3.83","641","2.33","3","4.67","5.67","6.67","3.79","3.99","1","7","3.66666674613953","4"
"2005","AkademikerIn","Ländlicher Raum","3.88","3.83","1221","2.33","3","4.67","5.67","6.67","3.81","3.95","1","7","3.66666674613953","4"
"2005","AkademikerIn","Städtischer Raum","3.76","3.58","2937","2","3","4.67","5.33","6.67","3.72","3.8","1","7","3.66666674613953","3.66666674613953"
"2005","Hauptschule","Ländlicher Raum","4.11","3.83","2615","2.67","3.33","5","5.67","6.67","4.06","4.16","1","7","4","4"
"2005","Hauptschule","Städtischer Raum","4.08","3.83","4921","2.33","3.33","5","5.67","7","4.05","4.11","1","7","4","4"
"2005","Realschule","Ländlicher Raum","4.05","3.83","2181","2.67","3.33","4.67","5.67","7","4","4.1","1","7","4","4"
"2005","Realschule","Städtischer Raum","3.96","3.83","3189","2.33","3","4.67","5.67","7","3.92","4","1","7","4","4"
"2006","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2006","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2006","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2006","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2006","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2006","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2006","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2006","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2007","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2007","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2007","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2008","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2008","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2008","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2008","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2008","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2008","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Ländlicher Raum","3.85","3.58","519","2.33","3","4.67","5.67","7","3.75","3.95","1","7","3.66666674613953","4"
"2009","(Fach-)Abitur","Städtischer Raum","3.83","3.83","1478","2.33","3","4.67","5.33","7","3.77","3.89","1","7","3.66666674613953","4"
