year,quintil_oecd,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1993,3rd Quintile,Urban regions,,,,,,,,,,,,
1993,3rd Quintile,Rural regions,,,,,,,,,,,,
1993,4th Quintile,Urban regions,,,,,,,,,,,,
1993,4th Quintile,Rural regions,,,,,,,,,,,,
1993,5th Quintile,Urban regions,,,,,,,,,,,,
1993,5th Quintile,Rural regions,,,,,,,,,,,,
1994,1st Quintile,Urban regions,,,,,,,,,,,,
1994,1st Quintile,Rural regions,,,,,,,,,,,,
1994,2nd Quintile,Urban regions,,,,,,,,,,,,
1994,2nd Quintile,Rural regions,,,,,,,,,,,,
1994,3rd Quintile,Urban regions,,,,,,,,,,,,
1994,3rd Quintile,Rural regions,,,,,,,,,,,,
1994,4th Quintile,Urban regions,,,,,,,,,,,,
1994,4th Quintile,Rural regions,,,,,,,,,,,,
1994,5th Quintile,Urban regions,,,,,,,,,,,,
1994,5th Quintile,Rural regions,,,,,,,,,,,,
1995,1st Quintile,Urban regions,,,,,,,,,,,,
1995,1st Quintile,Rural regions,,,,,,,,,,,,
1995,2nd Quintile,Urban regions,,,,,,,,,,,,
1995,2nd Quintile,Rural regions,,,,,,,,,,,,
1995,3rd Quintile,Urban regions,,,,,,,,,,,,
1995,3rd Quintile,Rural regions,,,,,,,,,,,,
1995,4th Quintile,Urban regions,,,,,,,,,,,,
1995,4th Quintile,Rural regions,,,,,,,,,,,,
1995,5th Quintile,Urban regions,,,,,,,,,,,,
1995,5th Quintile,Rural regions,,,,,,,,,,,,
1996,1st Quintile,Urban regions,,,,,,,,,,,,
1996,1st Quintile,Rural regions,,,,,,,,,,,,
1996,2nd Quintile,Urban regions,,,,,,,,,,,,
1996,2nd Quintile,Rural regions,,,,,,,,,,,,
1996,3rd Quintile,Urban regions,,,,,,,,,,,,
1996,3rd Quintile,Rural regions,,,,,,,,,,,,
1996,4th Quintile,Urban regions,,,,,,,,,,,,
1996,4th Quintile,Rural regions,,,,,,,,,,,,
1996,5th Quintile,Urban regions,,,,,,,,,,,,
1996,5th Quintile,Rural regions,,,,,,,,,,,,
1997,1st Quintile,Urban regions,,,,,,,,,,,,
1997,1st Quintile,Rural regions,,,,,,,,,,,,
1997,2nd Quintile,Urban regions,,,,,,,,,,,,
1997,2nd Quintile,Rural regions,,,,,,,,,,,,
1997,3rd Quintile,Urban regions,,,,,,,,,,,,
1997,3rd Quintile,Rural regions,,,,,,,,,,,,
1997,4th Quintile,Urban regions,,,,,,,,,,,,
1997,4th Quintile,Rural regions,,,,,,,,,,,,
1997,5th Quintile,Urban regions,,,,,,,,,,,,
1997,5th Quintile,Rural regions,,,,,,,,,,,,
1998,1st Quintile,Urban regions,,,,,,,,,,,,
1998,1st Quintile,Rural regions,,,,,,,,,,,,
1998,2nd Quintile,Urban regions,,,,,,,,,,,,
1998,2nd Quintile,Rural regions,,,,,,,,,,,,
1998,3rd Quintile,Urban regions,,,,,,,,,,,,
1998,3rd Quintile,Rural regions,,,,,,,,,,,,
1998,4th Quintile,Urban regions,,,,,,,,,,,,
1998,4th Quintile,Rural regions,,,,,,,,,,,,
1998,5th Quintile,Urban regions,,,,,,,,,,,,
1998,5th Quintile,Rural regions,,,,,,,,,,,,
1999,1st Quintile,Urban regions,,,,,,,,,,,,
1999,1st Quintile,Rural regions,,,,,,,,,,,,
1999,2nd Quintile,Urban regions,,,,,,,,,,,,
1999,2nd Quintile,Rural regions,,,,,,,,,,,,
1999,3rd Quintile,Urban regions,,,,,,,,,,,,
1999,3rd Quintile,Rural regions,,,,,,,,,,,,
1999,4th Quintile,Urban regions,,,,,,,,,,,,
1999,4th Quintile,Rural regions,,,,,,,,,,,,
1999,5th Quintile,Urban regions,,,,,,,,,,,,
1999,5th Quintile,Rural regions,,,,,,,,,,,,
2000,1st Quintile,Urban regions,,,,,,,,,,,,
2000,1st Quintile,Rural regions,,,,,,,,,,,,
2000,2nd Quintile,Urban regions,,,,,,,,,,,,
2000,2nd Quintile,Rural regions,,,,,,,,,,,,
2000,3rd Quintile,Urban regions,,,,,,,,,,,,
2000,3rd Quintile,Rural regions,,,,,,,,,,,,
2000,4th Quintile,Urban regions,,,,,,,,,,,,
2000,4th Quintile,Rural regions,,,,,,,,,,,,
2000,5th Quintile,Urban regions,,,,,,,,,,,,
2000,5th Quintile,Rural regions,,,,,,,,,,,,
2001,1st Quintile,Urban regions,,,,,,,,,,,,
2001,1st Quintile,Rural regions,,,,,,,,,,,,
2001,2nd Quintile,Urban regions,,,,,,,,,,,,
2001,2nd Quintile,Rural regions,,,,,,,,,,,,
2001,3rd Quintile,Urban regions,,,,,,,,,,,,
2001,3rd Quintile,Rural regions,,,,,,,,,,,,
2001,4th Quintile,Urban regions,,,,,,,,,,,,
2001,4th Quintile,Rural regions,,,,,,,,,,,,
2001,5th Quintile,Urban regions,,,,,,,,,,,,
2001,5th Quintile,Rural regions,,,,,,,,,,,,
2002,1st Quintile,Urban regions,,,,,,,,,,,,
2002,1st Quintile,Rural regions,,,,,,,,,,,,
2002,2nd Quintile,Urban regions,,,,,,,,,,,,
2002,2nd Quintile,Rural regions,,,,,,,,,,,,
2002,3rd Quintile,Urban regions,,,,,,,,,,,,
2002,3rd Quintile,Rural regions,,,,,,,,,,,,
2002,4th Quintile,Urban regions,,,,,,,,,,,,
2002,4th Quintile,Rural regions,,,,,,,,,,,,
2002,5th Quintile,Urban regions,,,,,,,,,,,,
2002,5th Quintile,Rural regions,,,,,,,,,,,,
2003,1st Quintile,Urban regions,,,,,,,,,,,,
2003,1st Quintile,Rural regions,,,,,,,,,,,,
2003,2nd Quintile,Urban regions,,,,,,,,,,,,
2003,2nd Quintile,Rural regions,,,,,,,,,,,,
2003,3rd Quintile,Urban regions,,,,,,,,,,,,
2003,3rd Quintile,Rural regions,,,,,,,,,,,,
2003,4th Quintile,Urban regions,,,,,,,,,,,,
2003,4th Quintile,Rural regions,,,,,,,,,,,,
2003,5th Quintile,Urban regions,,,,,,,,,,,,
2003,5th Quintile,Rural regions,,,,,,,,,,,,
2004,1st Quintile,Urban regions,,,,,,,,,,,,
2004,1st Quintile,Rural regions,,,,,,,,,,,,
2004,2nd Quintile,Urban regions,,,,,,,,,,,,
2004,2nd Quintile,Rural regions,,,,,,,,,,,,
2004,3rd Quintile,Urban regions,,,,,,,,,,,,
2004,3rd Quintile,Rural regions,,,,,,,,,,,,
2004,4th Quintile,Urban regions,,,,,,,,,,,,
2004,4th Quintile,Rural regions,,,,,,,,,,,,
2004,5th Quintile,Urban regions,,,,,,,,,,,,
2004,5th Quintile,Rural regions,,,,,,,,,,,,
2005,1st Quintile,Urban regions,2003,4.11830,4.06271,4.17389,3.33333,4.00000,5.00000,1.0,7.0,4.0,4.00000,4.00833
2005,1st Quintile,Rural regions,1115,4.14530,4.07656,4.21405,3.33333,4.00000,5.00000,1.0,7.0,4.0,4.00000,4.33333
2005,2nd Quintile,Urban regions,2209,4.06633,4.01356,4.11910,3.00000,4.00000,5.00000,1.0,7.0,4.0,4.00000,4.00000
2005,2nd Quintile,Rural regions,1432,4.08197,4.02048,4.14346,3.33333,4.00000,5.00000,1.0,7.0,4.0,4.00000,4.00000
2005,3rd Quintile,Urban regions,2291,3.97830,3.92813,4.02847,3.00000,4.00000,4.66667,1.0,7.0,4.0,4.00000,4.00000
2005,3rd Quintile,Rural regions,1404,4.07912,4.01353,4.14471,3.33333,4.00000,5.00000,1.0,7.0,4.0,4.00000,4.33333
2005,4th Quintile,Urban regions,2685,3.93822,3.89204,3.98439,3.00000,4.00000,4.66667,1.0,7.0,4.0,4.00000,4.00000
2005,4th Quintile,Rural regions,1473,4.04702,3.98426,4.10978,3.33333,4.00000,4.66667,1.33333,6.66667,4.0,4.00000,4.00833
2005,5th Quintile,Urban regions,4416,3.78628,3.75032,3.82225,3.00000,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,4.00000
2005,5th Quintile,Rural regions,1450,3.81304,3.75195,3.87414,3.00000,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,4.00000
2006,1st Quintile,Urban regions,,,,,,,,,,,,
2006,1st Quintile,Rural regions,,,,,,,,,,,,
2006,2nd Quintile,Urban regions,,,,,,,,,,,,
2006,2nd Quintile,Rural regions,,,,,,,,,,,,
2006,3rd Quintile,Urban regions,,,,,,,,,,,,
2006,3rd Quintile,Rural regions,,,,,,,,,,,,
2006,4th Quintile,Urban regions,,,,,,,,,,,,
2006,4th Quintile,Rural regions,,,,,,,,,,,,
2006,5th Quintile,Urban regions,,,,,,,,,,,,
2006,5th Quintile,Rural regions,,,,,,,,,,,,
2007,1st Quintile,Urban regions,,,,,,,,,,,,
2007,1st Quintile,Rural regions,,,,,,,,,,,,
2007,2nd Quintile,Urban regions,,,,,,,,,,,,
2007,2nd Quintile,Rural regions,,,,,,,,,,,,
2007,3rd Quintile,Urban regions,,,,,,,,,,,,
2007,3rd Quintile,Rural regions,,,,,,,,,,,,
2007,4th Quintile,Urban regions,,,,,,,,,,,,
2007,4th Quintile,Rural regions,,,,,,,,,,,,
2007,5th Quintile,Urban regions,,,,,,,,,,,,
2007,5th Quintile,Rural regions,,,,,,,,,,,,
2008,1st Quintile,Urban regions,,,,,,,,,,,,
2008,1st Quintile,Rural regions,,,,,,,,,,,,
2008,2nd Quintile,Urban regions,,,,,,,,,,,,
2008,2nd Quintile,Rural regions,,,,,,,,,,,,
2008,3rd Quintile,Urban regions,,,,,,,,,,,,
2008,3rd Quintile,Rural regions,,,,,,,,,,,,
2008,4th Quintile,Urban regions,,,,,,,,,,,,
2008,4th Quintile,Rural regions,,,,,,,,,,,,
2008,5th Quintile,Urban regions,,,,,,,,,,,,
2008,5th Quintile,Rural regions,,,,,,,,,,,,
2009,1st Quintile,Urban regions,1782,3.98084,3.92192,4.03976,3.00000,4.00000,4.66667,1.0,7.0,4.0,4.00000,4.00000
2009,1st Quintile,Rural regions,1046,4.03855,3.96034,4.11677,3.00000,4.00000,5.00000,1.0,7.0,4.0,4.00000,4.33333
2009,2nd Quintile,Urban regions,1833,3.97262,3.91648,4.02876,3.33333,4.00000,4.66667,1.33333,6.66667,4.0,4.00000,4.00000
2009,2nd Quintile,Rural regions,1283,4.00364,3.93601,4.07126,3.00000,4.00000,5.00000,1.0,7.0,4.0,4.00000,4.00000
2009,3rd Quintile,Urban regions,2002,3.87736,3.82584,3.92889,3.00000,4.00000,4.66667,1.0,7.0,4.0,3.66667,4.00000
2009,3rd Quintile,Rural regions,1392,3.88760,3.82425,3.95094,3.00000,4.00000,4.66667,1.0,7.0,4.0,3.66667,4.00000
2009,4th Quintile,Urban regions,2429,3.77491,3.72545,3.82436,3.00000,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,3.66667
2009,4th Quintile,Rural regions,1272,3.82131,3.75591,3.88670,3.00000,4.00000,4.66667,1.0,7.0,4.0,3.66667,4.00000
2009,5th Quintile,Urban regions,3492,3.65259,3.61255,3.69262,2.66667,3.66667,4.33333,1.0,6.83333,3.6666667,3.66667,3.66667
2009,5th Quintile,Rural regions,1267,3.80759,3.74284,3.87234,3.00000,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,4.00000
2010,1st Quintile,Urban regions,,,,,,,,,,,,
2010,1st Quintile,Rural regions,,,,,,,,,,,,
2010,2nd Quintile,Urban regions,,,,,,,,,,,,
2010,2nd Quintile,Rural regions,,,,,,,,,,,,
2010,3rd Quintile,Urban regions,,,,,,,,,,,,
2010,3rd Quintile,Rural regions,,,,,,,,,,,,
2010,4th Quintile,Urban regions,,,,,,,,,,,,
2010,4th Quintile,Rural regions,,,,,,,,,,,,
2010,5th Quintile,Urban regions,,,,,,,,,,,,
2010,5th Quintile,Rural regions,,,,,,,,,,,,
2011,1st Quintile,Urban regions,,,,,,,,,,,,
2011,1st Quintile,Rural regions,,,,,,,,,,,,
2011,2nd Quintile,Urban regions,,,,,,,,,,,,
2011,2nd Quintile,Rural regions,,,,,,,,,,,,
2011,3rd Quintile,Urban regions,,,,,,,,,,,,
2011,3rd Quintile,Rural regions,,,,,,,,,,,,
2011,4th Quintile,Urban regions,,,,,,,,,,,,
2011,4th Quintile,Rural regions,,,,,,,,,,,,
2011,5th Quintile,Urban regions,,,,,,,,,,,,
2011,5th Quintile,Rural regions,,,,,,,,,,,,
2012,1st Quintile,Urban regions,1411,4.21374,4.14656,4.28093,3.33333,4.33333,5.00000,1.0,7.0,4.3333335,4.00000,4.33333
2012,1st Quintile,Rural regions,937,4.00389,3.92412,4.08367,3.00000,4.00000,5.00000,1.0,7.0,4.0,3.66667,4.00000
2012,2nd Quintile,Urban regions,1024,3.95510,3.88103,4.02918,3.00000,4.00000,4.66667,1.0,7.0,4.0,3.66667,4.00000
2012,2nd Quintile,Rural regions,698,3.95043,3.85928,4.04159,3.00000,4.00000,4.66667,1.0,7.0,4.0,4.00000,4.33333
2012,3rd Quintile,Urban regions,790,3.80472,3.71565,3.89380,3.00000,4.00000,4.66667,1.0,7.0,4.0,3.66667,4.00000
2012,3rd Quintile,Rural regions,532,3.77879,3.67809,3.87949,3.00000,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,4.00000
2012,4th Quintile,Urban regions,639,3.73877,3.64572,3.83182,3.00000,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,4.00000
2012,4th Quintile,Rural regions,364,3.74865,3.62390,3.87340,3.00000,3.66667,4.66667,1.0,6.6666665,3.6666667,3.66667,4.00000
2012,5th Quintile,Urban regions,549,3.54303,3.43437,3.65170,2.66667,3.33333,4.33333,1.0,6.83333,3.3333333,3.33333,3.66667
2012,5th Quintile,Rural regions,163,3.86623,3.67515,4.05731,3.00000,4.00000,4.66667,1.0,6.6666665,4.0,3.66667,4.00000
2013,1st Quintile,Urban regions,1804,3.98739,3.92798,4.04680,3.00000,4.00000,5.00000,1.0,7.0,4.0,3.66667,4.00000
2013,1st Quintile,Rural regions,1250,4.01898,3.94947,4.08848,3.00000,4.00000,5.00000,1.0,7.0,4.0,4.00000,4.33333
2013,2nd Quintile,Urban regions,1975,3.80439,3.74875,3.86003,3.00000,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,4.00000
2013,2nd Quintile,Rural regions,1411,3.82872,3.76747,3.88997,3.00000,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,4.00000
2013,3rd Quintile,Urban regions,2115,3.80324,3.75063,3.85586,3.00000,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,4.00000
2013,3rd Quintile,Rural regions,1443,3.77961,3.71962,3.83960,3.00000,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,4.00000
2013,4th Quintile,Urban regions,2495,3.71737,3.67089,3.76385,3.00000,3.66667,4.33333,1.0,6.33333,3.6666667,3.66667,3.66667
2013,4th Quintile,Rural regions,1416,3.72960,3.66542,3.79378,3.00000,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,3.66667
2013,5th Quintile,Urban regions,3543,3.56013,3.52057,3.59969,2.66667,3.66667,4.33333,1.0,6.83333,3.6666667,3.33333,3.66667
2013,5th Quintile,Rural regions,1229,3.62438,3.55752,3.69123,2.66667,3.66667,4.33333,1.0,6.83333,3.6666667,3.33333,3.66667
2014,1st Quintile,Urban regions,,,,,,,,,,,,
2014,1st Quintile,Rural regions,,,,,,,,,,,,
2014,2nd Quintile,Urban regions,,,,,,,,,,,,
2014,2nd Quintile,Rural regions,,,,,,,,,,,,
2014,3rd Quintile,Urban regions,,,,,,,,,,,,
2014,3rd Quintile,Rural regions,,,,,,,,,,,,
2014,4th Quintile,Urban regions,,,,,,,,,,,,
2014,4th Quintile,Rural regions,,,,,,,,,,,,
2014,5th Quintile,Urban regions,,,,,,,,,,,,
2014,5th Quintile,Rural regions,,,,,,,,,,,,
2015,1st Quintile,Urban regions,,,,,,,,,,,,
2015,1st Quintile,Rural regions,,,,,,,,,,,,
2015,2nd Quintile,Urban regions,,,,,,,,,,,,
2015,2nd Quintile,Rural regions,,,,,,,,,,,,
2015,3rd Quintile,Urban regions,,,,,,,,,,,,
2015,3rd Quintile,Rural regions,,,,,,,,,,,,
2015,4th Quintile,Urban regions,,,,,,,,,,,,
2015,4th Quintile,Rural regions,,,,,,,,,,,,
2015,5th Quintile,Urban regions,,,,,,,,,,,,
2015,5th Quintile,Rural regions,,,,,,,,,,,,
2016,1st Quintile,Urban regions,,,,,,,,,,,,
2016,1st Quintile,Rural regions,,,,,,,,,,,,
2016,2nd Quintile,Urban regions,,,,,,,,,,,,
2016,2nd Quintile,Rural regions,,,,,,,,,,,,
2016,3rd Quintile,Urban regions,,,,,,,,,,,,
2016,3rd Quintile,Rural regions,,,,,,,,,,,,
2016,4th Quintile,Urban regions,,,,,,,,,,,,
2016,4th Quintile,Rural regions,,,,,,,,,,,,
2016,5th Quintile,Urban regions,,,,,,,,,,,,
2016,5th Quintile,Rural regions,,,,,,,,,,,,
2017,1st Quintile,Urban regions,4033,4.05870,4.01961,4.09780,3.00000,4.00000,5.00000,1.0,7.0,4.0,4.00000,4.00833
2017,1st Quintile,Rural regions,2107,4.00338,3.95022,4.05654,3.33333,4.00000,4.66667,1.33333,6.66667,4.0,4.00000,4.00000
2017,2nd Quintile,Urban regions,2976,3.90679,3.86166,3.95193,3.00000,4.00000,4.66667,1.0,7.0,4.0,3.66667,4.00000
2017,2nd Quintile,Rural regions,1947,3.85134,3.79732,3.90536,3.00000,4.00000,4.66667,1.0,7.0,4.0,3.66667,4.00000
2017,3rd Quintile,Urban regions,2701,3.84693,3.80062,3.89324,3.00000,4.00000,4.66667,1.0,7.0,4.0,3.66667,4.00000
2017,3rd Quintile,Rural regions,1720,3.86296,3.80605,3.91987,3.00000,4.00000,4.66667,1.0,7.0,4.0,3.66667,4.00000
2017,4th Quintile,Urban regions,2826,3.68784,3.64212,3.73356,2.66667,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,3.66667
2017,4th Quintile,Rural regions,1497,3.75859,3.70047,3.81671,3.00000,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,4.00000
2017,5th Quintile,Urban regions,3377,3.61643,3.57603,3.65684,2.66667,3.66667,4.33333,1.0,6.83333,3.6666667,3.33333,3.66667
2017,5th Quintile,Rural regions,1163,3.78196,3.71028,3.85364,3.00000,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,4.00000
2018,1st Quintile,Urban regions,,,,,,,,,,,,
2018,1st Quintile,Rural regions,,,,,,,,,,,,
2018,2nd Quintile,Urban regions,,,,,,,,,,,,
2018,2nd Quintile,Rural regions,,,,,,,,,,,,
2018,3rd Quintile,Urban regions,,,,,,,,,,,,
2018,3rd Quintile,Rural regions,,,,,,,,,,,,
2018,4th Quintile,Urban regions,,,,,,,,,,,,
2018,4th Quintile,Rural regions,,,,,,,,,,,,
2018,5th Quintile,Urban regions,,,,,,,,,,,,
2018,5th Quintile,Rural regions,,,,,,,,,,,,
2019,1st Quintile,Urban regions,2749,3.83121,3.78152,3.88090,3.00000,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,4.00000
2019,1st Quintile,Rural regions,1596,3.85959,3.79603,3.92316,3.00000,4.00000,4.66667,1.0,7.0,4.0,3.66667,4.00000
2019,2nd Quintile,Urban regions,2823,3.66805,3.62082,3.71528,2.66667,3.66667,4.66667,1.0,7.0,3.6666667,3.66667,3.66667
2019,2nd Quintile,Rural regions,1908,3.63619,3.58249,3.68988,2.66667,3.66667,4.33333,1.0,6.83333,3.6666667,3.66667,3.66667
2019,3rd Quintile,Urban regions,2768,3.63445,3.58787,3.68103,2.66667,3.66667,4.33333,1.0,6.83333,3.6666667,3.33333,3.66667
2019,3rd Quintile,Rural regions,1706,3.69238,3.63553,3.74922,3.00000,3.66667,4.33333,1.0,6.33333,3.6666667,3.66667,3.66667
2019,4th Quintile,Urban regions,2736,3.49900,3.45199,3.54601,2.66667,3.33333,4.33333,1.0,6.83333,3.3333333,3.33333,3.66667
2019,4th Quintile,Rural regions,1510,3.62564,3.56413,3.68716,2.66667,3.66667,4.33333,1.0,6.83333,3.6666667,3.33333,3.66667
2019,5th Quintile,Urban regions,3473,3.34882,3.30841,3.38922,2.33333,3.33333,4.33333,1.0,7.0,3.3333333,3.33333,3.33333
2019,5th Quintile,Rural regions,1284,3.42956,3.36400,3.49511,2.33333,3.33333,4.33333,1.0,7.0,3.3333333,3.33333,3.66667
2020,1st Quintile,Urban regions,,,,,,,,,,,,
2020,1st Quintile,Rural regions,,,,,,,,,,,,
2020,2nd Quintile,Urban regions,,,,,,,,,,,,
2020,2nd Quintile,Rural regions,,,,,,,,,,,,
2020,3rd Quintile,Urban regions,,,,,,,,,,,,
2020,3rd Quintile,Rural regions,,,,,,,,,,,,
2020,4th Quintile,Urban regions,,,,,,,,,,,,
2020,4th Quintile,Rural regions,,,,,,,,,,,,
2020,5th Quintile,Urban regions,,,,,,,,,,,,
2020,5th Quintile,Rural regions,,,,,,,,,,,,
2021,1st Quintile,Urban regions,,,,,,,,,,,,
2021,1st Quintile,Rural regions,,,,,,,,,,,,
2021,2nd Quintile,Urban regions,,,,,,,,,,,,
2021,2nd Quintile,Rural regions,,,,,,,,,,,,
2021,3rd Quintile,Urban regions,,,,,,,,,,,,
2021,3rd Quintile,Rural regions,,,,,,,,,,,,
2021,4th Quintile,Urban regions,,,,,,,,,,,,
2021,4th Quintile,Rural regions,,,,,,,,,,,,
2021,5th Quintile,Urban regions,,,,,,,,,,,,
2021,5th Quintile,Rural regions,,,,,,,,,,,,
