year,age_gr,quintil_oecd,plb0219_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,17-29 y.,1st Quintile,"No, never",0.24767,230,315,0.19993,0.29542
2005,17-29 y.,1st Quintile,"Yes, every 2 weeks",0.04091,41,315,0.01900,0.06282
2005,17-29 y.,1st Quintile,"Yes, less frequently",0.05197,44,315,0.02742,0.07652
2005,17-29 y.,2nd Quintile,"No, never",0.33505,246,317,0.28301,0.38710
2005,17-29 y.,2nd Quintile,"Yes, every 2 weeks",0.04734,38,317,0.02393,0.07076
2005,17-29 y.,2nd Quintile,"Yes, less frequently",0.04616,33,317,0.02302,0.06929
2005,17-29 y.,3rd Quintile,"No, never",0.42741,282,332,0.37412,0.48071
2005,17-29 y.,3rd Quintile,"Yes, less frequently",0.07445,50,332,0.04617,0.10273
2005,17-29 y.,4th Quintile,"No, never",0.43314,302,385,0.38358,0.48270
2005,17-29 y.,4th Quintile,"Yes, every 2 weeks",0.06630,37,385,0.04141,0.09118
2005,17-29 y.,4th Quintile,"Yes, less frequently",0.06452,46,385,0.03995,0.08910
2005,17-29 y.,5th Quintile,"No, never",0.36911,265,356,0.31891,0.41930
2005,17-29 y.,5th Quintile,"Yes, every 2 weeks",0.04954,34,356,0.02696,0.07211
2005,17-29 y.,5th Quintile,"Yes, less frequently",0.09971,57,356,0.06854,0.13088
2005,30-45 y.,1st Quintile,"No, never",0.31244,282,376,0.26553,0.35935
2005,30-45 y.,1st Quintile,"Yes, every 2 weeks",0.05562,42,376,0.03242,0.07881
2005,30-45 y.,1st Quintile,"Yes, less frequently",0.05243,52,376,0.02987,0.07499
2005,30-45 y.,2nd Quintile,"No, never",0.42583,459,718,0.38964,0.46202
2005,30-45 y.,2nd Quintile,"Yes, every week",0.03158,36,718,0.01878,0.04438
2005,30-45 y.,2nd Quintile,"Yes, every 2 weeks",0.07274,72,718,0.05373,0.09174
2005,30-45 y.,2nd Quintile,"Yes, every 3-4 weeks",0.03309,31,718,0.02000,0.04619
2005,30-45 y.,2nd Quintile,"Yes, less frequently",0.11045,120,718,0.08751,0.13340
2005,30-45 y.,3rd Quintile,"No, never",0.45292,547,906,0.42049,0.48535
2005,30-45 y.,3rd Quintile,"Yes, every week",0.03335,39,906,0.02165,0.04505
2005,30-45 y.,3rd Quintile,"Yes, every 2 weeks",0.06928,93,906,0.05274,0.08583
2005,30-45 y.,3rd Quintile,"Yes, every 3-4 weeks",0.04101,50,906,0.02809,0.05393
2005,30-45 y.,3rd Quintile,"Yes, less frequently",0.15642,177,906,0.13275,0.18008
2005,30-45 y.,4th Quintile,"No, never",0.48915,672,1139,0.46011,0.51820
2005,30-45 y.,4th Quintile,"Yes, every week",0.04759,57,1139,0.03522,0.05996
2005,30-45 y.,4th Quintile,"Yes, every 2 weeks",0.08796,98,1139,0.07150,0.10441
2005,30-45 y.,4th Quintile,"Yes, every 3-4 weeks",0.05372,69,1139,0.04062,0.06682
2005,30-45 y.,4th Quintile,"Yes, less frequently",0.17158,243,1139,0.14967,0.19348
2005,30-45 y.,5th Quintile,"No, never",0.47573,844,1450,0.45001,0.50144
2005,30-45 y.,5th Quintile,"Yes, every week",0.05524,79,1450,0.04348,0.06700
2005,30-45 y.,5th Quintile,"Yes, every 2 weeks",0.06850,107,1450,0.05550,0.08151
2005,30-45 y.,5th Quintile,"Yes, every 3-4 weeks",0.06278,96,1450,0.05029,0.07527
2005,30-45 y.,5th Quintile,"Yes, less frequently",0.21484,324,1450,0.19369,0.23598
2005,46-65 y.,1st Quintile,"No, never",0.16961,117,155,0.11033,0.22888
2005,46-65 y.,1st Quintile,"Yes, less frequently",0.04126,38,155,0.00985,0.07267
2005,46-65 y.,2nd Quintile,"No, never",0.28316,271,383,0.23798,0.32834
2005,46-65 y.,2nd Quintile,"Yes, every 2 weeks",0.04402,44,383,0.02345,0.06459
2005,46-65 y.,2nd Quintile,"Yes, less frequently",0.07056,68,383,0.04488,0.09624
2005,46-65 y.,3rd Quintile,"No, never",0.37881,437,595,0.33980,0.41783
2005,46-65 y.,3rd Quintile,"Yes, every 2 weeks",0.06344,53,595,0.04384,0.08304
2005,46-65 y.,3rd Quintile,"Yes, less frequently",0.08938,105,595,0.06643,0.11232
2005,46-65 y.,4th Quintile,"No, never",0.39717,620,949,0.36602,0.42832
2005,46-65 y.,4th Quintile,"Yes, every week",0.03874,56,949,0.02645,0.05102
2005,46-65 y.,4th Quintile,"Yes, every 2 weeks",0.05755,77,949,0.04272,0.07237
2005,46-65 y.,4th Quintile,"Yes, every 3-4 weeks",0.03022,47,949,0.01932,0.04112
2005,46-65 y.,4th Quintile,"Yes, less frequently",0.10294,149,949,0.08359,0.12228
2005,46-65 y.,5th Quintile,"No, never",0.42074,1136,2001,0.39910,0.44237
2005,46-65 y.,5th Quintile,"Yes, every week",0.05909,177,2001,0.04876,0.06943
2005,46-65 y.,5th Quintile,"Yes, every 2 weeks",0.04335,130,2001,0.03442,0.05227
2005,46-65 y.,5th Quintile,"Yes, every 3-4 weeks",0.04609,110,2001,0.03690,0.05528
2005,46-65 y.,5th Quintile,"Yes, less frequently",0.14940,448,2001,0.13378,0.16503
2005,66 and older,5th Quintile,"No, never",0.04238,42,42,-0.01929,0.10405
2007,17-29 y.,1st Quintile,"No, never",0.28038,279,361,0.23398,0.32678
2007,17-29 y.,1st Quintile,"Yes, every 2 weeks",0.04267,39,361,0.02179,0.06355
2007,17-29 y.,1st Quintile,"Yes, less frequently",0.04917,43,361,0.02683,0.07150
2007,17-29 y.,2nd Quintile,"No, never",0.31476,233,312,0.26314,0.36637
2007,17-29 y.,2nd Quintile,"Yes, every 2 weeks",0.04934,33,312,0.02527,0.07341
2007,17-29 y.,2nd Quintile,"Yes, less frequently",0.07318,46,312,0.04423,0.10212
2007,17-29 y.,3rd Quintile,"No, never",0.41108,268,355,0.35982,0.46234
2007,17-29 y.,3rd Quintile,"Yes, every 2 weeks",0.07558,41,355,0.04805,0.10312
2007,17-29 y.,3rd Quintile,"Yes, less frequently",0.06778,46,355,0.04159,0.09396
2007,17-29 y.,4th Quintile,"No, never",0.42668,287,384,0.37715,0.47621
2007,17-29 y.,4th Quintile,"Yes, every 2 weeks",0.08850,40,384,0.06006,0.11695
2007,17-29 y.,4th Quintile,"Yes, less frequently",0.08306,57,384,0.05542,0.11070
2007,17-29 y.,5th Quintile,"No, never",0.36873,212,263,0.31031,0.42715
2007,17-29 y.,5th Quintile,"Yes, less frequently",0.09098,51,263,0.05616,0.12580
2007,30-45 y.,1st Quintile,"No, never",0.35319,281,367,0.30422,0.40216
2007,30-45 y.,1st Quintile,"Yes, every 2 weeks",0.04566,35,367,0.02428,0.06705
2007,30-45 y.,1st Quintile,"Yes, less frequently",0.06780,51,367,0.04204,0.09356
2007,30-45 y.,2nd Quintile,"No, never",0.46009,480,768,0.42481,0.49536
2007,30-45 y.,2nd Quintile,"Yes, every week",0.04458,44,768,0.02997,0.05918
2007,30-45 y.,2nd Quintile,"Yes, every 2 weeks",0.05626,63,768,0.03995,0.07257
2007,30-45 y.,2nd Quintile,"Yes, every 3-4 weeks",0.04440,44,768,0.02982,0.05897
2007,30-45 y.,2nd Quintile,"Yes, less frequently",0.12222,137,768,0.09904,0.14540
2007,30-45 y.,3rd Quintile,"No, never",0.49011,549,921,0.45781,0.52242
2007,30-45 y.,3rd Quintile,"Yes, every week",0.03487,49,921,0.02301,0.04672
2007,30-45 y.,3rd Quintile,"Yes, every 2 weeks",0.08353,107,921,0.06565,0.10141
2007,30-45 y.,3rd Quintile,"Yes, every 3-4 weeks",0.05585,56,921,0.04101,0.07069
2007,30-45 y.,3rd Quintile,"Yes, less frequently",0.13790,160,921,0.11562,0.16018
2007,30-45 y.,4th Quintile,"No, never",0.48566,665,1135,0.45658,0.51475
2007,30-45 y.,4th Quintile,"Yes, every week",0.04601,61,1135,0.03382,0.05820
2007,30-45 y.,4th Quintile,"Yes, every 2 weeks",0.08771,107,1135,0.07124,0.10417
2007,30-45 y.,4th Quintile,"Yes, every 3-4 weeks",0.03576,58,1135,0.02496,0.04657
2007,30-45 y.,4th Quintile,"Yes, less frequently",0.21340,244,1135,0.18955,0.23724
2007,30-45 y.,5th Quintile,"No, never",0.47351,751,1321,0.44658,0.50045
2007,30-45 y.,5th Quintile,"Yes, every week",0.06459,89,1321,0.05133,0.07785
2007,30-45 y.,5th Quintile,"Yes, every 2 weeks",0.07836,100,1321,0.06386,0.09286
2007,30-45 y.,5th Quintile,"Yes, every 3-4 weeks",0.06320,85,1321,0.05007,0.07632
2007,30-45 y.,5th Quintile,"Yes, less frequently",0.20897,296,1321,0.18703,0.23090
2007,46-65 y.,1st Quintile,"No, never",0.20614,182,214,0.15181,0.26047
2007,46-65 y.,1st Quintile,"Yes, less frequently",0.03343,32,214,0.00929,0.05756
2007,46-65 y.,2nd Quintile,"No, never",0.35753,302,413,0.31125,0.40381
2007,46-65 y.,2nd Quintile,"Yes, every 2 weeks",0.04800,46,413,0.02736,0.06865
2007,46-65 y.,2nd Quintile,"Yes, less frequently",0.06361,65,413,0.04004,0.08718
2007,46-65 y.,3rd Quintile,"No, never",0.38999,456,692,0.35362,0.42636
2007,46-65 y.,3rd Quintile,"Yes, every week",0.02618,34,692,0.01428,0.03809
2007,46-65 y.,3rd Quintile,"Yes, every 2 weeks",0.05099,54,692,0.03459,0.06739
2007,46-65 y.,3rd Quintile,"Yes, every 3-4 weeks",0.04528,45,692,0.02978,0.06079
2007,46-65 y.,3rd Quintile,"Yes, less frequently",0.08754,103,692,0.06647,0.10862
2007,46-65 y.,4th Quintile,"No, never",0.42477,647,1060,0.39500,0.45455
2007,46-65 y.,4th Quintile,"Yes, every week",0.02972,53,1060,0.01949,0.03995
2007,46-65 y.,4th Quintile,"Yes, every 2 weeks",0.05749,93,1060,0.04347,0.07151
2007,46-65 y.,4th Quintile,"Yes, every 3-4 weeks",0.03622,59,1060,0.02497,0.04748
2007,46-65 y.,4th Quintile,"Yes, less frequently",0.12807,208,1060,0.10794,0.14820
2007,46-65 y.,5th Quintile,"No, never",0.39223,1073,2009,0.37088,0.41359
2007,46-65 y.,5th Quintile,"Yes, every week",0.08255,213,2009,0.07051,0.09458
2007,46-65 y.,5th Quintile,"Yes, every 2 weeks",0.04186,126,2009,0.03310,0.05062
2007,46-65 y.,5th Quintile,"Yes, every 3-4 weeks",0.04123,119,2009,0.03254,0.04993
2007,46-65 y.,5th Quintile,"Yes, less frequently",0.18681,478,2009,0.16976,0.20386
2007,66 and older,5th Quintile,"No, never",0.04385,45,45,-0.01665,0.10435
2009,17-29 y.,1st Quintile,"No, never",0.26434,214,287,0.21323,0.31545
2009,17-29 y.,1st Quintile,"Yes, every 2 weeks",0.04353,32,287,0.01988,0.06718
2009,17-29 y.,1st Quintile,"Yes, less frequently",0.04914,41,287,0.02409,0.07419
2009,17-29 y.,2nd Quintile,"No, never",0.33601,167,211,0.27212,0.39989
2009,17-29 y.,2nd Quintile,"Yes, less frequently",0.09186,44,211,0.05280,0.13093
2009,17-29 y.,3rd Quintile,"No, never",0.42796,229,316,0.37332,0.48260
2009,17-29 y.,3rd Quintile,"Yes, every 2 weeks",0.05769,39,316,0.03194,0.08344
2009,17-29 y.,3rd Quintile,"Yes, less frequently",0.07032,48,316,0.04208,0.09856
2009,17-29 y.,4th Quintile,"No, never",0.44189,259,345,0.38941,0.49437
2009,17-29 y.,4th Quintile,"Yes, every 2 weeks",0.05732,31,345,0.03275,0.08188
2009,17-29 y.,4th Quintile,"Yes, less frequently",0.10451,55,345,0.07218,0.13684
2009,17-29 y.,5th Quintile,"No, never",0.37596,195,242,0.31480,0.43711
2009,17-29 y.,5th Quintile,"Yes, less frequently",0.09749,47,242,0.06004,0.13494
2009,30-45 y.,1st Quintile,"No, never",0.33576,239,327,0.28449,0.38702
2009,30-45 y.,1st Quintile,"Yes, every 2 weeks",0.05223,39,327,0.02808,0.07639
2009,30-45 y.,1st Quintile,"Yes, less frequently",0.07184,49,327,0.04381,0.09987
2009,30-45 y.,2nd Quintile,"No, never",0.44334,410,648,0.40506,0.48162
2009,30-45 y.,2nd Quintile,"Yes, every week",0.04883,37,648,0.03222,0.06543
2009,30-45 y.,2nd Quintile,"Yes, every 2 weeks",0.06918,64,648,0.04962,0.08873
2009,30-45 y.,2nd Quintile,"Yes, every 3-4 weeks",0.06406,40,648,0.04519,0.08293
2009,30-45 y.,2nd Quintile,"Yes, less frequently",0.13174,97,648,0.10568,0.15781
2009,30-45 y.,3rd Quintile,"No, never",0.49595,492,808,0.46145,0.53045
2009,30-45 y.,3rd Quintile,"Yes, every week",0.03428,40,808,0.02173,0.04684
2009,30-45 y.,3rd Quintile,"Yes, every 2 weeks",0.07744,73,808,0.05900,0.09588
2009,30-45 y.,3rd Quintile,"Yes, every 3-4 weeks",0.03284,36,808,0.02054,0.04514
2009,30-45 y.,3rd Quintile,"Yes, less frequently",0.17246,167,808,0.14639,0.19852
2009,30-45 y.,4th Quintile,"No, never",0.46059,536,897,0.42796,0.49323
2009,30-45 y.,4th Quintile,"Yes, every week",0.05320,58,897,0.03850,0.06789
2009,30-45 y.,4th Quintile,"Yes, every 2 weeks",0.07146,68,897,0.05459,0.08832
2009,30-45 y.,4th Quintile,"Yes, every 3-4 weeks",0.04801,55,897,0.03401,0.06200
2009,30-45 y.,4th Quintile,"Yes, less frequently",0.20020,180,897,0.17399,0.22640
2009,30-45 y.,5th Quintile,"No, never",0.43670,553,1030,0.40640,0.46701
2009,30-45 y.,5th Quintile,"Yes, every week",0.06849,73,1030,0.05306,0.08392
2009,30-45 y.,5th Quintile,"Yes, every 2 weeks",0.07078,81,1030,0.05511,0.08645
2009,30-45 y.,5th Quintile,"Yes, every 3-4 weeks",0.06968,63,1030,0.05412,0.08523
2009,30-45 y.,5th Quintile,"Yes, less frequently",0.23290,260,1030,0.20707,0.25872
2009,46-65 y.,1st Quintile,"No, never",0.22142,180,180,0.16059,0.28225
2009,46-65 y.,2nd Quintile,"No, never",0.33250,278,386,0.28544,0.37956
2009,46-65 y.,2nd Quintile,"Yes, every 2 weeks",0.05496,50,386,0.03219,0.07772
2009,46-65 y.,2nd Quintile,"Yes, less frequently",0.06904,58,386,0.04371,0.09436
2009,46-65 y.,3rd Quintile,"No, never",0.43968,459,726,0.40355,0.47581
2009,46-65 y.,3rd Quintile,"Yes, every week",0.03950,35,726,0.02532,0.05368
2009,46-65 y.,3rd Quintile,"Yes, every 2 weeks",0.05127,61,726,0.03522,0.06732
2009,46-65 y.,3rd Quintile,"Yes, every 3-4 weeks",0.04453,56,726,0.02951,0.05954
2009,46-65 y.,3rd Quintile,"Yes, less frequently",0.11261,115,726,0.08960,0.13562
2009,46-65 y.,4th Quintile,"No, never",0.41608,599,1005,0.38559,0.44657
2009,46-65 y.,4th Quintile,"Yes, every week",0.02484,51,1005,0.01521,0.03447
2009,46-65 y.,4th Quintile,"Yes, every 2 weeks",0.06051,90,1005,0.04576,0.07526
2009,46-65 y.,4th Quintile,"Yes, every 3-4 weeks",0.03005,46,1005,0.01949,0.04061
2009,46-65 y.,4th Quintile,"Yes, less frequently",0.14283,219,1005,0.12118,0.16447
2009,46-65 y.,5th Quintile,"No, never",0.40456,938,1791,0.38182,0.42729
2009,46-65 y.,5th Quintile,"Yes, every week",0.09564,197,1791,0.08202,0.10927
2009,46-65 y.,5th Quintile,"Yes, every 2 weeks",0.05815,133,1791,0.04731,0.06899
2009,46-65 y.,5th Quintile,"Yes, every 3-4 weeks",0.04468,112,1791,0.03511,0.05425
2009,46-65 y.,5th Quintile,"Yes, less frequently",0.18526,411,1791,0.16727,0.20326
2009,66 and older,5th Quintile,"No, never",0.06603,57,57,0.00099,0.13107
2011,17-29 y.,1st Quintile,"No, never",0.28425,282,421,0.24111,0.32739
2011,17-29 y.,1st Quintile,"Yes, every week",0.03513,37,421,0.01752,0.05273
2011,17-29 y.,1st Quintile,"Yes, every 2 weeks",0.05961,58,421,0.03696,0.08225
2011,17-29 y.,1st Quintile,"Yes, less frequently",0.04960,44,421,0.02883,0.07036
2011,17-29 y.,2nd Quintile,"No, never",0.33650,267,374,0.28855,0.38445
2011,17-29 y.,2nd Quintile,"Yes, every 2 weeks",0.09485,60,374,0.06512,0.12459
2011,17-29 y.,2nd Quintile,"Yes, less frequently",0.04162,47,374,0.02135,0.06188
2011,17-29 y.,3rd Quintile,"No, never",0.44629,259,349,0.39406,0.49852
2011,17-29 y.,3rd Quintile,"Yes, every 2 weeks",0.04715,46,349,0.02488,0.06942
