year,age_gr,plb0219_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,17-29 y.,"No, never",0.34915,1325,1933,0.32789,0.37040
2005,17-29 y.,"Yes, every week",0.02565,95,1933,0.01860,0.03269
2005,17-29 y.,"Yes, every 2 weeks",0.05017,179,1933,0.04043,0.05990
2005,17-29 y.,"Yes, every 3-4 weeks",0.03099,104,1933,0.02326,0.03871
2005,17-29 y.,"Yes, less frequently",0.06357,230,1933,0.05269,0.07445
2005,30-45 y.,"No, never",0.43764,2804,4633,0.42336,0.45193
2005,30-45 y.,"Yes, every week",0.04163,239,4633,0.03588,0.04738
2005,30-45 y.,"Yes, every 2 weeks",0.07158,412,4633,0.06416,0.07900
2005,30-45 y.,"Yes, every 3-4 weeks",0.04286,262,4633,0.03702,0.04869
2005,30-45 y.,"Yes, less frequently",0.14736,916,4633,0.13715,0.15757
2005,46-65 y.,"No, never",0.34789,2581,4204,0.33349,0.36229
2005,46-65 y.,"Yes, every week",0.03437,293,4204,0.02887,0.03988
2005,46-65 y.,"Yes, every 2 weeks",0.04637,318,4204,0.04001,0.05272
2005,46-65 y.,"Yes, every 3-4 weeks",0.02895,204,4204,0.02388,0.03402
2005,46-65 y.,"Yes, less frequently",0.09926,808,4204,0.09022,0.10830
2005,66 and older,"No, never",0.02072,92,92,-0.00855,0.04998
2007,17-29 y.,"No, never",0.34927,1279,1881,0.32772,0.37082
2007,17-29 y.,"Yes, every week",0.02758,100,1881,0.02018,0.03498
2007,17-29 y.,"Yes, every 2 weeks",0.05939,179,1881,0.04870,0.07007
2007,17-29 y.,"Yes, every 3-4 weeks",0.02121,80,1881,0.01470,0.02773
2007,17-29 y.,"Yes, less frequently",0.06873,243,1881,0.05729,0.08016
2007,30-45 y.,"No, never",0.45786,2726,4551,0.44338,0.47234
2007,30-45 y.,"Yes, every week",0.04535,268,4551,0.03931,0.05140
2007,30-45 y.,"Yes, every 2 weeks",0.07215,412,4551,0.06463,0.07966
2007,30-45 y.,"Yes, every 3-4 weeks",0.04602,257,4551,0.03994,0.05211
2007,30-45 y.,"Yes, less frequently",0.15669,888,4551,0.14613,0.16725
2007,46-65 y.,"No, never",0.36432,2660,4477,0.35022,0.37842
2007,46-65 y.,"Yes, every week",0.04224,341,4477,0.03635,0.04813
2007,46-65 y.,"Yes, every 2 weeks",0.04640,343,4477,0.04024,0.05257
2007,46-65 y.,"Yes, every 3-4 weeks",0.03366,247,4477,0.02838,0.03895
2007,46-65 y.,"Yes, less frequently",0.11367,886,4477,0.10437,0.12297
2007,66 and older,"No, never",0.02216,103,136,-0.00267,0.04698
2007,66 and older,"Yes, less frequently",0.00628,33,136,-0.00705,0.01961
2009,17-29 y.,"No, never",0.35755,1064,1633,0.33430,0.38081
2009,17-29 y.,"Yes, every week",0.03485,97,1633,0.02596,0.04375
2009,17-29 y.,"Yes, every 2 weeks",0.04712,151,1633,0.03684,0.05740
2009,17-29 y.,"Yes, every 3-4 weeks",0.03312,86,1633,0.02443,0.04180
2009,17-29 y.,"Yes, less frequently",0.07789,235,1633,0.06488,0.09089
2009,30-45 y.,"No, never",0.43886,2230,3757,0.42299,0.45473
2009,30-45 y.,"Yes, every week",0.05261,238,3757,0.04547,0.05975
2009,30-45 y.,"Yes, every 2 weeks",0.06897,325,3757,0.06086,0.07707
2009,30-45 y.,"Yes, every 3-4 weeks",0.05055,211,3757,0.04354,0.05756
2009,30-45 y.,"Yes, less frequently",0.16885,753,3757,0.15687,0.18083
2009,46-65 y.,"No, never",0.37342,2454,4218,0.35882,0.38802
2009,46-65 y.,"Yes, every week",0.04879,336,4218,0.04228,0.05529
2009,46-65 y.,"Yes, every 2 weeks",0.05248,357,4218,0.04575,0.05921
2009,46-65 y.,"Yes, every 3-4 weeks",0.03386,244,4218,0.02840,0.03932
2009,46-65 y.,"Yes, less frequently",0.11940,827,4218,0.10961,0.12918
2009,66 and older,"No, never",0.02588,120,167,0.00173,0.05003
2009,66 and older,"Yes, less frequently",0.00896,47,167,-0.00537,0.02330
2011,17-29 y.,"No, never",0.36327,1454,2227,0.34329,0.38325
2011,17-29 y.,"Yes, every week",0.03337,139,2227,0.02591,0.04083
2011,17-29 y.,"Yes, every 2 weeks",0.06311,257,2227,0.05301,0.07321
2011,17-29 y.,"Yes, every 3-4 weeks",0.02551,110,2227,0.01896,0.03206
2011,17-29 y.,"Yes, less frequently",0.06781,267,2227,0.05737,0.07826
2011,30-45 y.,"No, never",0.47309,4518,7604,0.46187,0.48431
2011,30-45 y.,"Yes, every week",0.05519,513,7604,0.05006,0.06032
2011,30-45 y.,"Yes, every 2 weeks",0.07356,727,7604,0.06769,0.07943
2011,30-45 y.,"Yes, every 3-4 weeks",0.04610,471,7604,0.04138,0.05081
2011,30-45 y.,"Yes, less frequently",0.16085,1375,7604,0.15259,0.16911
2011,46-65 y.,"No, never",0.40791,3814,6397,0.39587,0.41996
2011,46-65 y.,"Yes, every week",0.05060,511,6397,0.04523,0.05597
2011,46-65 y.,"Yes, every 2 weeks",0.06311,605,6397,0.05715,0.06907
2011,46-65 y.,"Yes, every 3-4 weeks",0.03653,372,6397,0.03193,0.04112
2011,46-65 y.,"Yes, less frequently",0.11721,1095,6397,0.10933,0.12510
2011,66 and older,"No, never",0.02236,123,169,0.00000,0.04472
2011,66 and older,"Yes, less frequently",0.00770,46,169,-0.00552,0.02092
