year,age_gr,bula_h,plb0219_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,17-29 y.,Schleswig-Holstein,"No, never",0.30675,35,35,0.15174,0.46176
2005,17-29 y.,Lower Saxony,"No, never",0.35757,126,126,0.27355,0.44160
2005,17-29 y.,North Rhine-Westphalia,"No, never",0.36977,251,330,0.31760,0.42193
2005,17-29 y.,North Rhine-Westphalia,"Yes, every 2 weeks",0.04991,36,330,0.02638,0.07344
2005,17-29 y.,North Rhine-Westphalia,"Yes, less frequently",0.05628,43,330,0.03138,0.08118
2005,17-29 y.,Hesse,"No, never",0.33633,82,82,0.23344,0.43922
2005,17-29 y.,"Rhineland-Palatinate, Saarland","No, never",0.33302,67,67,0.21932,0.44673
2005,17-29 y.,Baden-Wuerttemberg,"No, never",0.39669,196,196,0.32802,0.46535
2005,17-29 y.,Bavaria,"No, never",0.44078,223,255,0.37973,0.50184
2005,17-29 y.,Bavaria,"Yes, less frequently",0.06004,32,255,0.03082,0.08925
2005,17-29 y.,Berlin,"No, never",0.21306,37,37,0.07930,0.34682
2005,17-29 y.,Brandenburg,"No, never",0.30960,55,55,0.18628,0.43291
2005,17-29 y.,Mecklenburg-Western Pomerania,"No, never",0.36301,31,31,0.19093,0.53508
2005,17-29 y.,Saxony,"No, never",0.22455,84,84,0.13477,0.31432
2005,17-29 y.,Saxony-Anhalt,"No, never",0.26940,50,50,0.14517,0.39362
2005,17-29 y.,Thuringa,"No, never",0.32491,61,61,0.20641,0.44342
2005,30-45 y.,Schleswig-Holstein,"No, never",0.39748,62,94,0.29802,0.49695
2005,30-45 y.,Schleswig-Holstein,"Yes, less frequently",0.18867,32,94,0.10915,0.26819
2005,30-45 y.,Hamburg,"No, never",0.63922,43,43,0.49398,0.78446
2005,30-45 y.,Lower Saxony,"No, never",0.40734,223,394,0.35876,0.45592
2005,30-45 y.,Lower Saxony,"Yes, every week",0.06352,32,394,0.03941,0.08764
2005,30-45 y.,Lower Saxony,"Yes, every 2 weeks",0.07779,43,394,0.05131,0.10427
2005,30-45 y.,Lower Saxony,"Yes, less frequently",0.19821,96,394,0.15880,0.23763
2005,30-45 y.,North Rhine-Westphalia,"No, never",0.47735,653,1036,0.44692,0.50778
2005,30-45 y.,North Rhine-Westphalia,"Yes, every week",0.03128,43,1036,0.02067,0.04188
2005,30-45 y.,North Rhine-Westphalia,"Yes, every 2 weeks",0.07328,92,1036,0.05740,0.08916
2005,30-45 y.,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.05273,65,1036,0.03911,0.06634
2005,30-45 y.,North Rhine-Westphalia,"Yes, less frequently",0.13487,183,1036,0.11406,0.15568
2005,30-45 y.,Hesse,"No, never",0.43317,204,281,0.37513,0.49122
2005,30-45 y.,Hesse,"Yes, less frequently",0.17298,77,281,0.12868,0.21729
2005,30-45 y.,"Rhineland-Palatinate, Saarland","No, never",0.43278,184,234,0.36916,0.49640
2005,30-45 y.,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.11450,50,234,0.07361,0.15538
2005,30-45 y.,Baden-Wuerttemberg,"No, never",0.48082,411,580,0.44012,0.52152
2005,30-45 y.,Baden-Wuerttemberg,"Yes, every 2 weeks",0.06336,40,580,0.04351,0.08320
2005,30-45 y.,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.03788,32,580,0.02233,0.05343
2005,30-45 y.,Baden-Wuerttemberg,"Yes, less frequently",0.11451,97,580,0.08857,0.14044
2005,30-45 y.,Bavaria,"No, never",0.46476,445,706,0.42794,0.50158
2005,30-45 y.,Bavaria,"Yes, every week",0.04535,38,706,0.02999,0.06071
2005,30-45 y.,Bavaria,"Yes, every 2 weeks",0.06177,53,706,0.04400,0.07955
2005,30-45 y.,Bavaria,"Yes, every 3-4 weeks",0.03849,36,706,0.02429,0.05269
2005,30-45 y.,Bavaria,"Yes, less frequently",0.14734,134,706,0.12117,0.17350
2005,30-45 y.,Berlin,"No, never",0.32345,71,118,0.23868,0.40821
2005,30-45 y.,Berlin,"Yes, less frequently",0.19356,47,118,0.12197,0.26515
2005,30-45 y.,Brandenburg,"No, never",0.35693,88,88,0.25626,0.45761
2005,30-45 y.,Mecklenburg-Western Pomerania,"No, never",0.35999,50,50,0.22559,0.49439
2005,30-45 y.,Saxony,"No, never",0.39639,175,249,0.33551,0.45726
2005,30-45 y.,Saxony,"Yes, less frequently",0.17664,74,249,0.12918,0.22411
2005,30-45 y.,Saxony-Anhalt,"No, never",0.38413,89,89,0.28251,0.48576
2005,30-45 y.,Thuringa,"No, never",0.34115,96,127,0.25837,0.42393
2005,30-45 y.,Thuringa,"Yes, less frequently",0.11053,31,127,0.05578,0.16528
2005,46-65 y.,Schleswig-Holstein,"No, never",0.31220,90,132,0.23285,0.39156
2005,46-65 y.,Schleswig-Holstein,"Yes, less frequently",0.15383,42,132,0.09205,0.21562
2005,46-65 y.,Hamburg,"No, never",0.32222,41,41,0.17740,0.46705
2005,46-65 y.,Lower Saxony,"No, never",0.32940,194,291,0.27530,0.38349
2005,46-65 y.,Lower Saxony,"Yes, every week",0.04780,33,291,0.02324,0.07235
2005,46-65 y.,Lower Saxony,"Yes, less frequently",0.07590,64,291,0.04541,0.10638
2005,46-65 y.,North Rhine-Westphalia,"No, never",0.36810,564,890,0.33640,0.39981
2005,46-65 y.,North Rhine-Westphalia,"Yes, every week",0.02852,50,890,0.01758,0.03947
2005,46-65 y.,North Rhine-Westphalia,"Yes, every 2 weeks",0.04259,69,890,0.02931,0.05586
2005,46-65 y.,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.02917,45,890,0.01811,0.04023
2005,46-65 y.,North Rhine-Westphalia,"Yes, less frequently",0.08961,162,890,0.07084,0.10839
2005,46-65 y.,Hesse,"No, never",0.39179,185,255,0.33176,0.45183
2005,46-65 y.,Hesse,"Yes, less frequently",0.12970,70,255,0.08838,0.17102
2005,46-65 y.,"Rhineland-Palatinate, Saarland","No, never",0.40695,156,199,0.33852,0.47538
2005,46-65 y.,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.10674,43,199,0.06373,0.14975
2005,46-65 y.,Baden-Wuerttemberg,"No, never",0.38105,331,477,0.33742,0.42468
2005,46-65 y.,Baden-Wuerttemberg,"Yes, every week",0.03388,36,477,0.01763,0.05014
2005,46-65 y.,Baden-Wuerttemberg,"Yes, every 2 weeks",0.06623,32,477,0.04389,0.08857
2005,46-65 y.,Baden-Wuerttemberg,"Yes, less frequently",0.08301,78,477,0.05823,0.10780
2005,46-65 y.,Bavaria,"No, never",0.35829,387,609,0.32017,0.39640
2005,46-65 y.,Bavaria,"Yes, every week",0.04126,42,609,0.02545,0.05707
2005,46-65 y.,Bavaria,"Yes, every 2 weeks",0.03518,35,609,0.02054,0.04982
2005,46-65 y.,Bavaria,"Yes, every 3-4 weeks",0.03680,31,609,0.02184,0.05177
2005,46-65 y.,Bavaria,"Yes, less frequently",0.10177,114,609,0.07773,0.12580
2005,46-65 y.,Berlin,"No, never",0.33146,97,97,0.23729,0.42563
2005,46-65 y.,Brandenburg,"No, never",0.27405,94,94,0.18340,0.36471
2005,46-65 y.,Mecklenburg-Western Pomerania,"No, never",0.31676,59,59,0.19703,0.43649
2005,46-65 y.,Saxony,"No, never",0.27298,172,241,0.21662,0.32935
2005,46-65 y.,Saxony,"Yes, less frequently",0.11157,69,241,0.07174,0.15141
2005,46-65 y.,Saxony-Anhalt,"No, never",0.27840,105,143,0.20468,0.35212
2005,46-65 y.,Saxony-Anhalt,"Yes, less frequently",0.10201,38,143,0.05223,0.15179
2005,46-65 y.,Thuringa,"No, never",0.26466,90,90,0.17301,0.35631
2007,17-29 y.,Schleswig-Holstein,"No, never",0.30057,37,37,0.15079,0.45035
2007,17-29 y.,Lower Saxony,"No, never",0.34422,116,116,0.25738,0.43105
2007,17-29 y.,North Rhine-Westphalia,"No, never",0.30820,220,306,0.25638,0.36002
