year,age_gr,pli0079,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Daily,0.02251,87,2706,0.01692,0.02810
1990,17-29 y.,At least once per week,0.33917,1057,2706,0.32133,0.35702
1990,17-29 y.,At least once per month,0.22857,774,2706,0.21275,0.24440
1990,17-29 y.,Seldom,0.17175,624,2706,0.15753,0.18596
1990,17-29 y.,Never,0.02607,164,2706,0.02007,0.03208
1990,30-45 y.,Daily,0.01740,54,2786,0.01255,0.02226
1990,30-45 y.,At least once per week,0.19947,610,2786,0.18463,0.21431
1990,30-45 y.,At least once per month,0.26648,900,2786,0.25006,0.28290
1990,30-45 y.,Seldom,0.28379,1012,2786,0.26704,0.30053
1990,30-45 y.,Never,0.03329,210,2786,0.02663,0.03995
1990,46-65 y.,Daily,0.01028,54,2907,0.00661,0.01394
1990,46-65 y.,At least once per week,0.13397,444,2907,0.12159,0.14636
1990,46-65 y.,At least once per month,0.21491,732,2907,0.19997,0.22984
1990,46-65 y.,Seldom,0.35175,1205,2907,0.33439,0.36912
1990,46-65 y.,Never,0.09006,472,2907,0.07966,0.10047
1990,66 and older,At least once per week,0.12022,149,1031,0.10036,0.14008
1990,66 and older,At least once per month,0.15093,194,1031,0.12907,0.17280
1990,66 and older,Seldom,0.30466,395,1031,0.27655,0.33277
1990,66 and older,Never,0.24155,293,1031,0.21541,0.26769
1995,17-29 y.,Daily,0.03626,107,3346,0.02993,0.04260
1995,17-29 y.,At least once per week,0.38330,1188,3346,0.36682,0.39977
1995,17-29 y.,At least once per month,0.28623,1004,3346,0.27091,0.30155
1995,17-29 y.,Seldom,0.24252,861,3346,0.22799,0.25704
1995,17-29 y.,Never,0.04886,186,3346,0.04155,0.05617
1995,30-45 y.,Daily,0.02113,74,4431,0.01690,0.02537
1995,30-45 y.,At least once per week,0.20545,785,4431,0.19356,0.21735
1995,30-45 y.,At least once per month,0.31984,1360,4431,0.30611,0.33358
1995,30-45 y.,Seldom,0.37490,1778,4431,0.36064,0.38915
1995,30-45 y.,Never,0.07647,434,4431,0.06864,0.08429
1995,46-65 y.,Daily,0.01686,65,3948,0.01284,0.02087
1995,46-65 y.,At least once per week,0.16837,543,3948,0.15670,0.18005
1995,46-65 y.,At least once per month,0.26854,991,3948,0.25471,0.28237
1995,46-65 y.,Seldom,0.39482,1636,3948,0.37957,0.41007
