year,age_gr,regtyp,pli0079,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Urban regions,Daily,0.02325,66,2137,0.01686,0.02964
1990,17-29 y.,Urban regions,At least once per week,0.37972,829,2137,0.35914,0.40030
1990,17-29 y.,Urban regions,At least once per month,0.26329,600,2137,0.24462,0.28197
1990,17-29 y.,Urban regions,Seldom,0.19261,500,2137,0.17589,0.20934
1990,17-29 y.,Urban regions,Never,0.03189,142,2137,0.02443,0.03934
1990,17-29 y.,Rural regions,At least once per week,0.25726,228,526,0.21987,0.29465
1990,17-29 y.,Rural regions,At least once per month,0.15774,174,526,0.12656,0.18892
1990,17-29 y.,Rural regions,Seldom,0.12956,124,526,0.10083,0.15829
1990,30-45 y.,Urban regions,Daily,0.02011,45,2236,0.01429,0.02593
1990,30-45 y.,Urban regions,At least once per week,0.22730,496,2236,0.20993,0.24468
1990,30-45 y.,Urban regions,At least once per month,0.30364,723,2236,0.28458,0.32271
1990,30-45 y.,Urban regions,Seldom,0.30850,795,2236,0.28935,0.32765
1990,30-45 y.,Urban regions,Never,0.03964,177,2236,0.03155,0.04773
1990,30-45 y.,Rural regions,At least once per week,0.13569,114,541,0.10681,0.16458
1990,30-45 y.,Rural regions,At least once per month,0.18134,177,541,0.14884,0.21383
1990,30-45 y.,Rural regions,Seldom,0.22883,217,541,0.19340,0.26426
1990,30-45 y.,Rural regions,Never,0.01855,33,541,0.00717,0.02993
1990,46-65 y.,Urban regions,Daily,0.01053,39,2314,0.00637,0.01469
1990,46-65 y.,Urban regions,At least once per week,0.15599,357,2314,0.14120,0.17077
1990,46-65 y.,Urban regions,At least once per month,0.24736,593,2314,0.22977,0.26494
1990,46-65 y.,Urban regions,Seldom,0.38189,925,2314,0.36209,0.40169
1990,46-65 y.,Urban regions,Never,0.10222,400,2314,0.08988,0.11457
1990,46-65 y.,Rural regions,At least once per week,0.08759,87,578,0.06452,0.11066
1990,46-65 y.,Rural regions,At least once per month,0.14673,139,578,0.11786,0.17560
1990,46-65 y.,Rural regions,Seldom,0.29011,280,578,0.25308,0.32714
1990,46-65 y.,Rural regions,Never,0.06463,72,578,0.04457,0.08469
1990,66 and older,Urban regions,At least once per week,0.14866,124,779,0.12366,0.17366
1990,66 and older,Urban regions,At least once per month,0.16801,149,779,0.14174,0.19429
1990,66 and older,Urban regions,Seldom,0.33998,300,779,0.30670,0.37327
1990,66 and older,Urban regions,Never,0.25442,206,779,0.22381,0.28502
1990,66 and older,Rural regions,At least once per month,0.11612,45,227,0.07435,0.15789
1990,66 and older,Rural regions,Seldom,0.23263,95,227,0.17754,0.28772
1990,66 and older,Rural regions,Never,0.21595,87,227,0.16230,0.26960
1995,17-29 y.,Urban regions,Daily,0.03654,70,2225,0.02875,0.04434
1995,17-29 y.,Urban regions,At least once per week,0.38734,811,2225,0.36710,0.40759
