year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1990,First Stage of Tertiary Education,East,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1991,Pre-primary Level,West,,,,,,,,,,,,
1991,Pre-primary Level,East,,,,,,,,,,,,
1991,Primary Level,West,,,,,,,,,,,,
1991,Primary Level,East,,,,,,,,,,,,
1991,Lower Secondary Level,West,,,,,,,,,,,,
1991,Lower Secondary Level,East,,,,,,,,,,,,
1991,Upper Secondary Level,West,,,,,,,,,,,,
1991,Upper Secondary Level,East,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1991,First Stage of Tertiary Education,West,,,,,,,,,,,,
1991,First Stage of Tertiary Education,East,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1992,Pre-primary Level,West,,,,,,,,,,,,
1992,Pre-primary Level,East,,,,,,,,,,,,
1992,Primary Level,West,,,,,,,,,,,,
1992,Primary Level,East,,,,,,,,,,,,
1992,Lower Secondary Level,West,,,,,,,,,,,,
1992,Lower Secondary Level,East,,,,,,,,,,,,
1992,Upper Secondary Level,West,,,,,,,,,,,,
1992,Upper Secondary Level,East,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1992,First Stage of Tertiary Education,West,,,,,,,,,,,,
1992,First Stage of Tertiary Education,East,,,,,,,,,,,,
1992,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1992,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1993,Pre-primary Level,West,,,,,,,,,,,,
1993,Pre-primary Level,East,,,,,,,,,,,,
1993,Primary Level,West,,,,,,,,,,,,
1993,Primary Level,East,,,,,,,,,,,,
1993,Lower Secondary Level,West,,,,,,,,,,,,
1993,Lower Secondary Level,East,,,,,,,,,,,,
1993,Upper Secondary Level,West,,,,,,,,,,,,
1993,Upper Secondary Level,East,,,,,,,,,,,,
1993,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1993,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1993,First Stage of Tertiary Education,West,,,,,,,,,,,,
1993,First Stage of Tertiary Education,East,,,,,,,,,,,,
1993,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1993,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1994,Pre-primary Level,West,,,,,,,,,,,,
1994,Pre-primary Level,East,,,,,,,,,,,,
1994,Primary Level,West,,,,,,,,,,,,
1994,Primary Level,East,,,,,,,,,,,,
1994,Lower Secondary Level,West,,,,,,,,,,,,
1994,Lower Secondary Level,East,,,,,,,,,,,,
1994,Upper Secondary Level,West,,,,,,,,,,,,
1994,Upper Secondary Level,East,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1994,First Stage of Tertiary Education,West,,,,,,,,,,,,
1994,First Stage of Tertiary Education,East,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1995,Pre-primary Level,West,,,,,,,,,,,,
1995,Pre-primary Level,East,,,,,,,,,,,,
1995,Primary Level,West,,,,,,,,,,,,
1995,Primary Level,East,,,,,,,,,,,,
1995,Lower Secondary Level,West,,,,,,,,,,,,
1995,Lower Secondary Level,East,,,,,,,,,,,,
1995,Upper Secondary Level,West,,,,,,,,,,,,
1995,Upper Secondary Level,East,,,,,,,,,,,,
1995,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1995,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1995,First Stage of Tertiary Education,West,,,,,,,,,,,,
1995,First Stage of Tertiary Education,East,,,,,,,,,,,,
1995,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1995,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1996,Pre-primary Level,West,,,,,,,,,,,,
1996,Pre-primary Level,East,,,,,,,,,,,,
1996,Primary Level,West,,,,,,,,,,,,
1996,Primary Level,East,,,,,,,,,,,,
1996,Lower Secondary Level,West,,,,,,,,,,,,
1996,Lower Secondary Level,East,,,,,,,,,,,,
1996,Upper Secondary Level,West,,,,,,,,,,,,
1996,Upper Secondary Level,East,,,,,,,,,,,,
1996,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1996,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1996,First Stage of Tertiary Education,West,,,,,,,,,,,,
1996,First Stage of Tertiary Education,East,,,,,,,,,,,,
1996,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1996,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1997,Pre-primary Level,West,,,,,,,,,,,,
1997,Pre-primary Level,East,,,,,,,,,,,,
1997,Primary Level,West,,,,,,,,,,,,
1997,Primary Level,East,,,,,,,,,,,,
1997,Lower Secondary Level,West,,,,,,,,,,,,
1997,Lower Secondary Level,East,,,,,,,,,,,,
1997,Upper Secondary Level,West,,,,,,,,,,,,
1997,Upper Secondary Level,East,,,,,,,,,,,,
1997,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1997,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1997,First Stage of Tertiary Education,West,,,,,,,,,,,,
1997,First Stage of Tertiary Education,East,,,,,,,,,,,,
1997,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1997,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1998,Pre-primary Level,West,,,,,,,,,,,,
1998,Pre-primary Level,East,,,,,,,,,,,,
1998,Primary Level,West,,,,,,,,,,,,
1998,Primary Level,East,,,,,,,,,,,,
1998,Lower Secondary Level,West,,,,,,,,,,,,
1998,Lower Secondary Level,East,,,,,,,,,,,,
1998,Upper Secondary Level,West,,,,,,,,,,,,
1998,Upper Secondary Level,East,,,,,,,,,,,,
1998,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1998,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1998,First Stage of Tertiary Education,West,,,,,,,,,,,,
1998,First Stage of Tertiary Education,East,,,,,,,,,,,,
1998,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1998,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1999,Pre-primary Level,West,,,,,,,,,,,,
1999,Pre-primary Level,East,,,,,,,,,,,,
1999,Primary Level,West,,,,,,,,,,,,
1999,Primary Level,East,,,,,,,,,,,,
1999,Lower Secondary Level,West,,,,,,,,,,,,
1999,Lower Secondary Level,East,,,,,,,,,,,,
1999,Upper Secondary Level,West,,,,,,,,,,,,
1999,Upper Secondary Level,East,,,,,,,,,,,,
1999,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1999,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1999,First Stage of Tertiary Education,West,,,,,,,,,,,,
1999,First Stage of Tertiary Education,East,,,,,,,,,,,,
1999,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1999,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2000,Pre-primary Level,West,,,,,,,,,,,,
2000,Pre-primary Level,East,,,,,,,,,,,,
2000,Primary Level,West,,,,,,,,,,,,
2000,Primary Level,East,,,,,,,,,,,,
2000,Lower Secondary Level,West,,,,,,,,,,,,
2000,Lower Secondary Level,East,,,,,,,,,,,,
2000,Upper Secondary Level,West,,,,,,,,,,,,
2000,Upper Secondary Level,East,,,,,,,,,,,,
2000,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2000,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2000,First Stage of Tertiary Education,West,,,,,,,,,,,,
2000,First Stage of Tertiary Education,East,,,,,,,,,,,,
2000,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2000,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2001,Pre-primary Level,West,,,,,,,,,,,,
2001,Pre-primary Level,East,,,,,,,,,,,,
2001,Primary Level,West,,,,,,,,,,,,
2001,Primary Level,East,,,,,,,,,,,,
2001,Lower Secondary Level,West,,,,,,,,,,,,
2001,Lower Secondary Level,East,,,,,,,,,,,,
2001,Upper Secondary Level,West,,,,,,,,,,,,
2001,Upper Secondary Level,East,,,,,,,,,,,,
2001,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2001,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2001,First Stage of Tertiary Education,West,,,,,,,,,,,,
2001,First Stage of Tertiary Education,East,,,,,,,,,,,,
2001,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2001,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2002,Pre-primary Level,West,456,173.72641,172.89791,174.55491,167.00000,174.00000,180.00000,154.0,195.0,174.0,171.97500,175.00000
2002,Pre-primary Level,East,152,174.06961,172.65626,175.48296,166.00000,175.00000,180.93372,153.0,196.0,175.0,172.00000,178.00000
2002,Primary Level,West,269,166.15908,165.09492,167.22324,160.00000,165.00000,172.00000,150.0,190.00000,165.0,165.00000,167.00000
2002,Primary Level,East,,,,,,,,,,,,
2002,Lower Secondary Level,West,2457,167.26427,166.91270,167.61583,160.00000,166.00000,172.00000,144.0,190.00000,166.0,165.00000,167.00000
2002,Lower Secondary Level,East,420,167.88230,166.93057,168.83403,161.58018,166.00000,175.00000,142.0,195.12973,166.0,165.00000,168.00000
2002,Upper Secondary Level,West,8680,171.13090,170.94309,171.31872,165.00000,170.00000,178.00000,145.50000,197.50000,170.0,170.00000,170.00000
2002,Upper Secondary Level,East,2873,170.25655,169.92328,170.58982,164.00000,170.00000,177.00000,144.50000,196.50000,170.0,169.00000,170.00000
2002,Post-secondary Non-tertiary Level,West,1029,171.82872,171.25410,172.40334,165.00000,172.00000,178.00000,145.50000,197.50000,172.0,170.00000,172.00000
2002,Post-secondary Non-tertiary Level,East,134,172.31736,170.84016,173.79456,168.00000,172.56339,179.79666,153.0,197.0,172.0,170.00000,174.02500
2002,First Stage of Tertiary Education,West,1288,172.95126,172.47833,173.42419,167.53915,173.00000,179.00000,150.34786,196.19128,173.0,172.00000,174.00000
2002,First Stage of Tertiary Education,East,452,171.74953,170.97554,172.52352,165.40092,172.00000,178.00000,146.50231,196.89861,172.0,170.00000,173.00000
2002,Second Stage of Tertiary Education,West,3229,174.34965,174.03000,174.66930,168.00000,174.00000,180.00000,150.00000,198.00000,174.0,174.00000,175.00000
2002,Second Stage of Tertiary Education,East,1318,170.68777,170.21659,171.15894,164.00000,170.00000,176.00000,146.00000,194.00000,170.0,170.00000,172.00000
2003,Pre-primary Level,West,,,,,,,,,,,,
2003,Pre-primary Level,East,,,,,,,,,,,,
2003,Primary Level,West,,,,,,,,,,,,
2003,Primary Level,East,,,,,,,,,,,,
2003,Lower Secondary Level,West,,,,,,,,,,,,
2003,Lower Secondary Level,East,,,,,,,,,,,,
2003,Upper Secondary Level,West,,,,,,,,,,,,
2003,Upper Secondary Level,East,,,,,,,,,,,,
2003,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2003,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2003,First Stage of Tertiary Education,West,,,,,,,,,,,,
2003,First Stage of Tertiary Education,East,,,,,,,,,,,,
2003,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2003,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2004,Pre-primary Level,West,474,174.12171,173.25522,174.98821,168.00000,174.00000,180.60524,149.09214,199.51310,174.0,172.00000,175.02500
2004,Pre-primary Level,East,165,171.63502,170.35272,172.91732,165.00000,170.00000,178.04320,154.0,195.0,170.0,168.97500,173.00000
2004,Primary Level,West,235,166.73036,165.46397,167.99675,160.00000,165.00000,172.00000,147.0,190.00000,165.0,165.00000,168.00000
2004,Primary Level,East,,,,,,,,,,,,
2004,Lower Secondary Level,West,2187,167.33347,166.95013,167.71681,160.00000,166.00000,172.00000,142.00000,190.00000,166.0,165.00000,167.00000
2004,Lower Secondary Level,East,366,168.95652,167.85159,170.06145,163.00000,168.00000,176.00000,143.50000,195.50000,168.0,167.00000,169.00000
2004,Upper Secondary Level,West,8005,171.22652,171.02883,171.42421,165.00000,170.00000,178.00000,145.50000,197.50000,170.0,170.00000,171.00000
2004,Upper Secondary Level,East,2734,170.30989,169.96606,170.65371,164.00000,170.00000,177.00000,144.50000,196.50000,170.0,169.00000,170.00000
2004,Post-secondary Non-tertiary Level,West,999,172.02312,171.41915,172.62710,165.00000,172.00000,179.00000,144.00000,198.0,172.0,171.00000,172.00000
2004,Post-secondary Non-tertiary Level,East,151,171.24711,169.89446,172.59977,165.00000,172.00000,177.00000,149.0,193.0,172.0,170.00000,174.00000
2004,First Stage of Tertiary Education,West,1202,173.02878,172.53608,173.52149,168.00000,173.00000,179.00000,151.50000,195.50000,173.0,172.00000,174.00000
2004,First Stage of Tertiary Education,East,434,170.95703,170.19891,171.71516,165.00000,170.00000,176.00000,148.50000,192.50000,170.0,170.00000,172.00000
2004,Second Stage of Tertiary Education,West,3010,174.11757,173.78726,174.44788,168.00000,174.00000,180.00000,150.00000,198.00000,174.0,173.97500,175.00000
2004,Second Stage of Tertiary Education,East,1273,170.83823,170.35450,171.32195,165.00000,170.00000,177.87408,145.68888,197.18519,170.0,170.00000,172.00000
2005,Pre-primary Level,West,,,,,,,,,,,,
2005,Pre-primary Level,East,,,,,,,,,,,,
2005,Primary Level,West,,,,,,,,,,,,
2005,Primary Level,East,,,,,,,,,,,,
2005,Lower Secondary Level,West,,,,,,,,,,,,
2005,Lower Secondary Level,East,,,,,,,,,,,,
2005,Upper Secondary Level,West,,,,,,,,,,,,
2005,Upper Secondary Level,East,,,,,,,,,,,,
2005,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2005,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2005,First Stage of Tertiary Education,West,,,,,,,,,,,,
2005,First Stage of Tertiary Education,East,,,,,,,,,,,,
2005,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2005,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2006,Pre-primary Level,West,489,174.11433,173.28013,174.94853,168.00000,174.00000,181.00000,148.50000,200.50000,174.0,172.00000,175.00000
2006,Pre-primary Level,East,147,173.44625,172.15757,174.73494,167.00000,174.00000,178.00000,154.0,194.50000,174.0,172.00000,175.00000
2006,Primary Level,West,217,167.45854,166.07658,168.84050,160.00000,165.00000,174.00000,145.0,192.0,165.0,165.00000,168.00000
2006,Primary Level,East,,,,,,,,,,,,
2006,Lower Secondary Level,West,2141,167.34599,166.95216,167.73981,160.00000,166.00000,173.00000,144.0,192.50000,166.0,165.00000,167.00000
2006,Lower Secondary Level,East,384,168.69083,167.64816,169.73349,162.00000,168.00000,175.00000,142.50000,194.50000,168.0,166.97500,170.00000
2006,Upper Secondary Level,West,8259,171.30613,171.10989,171.50238,165.00000,170.00000,178.00000,145.50000,197.50000,170.0,170.00000,171.00000
2006,Upper Secondary Level,East,2796,170.66425,170.32104,171.00746,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,170.00000,170.00000
2006,Post-secondary Non-tertiary Level,West,1040,172.25272,171.66639,172.83905,165.00000,172.00000,180.00000,142.50000,202.50000,172.0,170.00000,172.00000
2006,Post-secondary Non-tertiary Level,East,169,172.62669,171.31872,173.93467,167.00000,173.00000,180.00000,147.50000,192.0,173.0,171.97500,174.00000
2006,First Stage of Tertiary Education,West,1221,172.92801,172.42709,173.42892,167.00000,173.00000,179.00000,150.0,197.00000,173.0,172.00000,174.00000
2006,First Stage of Tertiary Education,East,424,171.20984,170.41917,172.00051,165.00000,171.00000,176.00000,148.50000,192.50000,171.0,170.00000,172.00000
2006,Second Stage of Tertiary Education,West,3240,174.20342,173.88223,174.52461,168.00000,174.00000,180.00000,150.00000,198.00000,174.0,174.00000,175.00000
2006,Second Stage of Tertiary Education,East,1329,171.08170,170.59412,171.56927,164.37901,170.00000,178.00000,143.94753,198.43148,170.0,170.00000,172.00000
2007,Pre-primary Level,West,,,,,,,,,,,,
2007,Pre-primary Level,East,,,,,,,,,,,,
2007,Primary Level,West,,,,,,,,,,,,
2007,Primary Level,East,,,,,,,,,,,,
2007,Lower Secondary Level,West,,,,,,,,,,,,
2007,Lower Secondary Level,East,,,,,,,,,,,,
2007,Upper Secondary Level,West,,,,,,,,,,,,
2007,Upper Secondary Level,East,,,,,,,,,,,,
2007,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2007,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2007,First Stage of Tertiary Education,West,,,,,,,,,,,,
2007,First Stage of Tertiary Education,East,,,,,,,,,,,,
2007,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2007,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2008,Pre-primary Level,West,438,174.49209,173.60048,175.38370,167.00000,175.00000,182.00000,153.0,202.0,175.0,173.00000,175.00000
2008,Pre-primary Level,East,113,173.34981,171.70441,174.99522,166.00000,174.00000,180.10581,154.0,200.0,174.0,170.00000,176.00000
2008,Primary Level,West,165,166.98751,165.54251,168.43252,160.00000,166.00000,173.00000,140.50000,191.0,166.0,164.00000,168.00000
2008,Primary Level,East,,,,,,,,,,,,
2008,Lower Secondary Level,West,1744,167.37026,166.93717,167.80334,160.00000,166.00000,173.00000,144.0,192.50000,166.0,165.00000,167.00000
2008,Lower Secondary Level,East,306,169.58617,168.35499,170.81735,163.00000,168.27987,176.00000,143.50000,195.50000,168.0,167.00000,170.00000
2008,Upper Secondary Level,West,7215,171.40458,171.19154,171.61763,165.00000,170.00000,178.00000,145.50000,197.50000,170.0,170.00000,171.00000
2008,Upper Secondary Level,East,2493,170.87200,170.50430,171.23970,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,170.00000,171.00000
2008,Post-secondary Non-tertiary Level,West,924,172.08340,171.47152,172.69527,165.00000,172.00000,178.00000,145.50000,197.50000,172.0,170.00000,172.00000
2008,Post-secondary Non-tertiary Level,East,163,173.05327,171.71187,174.39467,167.00000,174.00000,180.00000,150.0,191.0,174.0,170.97500,176.00000
2008,First Stage of Tertiary Education,West,1035,173.29019,172.72034,173.86003,167.00000,173.00000,180.00000,150.0,199.50000,173.0,172.00000,175.00000
2008,First Stage of Tertiary Education,East,376,171.06614,170.21785,171.91443,165.00000,172.00000,176.00000,148.50000,192.50000,172.0,170.00000,172.00000
2008,Second Stage of Tertiary Education,West,2947,174.28446,173.94751,174.62141,168.00000,174.00000,180.00000,150.00000,198.00000,174.0,173.00000,175.00000
2008,Second Stage of Tertiary Education,East,1241,171.18276,170.68543,171.68009,165.00000,170.00000,178.00000,148.0,197.50000,170.0,170.00000,172.00000
2009,Pre-primary Level,West,,,,,,,,,,,,
2009,Pre-primary Level,East,,,,,,,,,,,,
2009,Primary Level,West,,,,,,,,,,,,
2009,Primary Level,East,,,,,,,,,,,,
2009,Lower Secondary Level,West,,,,,,,,,,,,
2009,Lower Secondary Level,East,,,,,,,,,,,,
2009,Upper Secondary Level,West,,,,,,,,,,,,
2009,Upper Secondary Level,East,,,,,,,,,,,,
2009,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2009,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2009,First Stage of Tertiary Education,West,,,,,,,,,,,,
2009,First Stage of Tertiary Education,East,,,,,,,,,,,,
2009,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2009,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2010,Pre-primary Level,West,496,174.87658,174.01208,175.74108,168.00000,175.00000,182.00000,147.00000,202.0,175.0,173.00000,176.00000
2010,Pre-primary Level,East,69,175.16969,172.61000,177.72937,168.00000,175.33594,183.00000,145.50000,197.0,175.0,170.00000,181.02500
2010,Primary Level,West,127,166.12036,164.64081,167.59991,160.00000,165.00000,172.00000,147.0,188.0,165.0,162.00000,168.00000
2010,Primary Level,East,,,,,,,,,,,,
2010,Lower Secondary Level,West,1441,167.35980,166.87291,167.84668,160.00000,166.00000,174.00000,142.0,195.00000,166.0,165.00000,167.02500
2010,Lower Secondary Level,East,223,170.19262,168.65127,171.73397,163.00000,168.00000,177.03149,141.95276,196.0,168.0,165.00000,170.00000
2010,Upper Secondary Level,West,6093,171.41084,171.17700,171.64469,165.00000,170.00000,178.00000,145.50000,197.50000,170.0,170.00000,171.00000
2010,Upper Secondary Level,East,2174,171.11394,170.72176,171.50611,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,170.00000,172.00000
2010,Post-secondary Non-tertiary Level,West,792,172.02979,171.38105,172.67854,165.00000,172.00000,178.00000,145.50000,197.50000,172.0,170.00000,173.00000
2010,Post-secondary Non-tertiary Level,East,145,172.68265,170.94450,174.42080,165.00000,171.32899,180.00000,150.0,194.0,171.0,169.00000,174.00000
2010,First Stage of Tertiary Education,West,900,173.51218,172.91375,174.11060,168.00000,173.00000,180.00000,150.00000,198.00000,173.0,172.00000,175.00000
2010,First Stage of Tertiary Education,East,350,171.02331,170.12631,171.92031,165.00000,172.00000,176.00000,148.50000,192.50000,172.0,170.00000,173.00000
2010,Second Stage of Tertiary Education,West,2705,173.86318,173.51862,174.20775,167.00000,174.00000,180.00000,147.50000,199.50000,174.0,173.00000,175.00000
2010,Second Stage of Tertiary Education,East,1120,170.97563,170.46488,171.48638,165.00000,170.00000,178.00000,149.0,196.0,170.0,170.00000,172.00000
2011,Pre-primary Level,West,,,,,,,,,,,,
2011,Pre-primary Level,East,,,,,,,,,,,,
2011,Primary Level,West,,,,,,,,,,,,
2011,Primary Level,East,,,,,,,,,,,,
2011,Lower Secondary Level,West,,,,,,,,,,,,
2011,Lower Secondary Level,East,,,,,,,,,,,,
2011,Upper Secondary Level,West,,,,,,,,,,,,
2011,Upper Secondary Level,East,,,,,,,,,,,,
2011,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2011,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2011,First Stage of Tertiary Education,West,,,,,,,,,,,,
2011,First Stage of Tertiary Education,East,,,,,,,,,,,,
2011,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2011,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2012,Pre-primary Level,West,624,173.50245,172.74670,174.25820,167.00000,173.00000,180.00000,147.50000,199.50000,173.0,172.00000,175.00000
2012,Pre-primary Level,East,90,173.99981,172.12335,175.87626,167.22106,175.00000,180.86828,150.0,191.0,175.0,170.00000,176.00000
2012,Primary Level,West,195,167.14780,165.85259,168.44301,160.00000,165.00000,175.00000,146.0,190.0,165.0,164.00000,169.00000
2012,Primary Level,East,34,172.09911,169.78636,174.41185,169.82569,173.52526,176.00000,160.56423,185.26146,174.0,170.00000,176.00000
2012,Lower Secondary Level,West,1904,167.87316,167.43237,168.31396,160.00000,167.00000,175.00000,137.50000,197.50000,167.0,165.00000,168.00000
2012,Lower Secondary Level,East,292,170.14860,168.82284,171.47436,162.86346,168.00000,178.00000,140.15864,196.0,168.0,166.97500,170.00000
2012,Upper Secondary Level,West,7671,171.35379,171.14417,171.56341,165.00000,170.00000,178.00000,145.50000,197.50000,170.0,170.00000,171.00000
2012,Upper Secondary Level,East,2577,171.04501,170.67359,171.41643,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,170.00000,171.00000
2012,Post-secondary Non-tertiary Level,West,1012,172.06274,171.48302,172.64245,165.00000,172.00000,178.80853,144.28720,199.52133,172.0,170.00000,173.00000
2012,Post-secondary Non-tertiary Level,East,189,172.84728,171.59233,174.10223,167.00000,173.00000,178.00000,152.0,191.0,173.0,171.00000,175.00000
2012,First Stage of Tertiary Education,West,1031,174.42728,173.86551,174.98905,168.00000,174.00000,180.00000,150.00000,198.00000,174.0,173.97500,175.00000
2012,First Stage of Tertiary Education,East,406,172.35389,171.42332,173.28446,167.00000,172.00000,178.00000,150.50000,194.50000,172.0,171.00000,173.00000
2012,Second Stage of Tertiary Education,West,3378,173.51651,173.20690,173.82612,167.00000,174.00000,180.00000,147.50000,199.50000,174.0,173.00000,174.00000
2012,Second Stage of Tertiary Education,East,1261,171.20126,170.70498,171.69753,165.00000,171.00000,178.00000,145.50000,197.50000,171.0,170.00000,172.00000
2013,Pre-primary Level,West,,,,,,,,,,,,
2013,Pre-primary Level,East,,,,,,,,,,,,
2013,Primary Level,West,,,,,,,,,,,,
2013,Primary Level,East,,,,,,,,,,,,
