year,age_gr,quintil_oecd,ple0015,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,1st Quintile,No,0.93342,713,713,0.91510,0.95173
2009,17-29 y.,2nd Quintile,No,0.91154,492,492,0.88642,0.93666
2009,17-29 y.,3rd Quintile,No,0.93275,551,551,0.91182,0.95368
2009,17-29 y.,4th Quintile,No,0.94645,586,586,0.92821,0.96470
2009,17-29 y.,5th Quintile,No,0.94242,504,504,0.92206,0.96277
2009,30-45 y.,1st Quintile,No,0.98690,646,646,0.97812,0.99567
2009,30-45 y.,2nd Quintile,No,0.98940,831,831,0.98243,0.99637
2009,30-45 y.,3rd Quintile,No,0.98083,964,964,0.97218,0.98949
2009,30-45 y.,4th Quintile,No,0.99045,1033,1033,0.98451,0.99638
2009,30-45 y.,5th Quintile,No,0.98172,1143,1143,0.97395,0.98949
2009,46-65 y.,1st Quintile,Yes,0.04428,39,786,0.02989,0.05867
2009,46-65 y.,1st Quintile,No,0.95572,747,786,0.94133,0.97011
2009,46-65 y.,2nd Quintile,Yes,0.04238,33,787,0.02830,0.05646
2009,46-65 y.,2nd Quintile,No,0.95762,754,787,0.94354,0.97170
2009,46-65 y.,3rd Quintile,Yes,0.05124,50,1051,0.03790,0.06458
2009,46-65 y.,3rd Quintile,No,0.94876,1001,1051,0.93542,0.96210
2009,46-65 y.,4th Quintile,Yes,0.03170,47,1407,0.02255,0.04086
2009,46-65 y.,4th Quintile,No,0.96830,1360,1407,0.95914,0.97745
2009,46-65 y.,5th Quintile,Yes,0.03029,84,2293,0.02327,0.03731
2009,46-65 y.,5th Quintile,No,0.96971,2209,2293,0.96269,0.97673
2009,66 and older,1st Quintile,Yes,0.07092,48,723,0.05219,0.08964
2009,66 and older,1st Quintile,No,0.92908,675,723,0.91036,0.94781
2009,66 and older,2nd Quintile,Yes,0.08084,89,1048,0.06433,0.09735
2009,66 and older,2nd Quintile,No,0.91916,959,1048,0.90265,0.93567
2009,66 and older,3rd Quintile,Yes,0.08603,69,857,0.06725,0.10482
2009,66 and older,3rd Quintile,No,0.91397,788,857,0.89518,0.93275
2009,66 and older,4th Quintile,Yes,0.10456,64,694,0.08178,0.12734
2009,66 and older,4th Quintile,No,0.89544,630,694,0.87266,0.91822
2009,66 and older,5th Quintile,Yes,0.11997,91,840,0.09799,0.14196
2009,66 and older,5th Quintile,No,0.88003,749,840,0.85804,0.90201
2011,17-29 y.,1st Quintile,No,0.71927,528,528,0.68090,0.75763
2011,17-29 y.,2nd Quintile,No,0.73746,423,423,0.69548,0.77944
2011,17-29 y.,3rd Quintile,No,0.86848,477,477,0.83812,0.89884
2011,17-29 y.,4th Quintile,No,0.88841,454,454,0.85941,0.91740
2011,17-29 y.,5th Quintile,No,0.92840,392,392,0.90285,0.95396
2011,30-45 y.,1st Quintile,No,0.50742,500,500,0.46355,0.55128
2011,30-45 y.,2nd Quintile,No,0.67279,651,651,0.63671,0.70886
2011,30-45 y.,3rd Quintile,No,0.78603,776,776,0.75715,0.81490
2011,30-45 y.,4th Quintile,No,0.83609,832,832,0.81092,0.86126
2011,30-45 y.,5th Quintile,No,0.85865,891,891,0.83576,0.88154
2011,46-65 y.,1st Quintile,Yes,0.04753,39,738,0.03217,0.06289
2011,46-65 y.,1st Quintile,No,0.85219,699,738,0.82657,0.87782
2011,46-65 y.,2nd Quintile,Yes,0.03940,32,738,0.02535,0.05345
2011,46-65 y.,2nd Quintile,No,0.88177,706,738,0.85845,0.90508
2011,46-65 y.,3rd Quintile,Yes,0.05514,54,1022,0.04114,0.06914
2011,46-65 y.,3rd Quintile,No,0.90613,968,1022,0.88824,0.92402
2011,46-65 y.,4th Quintile,Yes,0.03681,45,1306,0.02660,0.04703
2011,46-65 y.,4th Quintile,No,0.94066,1261,1306,0.92784,0.95348
2011,46-65 y.,5th Quintile,Yes,0.03848,90,2070,0.03019,0.04677
2011,46-65 y.,5th Quintile,No,0.94894,1980,2070,0.93945,0.95842
2011,66 and older,1st Quintile,Yes,0.05377,37,686,0.03688,0.07066
2011,66 and older,1st Quintile,No,0.94495,649,686,0.92787,0.96203
2011,66 and older,2nd Quintile,Yes,0.07888,80,939,0.06163,0.09613
2011,66 and older,2nd Quintile,No,0.92017,859,939,0.90282,0.93751
2011,66 and older,3rd Quintile,Yes,0.11871,91,783,0.09604,0.14138
2011,66 and older,3rd Quintile,No,0.88050,692,783,0.85777,0.90324
2011,66 and older,4th Quintile,Yes,0.10128,62,609,0.07730,0.12527
2011,66 and older,4th Quintile,No,0.89785,547,609,0.87378,0.92193
2011,66 and older,5th Quintile,Yes,0.14787,90,783,0.12299,0.17275
2011,66 and older,5th Quintile,No,0.85201,693,783,0.82713,0.87690
2013,17-29 y.,1st Quintile,No,0.76436,665,665,0.73208,0.79664
