year,age_gr,migback,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,No migration background,Yes,0.02837,61,2390,0.02171,0.03502
2011,17-29 y.,No migration background,No,0.97163,2329,2390,0.96498,0.97829
2011,17-29 y.,Direct migration background,No,0.98551,214,214,0.96946,1.00156
2011,17-29 y.,Indirect migration background,No,0.98902,380,380,0.97852,0.99951
2011,30-45 y.,No migration background,Yes,0.07735,287,3955,0.06903,0.08568
2011,30-45 y.,No migration background,No,0.92265,3668,3955,0.91432,0.93097
2011,30-45 y.,Direct migration background,Yes,0.04354,36,588,0.02703,0.06005
2011,30-45 y.,Direct migration background,No,0.95646,552,588,0.93995,0.97297
2011,30-45 y.,Indirect migration background,No,0.92258,298,298,0.89219,0.95298
2011,46-65 y.,No migration background,Yes,0.22407,1497,6892,0.21422,0.23391
2011,46-65 y.,No migration background,No,0.77593,5395,6892,0.76609,0.78578
2011,46-65 y.,Direct migration background,Yes,0.25383,195,793,0.22352,0.28414
2011,46-65 y.,Direct migration background,No,0.74617,598,793,0.71586,0.77648
2011,46-65 y.,Indirect migration background,No,0.75549,68,68,0.65257,0.85841
2011,66 and older,No migration background,Yes,0.40454,1818,4696,0.39050,0.41858
2011,66 and older,No migration background,No,0.59546,2878,4696,0.58142,0.60950
2011,66 and older,Direct migration background,Yes,0.37009,154,420,0.32386,0.41632
2011,66 and older,Direct migration background,No,0.62991,266,420,0.58368,0.67614
2013,17-29 y.,No migration background,Yes,0.02616,48,2046,0.01924,0.03308
2013,17-29 y.,No migration background,No,0.97384,1998,2046,0.96692,0.98076
2013,17-29 y.,Direct migration background,No,0.98764,170,170,0.97098,1.00430
2013,17-29 y.,Indirect migration background,No,0.99081,310,310,0.98017,1.00145
2013,30-45 y.,No migration background,Yes,0.07396,254,3303,0.06503,0.08289
2013,30-45 y.,No migration background,No,0.92604,3049,3303,0.91711,0.93497
2013,30-45 y.,Direct migration background,No,0.94434,464,464,0.92346,0.96523
2013,30-45 y.,Indirect migration background,No,0.95409,263,263,0.92875,0.97943
2013,46-65 y.,No migration background,Yes,0.23065,1438,6522,0.22042,0.24087
2013,46-65 y.,No migration background,No,0.76935,5084,6522,0.75913,0.77958
2013,46-65 y.,Direct migration background,Yes,0.31477,189,694,0.28019,0.34935
2013,46-65 y.,Direct migration background,No,0.68523,505,694,0.65065,0.71981
2013,46-65 y.,Indirect migration background,No,0.75476,80,80,0.65988,0.84963
2013,66 and older,No migration background,Yes,0.40252,1757,4550,0.38827,0.41677
2013,66 and older,No migration background,No,0.59748,2793,4550,0.58323,0.61173
2013,66 and older,Direct migration background,Yes,0.39377,142,384,0.34483,0.44270
2013,66 and older,Direct migration background,No,0.60623,242,384,0.55730,0.65517
2015,17-29 y.,No migration background,Yes,0.02543,58,2550,0.01931,0.03154
2015,17-29 y.,No migration background,No,0.97457,2492,2550,0.96846,0.98069
2015,17-29 y.,Direct migration background,No,0.97680,583,583,0.96457,0.98903
2015,17-29 y.,Indirect migration background,No,0.98545,770,770,0.97698,0.99391
2015,30-45 y.,No migration background,Yes,0.07573,362,4770,0.06822,0.08324
2015,30-45 y.,No migration background,No,0.92427,4408,4770,0.91676,0.93178
2015,30-45 y.,Direct migration background,Yes,0.05711,122,1996,0.04693,0.06730
2015,30-45 y.,Direct migration background,No,0.94289,1874,1996,0.93270,0.95307
2015,30-45 y.,Indirect migration background,Yes,0.06183,34,590,0.04238,0.08128
2015,30-45 y.,Indirect migration background,No,0.93817,556,590,0.91872,0.95762
2015,46-65 y.,No migration background,Yes,0.22263,1550,7257,0.21306,0.23220
2015,46-65 y.,No migration background,No,0.77737,5707,7257,0.76780,0.78694
2015,46-65 y.,Direct migration background,Yes,0.24147,314,1449,0.21943,0.26352
2015,46-65 y.,Direct migration background,No,0.75853,1135,1449,0.73648,0.78057
2015,46-65 y.,Indirect migration background,No,0.73330,143,143,0.66056,0.80604
2015,66 and older,No migration background,Yes,0.41358,1752,4446,0.39910,0.42806
2015,66 and older,No migration background,No,0.58642,2694,4446,0.57194,0.60090
2015,66 and older,Direct migration background,Yes,0.35928,168,434,0.31409,0.40447
2015,66 and older,Direct migration background,No,0.64072,266,434,0.59553,0.68591
2017,17-29 y.,No migration background,Yes,0.02745,63,2924,0.02153,0.03338
2017,17-29 y.,No migration background,No,0.97255,2861,2924,0.96662,0.97847
2017,17-29 y.,Direct migration background,No,0.95782,605,605,0.94179,0.97385
2017,17-29 y.,Indirect migration background,No,0.97629,797,797,0.96571,0.98686
2017,30-45 y.,No migration background,Yes,0.06708,317,4558,0.05982,0.07434
2017,30-45 y.,No migration background,No,0.93292,4241,4558,0.92566,0.94018
2017,30-45 y.,Direct migration background,Yes,0.04411,98,2122,0.03537,0.05285
2017,30-45 y.,Direct migration background,No,0.95589,2024,2122,0.94715,0.96463
2017,30-45 y.,Indirect migration background,Yes,0.06916,45,577,0.04844,0.08988
2017,30-45 y.,Indirect migration background,No,0.93084,532,577,0.91012,0.95156
2017,46-65 y.,No migration background,Yes,0.24385,1860,8130,0.23451,0.25318
2017,46-65 y.,No migration background,No,0.75615,6270,8130,0.74682,0.76549
2017,46-65 y.,Direct migration background,Yes,0.28182,373,1626,0.25994,0.30369
2017,46-65 y.,Direct migration background,No,0.71818,1253,1626,0.69631,0.74006
2017,46-65 y.,Indirect migration background,Yes,0.17867,39,217,0.12758,0.22976
2017,46-65 y.,Indirect migration background,No,0.82133,178,217,0.77024,0.87242
2017,66 and older,No migration background,Yes,0.42756,1792,4499,0.41310,0.44201
2017,66 and older,No migration background,No,0.57244,2707,4499,0.55799,0.58690
2017,66 and older,Direct migration background,Yes,0.41271,180,445,0.36692,0.45850
2017,66 and older,Direct migration background,No,0.58729,265,445,0.54150,0.63308
2019,17-29 y.,No migration background,Yes,0.03217,68,2693,0.02550,0.03883
2019,17-29 y.,No migration background,No,0.96783,2625,2693,0.96117,0.97450
2019,17-29 y.,Direct migration background,No,0.98240,415,415,0.96973,0.99507
2019,17-29 y.,Indirect migration background,No,0.97357,713,713,0.96179,0.98535
2019,30-45 y.,No migration background,Yes,0.06831,296,4133,0.06062,0.07600
2019,30-45 y.,No migration background,No,0.93169,3837,4133,0.92400,0.93938
2019,30-45 y.,Direct migration background,Yes,0.07765,116,1617,0.06460,0.09070
2019,30-45 y.,Direct migration background,No,0.92235,1501,1617,0.90930,0.93540
2019,30-45 y.,Indirect migration background,Yes,0.04908,43,538,0.03081,0.06735
2019,30-45 y.,Indirect migration background,No,0.95092,495,538,0.93265,0.96919
2019,46-65 y.,No migration background,Yes,0.25459,1982,8597,0.24538,0.26380
2019,46-65 y.,No migration background,No,0.74541,6615,8597,0.73620,0.75462
2019,46-65 y.,Direct migration background,Yes,0.26324,351,1543,0.24126,0.28522
2019,46-65 y.,Direct migration background,No,0.73676,1192,1543,0.71478,0.75874
2019,46-65 y.,Indirect migration background,Yes,0.20261,53,280,0.15544,0.24977
2019,46-65 y.,Indirect migration background,No,0.79739,227,280,0.75023,0.84456
2019,66 and older,No migration background,Yes,0.42140,1890,4700,0.40728,0.43552
2019,66 and older,No migration background,No,0.57860,2810,4700,0.56448,0.59272
2019,66 and older,Direct migration background,Yes,0.38764,172,447,0.34243,0.43286
2019,66 and older,Direct migration background,No,0.61236,275,447,0.56714,0.65757
2021,17-29 y.,No migration background,Yes,0.03899,57,1742,0.02990,0.04809
2021,17-29 y.,No migration background,No,0.96101,1685,1742,0.95191,0.97010
2021,17-29 y.,Direct migration background,No,0.98927,1003,1003,0.98290,0.99565
2021,17-29 y.,Indirect migration background,No,0.99030,412,412,0.98082,0.99977
2021,30-45 y.,No migration background,Yes,0.08086,217,2587,0.07036,0.09137
2021,30-45 y.,No migration background,No,0.91914,2370,2587,0.90863,0.92964
