year,age_gr,quintil_oecd,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,1st Quintile,No,0.96030,510,510,0.94333,0.97726
2011,17-29 y.,2nd Quintile,No,0.99183,419,419,0.98320,1.00046
2011,17-29 y.,3rd Quintile,No,0.97504,472,472,0.96095,0.98913
2011,17-29 y.,4th Quintile,No,0.98157,460,460,0.96927,0.99388
2011,17-29 y.,5th Quintile,No,0.99413,373,373,0.98637,1.00189
2011,30-45 y.,1st Quintile,Yes,0.09776,51,520,0.07221,0.12332
2011,30-45 y.,1st Quintile,No,0.90224,469,520,0.87668,0.92779
2011,30-45 y.,2nd Quintile,Yes,0.09409,46,645,0.07154,0.11664
2011,30-45 y.,2nd Quintile,No,0.90591,599,645,0.88336,0.92846
2011,30-45 y.,3rd Quintile,Yes,0.07868,60,763,0.05956,0.09780
2011,30-45 y.,3rd Quintile,No,0.92132,703,763,0.90220,0.94044
2011,30-45 y.,4th Quintile,Yes,0.07551,52,884,0.05809,0.09294
2011,30-45 y.,4th Quintile,No,0.92449,832,884,0.90706,0.94191
2011,30-45 y.,5th Quintile,Yes,0.05034,42,892,0.03598,0.06469
2011,30-45 y.,5th Quintile,No,0.94966,850,892,0.93531,0.96402
2011,46-65 y.,1st Quintile,Yes,0.28236,193,737,0.24984,0.31488
2011,46-65 y.,1st Quintile,No,0.71764,544,737,0.68512,0.75016
2011,46-65 y.,2nd Quintile,Yes,0.27554,193,751,0.24356,0.30751
2011,46-65 y.,2nd Quintile,No,0.72446,558,751,0.69249,0.75644
2011,46-65 y.,3rd Quintile,Yes,0.25408,240,1014,0.22727,0.28089
2011,46-65 y.,3rd Quintile,No,0.74592,774,1014,0.71911,0.77273
2011,46-65 y.,4th Quintile,Yes,0.19107,264,1336,0.16998,0.21216
2011,46-65 y.,4th Quintile,No,0.80893,1072,1336,0.78784,0.83002
2011,46-65 y.,5th Quintile,Yes,0.19895,386,2035,0.18160,0.21630
2011,46-65 y.,5th Quintile,No,0.80105,1649,2035,0.78370,0.81840
2011,66 and older,1st Quintile,Yes,0.41724,298,711,0.38097,0.45351
2011,66 and older,1st Quintile,No,0.58276,413,711,0.54649,0.61903
2011,66 and older,2nd Quintile,Yes,0.39771,358,905,0.36581,0.42962
