year,regtyp,sampreg,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Urban regions,West,Yes,0.20621,2263,11730,0.19888,0.21353
2011,Urban regions,West,No,0.79379,9467,11730,0.78647,0.80112
2011,Urban regions,East,Yes,0.20563,340,1662,0.18619,0.22507
2011,Urban regions,East,No,0.79437,1322,1662,0.77493,0.81381
2011,Rural regions,West,Yes,0.20771,835,4110,0.19531,0.22011
2011,Rural regions,West,No,0.79229,3275,4110,0.77989,0.80469
2011,Rural regions,East,Yes,0.20952,656,3243,0.19551,0.22353
2011,Rural regions,East,No,0.79048,2587,3243,0.77647,0.80449
2013,Urban regions,West,Yes,0.22459,2157,10563,0.21663,0.23255
2013,Urban regions,West,No,0.77541,8406,10563,0.76745,0.78337
2013,Urban regions,East,Yes,0.20799,317,1511,0.18751,0.22846
2013,Urban regions,East,No,0.79201,1194,1511,0.77154,0.81249
2013,Rural regions,West,Yes,0.22743,824,3851,0.21419,0.24067
2013,Rural regions,West,No,0.77257,3027,3851,0.75933,0.78581
2013,Rural regions,East,Yes,0.20629,606,2941,0.19166,0.22091
2013,Rural regions,East,No,0.79371,2335,2941,0.77909,0.80834
2015,Urban regions,West,Yes,0.20414,2442,14361,0.19754,0.21073
2015,Urban regions,West,No,0.79586,11919,14361,0.78927,0.80246
2015,Urban regions,East,Yes,0.19343,359,1839,0.17537,0.21149
2015,Urban regions,East,No,0.80657,1480,1839,0.78851,0.82463
2015,Rural regions,West,Yes,0.19902,919,5426,0.18839,0.20964
2015,Rural regions,West,No,0.80098,4507,5426,0.79036,0.81161
2015,Rural regions,East,Yes,0.22510,688,3414,0.21109,0.23911
2015,Rural regions,East,No,0.77490,2726,3414,0.76089,0.78891
2017,Urban regions,West,Yes,0.20407,2604,15231,0.19767,0.21047
2017,Urban regions,West,No,0.79593,12627,15231,0.78953,0.80233
2017,Urban regions,East,Yes,0.19684,381,1949,0.17918,0.21450
2017,Urban regions,East,No,0.80316,1568,1949,0.78550,0.82082
2017,Rural regions,West,Yes,0.23162,1056,5728,0.22069,0.24255
2017,Rural regions,West,No,0.76838,4672,5728,0.75745,0.77931
2017,Rural regions,East,Yes,0.23302,761,3641,0.21929,0.24676
2017,Rural regions,East,No,0.76698,2880,3641,0.75324,0.78071
2019,No answer / don't know,Does not apply,No,0.85919,64,64,0.77330,0.94508
2019,No answer / don't know,West,Yes,0.17228,84,404,0.13541,0.20915
2019,No answer / don't know,West,No,0.82772,320,404,0.79085,0.86459
2019,No answer / don't know,East,No,0.83912,59,59,0.74456,0.93368
2019,Urban regions,West,Yes,0.20588,2676,14493,0.19930,0.21247
2019,Urban regions,West,No,0.79412,11817,14493,0.78753,0.80070
2019,Urban regions,East,Yes,0.21489,380,1898,0.19641,0.23337
2019,Urban regions,East,No,0.78511,1518,1898,0.76663,0.80359
2019,Rural regions,West,Yes,0.23977,1076,5207,0.22817,0.25137
2019,Rural regions,West,No,0.76023,4131,5207,0.74863,0.77183
2019,Rural regions,East,Yes,0.23374,757,3574,0.21987,0.24762
2019,Rural regions,East,No,0.76626,2817,3574,0.75238,0.78013
2021,Urban regions,West,Yes,0.22965,2210,11514,0.22197,0.23733
2021,Urban regions,West,No,0.77035,9304,11514,0.76267,0.77803
2021,Urban regions,East,Yes,0.19904,259,1498,0.17882,0.21927
2021,Urban regions,East,No,0.80096,1239,1498,0.78073,0.82118
2021,Rural regions,West,Yes,0.22642,752,3803,0.21311,0.23972
2021,Rural regions,West,No,0.77358,3051,3803,0.76028,0.78689
2021,Rural regions,East,Yes,0.26250,530,2349,0.24470,0.28030
2021,Rural regions,East,No,0.73750,1819,2349,0.71970,0.75530
