year,pgisced97,ple0021,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2011,Pre-primary Level,No,0.01208869709708035,310,20428,0.012061021212661602,0.012116372981499098
2011,Primary Level,Yes,0.003927343515796548,55,20428,0.003911503787155449,0.003943183244437647
2011,Primary Level,No,0.00972986526517313,174,20428,0.009705006300502236,0.009754724229844025
2011,Lower Secondary Level,Yes,0.03405135716173953,585,20428,0.0340054271015548,0.03409728722192426
2011,Lower Secondary Level,No,0.08389536856277652,1579,20428,0.08382515931569492,0.08396557780985811
2011,Upper Secondary Level,Yes,0.11505920797797296,2224,20428,0.11497839695943289,0.11514001899651304
2011,Upper Secondary Level,No,0.4117070892909002,8265,20428,0.41158245321606907,0.41183172536573137
2011,Post-secondary Non-tertiary Level,Yes,0.010750009816442588,168,20428,0.010723893601101313,0.010776126031783864
2011,Post-secondary Non-tertiary Level,No,0.05252786239110358,1033,20428,0.052471364677762644,0.05258436010444452
2011,First Stage of Tertiary Education,Yes,0.014887048249531227,305,20428,0.014856379215624696,0.014917717283437758
2011,First Stage of Tertiary Education,No,0.056167585821062085,1142,20428,0.05610927581237485,0.05622589582974932
2011,Second Stage of Tertiary Education,Yes,0.030409263838331622,738,20428,0.03036577778789402,0.030452749888769223
2011,Second Stage of Tertiary Education,No,0.1647993010120896,3850,20428,0.16470534471544354,0.16489325730873564
2013,Pre-primary Level,No,0.010131559451720557,255,18590,0.010105299365820164,0.01015781953762095
2013,Primary Level,Yes,0.0030939605385474113,45,18590,0.0030793974411723445,0.003108523635922478
2013,Primary Level,No,0.008439592266922069,147,18590,0.008415604513485202,0.008463580020358935
2013,Lower Secondary Level,Yes,0.033095809206852,526,18590,0.03304890114618577,0.033142717267518225
2013,Lower Secondary Level,No,0.07582524654764712,1323,18590,0.07575583156483551,0.07589466153045873
2013,Upper Secondary Level,Yes,0.12489071389687487,2106,18590,0.12480402460109709,0.12497740319265264
2013,Upper Secondary Level,No,0.40279059532250844,7300,18590,0.40266198606387765,0.4029192045811392
2013,Post-secondary Non-tertiary Level,Yes,0.011656202518964357,166,18590,0.01162805748238001,0.011684347555548704
2013,Post-secondary Non-tertiary Level,No,0.05067372119489741,931,18590,0.050616207879301225,0.05073123451049359
2013,First Stage of Tertiary Education,Yes,0.014302873637399153,275,18590,0.014271738366349202,0.014334008908449105
2013,First Stage of Tertiary Education,No,0.056639886343467616,1050,18590,0.05657927286662156,0.05670049982031367
2013,Second Stage of Tertiary Education,Yes,0.03654729689277851,767,18590,0.0364980915699897,0.036596502215567324
2013,Second Stage of Tertiary Education,No,0.17191254218142052,3699,18590,0.1718136046342037,0.17201147972863734
2015,Pre-primary Level,No,0.009780726706718397,346,24422,0.009756802313368871,0.009804651100067924
2015,Primary Level,Yes,0.003622884021970111,67,24422,0.0036082781068473573,0.0036374899370928645
2015,Primary Level,No,0.011276226304929976,342,24422,0.011250557298149628,0.011301895311710324
2015,Lower Secondary Level,Yes,0.029401681921386428,558,24422,0.029360614679206344,0.02944274916356651
2015,Lower Secondary Level,No,0.08330843238254461,2111,24422,0.08324125148773609,0.08337561327735313
2015,Upper Secondary Level,Yes,0.11360996099513927,2308,24422,0.11353281554392801,0.11368710644635054
2015,Upper Secondary Level,No,0.3859752060903742,9339,24422,0.38585685770354805,0.3860935544772004
2015,Post-secondary Non-tertiary Level,Yes,0.011273425814754415,257,24422,0.011247759959317446,0.011299091670191384
2015,Post-secondary Non-tertiary Level,No,0.06201131518548615,1696,24422,0.0619526846372003,0.062069945733772
2015,First Stage of Tertiary Education,Yes,0.013561734428257323,295,24422,0.013533616568666192,0.013589852287848453
2015,First Stage of Tertiary Education,No,0.055424152157056795,1230,24422,0.05536852874419168,0.05547977556992191
2015,Second Stage of Tertiary Education,Yes,0.03685487961428779,889,24422,0.0368090777614019,0.03690068146717367
2015,Second Stage of Tertiary Education,No,0.18389937437709447,4984,24422,0.18380519589945607,0.18399355285473287
2017,Pre-primary Level,No,0.01080645304828187,404,25928,0.010781622978819039,0.010831283117744702
2017,Primary Level,Yes,0.003947311663259583,71,25928,0.003932252959953945,0.003962370366565221
2017,Primary Level,No,0.013682725465444362,382,25928,0.013654826356155343,0.01371062457473338
2017,Lower Secondary Level,Yes,0.029504627931894015,557,25928,0.029463989446125296,0.029545266417662735
2017,Lower Secondary Level,No,0.08352422050592453,2182,25928,0.08345777548792661,0.08359066552392246
2017,Upper Secondary Level,Yes,0.11961013803613577,2548,25928,0.11953220578452857,0.11968807028774296
2017,Upper Secondary Level,No,0.3659254649233368,9520,25928,0.3658097838833315,0.36604114596334203
2017,Post-secondary Non-tertiary Level,Yes,0.012699395898844928,302,25928,0.012672504589766775,0.01272628720792308
2017,Post-secondary Non-tertiary Level,No,0.06554860085329617,1911,25928,0.06548916400340005,0.06560803770319229
2017,First Stage of Tertiary Education,Yes,0.01407467119422362,322,25928,0.014046380939835075,0.014102961448612165
2017,First Stage of Tertiary Education,No,0.05066219118261684,1214,25928,0.050609523030001116,0.050714859335232565
2017,Second Stage of Tertiary Education,Yes,0.03598212623896264,960,25928,0.035937398013715184,0.03602685446421009
2017,Second Stage of Tertiary Education,No,0.19403207305777898,5555,25928,0.19393710198287473,0.19412704413268322
2019,Pre-primary Level,No,0.009666443368015287,329,25146,0.009642938953629457,0.009689947782401117
2019,Primary Level,Yes,0.0038234847407965173,69,25146,0.003808658769246623,0.0038383107123464116
2019,Primary Level,No,0.014685885759433059,321,25146,0.014656988094113487,0.014714783424752631
2019,Lower Secondary Level,Yes,0.026620842099637453,510,25146,0.0265821718257212,0.026659512373553705
2019,Lower Secondary Level,No,0.07797436041520478,1908,25146,0.07790994753161067,0.0780387732987989
2019,Upper Secondary Level,Yes,0.11964836409614689,2507,25146,0.11957039781806957,0.11972633037422421
