"ple0021","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","32","0.229268985494096","0.170268598846431","0.288269372141762"
"Ja","2011","(noch) kein Abschluss","2","17","","",""
"Ja","2011","(noch) kein Abschluss","3","9","","",""
"Ja","2011","(noch) kein Abschluss","4","7","","",""
"Ja","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Ja","2011","Hauptschule","1 Einkommensschwächstes Quintil","402","0.293578148061913","0.270593315414853","0.316562980708973"
"Ja","2011","Hauptschule","2","584","0.309624496919201","0.28906162257852","0.330187371259883"
"Ja","2011","Hauptschule","3","444","0.315830941406211","0.292454507698948","0.339207375113474"
"Ja","2011","Hauptschule","4","397","0.272863421449747","0.24969563319514","0.296031209704353"
"Ja","2011","Hauptschule","5 Einkommensstärkstes Quintil","200","0.233486843234287","0.203429763997164","0.26354392247141"
"Ja","2011","Realschule","1 Einkommensschwächstes Quintil","116","0.1737696798055","0.147347289112866","0.200192070498134"
"Ja","2011","Realschule","2","172","0.166961111952359","0.14474980240092","0.189172421503798"
"Ja","2011","Realschule","3","195","0.214328484264316","0.189484119316684","0.239172849211947"
"Ja","2011","Realschule","4","225","0.159162799944454","0.139931110610961","0.178394489277948"
"Ja","2011","Realschule","5 Einkommensstärkstes Quintil","234","0.183645532488888","0.161774745118869","0.205516319858907"
"Ja","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","49","0.113679162488874","0.0831765288705867","0.144181796107161"
"Ja","2011","(Fach-)Abitur","2","39","0.0971613326077917","0.0685275326228696","0.125795132592714"
"Ja","2011","(Fach-)Abitur","3","44","0.128585548177593","0.0956578557033631","0.161513240651823"
"Ja","2011","(Fach-)Abitur","4","82","0.148660139650139","0.119954261479855","0.177366017820423"
"Ja","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","79","0.132509810535403","0.105971661841764","0.159047959229043"
"Ja","2011","AkademikerIn","1 Einkommensschwächstes Quintil","46","0.153013527179041","0.108477201863931","0.197549852494152"
"Ja","2011","AkademikerIn","2","63","0.187150643371989","0.147883511456296","0.226417775287683"
"Ja","2011","AkademikerIn","3","108","0.186150581977858","0.154112921885743","0.218188242069974"
"Ja","2011","AkademikerIn","4","188","0.164233237388577","0.142309335390981","0.186157139386173"
"Ja","2011","AkademikerIn","5 Einkommensstärkstes Quintil","333","0.137963133986802","0.123850898020546","0.152075369953057"
"Nein","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","163","0.770731014505904","0.711730627858238","0.829731401153569"
"Nein","2011","(noch) kein Abschluss","2","90","0.808660366504241","0.734128542426532","0.883192190581949"
"Nein","2011","(noch) kein Abschluss","3","61","0.824047062547064","0.734845319743952","0.913248805350176"
"Nein","2011","(noch) kein Abschluss","4","91","0.87420976370085","0.808554984371897","0.939864543029804"
"Nein","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","87","0.933286471283667","0.882019007133838","0.984553935433495"
"Nein","2011","Hauptschule","1 Einkommensschwächstes Quintil","1106","0.706421851938087","0.683437019291027","0.729406684585147"
"Nein","2011","Hauptschule","2","1358","0.690375503080799","0.669812628740117","0.71093837742148"
"Nein","2011","Hauptschule","3","1075","0.684169058593789","0.660792624886526","0.707545492301052"
"Nein","2011","Hauptschule","4","1023","0.727136578550254","0.703968790295647","0.75030436680486"
"Nein","2011","Hauptschule","5 Einkommensstärkstes Quintil","561","0.766513156765713","0.73645607752859","0.796570236002836"
"Nein","2011","Realschule","1 Einkommensschwächstes Quintil","674","0.8262303201945","0.799807929501866","0.852652710887134"
"Nein","2011","Realschule","2","911","0.833038888047641","0.810827578496202","0.85525019759908"
"Nein","2011","Realschule","3","853","0.785671515735684","0.760827150788053","0.810515880683316"
"Nein","2011","Realschule","4","1165","0.840837200055546","0.821605510722052","0.860068889389039"
"Nein","2011","Realschule","5 Einkommensstärkstes Quintil","970","0.816354467511112","0.794483680141093","0.838225254881131"
"Nein","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","367","0.886320837511126","0.855818203892839","0.916823471129413"
"Nein","2011","(Fach-)Abitur","2","372","0.902838667392208","0.874204867407286","0.93147246737713"
"Nein","2011","(Fach-)Abitur","3","353","0.871414451822407","0.838486759348177","0.904342144296637"
"Nein","2011","(Fach-)Abitur","4","508","0.851339860349861","0.822633982179577","0.880045738520145"
"Nein","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","548","0.867490189464597","0.840952040770957","0.894028338158236"
"Nein","2011","AkademikerIn","1 Einkommensschwächstes Quintil","205","0.846986472820959","0.802450147505848","0.891522798136069"
"Nein","2011","AkademikerIn","2","316","0.812849356628011","0.773582224712317","0.852116488543704"
