year,pgisced97,sampreg,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,No answer / don't know,West,No,0.93313,249,249,0.90204,0.96422
2011,No answer / don't know,East,No,0.95930,49,49,0.90340,1.01520
2011,Pre-primary Level,West,No,0.99199,275,275,0.98144,1.00255
2011,Primary Level,West,Yes,0.31256,53,201,0.24832,0.37681
2011,Primary Level,West,No,0.68744,148,201,0.62319,0.75168
2011,Lower Secondary Level,West,Yes,0.28947,507,1869,0.26891,0.31004
2011,Lower Secondary Level,West,No,0.71053,1362,1869,0.68996,0.73109
2011,Lower Secondary Level,East,Yes,0.27926,78,297,0.22815,0.33037
2011,Lower Secondary Level,East,No,0.72074,219,297,0.66963,0.77185
2011,Upper Secondary Level,West,Yes,0.22296,1683,7862,0.21376,0.23216
2011,Upper Secondary Level,West,No,0.77704,6179,7862,0.76784,0.78624
2011,Upper Secondary Level,East,Yes,0.19996,542,2628,0.18467,0.21526
2011,Upper Secondary Level,East,No,0.80004,2086,2628,0.78474,0.81533
2011,Post-secondary Non-tertiary Level,West,Yes,0.17575,151,1023,0.15241,0.19908
2011,Post-secondary Non-tertiary Level,West,No,0.82425,872,1023,0.80092,0.84759
2011,Post-secondary Non-tertiary Level,East,No,0.88136,161,161,0.83125,0.93146
2011,First Stage of Tertiary Education,West,Yes,0.19631,203,1044,0.17220,0.22041
2011,First Stage of Tertiary Education,West,No,0.80369,841,1044,0.77959,0.82780
2011,First Stage of Tertiary Education,East,Yes,0.25612,102,401,0.21335,0.29890
2011,First Stage of Tertiary Education,East,No,0.74388,299,401,0.70110,0.78665
2011,Second Stage of Tertiary Education,West,Yes,0.13852,484,3300,0.12673,0.15031
2011,Second Stage of Tertiary Education,West,No,0.86148,2816,3300,0.84969,0.87327
2011,Second Stage of Tertiary Education,East,Yes,0.21979,254,1288,0.19716,0.24241
2011,Second Stage of Tertiary Education,East,No,0.78021,1034,1288,0.75759,0.80284
2013,No answer / don't know,West,No,0.92175,222,222,0.88635,0.95716
2013,No answer / don't know,East,No,0.94987,35,35,0.87652,1.02322
2013,Pre-primary Level,West,No,0.96438,222,222,0.93995,0.98882
2013,Primary Level,West,Yes,0.29390,41,161,0.22331,0.36448
2013,Primary Level,West,No,0.70610,120,161,0.63552,0.77669
2013,Lower Secondary Level,West,Yes,0.31090,465,1605,0.28825,0.33355
2013,Lower Secondary Level,West,No,0.68910,1140,1605,0.66645,0.71175
2013,Lower Secondary Level,East,Yes,0.23968,61,246,0.18622,0.29313
2013,Lower Secondary Level,East,No,0.76032,185,246,0.70687,0.81378
2013,Upper Secondary Level,West,Yes,0.24223,1590,7051,0.23223,0.25223
2013,Upper Secondary Level,West,No,0.75777,5461,7051,0.74777,0.76777
2013,Upper Secondary Level,East,Yes,0.21630,518,2356,0.19967,0.23293
2013,Upper Secondary Level,East,No,0.78370,1838,2356,0.76707,0.80033
2013,Post-secondary Non-tertiary Level,West,Yes,0.19937,150,926,0.17362,0.22511
2013,Post-secondary Non-tertiary Level,West,No,0.80063,776,926,0.77489,0.82638
2013,Post-secondary Non-tertiary Level,East,No,0.89493,155,155,0.84649,0.94336
2013,First Stage of Tertiary Education,West,Yes,0.20306,191,951,0.17747,0.22864
2013,First Stage of Tertiary Education,West,No,0.79694,760,951,0.77136,0.82253
2013,First Stage of Tertiary Education,East,Yes,0.19782,83,372,0.15729,0.23836
2013,First Stage of Tertiary Education,East,No,0.80218,289,372,0.76164,0.84271
2013,Second Stage of Tertiary Education,West,Yes,0.16644,528,3260,0.15365,0.17923
