year,bula_h,migback,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Schleswig-Holstein,No migration background,Yes,0.19148,111,573,0.15924,0.22373
2011,Schleswig-Holstein,No migration background,No,0.80852,462,573,0.77627,0.84076
2011,Schleswig-Holstein,Direct migration background,No,0.74929,49,49,0.62668,0.87191
2011,Hamburg,No migration background,Yes,0.22287,57,274,0.17350,0.27224
2011,Hamburg,No migration background,No,0.77713,217,274,0.72776,0.82650
2011,Lower Saxony,No migration background,Yes,0.20150,317,1682,0.18232,0.22067
2011,Lower Saxony,No migration background,No,0.79850,1365,1682,0.77933,0.81768
2011,Lower Saxony,Direct migration background,No,0.86217,147,147,0.80625,0.91808
2011,Lower Saxony,Indirect migration background,No,0.98208,51,51,0.94530,1.01885
2011,Bremen,No migration background,No,0.75441,85,85,0.66236,0.84646
2011,North Rhine-Westphalia,No migration background,Yes,0.23168,702,3349,0.21738,0.24597
2011,North Rhine-Westphalia,No migration background,No,0.76832,2647,3349,0.75403,0.78262
2011,North Rhine-Westphalia,Direct migration background,Yes,0.15846,91,563,0.12827,0.18865
2011,North Rhine-Westphalia,Direct migration background,No,0.84154,472,563,0.81135,0.87173
2011,North Rhine-Westphalia,Indirect migration background,No,0.94058,209,209,0.90845,0.97271
2011,Hesse,No migration background,Yes,0.19970,217,1145,0.17653,0.22286
2011,Hesse,No migration background,No,0.80030,928,1145,0.77714,0.82347
2011,Hesse,Direct migration background,Yes,0.24894,52,190,0.18729,0.31059
2011,Hesse,Direct migration background,No,0.75106,138,190,0.68941,0.81271
2011,Hesse,Indirect migration background,No,0.99205,70,70,0.97110,1.01300
2011,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.23167,222,986,0.20532,0.25802
2011,"Rhineland-Palatinate, Saarland",No migration background,No,0.76833,764,986,0.74198,0.79468
2011,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.87321,135,135,0.81687,0.92955
2011,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.93027,63,63,0.86687,0.99367
2011,Baden-Wuerttemberg,No migration background,Yes,0.23157,422,1952,0.21285,0.25028
2011,Baden-Wuerttemberg,No migration background,No,0.76843,1530,1952,0.74972,0.78715
2011,Baden-Wuerttemberg,Direct migration background,Yes,0.23711,80,375,0.19400,0.28021
2011,Baden-Wuerttemberg,Direct migration background,No,0.76289,295,375,0.71979,0.80600
2011,Baden-Wuerttemberg,Indirect migration background,No,0.94552,148,148,0.90883,0.98221
2011,Bavaria,No migration background,Yes,0.20389,550,2733,0.18878,0.21900
2011,Bavaria,No migration background,No,0.79611,2183,2733,0.78100,0.81122
2011,Bavaria,Direct migration background,Yes,0.23164,65,322,0.18549,0.27779
2011,Bavaria,Direct migration background,No,0.76836,257,322,0.72221,0.81451
2011,Bavaria,Indirect migration background,No,0.92534,122,122,0.87851,0.97218
2011,Berlin,No migration background,Yes,0.22739,156,704,0.19641,0.25838
2011,Berlin,No migration background,No,0.77261,548,704,0.74162,0.80359
2011,Berlin,Direct migration background,No,0.82760,45,45,0.71599,0.93921
2011,Brandenburg,No migration background,Yes,0.20522,178,852,0.17809,0.23236
2011,Brandenburg,No migration background,No,0.79478,674,852,0.76764,0.82191
2011,Mecklenburg-Western Pomerania,No migration background,Yes,0.22138,98,507,0.18521,0.25756
2011,Mecklenburg-Western Pomerania,No migration background,No,0.77862,409,507,0.74244,0.81479
2011,Saxony,No migration background,Yes,0.21636,275,1365,0.19451,0.23822
2011,Saxony,No migration background,No,0.78364,1090,1365,0.76178,0.80549
2011,Saxony-Anhalt,No migration background,Yes,0.20474,172,843,0.17749,0.23200
2011,Saxony-Anhalt,No migration background,No,0.79526,671,843,0.76800,0.82251
2011,Thuringa,No migration background,Yes,0.17823,166,863,0.15268,0.20378
2011,Thuringa,No migration background,No,0.82177,697,863,0.79622,0.84732
2013,Schleswig-Holstein,No migration background,Yes,0.22413,107,532,0.18866,0.25960
2013,Schleswig-Holstein,No migration background,No,0.77587,425,532,0.74040,0.81134
2013,Schleswig-Holstein,Direct migration background,No,0.60773,41,41,0.45642,0.75904
2013,Hamburg,No migration background,Yes,0.21085,52,266,0.16174,0.25997
2013,Hamburg,No migration background,No,0.78915,214,266,0.74003,0.83826
2013,Lower Saxony,No migration background,Yes,0.21739,325,1580,0.19704,0.23773
2013,Lower Saxony,No migration background,No,0.78261,1255,1580,0.76227,0.80296
2013,Lower Saxony,Direct migration background,No,0.71538,120,120,0.63430,0.79645
2013,Lower Saxony,Indirect migration background,No,0.96791,47,47,0.91697,1.01884
2013,Bremen,No migration background,No,0.80503,78,78,0.71654,0.89352
2013,North Rhine-Westphalia,No migration background,Yes,0.23824,667,3080,0.22319,0.25329
2013,North Rhine-Westphalia,No migration background,No,0.76176,2413,3080,0.74671,0.77681
2013,North Rhine-Westphalia,Direct migration background,Yes,0.23945,89,460,0.20041,0.27849
2013,North Rhine-Westphalia,Direct migration background,No,0.76055,371,460,0.72151,0.79959
2013,North Rhine-Westphalia,Indirect migration background,No,0.93206,169,169,0.89401,0.97011
2013,Hesse,No migration background,Yes,0.21241,227,1056,0.18773,0.23709
2013,Hesse,No migration background,No,0.78759,829,1056,0.76291,0.81227
2013,Hesse,Direct migration background,Yes,0.30148,51,171,0.23249,0.37046
2013,Hesse,Direct migration background,No,0.69852,120,171,0.62954,0.76751
2013,Hesse,Indirect migration background,No,0.94167,58,58,0.88083,1.00252
2013,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.23802,218,903,0.21023,0.26581
2013,"Rhineland-Palatinate, Saarland",No migration background,No,0.76198,685,903,0.73419,0.78977
2013,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.76251,103,103,0.67993,0.84510
2013,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.97349,60,60,0.93250,1.01448
2013,Baden-Wuerttemberg,No migration background,Yes,0.24761,378,1701,0.22710,0.26813
2013,Baden-Wuerttemberg,No migration background,No,0.75239,1323,1701,0.73187,0.77290
2013,Baden-Wuerttemberg,Direct migration background,Yes,0.25263,70,295,0.20296,0.30230
2013,Baden-Wuerttemberg,Direct migration background,No,0.74737,225,295,0.69770,0.79704
2013,Baden-Wuerttemberg,Indirect migration background,No,0.94658,120,120,0.90618,0.98698
2013,Bavaria,No migration background,Yes,0.22172,524,2504,0.20545,0.23800
2013,Bavaria,No migration background,No,0.77828,1980,2504,0.76200,0.79455
2013,Bavaria,Direct migration background,Yes,0.20773,54,310,0.16249,0.25296
2013,Bavaria,Direct migration background,No,0.79227,256,310,0.74704,0.83751
2013,Bavaria,Indirect migration background,No,0.94087,123,123,0.89901,0.98272
2013,Berlin,No migration background,Yes,0.21101,149,692,0.18058,0.24143
