"ple0021","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2011","(noch) kein Abschluss","männlich","28","","",""
"Ja","2011","(noch) kein Abschluss","weiblich","41","0.200677454508194","0.154739993429955","0.246614915586433"
"Ja","2011","Hauptschule","männlich","780","0.219957826730013","0.206081535908596","0.233834117551431"
"Ja","2011","Hauptschule","weiblich","1247","0.359268117450461","0.343864742002525","0.374671492898396"
"Ja","2011","Realschule","männlich","340","0.140713962010063","0.126515401161146","0.154912522858981"
"Ja","2011","Realschule","weiblich","602","0.210202569426803","0.196109525464703","0.224295613388904"
"Ja","2011","(Fach-)Abitur","männlich","110","0.102836835793049","0.0846285396570812","0.121045131929016"
"Ja","2011","(Fach-)Abitur","weiblich","183","0.149663213914628","0.13078660176741","0.168539826061846"
"Ja","2011","AkademikerIn","männlich","377","0.141584326173794","0.127830234271823","0.155338418075766"
"Ja","2011","AkademikerIn","weiblich","361","0.17342083361033","0.157304248621488","0.189537418599172"
"Nein","2011","(noch) kein Abschluss","männlich","241","0.85426426144441","0.812099358690635","0.896429164198185"
"Nein","2011","(noch) kein Abschluss","weiblich","251","0.799322545491806","0.753385084413567","0.845260006570045"
"Nein","2011","Hauptschule","männlich","2643","0.780042173269987","0.766165882448569","0.793918464091404"
"Nein","2011","Hauptschule","weiblich","2480","0.640731882549539","0.625328507101604","0.656135257997475"
"Nein","2011","Realschule","männlich","1964","0.859286037989937","0.845087477141019","0.873484598838854"
"Nein","2011","Realschule","weiblich","2609","0.789797430573197","0.775704386611096","0.803890474535297"
"Nein","2011","(Fach-)Abitur","männlich","959","0.897163164206951","0.878954868070984","0.915371460342919"
"Nein","2011","(Fach-)Abitur","weiblich","1189","0.850336786085372","0.831460173938154","0.869213398232589"
"Nein","2011","AkademikerIn","männlich","2091","0.858415673826206","0.844661581924234","0.872169765728177"
"Nein","2011","AkademikerIn","weiblich","1759","0.82657916638967","0.810462581400828","0.842695751378512"
"Ja","2012","(noch) kein Abschluss","männlich","","","",""
"Ja","2012","(noch) kein Abschluss","weiblich","","","",""
"Ja","2012","Hauptschule","männlich","","","",""
"Ja","2012","Hauptschule","weiblich","","","",""
"Ja","2012","Realschule","männlich","","","",""
"Ja","2012","Realschule","weiblich","","","",""
"Ja","2012","(Fach-)Abitur","männlich","","","",""
"Ja","2012","(Fach-)Abitur","weiblich","","","",""
"Ja","2012","AkademikerIn","männlich","","","",""
"Ja","2012","AkademikerIn","weiblich","","","",""
"Nein","2012","(noch) kein Abschluss","männlich","","","",""
"Nein","2012","(noch) kein Abschluss","weiblich","","","",""
"Nein","2012","Hauptschule","männlich","","","",""
"Nein","2012","Hauptschule","weiblich","","","",""
"Nein","2012","Realschule","männlich","","","",""
"Nein","2012","Realschule","weiblich","","","",""
"Nein","2012","(Fach-)Abitur","männlich","","","",""
"Nein","2012","(Fach-)Abitur","weiblich","","","",""
"Nein","2012","AkademikerIn","männlich","","","",""
"Nein","2012","AkademikerIn","weiblich","","","",""
"Ja","2013","(noch) kein Abschluss","männlich","19","","",""
"Ja","2013","(noch) kein Abschluss","weiblich","41","0.244205304659131","0.191475341576305","0.296935267741956"
"Ja","2013","Hauptschule","männlich","707","0.237438894762199","0.222135664166363","0.252742125358035"
"Ja","2013","Hauptschule","weiblich","1142","0.376596623769956","0.359930686884314","0.393262560655598"
"Ja","2013","Realschule","männlich","319","0.137194796556486","0.122409105708633","0.15198048740434"
"Ja","2013","Realschule","weiblich","604","0.226980147946452","0.211890069534358","0.242070226358545"
"Ja","2013","(Fach-)Abitur","männlich","107","0.124782973241573","0.10406074976988","0.145505196713266"
"Ja","2013","(Fach-)Abitur","weiblich","177","0.170942605274577","0.149972277117477","0.191912933431677"
"Ja","2013","AkademikerIn","männlich","370","0.155694822092449","0.141045283757354","0.170344360427545"
"Ja","2013","AkademikerIn","weiblich","397","0.198518396086607","0.181510699456379","0.215526092716836"
"Nein","2013","(noch) kein Abschluss","männlich","210","0.881058825186948","0.839131330304216","0.92298632006968"
"Nein","2013","(noch) kein Abschluss","weiblich","214","0.755794695340869","0.703064732258044","0.808524658423695"
"Nein","2013","Hauptschule","männlich","2263","0.762561105237801","0.747257874641965","0.777864335833637"
"Nein","2013","Hauptschule","weiblich","2105","0.623403376230044","0.606737439344402","0.640069313115686"
"Nein","2013","Realschule","männlich","1761","0.862805203443514","0.84801951259566","0.877590894291367"
"Nein","2013","Realschule","weiblich","2356","0.773019852053548","0.757929773641455","0.788109930465642"
"Nein","2013","(Fach-)Abitur","männlich","870","0.875217026758427","0.854494803286734","0.89593925023012"
"Nein","2013","(Fach-)Abitur","weiblich","1061","0.829057394725423","0.808087066568323","0.850027722882523"
"Nein","2013","AkademikerIn","männlich","1983","0.844305177907551","0.829655639572455","0.858954716242646"
"Nein","2013","AkademikerIn","weiblich","1716","0.801481603913393","0.784473907283164","0.818489300543621"
"Ja","2014","(noch) kein Abschluss","männlich","","","",""
"Ja","2014","(noch) kein Abschluss","weiblich","","","",""
"Ja","2014","Hauptschule","männlich","","","",""
"Ja","2014","Hauptschule","weiblich","","","",""
"Ja","2014","Realschule","männlich","","","",""
"Ja","2014","Realschule","weiblich","","","",""
"Ja","2014","(Fach-)Abitur","männlich","","","",""
"Ja","2014","(Fach-)Abitur","weiblich","","","",""
"Ja","2014","AkademikerIn","männlich","","","",""
"Ja","2014","AkademikerIn","weiblich","","","",""
"Nein","2014","(noch) kein Abschluss","männlich","","","",""
"Nein","2014","(noch) kein Abschluss","weiblich","","","",""
"Nein","2014","Hauptschule","männlich","","","",""
"Nein","2014","Hauptschule","weiblich","","","",""
"Nein","2014","Realschule","männlich","","","",""
"Nein","2014","Realschule","weiblich","","","",""
"Nein","2014","(Fach-)Abitur","männlich","","","",""
"Nein","2014","(Fach-)Abitur","weiblich","","","",""
"Nein","2014","AkademikerIn","männlich","","","",""
"Nein","2014","AkademikerIn","weiblich","","","",""
"Ja","2015","(noch) kein Abschluss","männlich","28","","",""
"Ja","2015","(noch) kein Abschluss","weiblich","58","0.182795401838794","0.147666089469521","0.217924714208067"
"Ja","2015","Hauptschule","männlich","726","0.216220726813794","0.202788117755051","0.229653335872537"
"Ja","2015","Hauptschule","weiblich","1134","0.357962368408318","0.342641077709529","0.373283659107107"
"Ja","2015","Realschule","männlich","365","0.153859453231021","0.139985128231486","0.167733778230556"
