year,quintil_oecd_hh,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1997,2nd Quintile,West,,,,,,,,,,,,
1997,2nd Quintile,East,,,,,,,,,,,,
1997,3rd Quintile,West,,,,,,,,,,,,
1997,3rd Quintile,East,,,,,,,,,,,,
1997,4th Quintile,West,,,,,,,,,,,,
1997,4th Quintile,East,,,,,,,,,,,,
1997,5th Quintile,West,,,,,,,,,,,,
1997,5th Quintile,East,,,,,,,,,,,,
1998,1st Quintile,West,,,,,,,,,,,,
1998,1st Quintile,East,,,,,,,,,,,,
1998,2nd Quintile,West,,,,,,,,,,,,
1998,2nd Quintile,East,,,,,,,,,,,,
1998,3rd Quintile,West,,,,,,,,,,,,
1998,3rd Quintile,East,,,,,,,,,,,,
1998,4th Quintile,West,,,,,,,,,,,,
1998,4th Quintile,East,,,,,,,,,,,,
1998,5th Quintile,West,,,,,,,,,,,,
1998,5th Quintile,East,,,,,,,,,,,,
1999,1st Quintile,West,,,,,,,,,,,,
1999,1st Quintile,East,,,,,,,,,,,,
1999,2nd Quintile,West,,,,,,,,,,,,
1999,2nd Quintile,East,,,,,,,,,,,,
1999,3rd Quintile,West,,,,,,,,,,,,
1999,3rd Quintile,East,,,,,,,,,,,,
1999,4th Quintile,West,,,,,,,,,,,,
1999,4th Quintile,East,,,,,,,,,,,,
1999,5th Quintile,West,,,,,,,,,,,,
1999,5th Quintile,East,,,,,,,,,,,,
2000,1st Quintile,West,,,,,,,,,,,,
2000,1st Quintile,East,,,,,,,,,,,,
2000,2nd Quintile,West,,,,,,,,,,,,
2000,2nd Quintile,East,,,,,,,,,,,,
2000,3rd Quintile,West,,,,,,,,,,,,
2000,3rd Quintile,East,,,,,,,,,,,,
2000,4th Quintile,West,,,,,,,,,,,,
2000,4th Quintile,East,,,,,,,,,,,,
2000,5th Quintile,West,,,,,,,,,,,,
2000,5th Quintile,East,,,,,,,,,,,,
2001,1st Quintile,West,1537,2.68583,2.61721,2.75444,2.00000,2.00000,3.12675,1.00000,4.81687,,,
2001,1st Quintile,East,681,2.60578,2.50252,2.70904,2.00000,2.00000,3.00000,1.00000,4.50000,,,
2001,2nd Quintile,West,1669,2.93578,2.86989,3.00168,2.00000,3.00000,4.00000,1.00000,7.00000,,,
2001,2nd Quintile,East,784,2.97262,2.88183,3.06341,2.00000,3.00000,4.00000,1.00000,7.00000,,,
2001,3rd Quintile,West,1759,3.18864,3.12448,3.25279,2.00000,3.00000,4.00000,1.00000,7.00000,,,
2001,3rd Quintile,East,673,3.34692,3.23660,3.45723,2.00000,3.00000,4.00000,1.00000,7.00000,,,
2001,4th Quintile,West,1909,3.63033,3.56518,3.69548,2.00000,3.00000,5.00000,1.00000,7.00000,,,
2001,4th Quintile,East,452,3.99771,3.86199,4.13342,3.00000,4.00000,5.00000,1.00000,7.00000,,,
2001,5th Quintile,West,1926,4.34084,4.27385,4.40784,3.00000,4.00000,5.00000,1.00000,7.00000,,,
2001,5th Quintile,East,247,4.41687,4.22284,4.61090,3.00000,4.00000,6.00000,1.00000,7.00000,,,
2002,1st Quintile,West,,,,,,,,,,,,
2002,1st Quintile,East,,,,,,,,,,,,
2002,2nd Quintile,West,,,,,,,,,,,,
2002,2nd Quintile,East,,,,,,,,,,,,
2002,3rd Quintile,West,,,,,,,,,,,,
2002,3rd Quintile,East,,,,,,,,,,,,
2002,4th Quintile,West,,,,,,,,,,,,
2002,4th Quintile,East,,,,,,,,,,,,
2002,5th Quintile,West,,,,,,,,,,,,
2002,5th Quintile,East,,,,,,,,,,,,
2003,1st Quintile,West,,,,,,,,,,,,
2003,1st Quintile,East,,,,,,,,,,,,
2003,2nd Quintile,West,,,,,,,,,,,,
2003,2nd Quintile,East,,,,,,,,,,,,
2003,3rd Quintile,West,,,,,,,,,,,,
2003,3rd Quintile,East,,,,,,,,,,,,
2003,4th Quintile,West,,,,,,,,,,,,
2003,4th Quintile,East,,,,,,,,,,,,
2003,5th Quintile,West,,,,,,,,,,,,
2003,5th Quintile,East,,,,,,,,,,,,
2004,1st Quintile,West,,,,,,,,,,,,
2004,1st Quintile,East,,,,,,,,,,,,
2004,2nd Quintile,West,,,,,,,,,,,,
2004,2nd Quintile,East,,,,,,,,,,,,
2004,3rd Quintile,West,,,,,,,,,,,,
2004,3rd Quintile,East,,,,,,,,,,,,
2004,4th Quintile,West,,,,,,,,,,,,
2004,4th Quintile,East,,,,,,,,,,,,
2004,5th Quintile,West,,,,,,,,,,,,
2004,5th Quintile,East,,,,,,,,,,,,
2005,1st Quintile,West,,,,,,,,,,,,
2005,1st Quintile,East,,,,,,,,,,,,
2005,2nd Quintile,West,,,,,,,,,,,,
2005,2nd Quintile,East,,,,,,,,,,,,
2005,3rd Quintile,West,,,,,,,,,,,,
2005,3rd Quintile,East,,,,,,,,,,,,
2005,4th Quintile,West,,,,,,,,,,,,
2005,4th Quintile,East,,,,,,,,,,,,
2005,5th Quintile,West,,,,,,,,,,,,
2005,5th Quintile,East,,,,,,,,,,,,
2006,1st Quintile,West,1421,2.56646,2.49529,2.63762,2.00000,2.00000,3.00000,1.00000,4.50000,,,
2006,1st Quintile,East,660,2.73244,2.62994,2.83495,2.00000,2.00000,3.52078,1.00000,5.80196,,,
2006,2nd Quintile,West,1481,2.98335,2.91190,3.05481,2.00000,3.00000,4.00000,1.00000,7.00000,,,
2006,2nd Quintile,East,730,2.95254,2.85029,3.05479,2.00000,3.00000,4.00000,1.00000,7.00000,,,
2006,3rd Quintile,West,1705,3.22307,3.15559,3.29056,2.00000,3.00000,4.00000,1.00000,7.00000,,,
2006,3rd Quintile,East,674,3.47625,3.36109,3.59140,2.00000,3.00000,5.00000,1.00000,7.00000,,,
2006,4th Quintile,West,1977,3.72259,3.65698,3.78819,3.00000,4.00000,5.00000,1.00000,7.00000,,,
2006,4th Quintile,East,508,3.85788,3.72952,3.98624,3.00000,4.00000,5.00000,1.00000,7.00000,,,
2006,5th Quintile,West,2708,4.38966,4.33120,4.44813,3.00000,4.00000,5.00000,1.00000,7.00000,,,
2006,5th Quintile,East,349,4.56191,4.40685,4.71696,4.00000,4.00000,6.00000,2.00000,7.00000,,,
2007,1st Quintile,West,,,,,,,,,,,,
2007,1st Quintile,East,,,,,,,,,,,,
2007,2nd Quintile,West,,,,,,,,,,,,
2007,2nd Quintile,East,,,,,,,,,,,,
2007,3rd Quintile,West,,,,,,,,,,,,
2007,3rd Quintile,East,,,,,,,,,,,,
2007,4th Quintile,West,,,,,,,,,,,,
2007,4th Quintile,East,,,,,,,,,,,,
2007,5th Quintile,West,,,,,,,,,,,,
2007,5th Quintile,East,,,,,,,,,,,,
2008,1st Quintile,West,,,,,,,,,,,,
2008,1st Quintile,East,,,,,,,,,,,,
2008,2nd Quintile,West,,,,,,,,,,,,
2008,2nd Quintile,East,,,,,,,,,,,,
2008,3rd Quintile,West,,,,,,,,,,,,
2008,3rd Quintile,East,,,,,,,,,,,,
2008,4th Quintile,West,,,,,,,,,,,,
2008,4th Quintile,East,,,,,,,,,,,,
2008,5th Quintile,West,,,,,,,,,,,,
2008,5th Quintile,East,,,,,,,,,,,,
2009,1st Quintile,West,,,,,,,,,,,,
2009,1st Quintile,East,,,,,,,,,,,,
2009,2nd Quintile,West,,,,,,,,,,,,
2009,2nd Quintile,East,,,,,,,,,,,,
2009,3rd Quintile,West,,,,,,,,,,,,
2009,3rd Quintile,East,,,,,,,,,,,,
2009,4th Quintile,West,,,,,,,,,,,,
2009,4th Quintile,East,,,,,,,,,,,,
2009,5th Quintile,West,,,,,,,,,,,,
2009,5th Quintile,East,,,,,,,,,,,,
2010,1st Quintile,West,,,,,,,,,,,,
2010,1st Quintile,East,,,,,,,,,,,,
2010,2nd Quintile,West,,,,,,,,,,,,
2010,2nd Quintile,East,,,,,,,,,,,,
2010,3rd Quintile,West,,,,,,,,,,,,
2010,3rd Quintile,East,,,,,,,,,,,,
2010,4th Quintile,West,,,,,,,,,,,,
2010,4th Quintile,East,,,,,,,,,,,,
2010,5th Quintile,West,,,,,,,,,,,,
2010,5th Quintile,East,,,,,,,,,,,,
2011,1st Quintile,West,1525,2.73523,2.66624,2.80422,2.00000,2.00000,4.00000,1.00000,7.00000,,,
2011,1st Quintile,East,716,2.77435,2.67064,2.87806,2.00000,2.00000,4.00000,1.00000,7.00000,,,
2011,2nd Quintile,West,1488,3.13531,3.06141,3.20922,2.00000,3.00000,4.00000,1.00000,7.00000,,,
2011,2nd Quintile,East,737,3.18649,3.08473,3.28825,2.00000,3.00000,4.00000,1.00000,7.00000,,,
2011,3rd Quintile,West,1707,3.44959,3.38110,3.51808,2.00000,3.00000,4.00000,1.00000,7.00000,,,
2011,3rd Quintile,East,652,3.58616,3.47297,3.69934,2.00000,3.00000,5.00000,1.00000,7.00000,,,
2011,4th Quintile,West,1968,3.80618,3.74016,3.87220,3.00000,4.00000,5.00000,1.00000,7.00000,,,
2011,4th Quintile,East,454,3.92044,3.78248,4.05840,3.00000,4.00000,5.00000,1.00000,7.00000,,,
2011,5th Quintile,West,2438,4.55123,4.48882,4.61364,3.00000,5.00000,6.00000,1.00000,7.00000,,,
2011,5th Quintile,East,323,4.66451,4.50757,4.82146,4.00000,5.00000,6.00000,1.00000,7.00000,,,
2012,1st Quintile,West,,,,,,,,,,,,
2012,1st Quintile,East,,,,,,,,,,,,
2012,2nd Quintile,West,,,,,,,,,,,,
2012,2nd Quintile,East,,,,,,,,,,,,
2012,3rd Quintile,West,,,,,,,,,,,,
2012,3rd Quintile,East,,,,,,,,,,,,
2012,4th Quintile,West,,,,,,,,,,,,
2012,4th Quintile,East,,,,,,,,,,,,
2012,5th Quintile,West,,,,,,,,,,,,
2012,5th Quintile,East,,,,,,,,,,,,
2013,1st Quintile,West,,,,,,,,,,,,
2013,1st Quintile,East,,,,,,,,,,,,
2013,2nd Quintile,West,,,,,,,,,,,,
2013,2nd Quintile,East,,,,,,,,,,,,
2013,3rd Quintile,West,,,,,,,,,,,,
2013,3rd Quintile,East,,,,,,,,,,,,
2013,4th Quintile,West,,,,,,,,,,,,
2013,4th Quintile,East,,,,,,,,,,,,
2013,5th Quintile,West,,,,,,,,,,,,
2013,5th Quintile,East,,,,,,,,,,,,
2014,1st Quintile,West,,,,,,,,,,,,
2014,1st Quintile,East,,,,,,,,,,,,
2014,2nd Quintile,West,,,,,,,,,,,,
2014,2nd Quintile,East,,,,,,,,,,,,
2014,3rd Quintile,West,,,,,,,,,,,,
2014,3rd Quintile,East,,,,,,,,,,,,
2014,4th Quintile,West,,,,,,,,,,,,
2014,4th Quintile,East,,,,,,,,,,,,
2014,5th Quintile,West,,,,,,,,,,,,
2014,5th Quintile,East,,,,,,,,,,,,
2015,1st Quintile,West,,,,,,,,,,,,
2015,1st Quintile,East,,,,,,,,,,,,
2015,2nd Quintile,West,,,,,,,,,,,,
2015,2nd Quintile,East,,,,,,,,,,,,
2015,3rd Quintile,West,,,,,,,,,,,,
2015,3rd Quintile,East,,,,,,,,,,,,
2015,4th Quintile,West,,,,,,,,,,,,
2015,4th Quintile,East,,,,,,,,,,,,
2015,5th Quintile,West,,,,,,,,,,,,
2015,5th Quintile,East,,,,,,,,,,,,
2016,1st Quintile,West,2265,2.64491,2.58810,2.70173,2.00000,2.00000,3.00000,1.00000,4.50000,,,
2016,1st Quintile,East,818,2.65615,2.55916,2.75314,2.00000,2.00000,3.00000,1.00000,4.50000,,,
2016,2nd Quintile,West,2237,3.03294,2.97225,3.09363,2.00000,3.00000,4.00000,1.00000,7.00000,,,
2016,2nd Quintile,East,797,3.13231,3.03257,3.23206,2.00000,3.00000,4.00000,1.00000,7.00000,,,
2016,3rd Quintile,West,2068,3.39400,3.33017,3.45782,2.00000,3.00000,4.00000,1.00000,7.00000,,,
2016,3rd Quintile,East,672,3.58673,3.47562,3.69785,2.00000,3.00000,5.00000,1.00000,7.00000,,,
2016,4th Quintile,West,2199,3.82360,3.75900,3.88820,3.00000,4.00000,5.00000,1.00000,7.00000,,,
2016,4th Quintile,East,455,3.70688,3.57708,3.83669,3.00000,4.00000,5.00000,1.00000,7.00000,,,
2016,5th Quintile,West,2424,4.36939,4.30721,4.43157,3.00000,4.00000,5.00000,1.00000,7.00000,,,
2016,5th Quintile,East,326,4.48618,4.31742,4.65495,3.00000,5.00000,5.29789,1.00000,7.00000,,,
2017,1st Quintile,West,,,,,,,,,,,,
2017,1st Quintile,East,,,,,,,,,,,,
2017,2nd Quintile,West,,,,,,,,,,,,
2017,2nd Quintile,East,,,,,,,,,,,,
2017,3rd Quintile,West,,,,,,,,,,,,
2017,3rd Quintile,East,,,,,,,,,,,,
2017,4th Quintile,West,,,,,,,,,,,,
2017,4th Quintile,East,,,,,,,,,,,,
2017,5th Quintile,West,,,,,,,,,,,,
2017,5th Quintile,East,,,,,,,,,,,,
2018,1st Quintile,West,,,,,,,,,,,,
2018,1st Quintile,East,,,,,,,,,,,,
2018,2nd Quintile,West,,,,,,,,,,,,
2018,2nd Quintile,East,,,,,,,,,,,,
2018,3rd Quintile,West,,,,,,,,,,,,
2018,3rd Quintile,East,,,,,,,,,,,,
2018,4th Quintile,West,,,,,,,,,,,,
2018,4th Quintile,East,,,,,,,,,,,,
2018,5th Quintile,West,,,,,,,,,,,,
2018,5th Quintile,East,,,,,,,,,,,,
2019,1st Quintile,West,,,,,,,,,,,,
2019,1st Quintile,East,,,,,,,,,,,,
2019,2nd Quintile,West,,,,,,,,,,,,
2019,2nd Quintile,East,,,,,,,,,,,,
2019,3rd Quintile,West,,,,,,,,,,,,
2019,3rd Quintile,East,,,,,,,,,,,,
2019,4th Quintile,West,,,,,,,,,,,,
2019,4th Quintile,East,,,,,,,,,,,,
2019,5th Quintile,West,,,,,,,,,,,,
2019,5th Quintile,East,,,,,,,,,,,,
2020,1st Quintile,West,,,,,,,,,,,,
2020,1st Quintile,East,,,,,,,,,,,,
2020,2nd Quintile,West,,,,,,,,,,,,
2020,2nd Quintile,East,,,,,,,,,,,,
2020,3rd Quintile,West,,,,,,,,,,,,
2020,3rd Quintile,East,,,,,,,,,,,,
2020,4th Quintile,West,,,,,,,,,,,,
2020,4th Quintile,East,,,,,,,,,,,,
2020,5th Quintile,West,,,,,,,,,,,,
2020,5th Quintile,East,,,,,,,,,,,,
2021,1st Quintile,West,2511,2.80672,2.74907,2.86436,2.00000,2.00000,4.00000,1.00000,7.00000,,,
2021,1st Quintile,East,676,2.63305,2.53085,2.73524,2.00000,2.00000,3.00000,1.00000,4.50000,,,
2021,2nd Quintile,West,1772,3.09428,3.02555,3.16301,2.00000,3.00000,4.00000,1.00000,7.00000,,,
2021,2nd Quintile,East,591,3.21542,3.09364,3.33719,2.00000,3.00000,4.00000,1.00000,7.00000,,,
2021,3rd Quintile,West,1588,3.50226,3.42751,3.57700,2.00000,3.00000,5.00000,1.00000,7.00000,,,
2021,3rd Quintile,East,482,3.60638,3.47706,3.73569,2.00000,3.00000,5.00000,1.00000,7.00000,,,
2021,4th Quintile,West,1704,3.73000,3.65684,3.80315,3.00000,4.00000,5.00000,1.00000,7.00000,,,
2021,4th Quintile,East,395,3.95808,3.81484,4.10132,3.00000,4.00000,5.00000,1.00000,7.00000,,,
2021,5th Quintile,West,2303,4.27513,4.21007,4.34020,3.00000,4.00000,5.00000,1.00000,7.00000,,,
2021,5th Quintile,East,421,4.16408,4.01904,4.30912,3.00000,4.00000,5.00000,1.00000,7.00000,,,
2022,1st Quintile,West,,,,,,,,,,,,
2022,1st Quintile,East,,,,,,,,,,,,
2022,2nd Quintile,West,,,,,,,,,,,,
2022,2nd Quintile,East,,,,,,,,,,,,
2022,3rd Quintile,West,,,,,,,,,,,,
2022,3rd Quintile,East,,,,,,,,,,,,
2022,4th Quintile,West,,,,,,,,,,,,
2022,4th Quintile,East,,,,,,,,,,,,
2022,5th Quintile,West,,,,,,,,,,,,
2022,5th Quintile,East,,,,,,,,,,,,
