"plh0192","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimme voll zu","2003","(noch) kein Abschluss","Staedtischer Raum","54","0.0910327592424308","0.0685348977775297","0.113530620707332"
"Stimme voll zu","2003","(noch) kein Abschluss","Laendlicher Raum","22","","",""
"Stimme voll zu","2003","Hauptschule","Staedtischer Raum","352","0.0644329105389912","0.0579305946604236","0.0709352264175588"
"Stimme voll zu","2003","Hauptschule","Laendlicher Raum","181","0.066157335614831","0.0571373522737999","0.0751773189558622"
"Stimme voll zu","2003","Realschule","Staedtischer Raum","198","0.0633433103799689","0.055197668397267","0.0714889523626707"
"Stimme voll zu","2003","Realschule","Laendlicher Raum","77","0.0299355436586477","0.023017698688408","0.0368533886288874"
"Stimme voll zu","2003","(Fach-)Abitur","Staedtischer Raum","128","0.0705925922279615","0.058879376481654","0.082305807974269"
"Stimme voll zu","2003","(Fach-)Abitur","Laendlicher Raum","36","0.0667420415608743","0.0462174502678638","0.0872666328538848"
"Stimme voll zu","2003","AkademikerIn","Staedtischer Raum","257","0.0800434067980912","0.070438161368299","0.0896486522278834"
"Stimme voll zu","2003","AkademikerIn","Laendlicher Raum","80","0.0560398678452712","0.0434102923170783","0.068669443373464"
"Stimme eher zu","2003","(noch) kein Abschluss","Staedtischer Raum","323","0.495797576671078","0.456693419179142","0.534901734163014"
"Stimme eher zu","2003","(noch) kein Abschluss","Laendlicher Raum","139","0.492768484563194","0.431645281278843","0.553891687847545"
"Stimme eher zu","2003","Hauptschule","Staedtischer Raum","2848","0.517066368974553","0.503832293980122","0.530300443968983"
"Stimme eher zu","2003","Hauptschule","Laendlicher Raum","1501","0.517866052353865","0.499732935774423","0.535999168933306"
"Stimme eher zu","2003","Realschule","Staedtischer Raum","1864","0.531487565099621","0.51480004370943","0.548175086489812"
"Stimme eher zu","2003","Realschule","Laendlicher Raum","1189","0.508144620082046","0.487849607109976","0.528439633054116"
"Stimme eher zu","2003","(Fach-)Abitur","Staedtischer Raum","1106","0.600890897657562","0.578496615702677","0.623285179612447"
"Stimme eher zu","2003","(Fach-)Abitur","Laendlicher Raum","314","0.572643296994523","0.531960455932889","0.613326138056157"
"Stimme eher zu","2003","AkademikerIn","Staedtischer Raum","1983","0.615182505148291","0.597960194922431","0.632404815374151"
"Stimme eher zu","2003","AkademikerIn","Laendlicher Raum","765","0.596873635784476","0.5699381274548","0.623809144114152"
"Lehne eher ab","2003","(noch) kein Abschluss","Staedtischer Raum","209","0.336076907874543","0.299132688650111","0.373021127098976"
"Lehne eher ab","2003","(noch) kein Abschluss","Laendlicher Raum","86","0.39608243124718","0.336287667966302","0.455877194528059"
"Lehne eher ab","2003","Hauptschule","Staedtischer Raum","1895","0.346560898592503","0.33395804008403","0.359163757100975"
"Lehne eher ab","2003","Hauptschule","Laendlicher Raum","1053","0.344571925536224","0.327326165402489","0.361817685669959"
"Lehne eher ab","2003","Realschule","Staedtischer Raum","1210","0.354563203836854","0.338565472014766","0.370560935658942"
"Lehne eher ab","2003","Realschule","Laendlicher Raum","956","0.406023542782866","0.386087581650402","0.42595950391533"
"Lehne eher ab","2003","(Fach-)Abitur","Staedtischer Raum","548","0.296476645620753","0.275591956424442","0.317361334817065"
"Lehne eher ab","2003","(Fach-)Abitur","Laendlicher Raum","192","0.302672957869226","0.264891476049749","0.340454439688703"
"Lehne eher ab","2003","AkademikerIn","Staedtischer Raum","759","0.274394951938716","0.258600657781293","0.29018924609614"
"Lehne eher ab","2003","AkademikerIn","Laendlicher Raum","389","0.315691089832623","0.290168741208854","0.341213438456393"
"Lehne voll ab","2003","(noch) kein Abschluss","Staedtischer Raum","42","0.0770927562119478","0.0562308454709999","0.0979546669528957"
"Lehne voll ab","2003","(noch) kein Abschluss","Laendlicher Raum","10","","",""
"Lehne voll ab","2003","Hauptschule","Staedtischer Raum","382","0.0719398218939535","0.065096775747205","0.078782868040702"
"Lehne voll ab","2003","Hauptschule","Laendlicher Raum","182","0.0714046864950801","0.0620601776688925","0.0807491953212677"
