year,age_gr,migback,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,No migration background,Strongly agree,0.06267,183,3112,0.05416,0.07119
2003,17-29 y.,No migration background,Agree,0.52039,1632,3112,0.50283,0.53794
2003,17-29 y.,No migration background,Disagree,0.36853,1169,3112,0.35158,0.38548
2003,17-29 y.,No migration background,Strongly disagree,0.04841,128,3112,0.04087,0.05596
2003,17-29 y.,Direct migration background,Agree,0.58290,214,331,0.52970,0.63610
2003,17-29 y.,Direct migration background,Disagree,0.31799,117,331,0.26774,0.36823
2003,17-29 y.,Indirect migration background,Strongly agree,0.07518,43,503,0.05211,0.09824
2003,17-29 y.,Indirect migration background,Agree,0.44211,233,503,0.39866,0.48555
2003,17-29 y.,Indirect migration background,Disagree,0.40286,192,503,0.35995,0.44576
2003,17-29 y.,Indirect migration background,Strongly disagree,0.07986,35,503,0.05614,0.10357
2003,30-45 y.,No migration background,Strongly agree,0.04211,271,5809,0.03694,0.04727
2003,30-45 y.,No migration background,Agree,0.55400,3268,5809,0.54121,0.56678
2003,30-45 y.,No migration background,Disagree,0.35705,2017,5809,0.34473,0.36937
2003,30-45 y.,No migration background,Strongly disagree,0.04685,253,5809,0.04141,0.05228
2003,30-45 y.,Direct migration background,Strongly agree,0.05887,56,884,0.04334,0.07439
2003,30-45 y.,Direct migration background,Agree,0.51596,451,884,0.48300,0.54892
2003,30-45 y.,Direct migration background,Disagree,0.36156,313,884,0.32987,0.39325
2003,30-45 y.,Direct migration background,Strongly disagree,0.06361,64,884,0.04751,0.07971
2003,30-45 y.,Indirect migration background,Agree,0.45663,98,182,0.38406,0.52920
2003,30-45 y.,Indirect migration background,Disagree,0.38870,84,182,0.31769,0.45972
2003,46-65 y.,No migration background,Strongly agree,0.06182,412,6508,0.05597,0.06767
2003,46-65 y.,No migration background,Agree,0.54079,3721,6508,0.52869,0.55290
2003,46-65 y.,No migration background,Disagree,0.33570,2059,6508,0.32423,0.34718
2003,46-65 y.,No migration background,Strongly disagree,0.06168,316,6508,0.05584,0.06753
2003,46-65 y.,Direct migration background,Strongly agree,0.07516,75,977,0.05862,0.09170
2003,46-65 y.,Direct migration background,Agree,0.53308,513,977,0.50178,0.56438
2003,46-65 y.,Direct migration background,Disagree,0.30206,312,977,0.27325,0.33086
2003,46-65 y.,Direct migration background,Strongly disagree,0.08970,77,977,0.07177,0.10763
2003,66 and older,No migration background,Strongly agree,0.08963,288,3261,0.07983,0.09944
2003,66 and older,No migration background,Agree,0.55865,1817,3261,0.54160,0.57569
2003,66 and older,No migration background,Disagree,0.30044,1001,3261,0.28471,0.31618
2003,66 and older,No migration background,Strongly disagree,0.05127,155,3261,0.04370,0.05884
2003,66 and older,Direct migration background,Strongly agree,0.13599,39,326,0.09872,0.17325
2003,66 and older,Direct migration background,Agree,0.48957,185,326,0.43522,0.54391
2003,66 and older,Direct migration background,Disagree,0.29070,102,326,0.24133,0.34007
2008,17-29 y.,No migration background,Strongly agree,0.06330,173,2490,0.05374,0.07287
2008,17-29 y.,No migration background,Agree,0.53525,1364,2490,0.51566,0.55484
2008,17-29 y.,No migration background,Disagree,0.35460,846,2490,0.33581,0.37340
2008,17-29 y.,No migration background,Strongly disagree,0.04684,107,2490,0.03854,0.05515
2008,17-29 y.,Direct migration background,Agree,0.52415,124,193,0.45350,0.59479
2008,17-29 y.,Direct migration background,Disagree,0.34200,69,193,0.27490,0.40910
2008,17-29 y.,Indirect migration background,Agree,0.48474,208,381,0.43449,0.53499
2008,17-29 y.,Indirect migration background,Disagree,0.41221,173,381,0.36271,0.46170
2008,30-45 y.,No migration background,Strongly agree,0.03798,174,4292,0.03226,0.04370
2008,30-45 y.,No migration background,Agree,0.55435,2478,4292,0.53948,0.56922
2008,30-45 y.,No migration background,Disagree,0.36536,1482,4292,0.35095,0.37976
2008,30-45 y.,No migration background,Strongly disagree,0.04231,158,4292,0.03629,0.04833
2008,30-45 y.,Direct migration background,Strongly agree,0.08806,37,601,0.06538,0.11073
2008,30-45 y.,Direct migration background,Agree,0.42443,282,601,0.38489,0.46398
2008,30-45 y.,Direct migration background,Disagree,0.39648,233,601,0.35734,0.43562
2008,30-45 y.,Direct migration background,Strongly disagree,0.09103,49,601,0.06801,0.11405
2008,30-45 y.,Indirect migration background,Agree,0.49653,143,239,0.43301,0.56006
2008,30-45 y.,Indirect migration background,Disagree,0.36829,96,239,0.30701,0.42957
2008,46-65 y.,No migration background,Strongly agree,0.04250,305,5922,0.03737,0.04764
2008,46-65 y.,No migration background,Agree,0.53842,3325,5922,0.52573,0.55112
2008,46-65 y.,No migration background,Disagree,0.36785,2028,5922,0.35557,0.38013
2008,46-65 y.,No migration background,Strongly disagree,0.05122,264,5922,0.04561,0.05684
2008,46-65 y.,Direct migration background,Strongly agree,0.05659,51,706,0.03954,0.07365
2008,46-65 y.,Direct migration background,Agree,0.48345,350,706,0.44657,0.52034
2008,46-65 y.,Direct migration background,Disagree,0.38935,255,706,0.35335,0.42534
2008,46-65 y.,Direct migration background,Strongly disagree,0.07061,50,706,0.05170,0.08952
2008,66 and older,No migration background,Strongly agree,0.07665,293,3895,0.06829,0.08500
2008,66 and older,No migration background,Agree,0.55767,2213,3895,0.54207,0.57327
2008,66 and older,No migration background,Disagree,0.31539,1197,3895,0.30080,0.32999
2008,66 and older,No migration background,Strongly disagree,0.05029,192,3895,0.04343,0.05715
2008,66 and older,Direct migration background,Agree,0.48997,197,318,0.43494,0.54500
2008,66 and older,Direct migration background,Disagree,0.36346,121,318,0.31051,0.41641
2013,17-29 y.,No migration background,Strongly agree,0.07271,210,2797,0.06308,0.08233
2013,17-29 y.,No migration background,Agree,0.58651,1664,2797,0.56826,0.60477
2013,17-29 y.,No migration background,Disagree,0.30813,838,2797,0.29101,0.32524
2013,17-29 y.,No migration background,Strongly disagree,0.03265,85,2797,0.02607,0.03924
2013,17-29 y.,Direct migration background,Strongly agree,0.21614,35,271,0.16704,0.26524
2013,17-29 y.,Direct migration background,Agree,0.54195,156,271,0.48252,0.60138
2013,17-29 y.,Direct migration background,Disagree,0.20308,80,271,0.15509,0.25106
2013,17-29 y.,Indirect migration background,Agree,0.57648,264,433,0.52989,0.62308
2013,17-29 y.,Indirect migration background,Disagree,0.35582,169,433,0.31067,0.40097
2013,30-45 y.,No migration background,Strongly agree,0.06303,416,6238,0.05700,0.06906
2013,30-45 y.,No migration background,Agree,0.61628,3922,6238,0.60421,0.62835
2013,30-45 y.,No migration background,Disagree,0.29124,1719,6238,0.27997,0.30252
2013,30-45 y.,No migration background,Strongly disagree,0.02944,181,6238,0.02525,0.03364
2013,30-45 y.,Direct migration background,Strongly agree,0.09091,88,1247,0.07494,0.10687
2013,30-45 y.,Direct migration background,Agree,0.56477,704,1247,0.53724,0.59230
2013,30-45 y.,Direct migration background,Disagree,0.28897,396,1247,0.26380,0.31414
2013,30-45 y.,Direct migration background,Strongly disagree,0.05536,59,1247,0.04266,0.06806
2013,30-45 y.,Indirect migration background,Agree,0.57457,269,437,0.52816,0.62098
2013,30-45 y.,Indirect migration background,Disagree,0.32456,168,437,0.28061,0.36851
2013,46-65 y.,No migration background,Strongly agree,0.05288,499,7932,0.04796,0.05781
2013,46-65 y.,No migration background,Agree,0.58282,4763,7932,0.57197,0.59367
2013,46-65 y.,No migration background,Disagree,0.32517,2382,7932,0.31486,0.33548
2013,46-65 y.,No migration background,Strongly disagree,0.03913,288,7932,0.03486,0.04339
2013,46-65 y.,Direct migration background,Strongly agree,0.04239,60,885,0.02911,0.05567
2013,46-65 y.,Direct migration background,Agree,0.53046,492,885,0.49756,0.56336
2013,46-65 y.,Direct migration background,Disagree,0.35782,275,885,0.32622,0.38942
2013,46-65 y.,Direct migration background,Strongly disagree,0.06932,58,885,0.05258,0.08607
2013,46-65 y.,Indirect migration background,Agree,0.52789,83,120,0.43819,0.61759
2013,46-65 y.,Indirect migration background,Disagree,0.36506,37,120,0.27856,0.45156
2013,66 and older,No migration background,Strongly agree,0.07566,348,4543,0.06797,0.08335
2013,66 and older,No migration background,Agree,0.60570,2825,4543,0.59149,0.61991
2013,66 and older,No migration background,Disagree,0.27623,1194,4543,0.26323,0.28923
2013,66 and older,No migration background,Strongly disagree,0.04241,176,4543,0.03655,0.04827
2013,66 and older,Direct migration background,Strongly agree,0.09013,40,364,0.06067,0.11959
2013,66 and older,Direct migration background,Agree,0.53820,204,364,0.48692,0.58949
2013,66 and older,Direct migration background,Disagree,0.33604,120,364,0.28745,0.38464
2018,17-29 y.,No migration background,Strongly agree,0.08671,242,2884,0.07644,0.09698
2018,17-29 y.,No migration background,Agree,0.58634,1691,2884,0.56836,0.60432
2018,17-29 y.,No migration background,Disagree,0.29503,857,2884,0.27839,0.31168
2018,17-29 y.,No migration background,Strongly disagree,0.03192,94,2884,0.02550,0.03833
2018,17-29 y.,Direct migration background,Strongly agree,0.08285,236,1567,0.06919,0.09650
2018,17-29 y.,Direct migration background,Agree,0.51364,773,1567,0.48888,0.53839
2018,17-29 y.,Direct migration background,Disagree,0.31878,363,1567,0.29570,0.34186
2018,17-29 y.,Direct migration background,Strongly disagree,0.08474,195,1567,0.07094,0.09853
2018,17-29 y.,Indirect migration background,Strongly agree,0.05581,44,810,0.03999,0.07163
2018,17-29 y.,Indirect migration background,Agree,0.52863,415,810,0.49424,0.56303
2018,17-29 y.,Indirect migration background,Disagree,0.34875,291,810,0.31591,0.38159
2018,17-29 y.,Indirect migration background,Strongly disagree,0.06681,60,810,0.04960,0.08401
2018,30-45 y.,No migration background,Strongly agree,0.06599,318,4204,0.05848,0.07349
2018,30-45 y.,No migration background,Agree,0.62185,2618,4204,0.60718,0.63651
2018,30-45 y.,No migration background,Disagree,0.28970,1155,4204,0.27599,0.30342
2018,30-45 y.,No migration background,Strongly disagree,0.02246,113,4204,0.01798,0.02694
2018,30-45 y.,Direct migration background,Strongly agree,0.08461,511,3517,0.07541,0.09381
2018,30-45 y.,Direct migration background,Agree,0.55877,1861,3517,0.54236,0.57519
2018,30-45 y.,Direct migration background,Disagree,0.28378,806,3517,0.26888,0.29868
2018,30-45 y.,Direct migration background,Strongly disagree,0.07283,339,3517,0.06424,0.08142
2018,30-45 y.,Indirect migration background,Strongly agree,0.04873,31,542,0.03059,0.06687
2018,30-45 y.,Indirect migration background,Agree,0.57993,301,542,0.53834,0.62152
2018,30-45 y.,Indirect migration background,Disagree,0.32071,178,542,0.28138,0.36005
2018,30-45 y.,Indirect migration background,Strongly disagree,0.05063,32,542,0.03215,0.06910
2018,46-65 y.,No migration background,Strongly agree,0.06060,554,7768,0.05529,0.06590
2018,46-65 y.,No migration background,Agree,0.61185,4872,7768,0.60101,0.62269
2018,46-65 y.,No migration background,Disagree,0.29525,2110,7768,0.28511,0.30540
2018,46-65 y.,No migration background,Strongly disagree,0.03230,232,7768,0.02837,0.03624
2018,46-65 y.,Direct migration background,Strongly agree,0.07204,253,2147,0.06110,0.08298
2018,46-65 y.,Direct migration background,Agree,0.52290,1187,2147,0.50177,0.54403
2018,46-65 y.,Direct migration background,Disagree,0.30211,512,2147,0.28268,0.32153
2018,46-65 y.,Direct migration background,Strongly disagree,0.10295,195,2147,0.09009,0.11581
2018,46-65 y.,Indirect migration background,Agree,0.61833,136,192,0.54944,0.68723
2018,46-65 y.,Indirect migration background,Disagree,0.26181,56,192,0.19946,0.32416
2018,66 and older,No migration background,Strongly agree,0.08167,339,4497,0.07366,0.08968
2018,66 and older,No migration background,Agree,0.65169,2968,4497,0.63776,0.66561
2018,66 and older,No migration background,Disagree,0.23881,1058,4497,0.22635,0.25128
2018,66 and older,No migration background,Strongly disagree,0.02783,132,4497,0.02302,0.03264
2018,66 and older,Direct migration background,Strongly agree,0.09233,51,482,0.06646,0.11820
2018,66 and older,Direct migration background,Agree,0.57983,271,482,0.53572,0.62394
2018,66 and older,Direct migration background,Disagree,0.26067,129,482,0.22144,0.29991
2018,66 and older,Direct migration background,Strongly disagree,0.06716,31,482,0.04479,0.08953
