year,age_gr,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Strongly agree,0.06203,249,3988,0.05455,0.06952
2003,17-29 y.,Agree,0.51909,2079,3988,0.50358,0.53460
2003,17-29 y.,Disagree,0.36610,1478,3988,0.35114,0.38105
2003,17-29 y.,Strongly disagree,0.05278,182,3988,0.04584,0.05972
2003,30-45 y.,Strongly agree,0.04502,340,6905,0.04013,0.04991
2003,30-45 y.,Agree,0.54621,3817,6905,0.53447,0.55796
2003,30-45 y.,Disagree,0.35850,2414,6905,0.34718,0.36981
2003,30-45 y.,Strongly disagree,0.05027,334,6905,0.04512,0.05543
2003,46-65 y.,Strongly agree,0.06364,489,7529,0.05813,0.06916
2003,46-65 y.,Agree,0.53960,4256,7529,0.52834,0.55086
2003,46-65 y.,Disagree,0.33066,2387,7529,0.32003,0.34128
2003,46-65 y.,Strongly disagree,0.06610,397,7529,0.06049,0.07171
2003,66 and older,Strongly agree,0.09399,329,3626,0.08449,0.10349
2003,66 and older,Agree,0.55203,2007,3626,0.53584,0.56822
2003,66 and older,Disagree,0.29988,1109,3626,0.28496,0.31479
2003,66 and older,Strongly disagree,0.05410,181,3626,0.04674,0.06146
2008,17-29 y.,Strongly agree,0.06021,215,3147,0.05190,0.06852
2008,17-29 y.,Agree,0.52600,1696,3147,0.50855,0.54345
2008,17-29 y.,Disagree,0.36253,1088,3147,0.34574,0.37933
2008,17-29 y.,Strongly disagree,0.05126,148,3147,0.04355,0.05897
2008,30-45 y.,Strongly agree,0.04574,224,5162,0.04004,0.05144
2008,30-45 y.,Agree,0.53300,2903,5162,0.51939,0.54661
2008,30-45 y.,Disagree,0.36984,1811,5162,0.35667,0.38302
2008,30-45 y.,Strongly disagree,0.05141,224,5162,0.04539,0.05744
2008,46-65 y.,Strongly agree,0.04492,360,6678,0.03995,0.04989
2008,46-65 y.,Agree,0.52957,3701,6678,0.51759,0.54154
2008,46-65 y.,Disagree,0.37062,2298,6678,0.35903,0.38220
2008,46-65 y.,Strongly disagree,0.05490,319,6678,0.04943,0.06036
2008,66 and older,Strongly agree,0.07529,317,4271,0.06737,0.08320
2008,66 and older,Agree,0.55059,2414,4271,0.53567,0.56551
2008,66 and older,Disagree,0.32025,1322,4271,0.30626,0.33425
2008,66 and older,Strongly disagree,0.05387,218,4271,0.04710,0.06064
2013,17-29 y.,Strongly agree,0.07824,268,3562,0.06942,0.08706
2013,17-29 y.,Agree,0.58308,2084,3562,0.56689,0.59928
2013,17-29 y.,Disagree,0.30635,1087,3562,0.29121,0.32149
2013,17-29 y.,Strongly disagree,0.03233,123,3562,0.02652,0.03814
2013,30-45 y.,Strongly agree,0.06553,530,7975,0.06010,0.07096
2013,30-45 y.,Agree,0.60856,4895,7975,0.59785,0.61927
2013,30-45 y.,Disagree,0.29271,2283,7975,0.28273,0.30270
2013,30-45 y.,Strongly disagree,0.03320,267,7975,0.02926,0.03713
2013,46-65 y.,Strongly agree,0.05197,568,8955,0.04737,0.05657
2013,46-65 y.,Agree,0.57719,5338,8955,0.56696,0.58742
2013,46-65 y.,Disagree,0.32876,2694,8955,0.31902,0.33849
2013,46-65 y.,Strongly disagree,0.04209,355,8955,0.03793,0.04624
2013,66 and older,Strongly agree,0.07676,388,4924,0.06932,0.08419
2013,66 and older,Agree,0.60003,3031,4924,0.58635,0.61372
2013,66 and older,Disagree,0.28128,1315,4924,0.26872,0.29384
2013,66 and older,Strongly disagree,0.04193,190,4924,0.03634,0.04753
2018,17-29 y.,Strongly agree,0.08067,522,5261,0.07331,0.08803
2018,17-29 y.,Agree,0.56765,2879,5261,0.55426,0.58104
2018,17-29 y.,Disagree,0.30746,1511,5261,0.29499,0.31993
2018,17-29 y.,Strongly disagree,0.04422,349,5261,0.03866,0.04977
2018,30-45 y.,Strongly agree,0.06892,860,8263,0.06346,0.07439
2018,30-45 y.,Agree,0.60341,4780,8263,0.59286,0.61396
2018,30-45 y.,Disagree,0.29093,2139,8263,0.28114,0.30072
2018,30-45 y.,Strongly disagree,0.03674,484,8263,0.03268,0.04080
2018,46-65 y.,Strongly agree,0.06258,828,10143,0.05786,0.06729
2018,46-65 y.,Agree,0.59797,6195,10143,0.58842,0.60751
2018,46-65 y.,Disagree,0.29562,2678,10143,0.28674,0.30450
2018,46-65 y.,Strongly disagree,0.04384,442,10143,0.03986,0.04782
2018,66 and older,Strongly agree,0.08318,392,4999,0.07552,0.09084
2018,66 and older,Agree,0.64402,3252,4999,0.63075,0.65730
2018,66 and older,Disagree,0.24088,1192,4999,0.22902,0.25273
2018,66 and older,Strongly disagree,0.03192,163,4999,0.02705,0.03679
