year,age_gr,sampreg,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,West,Strongly agree,0.07006,215,2920,0.06080,0.07932
2003,17-29 y.,West,Agree,0.52736,1547,2920,0.50925,0.54547
2003,17-29 y.,West,Disagree,0.34980,1025,2920,0.33250,0.36710
2003,17-29 y.,West,Strongly disagree,0.05278,133,2920,0.04467,0.06089
2003,17-29 y.,East,Strongly agree,0.02925,34,1068,0.01914,0.03936
2003,17-29 y.,East,Agree,0.48530,532,1068,0.45531,0.51529
2003,17-29 y.,East,Disagree,0.43268,453,1068,0.40295,0.46241
2003,17-29 y.,East,Strongly disagree,0.05277,49,1068,0.03936,0.06619
2003,30-45 y.,West,Strongly agree,0.05023,302,5424,0.04441,0.05604
2003,30-45 y.,West,Agree,0.55980,3090,5424,0.54659,0.57301
2003,30-45 y.,West,Disagree,0.34243,1778,5424,0.32980,0.35506
2003,30-45 y.,West,Strongly disagree,0.04754,254,5424,0.04188,0.05321
2003,30-45 y.,East,Strongly agree,0.01986,38,1481,0.01276,0.02697
2003,30-45 y.,East,Agree,0.48059,727,1481,0.45513,0.50604
2003,30-45 y.,East,Disagree,0.43609,636,1481,0.41082,0.46135
2003,30-45 y.,East,Strongly disagree,0.06346,80,1481,0.05104,0.07588
2003,46-65 y.,West,Strongly agree,0.07061,418,5658,0.06393,0.07728
2003,46-65 y.,West,Agree,0.54572,3273,5658,0.53275,0.55870
2003,46-65 y.,West,Disagree,0.32041,1688,5658,0.30825,0.33257
2003,46-65 y.,West,Strongly disagree,0.06326,279,5658,0.05692,0.06961
2003,46-65 y.,East,Strongly agree,0.03477,71,1871,0.02647,0.04307
2003,46-65 y.,East,Agree,0.51422,983,1871,0.49157,0.53687
2003,46-65 y.,East,Disagree,0.37315,699,1871,0.35123,0.39507
2003,46-65 y.,East,Strongly disagree,0.07786,118,1871,0.06572,0.09001
2003,66 and older,West,Strongly agree,0.10532,283,2721,0.09378,0.11685
2003,66 and older,West,Agree,0.56236,1537,2721,0.54371,0.58100
2003,66 and older,West,Disagree,0.28217,776,2721,0.26526,0.29908
2003,66 and older,West,Strongly disagree,0.05016,125,2721,0.04195,0.05836
2003,66 and older,East,Strongly agree,0.04859,46,905,0.03458,0.06261
2003,66 and older,East,Agree,0.51062,470,905,0.47803,0.54321
2003,66 and older,East,Disagree,0.37087,333,905,0.33938,0.40235
2003,66 and older,East,Strongly disagree,0.06992,56,905,0.05329,0.08654
2008,17-29 y.,West,Strongly agree,0.06050,180,2325,0.05081,0.07020
2008,17-29 y.,West,Agree,0.52976,1267,2325,0.50947,0.55006
2008,17-29 y.,West,Disagree,0.35798,767,2325,0.33848,0.37747
2008,17-29 y.,West,Strongly disagree,0.05176,111,2325,0.04275,0.06077
2008,17-29 y.,East,Strongly agree,0.05901,35,822,0.04289,0.07513
2008,17-29 y.,East,Agree,0.51068,429,822,0.47648,0.54487
2008,17-29 y.,East,Disagree,0.38108,321,822,0.34786,0.41430
2008,17-29 y.,East,Strongly disagree,0.04924,37,822,0.03444,0.06404
2008,30-45 y.,West,Strongly agree,0.04550,186,4015,0.03905,0.05195
2008,30-45 y.,West,Agree,0.53875,2282,4015,0.52333,0.55417
2008,30-45 y.,West,Disagree,0.36025,1355,4015,0.34540,0.37510
2008,30-45 y.,West,Strongly disagree,0.05550,192,4015,0.04841,0.06258
2008,30-45 y.,East,Strongly agree,0.04695,38,1147,0.03471,0.05920
2008,30-45 y.,East,Agree,0.50413,621,1147,0.47518,0.53307
2008,30-45 y.,East,Disagree,0.41801,456,1147,0.38945,0.44656
2008,30-45 y.,East,Strongly disagree,0.03091,32,1147,0.02089,0.04093
2008,46-65 y.,West,Strongly agree,0.04911,307,5000,0.04312,0.05510
2008,46-65 y.,West,Agree,0.54080,2840,5000,0.52699,0.55462
2008,46-65 y.,West,Disagree,0.35892,1636,5000,0.34562,0.37221
2008,46-65 y.,West,Strongly disagree,0.05117,217,5000,0.04506,0.05728
2008,46-65 y.,East,Strongly agree,0.02684,53,1678,0.01910,0.03457
2008,46-65 y.,East,Agree,0.48112,861,1678,0.45721,0.50503
2008,46-65 y.,East,Disagree,0.42107,662,1678,0.39744,0.44470
2008,46-65 y.,East,Strongly disagree,0.07097,102,1678,0.05868,0.08326
2008,66 and older,West,Strongly agree,0.08315,265,3155,0.07351,0.09279
2008,66 and older,West,Agree,0.56021,1829,3155,0.54289,0.57753
2008,66 and older,West,Disagree,0.30624,913,3155,0.29016,0.32233
2008,66 and older,West,Strongly disagree,0.05040,148,3155,0.04276,0.05803
2008,66 and older,East,Strongly agree,0.04395,52,1116,0.03192,0.05598
2008,66 and older,East,Agree,0.51226,585,1116,0.48292,0.54160
2008,66 and older,East,Disagree,0.37608,409,1116,0.34765,0.40451
