year,age_gr,sex,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,male,Strongly agree,0.06692,131,1923,0.05575,0.07809
2003,17-29 y.,male,Agree,0.52426,1020,1923,0.50193,0.54659
2003,17-29 y.,male,Disagree,0.35668,676,1923,0.33527,0.37810
2003,17-29 y.,male,Strongly disagree,0.05214,96,1923,0.04220,0.06208
2003,17-29 y.,female,Strongly agree,0.05697,118,2065,0.04697,0.06697
2003,17-29 y.,female,Agree,0.51373,1059,2065,0.49217,0.53530
2003,17-29 y.,female,Disagree,0.37585,802,2065,0.35496,0.39675
2003,17-29 y.,female,Strongly disagree,0.05344,86,2065,0.04374,0.06315
2003,30-45 y.,male,Strongly agree,0.04201,165,3319,0.03518,0.04883
2003,30-45 y.,male,Agree,0.55261,1821,3319,0.53569,0.56952
2003,30-45 y.,male,Disagree,0.34948,1153,3319,0.33325,0.36570
2003,30-45 y.,male,Strongly disagree,0.05591,180,3319,0.04809,0.06373
2003,30-45 y.,female,Strongly agree,0.04819,175,3586,0.04118,0.05520
2003,30-45 y.,female,Agree,0.53949,1996,3586,0.52317,0.55580
2003,30-45 y.,female,Disagree,0.36798,1261,3586,0.35219,0.38376
2003,30-45 y.,female,Strongly disagree,0.04435,154,3586,0.03761,0.05109
2003,46-65 y.,male,Strongly agree,0.05622,227,3736,0.04883,0.06361
2003,46-65 y.,male,Agree,0.54070,2118,3736,0.52472,0.55668
2003,46-65 y.,male,Disagree,0.32152,1160,3736,0.30654,0.33650
2003,46-65 y.,male,Strongly disagree,0.08156,231,3736,0.07278,0.09033
2003,46-65 y.,female,Strongly agree,0.07097,262,3793,0.06280,0.07914
2003,46-65 y.,female,Agree,0.53851,2138,3793,0.52265,0.55438
2003,46-65 y.,female,Disagree,0.33967,1227,3793,0.32460,0.35475
2003,46-65 y.,female,Strongly disagree,0.05084,166,3793,0.04385,0.05784
2003,66 and older,male,Strongly agree,0.09336,148,1657,0.07935,0.10737
2003,66 and older,male,Agree,0.57931,952,1657,0.55554,0.60309
2003,66 and older,male,Disagree,0.28463,486,1657,0.26290,0.30637
2003,66 and older,male,Strongly disagree,0.04269,71,1657,0.03295,0.05243
2003,66 and older,female,Strongly agree,0.09445,181,1969,0.08153,0.10737
2003,66 and older,female,Agree,0.53244,1055,1969,0.51039,0.55448
2003,66 and older,female,Disagree,0.31082,623,1969,0.29037,0.33127
2003,66 and older,female,Strongly disagree,0.06229,110,1969,0.05161,0.07297
2008,17-29 y.,male,Strongly agree,0.06448,110,1507,0.05208,0.07689
2008,17-29 y.,male,Agree,0.52597,787,1507,0.50075,0.55118
2008,17-29 y.,male,Disagree,0.35482,534,1507,0.33066,0.37899
2008,17-29 y.,male,Strongly disagree,0.05473,76,1507,0.04324,0.06622
2008,17-29 y.,female,Strongly agree,0.05580,105,1640,0.04469,0.06691
2008,17-29 y.,female,Agree,0.52603,909,1640,0.50186,0.55020
2008,17-29 y.,female,Disagree,0.37049,554,1640,0.34711,0.39387
2008,17-29 y.,female,Strongly disagree,0.04768,72,1640,0.03736,0.05800
2008,30-45 y.,male,Strongly agree,0.03704,97,2458,0.02957,0.04451
2008,30-45 y.,male,Agree,0.51934,1332,2458,0.49959,0.53910
2008,30-45 y.,male,Disagree,0.38393,910,2458,0.36470,0.40316
2008,30-45 y.,male,Strongly disagree,0.05968,119,2458,0.05032,0.06905
2008,30-45 y.,female,Strongly agree,0.05474,127,2704,0.04616,0.06331
2008,30-45 y.,female,Agree,0.54711,1571,2704,0.52835,0.56588
2008,30-45 y.,female,Disagree,0.35528,901,2704,0.33724,0.37333
2008,30-45 y.,female,Strongly disagree,0.04287,105,2704,0.03523,0.05050
2008,46-65 y.,male,Strongly agree,0.03995,151,3188,0.03315,0.04675
2008,46-65 y.,male,Agree,0.52654,1757,3188,0.50920,0.54387
2008,46-65 y.,male,Disagree,0.36604,1098,3188,0.34932,0.38277
2008,46-65 y.,male,Strongly disagree,0.06747,182,3188,0.05876,0.07618
2008,46-65 y.,female,Strongly agree,0.04980,209,3490,0.04258,0.05702
2008,46-65 y.,female,Agree,0.53254,1944,3490,0.51599,0.54910
2008,46-65 y.,female,Disagree,0.37512,1200,3490,0.35905,0.39118
2008,46-65 y.,female,Strongly disagree,0.04254,137,3490,0.03585,0.04924
2008,66 and older,male,Strongly agree,0.07400,147,2026,0.06260,0.08540
2008,66 and older,male,Agree,0.55658,1166,2026,0.53494,0.57822
2008,66 and older,male,Disagree,0.31398,614,2026,0.29377,0.33420
2008,66 and older,male,Strongly disagree,0.05544,99,2026,0.04547,0.06540
2008,66 and older,female,Strongly agree,0.07626,170,2245,0.06528,0.08724
2008,66 and older,female,Agree,0.54604,1248,2245,0.52544,0.56664
2008,66 and older,female,Disagree,0.32501,708,2245,0.30563,0.34439
2008,66 and older,female,Strongly disagree,0.05269,119,2245,0.04344,0.06193
2013,17-29 y.,male,Strongly agree,0.08186,133,1655,0.06865,0.09507
2013,17-29 y.,male,Agree,0.60022,988,1655,0.57661,0.62383
2013,17-29 y.,male,Disagree,0.27908,466,1655,0.25746,0.30069
2013,17-29 y.,male,Strongly disagree,0.03884,68,1655,0.02953,0.04816
2013,17-29 y.,female,Strongly agree,0.07447,135,1907,0.06269,0.08626
2013,17-29 y.,female,Agree,0.56522,1096,1907,0.54296,0.58748
2013,17-29 y.,female,Disagree,0.33477,621,1907,0.31358,0.35595
2013,17-29 y.,female,Strongly disagree,0.02554,55,1907,0.01846,0.03262
2013,30-45 y.,male,Strongly agree,0.06712,206,3283,0.05856,0.07568
2013,30-45 y.,male,Agree,0.59728,1961,3283,0.58050,0.61406
2013,30-45 y.,male,Disagree,0.29929,985,3283,0.28362,0.31496
2013,30-45 y.,male,Strongly disagree,0.03631,131,3283,0.02991,0.04271
2013,30-45 y.,female,Strongly agree,0.06393,324,4692,0.05693,0.07093
2013,30-45 y.,female,Agree,0.61989,2934,4692,0.60600,0.63378
2013,30-45 y.,female,Disagree,0.28611,1298,4692,0.27318,0.29904
2013,30-45 y.,female,Strongly disagree,0.03007,136,4692,0.02518,0.03495
2013,46-65 y.,male,Strongly agree,0.05178,259,4166,0.04505,0.05850
2013,46-65 y.,male,Agree,0.56503,2427,4166,0.54998,0.58009
2013,46-65 y.,male,Disagree,0.33313,1281,4166,0.31882,0.34745
2013,46-65 y.,male,Strongly disagree,0.05006,199,4166,0.04344,0.05668
