year,age_gr,quintil_oecd,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,1st Quintile,Strongly agree,0.07857,64,870,0.06068,0.09646
2003,17-29 y.,1st Quintile,Agree,0.47869,428,870,0.44548,0.51190
2003,17-29 y.,1st Quintile,Disagree,0.37564,323,870,0.34344,0.40784
2003,17-29 y.,1st Quintile,Strongly disagree,0.06709,55,870,0.05046,0.08373
2003,17-29 y.,2nd Quintile,Strongly agree,0.06499,49,731,0.04711,0.08287
2003,17-29 y.,2nd Quintile,Agree,0.51880,377,731,0.48255,0.55504
2003,17-29 y.,2nd Quintile,Disagree,0.35942,270,731,0.32461,0.39422
2003,17-29 y.,2nd Quintile,Strongly disagree,0.05680,35,731,0.04001,0.07359
2003,17-29 y.,3rd Quintile,Strongly agree,0.05446,45,728,0.03797,0.07096
2003,17-29 y.,3rd Quintile,Agree,0.53424,378,728,0.49798,0.57050
2003,17-29 y.,3rd Quintile,Disagree,0.38353,305,728,0.34818,0.41887
2003,17-29 y.,4th Quintile,Strongly agree,0.05516,44,800,0.03933,0.07099
2003,17-29 y.,4th Quintile,Agree,0.52754,426,800,0.49292,0.56215
2003,17-29 y.,4th Quintile,Disagree,0.36065,292,800,0.32736,0.39395
2003,17-29 y.,4th Quintile,Strongly disagree,0.05665,38,800,0.04062,0.07268
2003,17-29 y.,5th Quintile,Strongly agree,0.04587,47,835,0.03167,0.06007
2003,17-29 y.,5th Quintile,Agree,0.56369,468,835,0.53003,0.59735
2003,17-29 y.,5th Quintile,Disagree,0.34371,288,835,0.31148,0.37595
2003,17-29 y.,5th Quintile,Strongly disagree,0.04673,32,835,0.03240,0.06105
2003,30-45 y.,1st Quintile,Strongly agree,0.04483,38,979,0.03186,0.05780
2003,30-45 y.,1st Quintile,Agree,0.45834,424,979,0.42712,0.48957
2003,30-45 y.,1st Quintile,Disagree,0.40538,415,979,0.37461,0.43615
2003,30-45 y.,1st Quintile,Strongly disagree,0.09145,102,979,0.07338,0.10951
2003,30-45 y.,2nd Quintile,Strongly agree,0.02938,42,1246,0.02000,0.03876
2003,30-45 y.,2nd Quintile,Agree,0.50627,626,1246,0.47850,0.53405
2003,30-45 y.,2nd Quintile,Disagree,0.41771,521,1246,0.39032,0.44511
