year,regtyp,sex,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Urban regions,male,Strongly agree,0.06492,488,7068,0.05918,0.07067
2003,Urban regions,male,Agree,0.55598,3999,7068,0.54439,0.56756
2003,Urban regions,male,Disagree,0.31845,2196,7068,0.30759,0.32931
2003,Urban regions,male,Strongly disagree,0.06065,385,7068,0.05509,0.06622
2003,Urban regions,female,Strongly agree,0.07239,525,7617,0.06657,0.07821
2003,Urban regions,female,Agree,0.53923,4253,7617,0.52804,0.55043
2003,Urban regions,female,Disagree,0.33885,2503,7617,0.32822,0.34948
2003,Urban regions,female,Strongly disagree,0.04953,336,7617,0.04465,0.05440
2003,Rural regions,male,Strongly agree,0.05085,183,3567,0.04364,0.05806
2003,Rural regions,male,Agree,0.53271,1912,3567,0.51633,0.54909
2003,Rural regions,male,Disagree,0.35375,1279,3567,0.33805,0.36944
2003,Rural regions,male,Strongly disagree,0.06269,193,3567,0.05474,0.07065
2003,Rural regions,female,Strongly agree,0.05850,211,3796,0.05103,0.06596
2003,Rural regions,female,Agree,0.52059,1995,3796,0.50469,0.53648
2003,Rural regions,female,Disagree,0.36290,1410,3796,0.34760,0.37820
2003,Rural regions,female,Strongly disagree,0.05802,180,3796,0.05058,0.06546
2008,Urban regions,male,Strongly agree,0.05193,354,5999,0.04632,0.05755
2008,Urban regions,male,Agree,0.53706,3355,5999,0.52444,0.54968
2008,Urban regions,male,Disagree,0.35027,1991,5999,0.33820,0.36235
2008,Urban regions,male,Strongly disagree,0.06073,299,5999,0.05469,0.06678
2008,Urban regions,female,Strongly agree,0.06246,439,6665,0.05665,0.06828
2008,Urban regions,female,Agree,0.54562,3831,6665,0.53367,0.55758
2008,Urban regions,female,Disagree,0.34730,2110,6665,0.33587,0.35873
2008,Urban regions,female,Strongly disagree,0.04461,285,6665,0.03965,0.04956
2008,Rural regions,male,Strongly agree,0.04749,151,3180,0.04010,0.05488
2008,Rural regions,male,Agree,0.51673,1687,3180,0.49936,0.53410
2008,Rural regions,male,Disagree,0.37587,1165,3180,0.35903,0.39271
2008,Rural regions,male,Strongly disagree,0.05990,177,3180,0.05166,0.06815
2008,Rural regions,female,Strongly agree,0.05137,172,3414,0.04396,0.05878
2008,Rural regions,female,Agree,0.52434,1841,3414,0.50758,0.54109
2008,Rural regions,female,Disagree,0.37506,1253,3414,0.35881,0.39130
2008,Rural regions,female,Strongly disagree,0.04923,148,3414,0.04198,0.05649
2013,Urban regions,male,Strongly agree,0.06828,510,7256,0.06248,0.07409
2013,Urban regions,male,Agree,0.60212,4423,7256,0.59086,0.61338
2013,Urban regions,male,Disagree,0.28703,2031,7256,0.27662,0.29744
2013,Urban regions,male,Strongly disagree,0.04257,292,7256,0.03793,0.04722
2013,Urban regions,female,Strongly agree,0.07050,675,8905,0.06519,0.07582
2013,Urban regions,female,Agree,0.60306,5551,8905,0.59289,0.61322
2013,Urban regions,female,Disagree,0.29534,2426,8905,0.28586,0.30481
2013,Urban regions,female,Strongly disagree,0.03110,253,8905,0.02750,0.03471
2013,Rural regions,male,Strongly agree,0.06016,274,4236,0.05300,0.06732
2013,Rural regions,male,Agree,0.56548,2446,4236,0.55055,0.58041
2013,Rural regions,male,Disagree,0.33017,1319,4236,0.31601,0.34433
2013,Rural regions,male,Strongly disagree,0.04420,197,4236,0.03801,0.05039
2013,Rural regions,female,Strongly agree,0.05462,295,5019,0.04833,0.06090
2013,Rural regions,female,Agree,0.57247,2928,5019,0.55878,0.58615
2013,Rural regions,female,Disagree,0.33184,1603,5019,0.31881,0.34487
2013,Rural regions,female,Strongly disagree,0.04108,193,5019,0.03559,0.04657
2018,Urban regions,male,Strongly agree,0.07803,933,8978,0.07248,0.08358
2018,Urban regions,male,Agree,0.59304,5323,8978,0.58288,0.60320
2018,Urban regions,male,Disagree,0.28395,2250,8978,0.27462,0.29328
2018,Urban regions,male,Strongly disagree,0.04498,472,8978,0.04069,0.04927
2018,Urban regions,female,Strongly agree,0.07653,912,9929,0.07130,0.08175
2018,Urban regions,female,Agree,0.62192,6002,9929,0.61238,0.63146
2018,Urban regions,female,Disagree,0.26538,2512,9929,0.25670,0.27407
2018,Urban regions,female,Strongly disagree,0.03617,503,9929,0.03250,0.03984
2018,Rural regions,male,Strongly agree,0.05983,386,4640,0.05301,0.06666
2018,Rural regions,male,Agree,0.60286,2739,4640,0.58878,0.61694
2018,Rural regions,male,Disagree,0.30333,1284,4640,0.29010,0.31656
2018,Rural regions,male,Strongly disagree,0.03398,231,4640,0.02877,0.03919
2018,Rural regions,female,Strongly agree,0.06120,371,5119,0.05463,0.06777
2018,Rural regions,female,Agree,0.60085,3042,5119,0.58744,0.61427
2018,Rural regions,female,Disagree,0.29901,1474,5119,0.28647,0.31155
2018,Rural regions,female,Strongly disagree,0.03893,232,5119,0.03364,0.04423
