year,migback,pgisced97,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No migration background,No answer / don't know,Agree,0.53083,90,151,0.45096,0.61069
2003,No migration background,No answer / don't know,Disagree,0.36422,61,151,0.28721,0.44123
2003,No migration background,Pre-primary Level,Strongly agree,0.10222,45,481,0.07512,0.12932
2003,No migration background,Pre-primary Level,Agree,0.56628,286,481,0.52195,0.61062
2003,No migration background,Pre-primary Level,Disagree,0.29930,150,481,0.25833,0.34026
2003,No migration background,Primary Level,Agree,0.35449,35,69,0.24079,0.46818
2003,No migration background,Primary Level,Disagree,0.46492,34,69,0.34637,0.58347
2003,No migration background,Lower Secondary Level,Strongly agree,0.07516,129,1876,0.06322,0.08709
2003,No migration background,Lower Secondary Level,Agree,0.48224,906,1876,0.45962,0.50485
2003,No migration background,Lower Secondary Level,Disagree,0.36336,696,1876,0.34159,0.38513
2003,No migration background,Lower Secondary Level,Strongly disagree,0.07925,145,1876,0.06702,0.09147
2003,No migration background,Upper Secondary Level,Strongly agree,0.05678,533,9767,0.05219,0.06138
2003,No migration background,Upper Secondary Level,Agree,0.53334,5237,9767,0.52345,0.54324
2003,No migration background,Upper Secondary Level,Disagree,0.35199,3502,9767,0.34251,0.36146
2003,No migration background,Upper Secondary Level,Strongly disagree,0.05789,495,9767,0.05326,0.06252
2003,No migration background,Post-secondary Non-tertiary Level,Strongly agree,0.06232,54,860,0.04615,0.07848
2003,No migration background,Post-secondary Non-tertiary Level,Agree,0.62455,529,860,0.59216,0.65693
2003,No migration background,Post-secondary Non-tertiary Level,Disagree,0.28961,277,860,0.25928,0.31994
2003,No migration background,First Stage of Tertiary Education,Strongly agree,0.05464,75,1498,0.04313,0.06616
2003,No migration background,First Stage of Tertiary Education,Agree,0.55664,864,1498,0.53148,0.58181
2003,No migration background,First Stage of Tertiary Education,Disagree,0.34586,501,1498,0.32176,0.36995
2003,No migration background,First Stage of Tertiary Education,Strongly disagree,0.04286,58,1498,0.03260,0.05312
2003,No migration background,Second Stage of Tertiary Education,Strongly agree,0.07312,303,3911,0.06496,0.08128
2003,No migration background,Second Stage of Tertiary Education,Agree,0.61232,2491,3911,0.59705,0.62760
2003,No migration background,Second Stage of Tertiary Education,Disagree,0.28475,1025,3911,0.27061,0.29890
2003,No migration background,Second Stage of Tertiary Education,Strongly disagree,0.02980,92,3911,0.02447,0.03513
2003,Direct migration background,Pre-primary Level,Agree,0.69234,31,31,0.52719,0.85750
2003,Direct migration background,Primary Level,Agree,0.40664,64,128,0.32121,0.49208
2003,Direct migration background,Primary Level,Disagree,0.40606,64,128,0.32065,0.49147
2003,Direct migration background,Lower Secondary Level,Strongly agree,0.07520,53,654,0.05497,0.09543
2003,Direct migration background,Lower Secondary Level,Agree,0.49789,329,654,0.45954,0.53624
2003,Direct migration background,Lower Secondary Level,Disagree,0.34857,219,654,0.31202,0.38512
2003,Direct migration background,Lower Secondary Level,Strongly disagree,0.07834,53,654,0.05773,0.09895
2003,Direct migration background,Upper Secondary Level,Strongly agree,0.07018,68,959,0.05401,0.08636
2003,Direct migration background,Upper Secondary Level,Agree,0.50526,494,959,0.47360,0.53692
2003,Direct migration background,Upper Secondary Level,Disagree,0.34060,326,959,0.31059,0.37061
2003,Direct migration background,Upper Secondary Level,Strongly disagree,0.08395,71,959,0.06639,0.10151
2003,Direct migration background,Post-secondary Non-tertiary Level,Agree,0.56959,122,193,0.49955,0.63963
2003,Direct migration background,Post-secondary Non-tertiary Level,Disagree,0.27173,71,193,0.20881,0.33466
2003,Direct migration background,First Stage of Tertiary Education,Agree,0.64657,87,125,0.56243,0.73071
2003,Direct migration background,First Stage of Tertiary Education,Disagree,0.21650,38,125,0.14401,0.28899
2003,Direct migration background,Second Stage of Tertiary Education,Agree,0.60161,222,325,0.54830,0.65492
2003,Direct migration background,Second Stage of Tertiary Education,Disagree,0.29044,103,325,0.24100,0.33987
2003,Indirect migration background,Pre-primary Level,Agree,0.47684,37,37,0.31368,0.63999
2003,Indirect migration background,Lower Secondary Level,Agree,0.41809,87,156,0.34044,0.49575
2003,Indirect migration background,Lower Secondary Level,Disagree,0.41040,69,156,0.33296,0.48785
2003,Indirect migration background,Upper Secondary Level,Agree,0.43952,141,281,0.38138,0.49765
2003,Indirect migration background,Upper Secondary Level,Disagree,0.44379,140,281,0.38559,0.50198
2003,Indirect migration background,Second Stage of Tertiary Education,Agree,0.54545,35,35,0.37807,0.71282
2008,No migration background,No answer / don't know,Agree,0.47167,117,189,0.40031,0.54303
2008,No migration background,No answer / don't know,Disagree,0.29096,72,189,0.22604,0.35589
2008,No migration background,Pre-primary Level,Agree,0.60828,170,251,0.54777,0.66879
2008,No migration background,Pre-primary Level,Disagree,0.29789,81,251,0.24120,0.35458
2008,No migration background,Primary Level,Agree,0.44057,37,37,0.27840,0.60275
2008,No migration background,Lower Secondary Level,Strongly agree,0.05218,70,1423,0.04062,0.06374
2008,No migration background,Lower Secondary Level,Agree,0.47972,694,1423,0.45375,0.50569
2008,No migration background,Lower Secondary Level,Disagree,0.38436,546,1423,0.35908,0.40965
2008,No migration background,Lower Secondary Level,Strongly disagree,0.08374,113,1423,0.06934,0.09813
2008,No migration background,Upper Secondary Level,Strongly agree,0.04345,423,8670,0.03916,0.04774
2008,No migration background,Upper Secondary Level,Agree,0.52114,4626,8670,0.51063,0.53166
2008,No migration background,Upper Secondary Level,Disagree,0.38377,3200,8670,0.37354,0.39401
2008,No migration background,Upper Secondary Level,Strongly disagree,0.05163,421,8670,0.04698,0.05629
2008,No migration background,Post-secondary Non-tertiary Level,Strongly agree,0.05030,43,837,0.03549,0.06512
2008,No migration background,Post-secondary Non-tertiary Level,Agree,0.59474,521,837,0.56146,0.62802
2008,No migration background,Post-secondary Non-tertiary Level,Disagree,0.33738,273,837,0.30533,0.36943
2008,No migration background,First Stage of Tertiary Education,Strongly agree,0.04531,57,1261,0.03383,0.05680
2008,No migration background,First Stage of Tertiary Education,Agree,0.55336,719,1261,0.52591,0.58081
2008,No migration background,First Stage of Tertiary Education,Disagree,0.36105,446,1261,0.33453,0.38757
2008,No migration background,First Stage of Tertiary Education,Strongly disagree,0.04027,39,1261,0.02942,0.05113
2008,No migration background,Second Stage of Tertiary Education,Strongly agree,0.07489,289,3790,0.06651,0.08328
2008,No migration background,Second Stage of Tertiary Education,Agree,0.64947,2496,3790,0.63428,0.66466
2008,No migration background,Second Stage of Tertiary Education,Disagree,0.24721,909,3790,0.23347,0.26094
2008,No migration background,Second Stage of Tertiary Education,Strongly disagree,0.02843,96,3790,0.02314,0.03372
2008,Direct migration background,Primary Level,Agree,0.33894,38,80,0.23456,0.44332
2008,Direct migration background,Primary Level,Disagree,0.48421,42,80,0.37401,0.59442
2008,Direct migration background,Lower Secondary Level,Agree,0.41922,199,399,0.37074,0.46769
2008,Direct migration background,Lower Secondary Level,Disagree,0.41983,162,399,0.37134,0.46832
2008,Direct migration background,Lower Secondary Level,Strongly disagree,0.09619,38,399,0.06722,0.12516
2008,Direct migration background,Upper Secondary Level,Strongly agree,0.06034,38,714,0.04287,0.07782
2008,Direct migration background,Upper Secondary Level,Agree,0.48354,351,714,0.44686,0.52023
2008,Direct migration background,Upper Secondary Level,Disagree,0.37135,267,714,0.33589,0.40682
2008,Direct migration background,Upper Secondary Level,Strongly disagree,0.08476,58,714,0.06431,0.10520
2008,Direct migration background,Post-secondary Non-tertiary Level,Agree,0.52989,104,171,0.45486,0.60492
2008,Direct migration background,Post-secondary Non-tertiary Level,Disagree,0.39430,67,171,0.32083,0.46776
2008,Direct migration background,First Stage of Tertiary Education,Agree,0.53120,63,96,0.43085,0.63155
2008,Direct migration background,First Stage of Tertiary Education,Disagree,0.24517,33,96,0.15866,0.33168
2008,Direct migration background,Second Stage of Tertiary Education,Agree,0.51060,176,270,0.45086,0.57034
2008,Direct migration background,Second Stage of Tertiary Education,Disagree,0.36394,94,270,0.30644,0.42144
2008,Indirect migration background,Pre-primary Level,Agree,0.57472,34,34,0.40604,0.74340
2008,Indirect migration background,Lower Secondary Level,Agree,0.38600,69,138,0.30448,0.46752
2008,Indirect migration background,Lower Secondary Level,Disagree,0.46272,69,138,0.37922,0.54621
2008,Indirect migration background,Upper Secondary Level,Agree,0.47241,149,277,0.41351,0.53131
2008,Indirect migration background,Upper Secondary Level,Disagree,0.40178,128,277,0.34394,0.45962
2008,Indirect migration background,Second Stage of Tertiary Education,Agree,0.67440,61,61,0.55583,0.79298
2013,No migration background,No answer / don't know,Agree,0.53454,170,298,0.47781,0.59127
2013,No migration background,No answer / don't know,Disagree,0.39837,128,298,0.34269,0.45405
2013,No migration background,Pre-primary Level,Strongly agree,0.09858,36,317,0.06571,0.13145
2013,No migration background,Pre-primary Level,Agree,0.60609,204,317,0.55221,0.65996
2013,No migration background,Pre-primary Level,Disagree,0.26283,77,317,0.21430,0.31136
2013,No migration background,Primary Level,Agree,0.44492,81,151,0.36539,0.52445
2013,No migration background,Primary Level,Disagree,0.42025,70,151,0.34126,0.49925
2013,No migration background,Lower Secondary Level,Strongly agree,0.07655,122,1842,0.06441,0.08870
2013,No migration background,Lower Secondary Level,Agree,0.51774,977,1842,0.49491,0.54056
2013,No migration background,Lower Secondary Level,Disagree,0.32788,615,1842,0.30644,0.34933
2013,No migration background,Lower Secondary Level,Strongly disagree,0.07783,128,1842,0.06559,0.09006
2013,No migration background,Upper Secondary Level,Strongly agree,0.05064,568,10881,0.04652,0.05476
2013,No migration background,Upper Secondary Level,Agree,0.56843,6324,10881,0.55912,0.57773
2013,No migration background,Upper Secondary Level,Disagree,0.33924,3549,10881,0.33035,0.34814
2013,No migration background,Upper Secondary Level,Strongly disagree,0.04169,440,10881,0.03794,0.04545
2013,No migration background,Post-secondary Non-tertiary Level,Strongly agree,0.06496,87,1360,0.05186,0.07807
2013,No migration background,Post-secondary Non-tertiary Level,Agree,0.66447,946,1360,0.63937,0.68957
2013,No migration background,Post-secondary Non-tertiary Level,Disagree,0.25299,327,1360,0.22988,0.27610
2013,No migration background,First Stage of Tertiary Education,Strongly agree,0.04773,74,1515,0.03699,0.05847
2013,No migration background,First Stage of Tertiary Education,Agree,0.61406,969,1515,0.58953,0.63858
2013,No migration background,First Stage of Tertiary Education,Disagree,0.31321,434,1515,0.28984,0.33657
2013,No migration background,First Stage of Tertiary Education,Strongly disagree,0.02500,38,1515,0.01714,0.03287
2013,No migration background,Second Stage of Tertiary Education,Strongly agree,0.09778,552,5058,0.08959,0.10597
2013,No migration background,Second Stage of Tertiary Education,Agree,0.69017,3503,5058,0.67743,0.70292
2013,No migration background,Second Stage of Tertiary Education,Disagree,0.19557,933,5058,0.18464,0.20651
2013,No migration background,Second Stage of Tertiary Education,Strongly disagree,0.01647,70,5058,0.01297,0.01998
2013,Direct migration background,Primary Level,Agree,0.39618,51,102,0.30079,0.49157
2013,Direct migration background,Primary Level,Disagree,0.42412,51,102,0.32773,0.52050
2013,Direct migration background,Lower Secondary Level,Strongly agree,0.05154,32,528,0.03267,0.07042
2013,Direct migration background,Lower Secondary Level,Agree,0.47032,251,528,0.42770,0.51293
2013,Direct migration background,Lower Secondary Level,Disagree,0.40630,207,528,0.36437,0.44824
2013,Direct migration background,Lower Secondary Level,Strongly disagree,0.07184,38,528,0.04979,0.09388
2013,Direct migration background,Upper Secondary Level,Strongly agree,0.07695,67,1040,0.06074,0.09315
2013,Direct migration background,Upper Secondary Level,Agree,0.54453,584,1040,0.51425,0.57481
2013,Direct migration background,Upper Secondary Level,Disagree,0.31221,329,1040,0.28403,0.34038
2013,Direct migration background,Upper Secondary Level,Strongly disagree,0.06632,60,1040,0.05119,0.08145
2013,Direct migration background,Post-secondary Non-tertiary Level,Agree,0.59317,195,287,0.53623,0.65010
2013,Direct migration background,Post-secondary Non-tertiary Level,Disagree,0.27486,92,287,0.22312,0.32660
2013,Direct migration background,First Stage of Tertiary Education,Agree,0.50794,63,96,0.40741,0.60848
2013,Direct migration background,First Stage of Tertiary Education,Disagree,0.40631,33,96,0.30755,0.50508
2013,Direct migration background,Second Stage of Tertiary Education,Strongly agree,0.11774,74,586,0.09162,0.14386
2013,Direct migration background,Second Stage of Tertiary Education,Agree,0.64039,379,586,0.60150,0.67927
2013,Direct migration background,Second Stage of Tertiary Education,Disagree,0.22580,133,586,0.19192,0.25968
2013,Indirect migration background,No answer / don't know,Agree,0.61557,47,47,0.47499,0.75615
2013,Indirect migration background,Pre-primary Level,Agree,0.64320,53,86,0.54135,0.74504
2013,Indirect migration background,Pre-primary Level,Disagree,0.30436,33,86,0.20654,0.40218
2013,Indirect migration background,Lower Secondary Level,Agree,0.50342,89,170,0.42804,0.57880
2013,Indirect migration background,Lower Secondary Level,Disagree,0.34830,81,170,0.27647,0.42013
2013,Indirect migration background,Upper Secondary Level,Agree,0.47827,242,404,0.42950,0.52704
2013,Indirect migration background,Upper Secondary Level,Disagree,0.44918,162,404,0.40061,0.49774
2013,Indirect migration background,Post-secondary Non-tertiary Level,Agree,0.70376,37,37,0.55460,0.85291
2013,Indirect migration background,Second Stage of Tertiary Education,Agree,0.73905,111,111,0.65698,0.82112
2018,No migration background,No answer / don't know,Agree,0.59976,221,344,0.54791,0.65161
2018,No migration background,No answer / don't know,Disagree,0.29082,123,344,0.24276,0.33889
2018,No migration background,Pre-primary Level,Agree,0.64380,146,200,0.57727,0.71034
2018,No migration background,Pre-primary Level,Disagree,0.23003,54,200,0.17156,0.28850
2018,No migration background,Primary Level,Agree,0.39720,69,140,0.31585,0.47854
2018,No migration background,Primary Level,Disagree,0.44504,71,140,0.36242,0.52766
2018,No migration background,Lower Secondary Level,Strongly agree,0.06414,100,1658,0.05234,0.07593
2018,No migration background,Lower Secondary Level,Agree,0.53294,859,1658,0.50892,0.55697
2018,No migration background,Lower Secondary Level,Disagree,0.35809,609,1658,0.33500,0.38117
2018,No migration background,Lower Secondary Level,Strongly disagree,0.04483,90,1658,0.03487,0.05480
2018,No migration background,Upper Secondary Level,Strongly agree,0.05706,523,9312,0.05235,0.06177
2018,No migration background,Upper Secondary Level,Agree,0.59228,5590,9312,0.58230,0.60226
2018,No migration background,Upper Secondary Level,Disagree,0.31782,2867,9312,0.30836,0.32728
2018,No migration background,Upper Secondary Level,Strongly disagree,0.03284,332,9312,0.02922,0.03646
2018,No migration background,Post-secondary Non-tertiary Level,Strongly agree,0.05480,95,1379,0.04279,0.06682
2018,No migration background,Post-secondary Non-tertiary Level,Agree,0.67483,943,1379,0.65010,0.69957
2018,No migration background,Post-secondary Non-tertiary Level,Disagree,0.24722,341,1379,0.22444,0.27000
2018,No migration background,First Stage of Tertiary Education,Strongly agree,0.07646,90,1306,0.06205,0.09088
2018,No migration background,First Stage of Tertiary Education,Agree,0.61737,830,1306,0.59100,0.64375
2018,No migration background,First Stage of Tertiary Education,Disagree,0.28246,349,1306,0.25804,0.30689
2018,No migration background,First Stage of Tertiary Education,Strongly disagree,0.02370,37,1306,0.01544,0.03195
2018,No migration background,Second Stage of Tertiary Education,Strongly agree,0.10718,591,4902,0.09852,0.11584
2018,No migration background,Second Stage of Tertiary Education,Agree,0.71149,3491,4902,0.69880,0.72417
2018,No migration background,Second Stage of Tertiary Education,Disagree,0.16617,766,4902,0.15575,0.17659
2018,No migration background,Second Stage of Tertiary Education,Strongly disagree,0.01516,54,4902,0.01174,0.01858
2018,Direct migration background,No answer / don't know,Strongly agree,0.06625,56,336,0.03961,0.09288
2018,Direct migration background,No answer / don't know,Agree,0.36929,152,336,0.31761,0.42097
2018,Direct migration background,No answer / don't know,Disagree,0.42580,74,336,0.37285,0.47875
2018,Direct migration background,No answer / don't know,Strongly disagree,0.13867,54,336,0.10166,0.17568
2018,Direct migration background,Primary Level,Strongly agree,0.07413,282,1394,0.06038,0.08789
2018,Direct migration background,Primary Level,Agree,0.43589,646,1394,0.40985,0.46193
2018,Direct migration background,Primary Level,Disagree,0.32582,261,1394,0.30121,0.35043
2018,Direct migration background,Primary Level,Strongly disagree,0.16416,205,1394,0.14471,0.18361
2018,Direct migration background,Lower Secondary Level,Strongly agree,0.05985,175,1370,0.04729,0.07242
2018,Direct migration background,Lower Secondary Level,Agree,0.46724,668,1370,0.44081,0.49367
2018,Direct migration background,Lower Secondary Level,Disagree,0.37188,370,1370,0.34628,0.39748
2018,Direct migration background,Lower Secondary Level,Strongly disagree,0.10103,157,1370,0.08507,0.11699
2018,Direct migration background,Upper Secondary Level,Strongly agree,0.06588,210,2059,0.05516,0.07660
2018,Direct migration background,Upper Secondary Level,Agree,0.53557,1104,2059,0.51402,0.55711
2018,Direct migration background,Upper Secondary Level,Disagree,0.31130,546,2059,0.29130,0.33131
2018,Direct migration background,Upper Secondary Level,Strongly disagree,0.08725,199,2059,0.07506,0.09944
2018,Direct migration background,Post-secondary Non-tertiary Level,Strongly agree,0.07304,78,676,0.05341,0.09267
2018,Direct migration background,Post-secondary Non-tertiary Level,Agree,0.57904,368,676,0.54179,0.61628
2018,Direct migration background,Post-secondary Non-tertiary Level,Disagree,0.27446,184,676,0.24080,0.30813
2018,Direct migration background,Post-secondary Non-tertiary Level,Strongly disagree,0.07346,46,676,0.05378,0.09314
2018,Direct migration background,First Stage of Tertiary Education,Agree,0.41515,50,50,0.27719,0.55312
2018,Direct migration background,Second Stage of Tertiary Education,Strongly agree,0.12121,240,1751,0.10592,0.13650
2018,Direct migration background,Second Stage of Tertiary Education,Agree,0.66904,1079,1751,0.64699,0.69109
2018,Direct migration background,Second Stage of Tertiary Education,Disagree,0.17282,342,1751,0.15510,0.19053
2018,Direct migration background,Second Stage of Tertiary Education,Strongly disagree,0.03693,90,1751,0.02810,0.04577
2018,Indirect migration background,No answer / don't know,Agree,0.29603,50,101,0.20656,0.38551
2018,Indirect migration background,No answer / don't know,Disagree,0.59807,51,101,0.50197,0.69417
2018,Indirect migration background,Pre-primary Level,Agree,0.46985,47,47,0.32562,0.61408
2018,Indirect migration background,Lower Secondary Level,Agree,0.42767,112,246,0.36572,0.48962
2018,Indirect migration background,Lower Secondary Level,Disagree,0.42827,134,246,0.36631,0.49023
2018,Indirect migration background,Upper Secondary Level,Strongly agree,0.06070,38,671,0.04262,0.07878
2018,Indirect migration background,Upper Secondary Level,Agree,0.52975,348,671,0.49195,0.56754
2018,Indirect migration background,Upper Secondary Level,Disagree,0.34698,234,671,0.31093,0.38302
2018,Indirect migration background,Upper Secondary Level,Strongly disagree,0.06258,51,671,0.04424,0.08092
2018,Indirect migration background,Post-secondary Non-tertiary Level,Agree,0.73480,83,83,0.63925,0.83035
2018,Indirect migration background,Second Stage of Tertiary Education,Agree,0.76270,180,216,0.70583,0.81956
2018,Indirect migration background,Second Stage of Tertiary Education,Disagree,0.16232,36,216,0.11303,0.21161
