"plh0192","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimme voll zu","2003","17-29","(noch) kein Abschluss","57","0.0968155917785258","0.0739771733564333","0.119654010200618"
"Stimme voll zu","2003","17-29","Hauptschule","44","0.061850946728358","0.0447138873632877","0.0789880060934284"
"Stimme voll zu","2003","17-29","Realschule","51","0.041362588204506","0.0301288190294919","0.05259635737952"
"Stimme voll zu","2003","17-29","(Fach-)Abitur","69","0.0727649237519679","0.056418671775669","0.0891111757282669"
"Stimme voll zu","2003","17-29","AkademikerIn","10","","",""
"Stimme voll zu","2003","30-45","(noch) kein Abschluss","3","","",""
"Stimme voll zu","2003","30-45","Hauptschule","91","0.0445491805328997","0.0352380744359656","0.0538602866298337"
"Stimme voll zu","2003","30-45","Realschule","84","0.0316746995562769","0.0247944762437388","0.0385549228688151"
"Stimme voll zu","2003","30-45","(Fach-)Abitur","43","0.0535024133725266","0.0384009158006473","0.0686039109444058"
"Stimme voll zu","2003","30-45","AkademikerIn","118","0.0641496191112808","0.0520528264696195","0.0762464117529421"
"Stimme voll zu","2003","46-65","(noch) kein Abschluss","10","","",""
"Stimme voll zu","2003","46-65","Hauptschule","195","0.0564893329651436","0.0486575335604244","0.0643211323698628"
"Stimme voll zu","2003","46-65","Realschule","85","0.0516088380032969","0.0409339848753416","0.0622836911312522"
"Stimme voll zu","2003","46-65","(Fach-)Abitur","39","0.0904754017983256","0.0633618540351047","0.117588949561547"
"Stimme voll zu","2003","46-65","AkademikerIn","157","0.0842334353069045","0.0720307278205855","0.0964361427932236"
"Stimme voll zu","2003","66","(noch) kein Abschluss","","","",""
"Stimme voll zu","2003","66","Hauptschule","","","",""
"Stimme voll zu","2003","66","Realschule","","","",""
"Stimme voll zu","2003","66","(Fach-)Abitur","","","",""
"Stimme voll zu","2003","66","AkademikerIn","","","",""
"Stimme eher zu","2003","17-29","(noch) kein Abschluss","365","0.551401311351703","0.512989211025121","0.589813411678286"
"Stimme eher zu","2003","17-29","Hauptschule","355","0.472996494124881","0.437477315346058","0.508515672903704"
"Stimme eher zu","2003","17-29","Realschule","578","0.465168851067243","0.437029886331926","0.493307815802559"
"Stimme eher zu","2003","17-29","(Fach-)Abitur","561","0.59342400666738","0.562512822296451","0.624335191038309"
"Stimme eher zu","2003","17-29","AkademikerIn","118","0.616721411550133","0.549675206823959","0.683767616276306"
"Stimme eher zu","2003","30-45","(noch) kein Abschluss","20","","",""
