year,pgisced97,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No answer / don't know,Agree,0.50214,116,198,0.43232,0.57196
2003,No answer / don't know,Disagree,0.32698,82,198,0.26147,0.39249
2003,Pre-primary Level,Strongly agree,0.10214,56,596,0.07781,0.12647
2003,Pre-primary Level,Agree,0.57059,354,596,0.53082,0.61036
2003,Pre-primary Level,Disagree,0.29219,186,596,0.25565,0.32873
2003,Primary Level,Agree,0.38411,103,239,0.32232,0.44591
2003,Primary Level,Disagree,0.42477,101,239,0.36197,0.48757
2003,Primary Level,Strongly disagree,0.12067,35,239,0.07928,0.16205
2003,Lower Secondary Level,Strongly agree,0.07591,194,2714,0.06595,0.08588
2003,Lower Secondary Level,Agree,0.48206,1322,2714,0.46326,0.50086
2003,Lower Secondary Level,Disagree,0.36277,984,2714,0.34468,0.38086
2003,Lower Secondary Level,Strongly disagree,0.07926,214,2714,0.06909,0.08942
2003,Upper Secondary Level,Strongly agree,0.05777,625,11052,0.05342,0.06212
2003,Upper Secondary Level,Agree,0.52857,5872,11052,0.51926,0.53788
2003,Upper Secondary Level,Disagree,0.35320,3968,11052,0.34429,0.36212
2003,Upper Secondary Level,Strongly disagree,0.06045,587,11052,0.05601,0.06490
2003,Post-secondary Non-tertiary Level,Strongly agree,0.06232,68,1151,0.04835,0.07629
2003,Post-secondary Non-tertiary Level,Agree,0.61118,675,1151,0.58300,0.63935
2003,Post-secondary Non-tertiary Level,Disagree,0.28777,365,1151,0.26161,0.31394
2003,Post-secondary Non-tertiary Level,Strongly disagree,0.03873,43,1151,0.02758,0.04988
2003,First Stage of Tertiary Education,Strongly agree,0.05566,86,1679,0.04469,0.06663
2003,First Stage of Tertiary Education,Agree,0.56422,969,1679,0.54050,0.58795
2003,First Stage of Tertiary Education,Disagree,0.33327,554,1679,0.31072,0.35583
2003,First Stage of Tertiary Education,Strongly disagree,0.04684,70,1679,0.03673,0.05695
2003,Second Stage of Tertiary Education,Strongly agree,0.07352,337,4340,0.06575,0.08129
2003,Second Stage of Tertiary Education,Agree,0.61015,2748,4340,0.59563,0.62466
2003,Second Stage of Tertiary Education,Disagree,0.28569,1148,4340,0.27225,0.29913
2003,Second Stage of Tertiary Education,Strongly disagree,0.03064,107,4340,0.02551,0.03577
2008,No answer / don't know,Strongly agree,0.13189,40,306,0.09392,0.16987
2008,No answer / don't know,Agree,0.47471,161,306,0.41867,0.53075
2008,No answer / don't know,Disagree,0.31277,105,306,0.26074,0.36480
2008,Pre-primary Level,Strongly agree,0.07589,33,340,0.04770,0.10408
2008,Pre-primary Level,Agree,0.59292,207,340,0.54062,0.64522
2008,Pre-primary Level,Disagree,0.30730,100,340,0.25818,0.35641
2008,Primary Level,Agree,0.37662,76,150,0.29881,0.45442
2008,Primary Level,Disagree,0.46126,74,150,0.38121,0.54130
2008,Lower Secondary Level,Strongly agree,0.05376,105,2007,0.04389,0.06363
2008,Lower Secondary Level,Agree,0.45845,962,2007,0.43664,0.48025
2008,Lower Secondary Level,Disagree,0.39855,777,2007,0.37713,0.41998
2008,Lower Secondary Level,Strongly disagree,0.08924,163,2007,0.07676,0.10171
2008,Upper Secondary Level,Strongly agree,0.04562,482,9702,0.04147,0.04977
2008,Upper Secondary Level,Agree,0.51566,5126,9702,0.50571,0.52560
2008,Upper Secondary Level,Disagree,0.38337,3595,9702,0.37370,0.39305
2008,Upper Secondary Level,Strongly disagree,0.05535,499,9702,0.05080,0.05990
2008,Post-secondary Non-tertiary Level,Strongly agree,0.04598,53,1059,0.03336,0.05860
2008,Post-secondary Non-tertiary Level,Agree,0.58414,650,1059,0.55444,0.61384
2008,Post-secondary Non-tertiary Level,Disagree,0.34858,356,1059,0.31986,0.37729
2008,First Stage of Tertiary Education,Strongly agree,0.04964,65,1410,0.03830,0.06099
2008,First Stage of Tertiary Education,Agree,0.55021,799,1410,0.52423,0.57619
2008,First Stage of Tertiary Education,Disagree,0.34755,494,1410,0.32269,0.37242
2008,First Stage of Tertiary Education,Strongly disagree,0.05259,52,1410,0.04094,0.06425
2008,Second Stage of Tertiary Education,Strongly agree,0.07653,326,4184,0.06848,0.08459
2008,Second Stage of Tertiary Education,Agree,0.63475,2733,4184,0.62016,0.64935
2008,Second Stage of Tertiary Education,Disagree,0.25990,1018,4184,0.24661,0.27319
2008,Second Stage of Tertiary Education,Strongly disagree,0.02881,107,4184,0.02374,0.03388
2013,No answer / don't know,Strongly agree,0.06172,34,444,0.03931,0.08413
2013,No answer / don't know,Agree,0.53554,236,444,0.48910,0.58199
2013,No answer / don't know,Disagree,0.38055,174,444,0.33534,0.42576
2013,Pre-primary Level,Strongly agree,0.08635,46,431,0.05980,0.11290
2013,Pre-primary Level,Agree,0.61307,271,431,0.56704,0.65911
2013,Pre-primary Level,Disagree,0.26819,114,431,0.22632,0.31007
2013,Primary Level,Agree,0.42511,143,274,0.36647,0.48375
2013,Primary Level,Disagree,0.42570,131,274,0.36705,0.48435
2013,Lower Secondary Level,Strongly agree,0.07025,159,2570,0.06037,0.08014
2013,Lower Secondary Level,Agree,0.50910,1317,2570,0.48976,0.52843
