year,age_gr,regtyp,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Urban regions,Strongly agree,0.06939,184,2608,0.05964,0.07915
2003,17-29 y.,Urban regions,Agree,0.52810,1384,2608,0.50893,0.54726
2003,17-29 y.,Urban regions,Disagree,0.35345,920,2608,0.33510,0.37180
2003,17-29 y.,Urban regions,Strongly disagree,0.04906,120,2608,0.04077,0.05735
2003,17-29 y.,Rural regions,Strongly agree,0.04612,65,1380,0.03505,0.05719
2003,17-29 y.,Rural regions,Agree,0.49961,695,1380,0.47322,0.52600
2003,17-29 y.,Rural regions,Disagree,0.39344,558,1380,0.36766,0.41923
2003,17-29 y.,Rural regions,Strongly disagree,0.06083,62,1380,0.04821,0.07344
2003,30-45 y.,Urban regions,Strongly agree,0.04937,252,4660,0.04315,0.05559
2003,30-45 y.,Urban regions,Agree,0.55893,2659,4660,0.54467,0.57318
2003,30-45 y.,Urban regions,Disagree,0.34146,1513,4660,0.32784,0.35507
2003,30-45 y.,Urban regions,Strongly disagree,0.05025,236,4660,0.04397,0.05652
2003,30-45 y.,Rural regions,Strongly agree,0.03538,88,2245,0.02774,0.04302
2003,30-45 y.,Rural regions,Agree,0.51804,1158,2245,0.49737,0.53872
2003,30-45 y.,Rural regions,Disagree,0.39624,901,2245,0.37600,0.41648
2003,30-45 y.,Rural regions,Strongly disagree,0.05034,98,2245,0.04129,0.05938
2003,46-65 y.,Urban regions,Strongly agree,0.06728,352,5030,0.06035,0.07420
2003,46-65 y.,Urban regions,Agree,0.54053,2879,5030,0.52676,0.55430
2003,46-65 y.,Urban regions,Disagree,0.32732,1545,5030,0.31435,0.34029
2003,46-65 y.,Urban regions,Strongly disagree,0.06487,254,5030,0.05807,0.07168
2003,46-65 y.,Rural regions,Strongly agree,0.05580,137,2499,0.04680,0.06480
2003,46-65 y.,Rural regions,Agree,0.53759,1377,2499,0.51804,0.55714
2003,46-65 y.,Rural regions,Disagree,0.33787,842,2499,0.31932,0.35642
2003,46-65 y.,Rural regions,Strongly disagree,0.06874,143,2499,0.05882,0.07867
2003,66 and older,Urban regions,Strongly agree,0.09784,225,2387,0.08592,0.10976
2003,66 and older,Urban regions,Agree,0.55679,1330,2387,0.53686,0.57672
2003,66 and older,Urban regions,Disagree,0.29438,721,2387,0.27609,0.31267
2003,66 and older,Urban regions,Strongly disagree,0.05099,111,2387,0.04217,0.05982
2003,66 and older,Rural regions,Strongly agree,0.08589,104,1239,0.07028,0.10150
