year,pgisced97,sex,plh0192,proportion,n,lower_confidence,upper_confidence
2003,middle vocational,weiblich,Stimme eher zu,0.14406226696495153,27727,0.13992892974787624,0.14819560418202682
2003,middle vocational,maennlich,Stimme eher zu,0.12956748695003728,27727,0.12561454715203865,0.1335204267480359
2003,middle vocational,weiblich,Lehne eher ab,0.0976882923191648,27727,0.09419363830419185,0.10118294633413775
2003,middle vocational,maennlich,Lehne eher ab,0.08715510812826249,27727,0.08383502048740317,0.09047519576912182
2003,higher education,maennlich,Stimme eher zu,0.07298657718120806,27727,0.06992483131565588,0.07604832304676024
2003,higher education,weiblich,Stimme eher zu,0.055089485458612975,27727,0.05240392874037406,0.057775042176851886
2003,general elemantary,weiblich,Stimme eher zu,0.04050149142431022,27727,0.038181094451984574,0.042821888396635865
2003,general elemantary,weiblich,Lehne eher ab,0.029502237136465326,27727,0.027510512138423322,0.03149396213450733
2003,higher education,maennlich,Lehne eher ab,0.029269202087994033,27727,0.027285120732649496,0.031253283443338574
2003,higher vocational,maennlich,Stimme eher zu,0.026286353467561523,27727,0.02440320123174806,0.028169505703374984
2003,higher education,weiblich,Lehne eher ab,0.024235645041014168,27727,0.022425537422492058,0.026045752659536278
2003,general elemantary,maennlich,Stimme eher zu,0.019341909023117075,27727,0.01772079670362764,0.02096302134260651
2003,higher vocational,weiblich,Stimme eher zu,0.018922445935868754,27727,0.01731866540695738,0.020526226464780126
2003,vocational + Abi,weiblich,Stimme eher zu,0.018176733780760627,27727,0.01660427520610446,0.019749192355416792
2003,middle vocational,maennlich,Lehne voll ab,0.015473527218493661,27727,0.01402070326762248,0.01692635116936484
2003,higher vocational,maennlich,Lehne eher ab,0.015287099179716629,27727,0.013842916987300355,0.0167312813721329
2003,middle vocational,maennlich,Stimme voll zu,0.014681208053691275,27727,0.013265499325369091,0.016096916782013457
2003,general elemantary,maennlich,Lehne eher ab,0.014634601043997017,27727,0.013221107829725779,0.016048094258268253
2003,middle vocational,weiblich,Stimme voll zu,0.014401565995525728,27727,0.012999206072166043,0.015803925918885412
2003,vocational + Abi,maennlich,Stimme eher zu,0.013282997762863534,27727,0.011935435049384486,0.014630560476342582
2003,middle vocational,weiblich,Lehne voll ab,0.011884787472035795,27727,0.010609217952810427,0.013160356991261163
2003,higher vocational,weiblich,Lehne eher ab,0.010533184190902312,27727,0.00933151455818161,0.011734853823623015
2003,vocational + Abi,weiblich,Lehne eher ab,0.010253542132736763,27727,0.009067763641647745,0.011439320623825782
2003,higher education,maennlich,Stimme voll zu,0.008855331841909023,27727,0.007752585629245195,0.00995807805457285
2003,higher education,weiblich,Stimme voll zu,0.006851230425055929,27727,0.005880282201009896,0.00782217864910196
2003,vocational + Abi,maennlich,Lehne eher ab,0.006851230425055929,27727,0.005880282201009896,0.00782217864910196
2003,general elemantary,weiblich,Lehne voll ab,0.0065249813571961225,27727,0.0055772772926125464,0.007472685421779699
2003,general elemantary,weiblich,Stimme voll zu,0.006385160328113348,27727,0.005447599253766192,0.007322721402460504
2003,in school,maennlich,Stimme eher zu,0.004707307979120059,27727,0.003901621001042871,0.005512994957197247
2003,in school,weiblich,Stimme eher zu,0.004381058911260253,27727,0.0036036656855811533,0.005158452136939353
2003,general elemantary,maennlich,Lehne voll ab,0.003355704697986577,27727,0.0026749877072914296,0.004036421688681725
2003,higher education,maennlich,Lehne voll ab,0.003309097688292319,27727,0.0026331086223992297,0.003985086754185408
2003,inadequately,weiblich,Stimme eher zu,0.002796420581655481,27727,0.0021748394977560057,0.0034180016655549566
2003,in school,weiblich,Lehne eher ab,0.002796420581655481,27727,0.0021748394977560057,0.0034180016655549566
2003,inadequately,weiblich,Lehne eher ab,0.002656599552572707,27727,0.0020507147812015704,0.003262484323943844
2003,in school,maennlich,Lehne eher ab,0.002609992542878449,27727,0.0020094320354324055,0.0032105530503244925
2003,general elemantary,maennlich,Stimme voll zu,0.002330350484712901,27727,0.0017627945982629113,0.002897906371162891
2003,higher vocational,weiblich,Stimme voll zu,0.002143922445935869,27727,0.0015994911035959215,0.0026883537882758162
2003,inadequately,maennlich,Lehne eher ab,0.0020507084265473526,27727,0.0015182192002558955,0.0025831976528388097
2003,higher vocational,maennlich,Lehne voll ab,0.002004101416853095,27727,0.0014776856894783159,0.002530517144227874
2003,inadequately,maennlich,Stimme eher zu,0.0019574944071588368,27727,0.0014372236526334103,0.002477765161684263
2003,vocational + Abi,weiblich,Stimme voll zu,0.0019108873974645786,27727,0.001396835652912251,0.002424939142016906
2003,higher vocational,maennlich,Stimme voll zu,0.0018642803877703207,27727,0.0013565244107340848,0.0023720363648065566
2003,higher education,weiblich,Lehne voll ab,0.0016778523489932886,27727,0.0011961077511720916,0.0021595969468144855
2003,vocational + Abi,maennlich,Stimme voll zu,0.0012583892617449664,27727,0.000841098563399001,0.0016756799600909317
2003,higher vocational,weiblich,Lehne voll ab,0.0012583892617449664,27727,0.000841098563399001,0.0016756799600909317
2003,inadequately,weiblich,Lehne voll ab,0.0010719612229679344,27727,0.0006867834040497876,0.0014571390418860813
2003,vocational + Abi,maennlich,Lehne voll ab,0.0010253542132736763,27727,0.0006486340867985966,0.0014020743397487562
2003,vocational + Abi,weiblich,Lehne voll ab,0.0009787472035794184,27727,0.0006106798819218777,0.001346814525236959
2003,in school,weiblich,Stimme voll zu,0.0006991051454138703,27727,0.00038798794828310353,0.001010222342544637
2003,inadequately,weiblich,Stimme voll zu,0.0006524981357196123,27727,0.00035192335889605385,0.0009530729125431707
2003,inadequately,maennlich,Lehne voll ab,0.0005592841163310962,27727,0.00028099296858421737,0.000837575264077975
2003,in school,maennlich,Stimme voll zu,0.0005592841163310962,27727,0.00028099296858421737,0.000837575264077975
2003,in school,maennlich,Lehne voll ab,0.0003262490678598061,27727,0.00011367591487050353,0.0005388222208491087
2003,inadequately,maennlich,Stimme voll zu,0.00023303504847129009,27727,5.336956796348378e-05,0.0004127005289790964
2003,in school,weiblich,Lehne voll ab,0.00013982102908277405,27727,6.462587255987322e-07,0.00027899579943994933
2008,middle vocational,weiblich,Stimme eher zu,0.14604248124273486,23673,0.14154377995497577,0.15054118253049395
2008,middle vocational,maennlich,Stimme eher zu,0.12474902250871817,23673,0.12053967966041208,0.12895836535702423
2008,middle vocational,weiblich,Lehne eher ab,0.09774912818345134,23673,0.09396601335295772,0.10153224301394496
2008,middle vocational,maennlich,Lehne eher ab,0.09209552995878685,23673,0.08841196124925156,0.09577909866832214
2008,higher education,maennlich,Stimme eher zu,0.07740674204797633,23673,0.07400247238147906,0.08081101171447361
2008,higher education,weiblich,Stimme eher zu,0.0669977808306034,23673,0.06381284292550007,0.07018271873570672
2008,general elemantary,weiblich,Stimme eher zu,0.03518968614604248,23673,0.032842442955991744,0.03753692933609322
2008,higher education,maennlich,Lehne eher ab,0.03038148578674839,23673,0.02819506183398402,0.032567909739512756
2008,general elemantary,weiblich,Lehne eher ab,0.027264081158195074,23673,0.025189538681075374,0.029338623635314774
2008,higher vocational,maennlich,Stimme eher zu,0.023988164429884815,23673,0.022038968602898383,0.025937360256871246
