year,migback,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No migration background,Strongly agree,0.06252,1154,18690,0.05905,0.06600
2003,No migration background,Agree,0.54572,10438,18690,0.53858,0.55286
2003,No migration background,Disagree,0.33879,6246,18690,0.33201,0.34558
2003,No migration background,Strongly disagree,0.05296,852,18690,0.04975,0.05617
2003,Direct migration background,Strongly agree,0.07445,193,2586,0.06433,0.08457
2003,Direct migration background,Agree,0.52933,1363,2586,0.51009,0.54857
2003,Direct migration background,Disagree,0.32203,844,2586,0.30401,0.34004
2003,Direct migration background,Strongly disagree,0.07419,186,2586,0.06409,0.08430
2003,Indirect migration background,Strongly agree,0.07208,60,772,0.05382,0.09033
2003,Indirect migration background,Agree,0.45213,358,772,0.41700,0.48726
2003,Indirect migration background,Disagree,0.39149,298,772,0.35703,0.42594
2003,Indirect migration background,Strongly disagree,0.08430,56,772,0.06469,0.10392
2008,No migration background,Strongly agree,0.05311,945,16599,0.04969,0.05652
2008,No migration background,Agree,0.54711,9380,16599,0.53954,0.55468
2008,No migration background,Disagree,0.35185,5553,16599,0.34459,0.35912
2008,No migration background,Strongly disagree,0.04793,721,16599,0.04468,0.05118
2008,Direct migration background,Strongly agree,0.06724,123,1894,0.05596,0.07853
2008,Direct migration background,Agree,0.47251,953,1894,0.45002,0.49500
2008,Direct migration background,Disagree,0.38024,678,1894,0.35837,0.40211
2008,Direct migration background,Strongly disagree,0.08001,140,1894,0.06778,0.09223
2008,Indirect migration background,Strongly agree,0.05159,48,765,0.03590,0.06727
2008,Indirect migration background,Agree,0.48718,381,765,0.45174,0.52262
2008,Indirect migration background,Disagree,0.39044,288,765,0.35585,0.42503
2008,Indirect migration background,Strongly disagree,0.07080,48,765,0.05261,0.08898
2013,No migration background,Strongly agree,0.06407,1473,21510,0.06079,0.06734
2013,No migration background,Agree,0.59687,13174,21510,0.59031,0.60342
2013,No migration background,Disagree,0.30201,6133,21510,0.29587,0.30815
2013,No migration background,Strongly disagree,0.03705,730,21510,0.03453,0.03958
2013,Direct migration background,Strongly agree,0.08312,223,2798,0.07289,0.09336
2013,Direct migration background,Agree,0.54288,1556,2798,0.52442,0.56135
2013,Direct migration background,Disagree,0.31941,871,2798,0.30214,0.33669
2013,Direct migration background,Strongly disagree,0.05458,148,2798,0.04616,0.06300
2013,Indirect migration background,Strongly agree,0.04915,58,1108,0.03641,0.06188
2013,Indirect migration background,Agree,0.56600,618,1108,0.53681,0.59520
2013,Indirect migration background,Disagree,0.34625,375,1108,0.31823,0.37428
2013,Indirect migration background,Strongly disagree,0.03860,57,1108,0.02725,0.04994
2018,No migration background,Strongly agree,0.07132,1453,19353,0.06769,0.07494
2018,No migration background,Agree,0.62149,12149,19353,0.61466,0.62833
2018,No migration background,Disagree,0.27823,5180,19353,0.27191,0.28454
2018,No migration background,Strongly disagree,0.02896,571,19353,0.02660,0.03132
2018,Direct migration background,Strongly agree,0.08122,1051,7713,0.07512,0.08732
2018,Direct migration background,Agree,0.54437,4092,7713,0.53325,0.55549
2018,Direct migration background,Disagree,0.29041,1810,7713,0.28028,0.30054
2018,Direct migration background,Strongly disagree,0.08400,760,7713,0.07781,0.09019
2018,Indirect migration background,Strongly agree,0.05707,98,1600,0.04570,0.06844
2018,Indirect migration background,Agree,0.56063,865,1600,0.53631,0.58496
2018,Indirect migration background,Disagree,0.32439,530,1600,0.30144,0.34733
2018,Indirect migration background,Strongly disagree,0.05791,107,1600,0.04646,0.06936
