year,bula_h,regtyp,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Schleswig-Holstein,Urban regions,Agree,0.48530,147,248,0.42297,0.54763
2003,Schleswig-Holstein,Urban regions,Disagree,0.36894,101,248,0.30877,0.42912
2003,Schleswig-Holstein,Rural regions,Agree,0.60552,223,332,0.55287,0.65817
2003,Schleswig-Holstein,Rural regions,Disagree,0.28822,109,332,0.23942,0.33701
2003,Hamburg,Urban regions,Strongly agree,0.11924,37,283,0.08141,0.15706
2003,Hamburg,Urban regions,Agree,0.59062,182,283,0.53322,0.64801
2003,Hamburg,Urban regions,Disagree,0.25337,64,283,0.20260,0.30413
2003,Lower Saxony,Urban regions,Strongly agree,0.06114,58,916,0.04562,0.07667
2003,Lower Saxony,Urban regions,Agree,0.54294,524,916,0.51066,0.57522
2003,Lower Saxony,Urban regions,Disagree,0.32027,272,916,0.29004,0.35050
2003,Lower Saxony,Urban regions,Strongly disagree,0.07565,62,916,0.05851,0.09278
2003,Lower Saxony,Rural regions,Strongly agree,0.07769,67,982,0.06094,0.09444
2003,Lower Saxony,Rural regions,Agree,0.55644,575,982,0.52535,0.58753
2003,Lower Saxony,Rural regions,Disagree,0.30308,295,982,0.27432,0.33184
2003,Lower Saxony,Rural regions,Strongly disagree,0.06279,45,982,0.04761,0.07798
2003,Bremen,Urban regions,Agree,0.50900,88,136,0.42467,0.59333
2003,Bremen,Urban regions,Disagree,0.30367,48,136,0.22609,0.38124
2003,North Rhine-Westphalia,Urban regions,Strongly agree,0.06262,287,4527,0.05556,0.06968
2003,North Rhine-Westphalia,Urban regions,Agree,0.54803,2504,4527,0.53353,0.56253
2003,North Rhine-Westphalia,Urban regions,Disagree,0.33474,1496,4527,0.32099,0.34849
2003,North Rhine-Westphalia,Urban regions,Strongly disagree,0.05461,240,4527,0.04799,0.06123
2003,North Rhine-Westphalia,Rural regions,Agree,0.59452,60,94,0.49474,0.69431
2003,North Rhine-Westphalia,Rural regions,Disagree,0.31632,34,94,0.22180,0.41083
2003,Hesse,Urban regions,Strongly agree,0.06986,80,1224,0.05557,0.08414
2003,Hesse,Urban regions,Agree,0.50809,672,1224,0.48007,0.53611
2003,Hesse,Urban regions,Disagree,0.34907,400,1224,0.32235,0.37578
2003,Hesse,Urban regions,Strongly disagree,0.07299,72,1224,0.05841,0.08757
2003,Hesse,Rural regions,Agree,0.53798,145,246,0.47555,0.60041
2003,Hesse,Rural regions,Disagree,0.38609,101,246,0.32512,0.44705
2003,"Rhineland-Palatinate, Saarland",Urban regions,Strongly agree,0.06020,61,1023,0.04562,0.07479
2003,"Rhineland-Palatinate, Saarland",Urban regions,Agree,0.54096,560,1023,0.51041,0.57151
2003,"Rhineland-Palatinate, Saarland",Urban regions,Disagree,0.33679,347,1023,0.30782,0.36577
2003,"Rhineland-Palatinate, Saarland",Urban regions,Strongly disagree,0.06205,55,1023,0.04726,0.07684
2003,"Rhineland-Palatinate, Saarland",Rural regions,Agree,0.59256,186,282,0.53511,0.65001
2003,"Rhineland-Palatinate, Saarland",Rural regions,Disagree,0.27347,96,282,0.22135,0.32559
2003,Baden-Wuerttemberg,Urban regions,Strongly agree,0.08175,207,2450,0.07089,0.09260
2003,Baden-Wuerttemberg,Urban regions,Agree,0.56146,1425,2450,0.54181,0.58111
