year,pgisced97,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Pre-primary Level,Important,0.47972,65,65,0.35732,0.60212
1990,Primary Level,Important,0.24563,48,48,0.12256,0.36870
1990,Lower Secondary Level,Very important,0.19027,386,1595,0.17100,0.20954
1990,Lower Secondary Level,Important,0.51924,1066,1595,0.49472,0.54377
1990,Lower Secondary Level,Less important,0.07604,143,1595,0.06303,0.08905
1990,Upper Secondary Level,Very important,0.15815,840,3843,0.14661,0.16969
1990,Upper Secondary Level,Important,0.51993,2632,3843,0.50413,0.53572
1990,Upper Secondary Level,Less important,0.07815,371,3843,0.06966,0.08663
1990,Post-secondary Non-tertiary Level,Very important,0.20325,52,189,0.14572,0.26077
1990,Post-secondary Non-tertiary Level,Important,0.52391,137,189,0.45251,0.59530
1990,First Stage of Tertiary Education,Very important,0.17497,106,496,0.14150,0.20844
1990,First Stage of Tertiary Education,Important,0.54175,341,496,0.49786,0.58565
1990,First Stage of Tertiary Education,Less important,0.08783,49,496,0.06290,0.11277
1990,Second Stage of Tertiary Education,Very important,0.10959,120,650,0.08556,0.13362
1990,Second Stage of Tertiary Education,Important,0.42777,447,650,0.38971,0.46584
1990,Second Stage of Tertiary Education,Less important,0.07478,83,650,0.05454,0.09502
1992,Pre-primary Level,Very important,0.23853,45,127,0.16411,0.31295
1992,Pre-primary Level,Important,0.55126,82,127,0.46441,0.63810
1992,Primary Level,Important,0.19570,54,54,0.08889,0.30251
1992,Lower Secondary Level,Very important,0.20662,464,1906,0.18844,0.22481
1992,Lower Secondary Level,Important,0.55486,1216,1906,0.53254,0.57718
1992,Lower Secondary Level,Less important,0.10600,226,1906,0.09218,0.11983
1992,Upper Secondary Level,Very important,0.22310,1457,6022,0.21258,0.23361
1992,Upper Secondary Level,Important,0.62792,3911,6022,0.61571,0.64012
1992,Upper Secondary Level,Less important,0.09971,603,6022,0.09214,0.10728
1992,Upper Secondary Level,Unimportant,0.00941,51,6022,0.00697,0.01185
1992,Post-secondary Non-tertiary Level,Very important,0.26192,86,267,0.20908,0.31476
1992,Post-secondary Non-tertiary Level,Important,0.55374,181,267,0.49400,0.61348
1992,First Stage of Tertiary Education,Very important,0.20345,160,743,0.17449,0.23242
1992,First Stage of Tertiary Education,Important,0.69064,515,743,0.65738,0.72390
1992,First Stage of Tertiary Education,Less important,0.09062,68,743,0.06997,0.11128
1992,Second Stage of Tertiary Education,Very important,0.22348,371,1606,0.20310,0.24386
1992,Second Stage of Tertiary Education,Important,0.64817,1087,1606,0.62481,0.67153
1992,Second Stage of Tertiary Education,Less important,0.11271,148,1606,0.09724,0.12818
1995,Pre-primary Level,Very important,0.29059,81,219,0.23032,0.35086
1995,Pre-primary Level,Important,0.52618,138,219,0.45990,0.59246
1995,Primary Level,Important,0.22925,59,59,0.12107,0.33743
1995,Lower Secondary Level,Very important,0.24236,523,1792,0.22252,0.26221
1995,Lower Secondary Level,Important,0.56742,1112,1792,0.54448,0.59037
1995,Lower Secondary Level,Less important,0.08117,157,1792,0.06852,0.09381
1995,Upper Secondary Level,Very important,0.24037,1610,6063,0.22961,0.25113
1995,Upper Secondary Level,Important,0.63613,3941,6063,0.62402,0.64825
1995,Upper Secondary Level,Less important,0.07899,476,6063,0.07220,0.08578
1995,Upper Secondary Level,Unimportant,0.00595,36,6063,0.00401,0.00789
1995,Post-secondary Non-tertiary Level,Very important,0.27676,111,379,0.23166,0.32186
1995,Post-secondary Non-tertiary Level,Important,0.61399,268,379,0.56492,0.66307
1995,First Stage of Tertiary Education,Very important,0.19989,168,730,0.17086,0.22893
1995,First Stage of Tertiary Education,Important,0.69178,510,730,0.65826,0.72530
1995,First Stage of Tertiary Education,Less important,0.08037,52,730,0.06063,0.10010
1995,Second Stage of Tertiary Education,Very important,0.24904,452,1698,0.22847,0.26962
1995,Second Stage of Tertiary Education,Important,0.63381,1112,1698,0.61089,0.65673
1995,Second Stage of Tertiary Education,Less important,0.09839,134,1698,0.08422,0.11256
2004,Pre-primary Level,Very important,0.35696,249,632,0.31958,0.39434
2004,Pre-primary Level,Important,0.51873,328,632,0.47974,0.55771
2004,Pre-primary Level,Less important,0.10643,55,632,0.08236,0.13049
2004,Primary Level,Very important,0.34024,88,243,0.28055,0.39994
2004,Primary Level,Important,0.47820,120,243,0.41527,0.54114
2004,Primary Level,Less important,0.13632,35,243,0.09309,0.17956
2004,Lower Secondary Level,Very important,0.26570,727,2537,0.24851,0.28289
2004,Lower Secondary Level,Important,0.61026,1546,2537,0.59128,0.62924
2004,Lower Secondary Level,Less important,0.10874,264,2537,0.09662,0.12086
2004,Upper Secondary Level,Very important,0.24597,2725,10740,0.23782,0.25411
2004,Upper Secondary Level,Important,0.66221,7120,10740,0.65327,0.67116
2004,Upper Secondary Level,Less important,0.08163,840,10740,0.07646,0.08681
2004,Upper Secondary Level,Unimportant,0.00556,55,10740,0.00415,0.00697
2004,Post-secondary Non-tertiary Level,Very important,0.29853,346,1155,0.27213,0.32494
2004,Post-secondary Non-tertiary Level,Important,0.61790,743,1155,0.58986,0.64593
2004,Post-secondary Non-tertiary Level,Less important,0.07884,66,1155,0.06329,0.09439
2004,First Stage of Tertiary Education,Very important,0.23720,392,1629,0.21654,0.25787
2004,First Stage of Tertiary Education,Important,0.67992,1125,1629,0.65726,0.70259
2004,First Stage of Tertiary Education,Less important,0.07499,112,1629,0.06220,0.08778
2004,Second Stage of Tertiary Education,Very important,0.24504,1041,4272,0.23214,0.25794
2004,Second Stage of Tertiary Education,Important,0.66971,2912,4272,0.65560,0.68381
2004,Second Stage of Tertiary Education,Less important,0.07703,319,4272,0.06903,0.08502
2008,Pre-primary Level,Very important,0.28905,160,334,0.24036,0.33774
2008,Pre-primary Level,Important,0.28159,174,334,0.23328,0.32990
2008,Primary Level,Very important,0.30071,52,153,0.22781,0.37361
2008,Primary Level,Important,0.51169,101,153,0.43223,0.59116
2008,Lower Secondary Level,Very important,0.24752,538,1979,0.22850,0.26654
2008,Lower Secondary Level,Important,0.61566,1259,1979,0.59422,0.63710
2008,Lower Secondary Level,Less important,0.09335,182,1979,0.08053,0.10617
2008,Upper Secondary Level,Very important,0.23720,2374,9693,0.22873,0.24567
2008,Upper Secondary Level,Important,0.66230,6511,9693,0.65289,0.67172
2008,Upper Secondary Level,Less important,0.08861,766,9693,0.08295,0.09427
2008,Upper Secondary Level,Unimportant,0.00571,42,9693,0.00421,0.00720
2008,Post-secondary Non-tertiary Level,Very important,0.30654,346,1089,0.27914,0.33393
2008,Post-secondary Non-tertiary Level,Important,0.63790,695,1089,0.60934,0.66646
2008,Post-secondary Non-tertiary Level,Less important,0.04795,48,1089,0.03525,0.06064
2008,First Stage of Tertiary Education,Very important,0.23555,326,1410,0.21340,0.25771
2008,First Stage of Tertiary Education,Important,0.68992,986,1410,0.66577,0.71407
2008,First Stage of Tertiary Education,Less important,0.07044,98,1410,0.05708,0.08381
2008,Second Stage of Tertiary Education,Very important,0.24182,1032,4179,0.22884,0.25480
2008,Second Stage of Tertiary Education,Important,0.68812,2861,4179,0.67407,0.70216
2008,Second Stage of Tertiary Education,Less important,0.06565,286,4179,0.05814,0.07316
2012,Pre-primary Level,Very important,0.31377,265,452,0.27095,0.35660
2012,Pre-primary Level,Important,0.21885,187,452,0.18069,0.25701
2012,Primary Level,Very important,0.30177,136,350,0.25361,0.34993
2012,Primary Level,Important,0.56310,214,350,0.51106,0.61514
2012,Lower Secondary Level,Very important,0.36251,1132,2857,0.34488,0.38014
2012,Lower Secondary Level,Important,0.54107,1587,2857,0.52279,0.55934
2012,Lower Secondary Level,Less important,0.06210,138,2857,0.05325,0.07095
2012,Upper Secondary Level,Very important,0.29952,4500,13513,0.29180,0.30724
2012,Upper Secondary Level,Important,0.63244,8330,13513,0.62431,0.64057
2012,Upper Secondary Level,Less important,0.05974,627,13513,0.05575,0.06374
2012,Upper Secondary Level,Unimportant,0.00469,56,13513,0.00354,0.00584
2012,Post-secondary Non-tertiary Level,Very important,0.36658,772,1958,0.34523,0.38793
2012,Post-secondary Non-tertiary Level,Important,0.58813,1135,1958,0.56632,0.60993
2012,Post-secondary Non-tertiary Level,Less important,0.03970,51,1958,0.03104,0.04835
2012,First Stage of Tertiary Education,Very important,0.27423,537,1803,0.25363,0.29483
2012,First Stage of Tertiary Education,Important,0.65195,1164,1803,0.62996,0.67395
2012,First Stage of Tertiary Education,Less important,0.06561,102,1803,0.05417,0.07704
2012,Second Stage of Tertiary Education,Very important,0.30824,2067,6120,0.29667,0.31981
2012,Second Stage of Tertiary Education,Important,0.63177,3765,6120,0.61968,0.64386
2012,Second Stage of Tertiary Education,Less important,0.05218,288,6120,0.04661,0.05775
2016,Pre-primary Level,Very important,0.26305,184,328,0.21533,0.31077
2016,Pre-primary Level,Important,0.19318,144,328,0.15039,0.23597
2016,Primary Level,Very important,0.32622,168,379,0.27896,0.37349
2016,Primary Level,Important,0.51824,211,379,0.46787,0.56861
2016,Lower Secondary Level,Very important,0.34075,992,2566,0.32241,0.35909
2016,Lower Secondary Level,Important,0.55347,1438,2566,0.53424,0.57271
2016,Lower Secondary Level,Less important,0.06550,136,2566,0.05593,0.07508
2016,Upper Secondary Level,Very important,0.32125,3817,10991,0.31252,0.32998
2016,Upper Secondary Level,Important,0.61831,6633,10991,0.60923,0.62739
