year,sex,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,male,Very important,0.09594,547,3378,0.08600,0.10587
1990,male,Important,0.42410,2394,3378,0.40743,0.44077
1990,male,Less important,0.08071,437,3378,0.07152,0.08990
1990,female,Very important,0.16787,1021,3667,0.15577,0.17997
1990,female,Important,0.40718,2387,3667,0.39127,0.42308
1990,female,Less important,0.04880,259,3667,0.04183,0.05578
1992,male,Very important,0.13723,977,5204,0.12788,0.14658
1992,male,Important,0.50336,3500,5204,0.48977,0.51694
1992,male,Less important,0.10462,680,5204,0.09631,0.11294
1992,male,Unimportant,0.00747,47,5204,0.00513,0.00981
1992,female,Very important,0.21794,1664,5749,0.20726,0.22861
1992,female,Important,0.49473,3612,5749,0.48181,0.50766
1992,female,Less important,0.06132,425,5749,0.05512,0.06752
1992,female,Unimportant,0.00942,48,5749,0.00693,0.01192
1995,male,Very important,0.14807,1103,5319,0.13853,0.15762
1995,male,Important,0.51413,3613,5319,0.50070,0.52756
1995,male,Less important,0.08751,559,5319,0.07992,0.09511
1995,male,Unimportant,0.00679,44,5319,0.00458,0.00899
1995,female,Very important,0.24075,1906,5864,0.22980,0.25169
1995,female,Important,0.49232,3601,5864,0.47952,0.50512
1995,female,Less important,0.04527,316,5864,0.03995,0.05060
1995,female,Unimportant,0.00743,41,5864,0.00524,0.00963
2004,male,Very important,0.16497,2040,10348,0.15782,0.17212
2004,male,Important,0.56231,7127,10348,0.55275,0.57187
2004,male,Less important,0.09422,1120,10348,0.08859,0.09985
2004,male,Unimportant,0.00549,61,10348,0.00407,0.00692
2004,female,Very important,0.26010,3609,11173,0.25197,0.26823
2004,female,Important,0.52320,6917,11173,0.51394,0.53247
2004,female,Less important,0.05033,600,11173,0.04627,0.05438
2004,female,Unimportant,0.00435,47,11173,0.00313,0.00557
2008,male,Very important,0.15718,1754,9178,0.14973,0.16463
2008,male,Important,0.57204,6405,9178,0.56191,0.58216
2008,male,Less important,0.09307,970,9178,0.08713,0.09901
2008,male,Unimportant,0.00607,49,9178,0.00448,0.00766
2008,female,Very important,0.26091,3192,10080,0.25234,0.26948
2008,female,Important,0.53447,6373,10080,0.52473,0.54420
2008,female,Less important,0.04473,478,10080,0.04069,0.04876
2008,female,Unimportant,0.00395,37,10080,0.00273,0.00518
2012,male,Very important,0.21335,3457,12523,0.20617,0.22052
2012,male,Important,0.54589,8178,12523,0.53717,0.55461
2012,male,Less important,0.06636,834,12523,0.06200,0.07072
2012,male,Unimportant,0.00489,54,12523,0.00367,0.00611
2012,female,Very important,0.31662,6127,15041,0.30919,0.32405
2012,female,Important,0.48959,8423,15041,0.48160,0.49757
2012,female,Less important,0.03248,437,15041,0.02965,0.03531
2012,female,Unimportant,0.00433,54,15041,0.00328,0.00538
2016,male,Very important,0.22520,3194,11105,0.21743,0.23297
2016,male,Important,0.53753,7142,11105,0.52826,0.54681
2016,male,Less important,0.06083,715,11105,0.05639,0.06528
2016,male,Unimportant,0.00342,54,11105,0.00233,0.00450
2016,female,Very important,0.34236,5654,13138,0.33424,0.35047
2016,female,Important,0.46918,7061,13138,0.46065,0.47772
2016,female,Less important,0.02972,381,13138,0.02681,0.03262
2016,female,Unimportant,0.00322,42,13138,0.00225,0.00419
2021,male,Very important,0.23946,2580,8079,0.23016,0.24877
2021,male,Important,0.51369,4961,8079,0.50279,0.52459
2021,male,Less important,0.05482,499,8079,0.04985,0.05978
2021,male,Unimportant,0.00423,39,8079,0.00282,0.00565
2021,female,Very important,0.36333,4099,9068,0.35343,0.37323
2021,female,Important,0.43392,4671,9068,0.42371,0.44412
2021,female,Less important,0.03029,298,9068,0.02676,0.03381
