year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,No migration background,Urban regions,,,,,,,,,,,,
1985,No migration background,Rural regions,,,,,,,,,,,,
1985,Direct migration background,Urban regions,,,,,,,,,,,,
1985,Direct migration background,Rural regions,,,,,,,,,,,,
1985,Indirect migration background,Urban regions,,,,,,,,,,,,
1985,Indirect migration background,Rural regions,,,,,,,,,,,,
1986,No migration background,Urban regions,,,,,,,,,,,,
1986,No migration background,Rural regions,,,,,,,,,,,,
1986,Direct migration background,Urban regions,,,,,,,,,,,,
1986,Direct migration background,Rural regions,,,,,,,,,,,,
1986,Indirect migration background,Urban regions,,,,,,,,,,,,
1986,Indirect migration background,Rural regions,,,,,,,,,,,,
1987,No migration background,Urban regions,,,,,,,,,,,,
1987,No migration background,Rural regions,,,,,,,,,,,,
1987,Direct migration background,Urban regions,,,,,,,,,,,,
1987,Direct migration background,Rural regions,,,,,,,,,,,,
1987,Indirect migration background,Urban regions,,,,,,,,,,,,
1987,Indirect migration background,Rural regions,,,,,,,,,,,,
1988,No migration background,Urban regions,,,,,,,,,,,,
1988,No migration background,Rural regions,,,,,,,,,,,,
1988,Direct migration background,Urban regions,,,,,,,,,,,,
1988,Direct migration background,Rural regions,,,,,,,,,,,,
1988,Indirect migration background,Urban regions,,,,,,,,,,,,
1988,Indirect migration background,Rural regions,,,,,,,,,,,,
1989,No migration background,Urban regions,,,,,,,,,,,,
1989,No migration background,Rural regions,,,,,,,,,,,,
1989,Direct migration background,Urban regions,,,,,,,,,,,,
1989,Direct migration background,Rural regions,,,,,,,,,,,,
1989,Indirect migration background,Urban regions,,,,,,,,,,,,
1989,Indirect migration background,Rural regions,,,,,,,,,,,,
1990,No migration background,Urban regions,1410,6.13166,6.01448,6.24883,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1990,No migration background,Rural regions,2770,6.44403,6.36557,6.52248,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1990,Direct migration background,Urban regions,43,5.78181,5.18619,6.37742,5.00000,5.00000,7.30558,2.00000,10.00000,5.00000,5.00000,7.00000
1990,Direct migration background,Rural regions,96,6.57047,6.13944,7.00150,5.00000,6.93104,8.00000,2.00000,10.00000,7.00000,6.00000,7.02500
1990,Indirect migration background,Urban regions,,,,,,,,,,,,
1990,Indirect migration background,Rural regions,,,,,,,,,,,,
1991,No migration background,Urban regions,6246,7.16353,7.11619,7.21087,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1991,No migration background,Rural regions,4251,6.68566,6.62220,6.74911,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,Direct migration background,Urban regions,2204,6.92497,6.83918,7.01077,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1991,Direct migration background,Rural regions,406,6.77199,6.58513,6.95884,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1991,Indirect migration background,Urban regions,298,7.01133,6.80784,7.21483,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1991,Indirect migration background,Rural regions,46,7.16376,6.50267,7.82484,5.68228,7.14620,9.00000,1.00000,10.00000,8.00000,7.00000,9.00000
1992,No migration background,Urban regions,6143,7.00500,6.95720,7.05281,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1992,No migration background,Rural regions,4036,6.53970,6.47850,6.60091,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Direct migration background,Urban regions,2123,6.74638,6.66182,6.83094,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Direct migration background,Rural regions,410,6.49390,6.27896,6.70883,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1992,Indirect migration background,Urban regions,339,7.00848,6.80244,7.21453,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1992,Indirect migration background,Rural regions,60,7.01174,6.42614,7.59735,5.00000,7.08754,9.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1993,No migration background,Urban regions,6125,7.19224,7.14322,7.24127,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1993,No migration background,Rural regions,3994,6.90101,6.84094,6.96108,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1993,Direct migration background,Urban regions,2052,6.77000,6.68009,6.85991,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Direct migration background,Rural regions,408,6.59937,6.39106,6.80769,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Indirect migration background,Urban regions,387,7.00678,6.80264,7.21093,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1993,Indirect migration background,Rural regions,75,6.73104,6.33400,7.12808,5.42433,7.00000,8.00000,2.00000,10.00000,7.00000,6.00000,8.00000
1994,No migration background,Urban regions,,,,,,,,,,,,
1994,No migration background,Rural regions,,,,,,,,,,,,
1994,Direct migration background,Urban regions,,,,,,,,,,,,
1994,Direct migration background,Rural regions,,,,,,,,,,,,
1994,Indirect migration background,Urban regions,,,,,,,,,,,,
1994,Indirect migration background,Rural regions,,,,,,,,,,,,
1995,No migration background,Urban regions,5973,7.12814,7.07933,7.17694,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1995,No migration background,Rural regions,3986,6.98517,6.92395,7.04639,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1995,Direct migration background,Urban regions,2290,6.75056,6.66135,6.83976,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Direct migration background,Rural regions,467,6.85258,6.66141,7.04374,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1995,Indirect migration background,Urban regions,423,6.81678,6.63067,7.00289,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Indirect migration background,Rural regions,76,7.66503,7.24658,8.08348,6.00000,8.00000,9.00000,3.00000,10.00000,8.00000,7.00000,9.00000
1996,No migration background,Urban regions,5937,7.23126,7.18391,7.27860,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1996,No migration background,Rural regions,3952,7.06872,7.00852,7.12893,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1996,Direct migration background,Urban regions,2131,6.92008,6.83086,7.00930,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1996,Direct migration background,Rural regions,456,6.95618,6.78033,7.13202,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1996,Indirect migration background,Urban regions,452,7.06528,6.88451,7.24604,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1996,Indirect migration background,Rural regions,89,6.96529,6.52332,7.40726,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
1997,No migration background,Urban regions,5838,6.83579,6.78685,6.88473,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,No migration background,Rural regions,3910,6.66386,6.60367,6.72405,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Direct migration background,Urban regions,2035,6.51288,6.42276,6.60301,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Direct migration background,Rural regions,428,6.41751,6.24251,6.59250,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,7.00000
1997,Indirect migration background,Urban regions,478,6.77954,6.61480,6.94428,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,Indirect migration background,Rural regions,84,7.51065,7.12016,7.90113,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,8.00000
1998,No migration background,Urban regions,6766,7.06789,7.02305,7.11273,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,No migration background,Rural regions,4428,6.98038,6.92404,7.03671,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Direct migration background,Urban regions,1977,6.76934,6.68232,6.85636,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Direct migration background,Rural regions,413,6.81559,6.62684,7.00434,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Indirect migration background,Urban regions,500,6.83583,6.65522,7.01643,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Indirect migration background,Rural regions,92,7.19960,6.80117,7.59803,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1999,No migration background,Urban regions,6507,7.20752,7.16228,7.25276,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1999,No migration background,Rural regions,4321,7.08376,7.02721,7.14030,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1999,Direct migration background,Urban regions,1832,6.77085,6.67521,6.86648,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Direct migration background,Rural regions,359,6.99129,6.79528,7.18730,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1999,Indirect migration background,Urban regions,513,6.98143,6.81065,7.15221,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1999,Indirect migration background,Rural regions,87,7.41217,6.99577,7.82857,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,7.00000,8.00000
2000,No migration background,Urban regions,12271,7.36786,7.33587,7.39985,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2000,No migration background,Rural regions,7653,7.17786,7.13632,7.21940,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2000,Direct migration background,Urban regions,2721,6.83846,6.76240,6.91453,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Direct migration background,Rural regions,574,7.05573,6.90802,7.20344,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2000,Indirect migration background,Urban regions,704,7.20528,7.07436,7.33620,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.02500
2000,Indirect migration background,Rural regions,112,7.10565,6.82489,7.38640,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2001,No migration background,Urban regions,11218,7.34594,7.31244,7.37944,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2001,No migration background,Rural regions,6936,7.18344,7.14094,7.22595,6.00000,7.23747,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2001,Direct migration background,Urban regions,2398,6.90421,6.82720,6.98122,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2001,Direct migration background,Rural regions,512,7.26257,7.10828,7.41685,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2001,Indirect migration background,Urban regions,660,7.20438,7.06634,7.34241,6.00000,7.49261,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2001,Indirect migration background,Rural regions,100,7.00409,6.56232,7.44586,6.00000,8.00000,8.24727,2.62910,10.00000,8.00000,7.00000,8.00000
2002,No migration background,Urban regions,12281,7.10324,7.07103,7.13545,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2002,No migration background,Rural regions,7125,6.90570,6.86179,6.94961,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2002,Direct migration background,Urban regions,2304,6.59801,6.51920,6.67682,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
