year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1990,Upper Secondary Level,East,2520,6.31420,6.23001,6.39838,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1990,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,East,80,6.65991,6.22100,7.09882,5.09170,7.00000,8.00000,0.72925,10.00000,7.00000,6.00000,7.00000
1990,First Stage of Tertiary Education,West,,,,,,,,,,,,
1990,First Stage of Tertiary Education,East,256,6.41217,6.14270,6.68164,5.00000,6.47029,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1990,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,East,991,6.59719,6.47762,6.71675,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,Pre-primary Level,West,150,7.98427,7.70446,8.26408,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
1991,Pre-primary Level,East,,,,,,,,,,,,
1991,Primary Level,West,616,6.51930,6.35738,6.68123,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1991,Primary Level,East,39,7.03619,6.43664,7.63575,5.02171,7.00000,8.00000,3.00000,10.00000,7.00000,6.00000,8.00000
1991,Lower Secondary Level,West,2390,7.10762,7.02905,7.18619,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1991,Lower Secondary Level,East,450,5.84544,5.64778,6.04310,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,6.00000
1991,Upper Secondary Level,West,4543,7.29090,7.23805,7.34374,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1991,Upper Secondary Level,East,2349,5.74992,5.66279,5.83704,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,5.97500,6.00000
1991,Post-secondary Non-tertiary Level,West,307,7.38270,7.19949,7.56591,6.00000,8.00000,8.16318,2.75523,10.00000,8.00000,7.00000,8.00000
1991,Post-secondary Non-tertiary Level,East,71,5.73476,5.24116,6.22836,4.84732,6.00000,7.00000,1.61830,10.00000,6.00000,5.00000,7.00000
1991,First Stage of Tertiary Education,West,516,7.51581,7.36640,7.66522,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1991,First Stage of Tertiary Education,East,237,6.18234,5.93412,6.43057,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1991,Second Stage of Tertiary Education,West,724,7.58278,7.45128,7.71427,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1991,Second Stage of Tertiary Education,East,952,5.99835,5.87363,6.12308,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,6.00000,6.00000
1992,Pre-primary Level,West,141,7.89768,7.60439,8.19097,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
1992,Pre-primary Level,East,43,6.70474,6.20748,7.20200,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,6.00000,7.00000
1992,Primary Level,West,594,6.09525,5.91568,6.27483,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1992,Primary Level,East,,,,,,,,,,,,
1992,Lower Secondary Level,West,2309,6.77186,6.69031,6.85341,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Lower Secondary Level,East,448,5.73662,5.55860,5.91463,5.00000,5.00000,7.00000,2.00000,10.00000,5.00000,5.00000,6.00000
1992,Upper Secondary Level,West,4483,7.16512,7.11269,7.21755,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1992,Upper Secondary Level,East,2210,5.61179,5.52971,5.69387,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,5.00000,6.00000
1992,Post-secondary Non-tertiary Level,West,313,7.15092,6.96115,7.34069,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1992,Post-secondary Non-tertiary Level,East,67,5.71295,5.32605,6.09986,5.00000,6.00000,7.00000,2.00000,8.00000,6.00000,5.00000,6.00000
1992,First Stage of Tertiary Education,West,529,7.30131,7.14663,7.45598,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1992,First Stage of Tertiary Education,East,229,6.05262,5.83134,6.27391,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,6.00000,7.00000
1992,Second Stage of Tertiary Education,West,736,7.63671,7.51401,7.75940,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1992,Second Stage of Tertiary Education,East,914,5.89804,5.78116,6.01492,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,6.00000,6.00000
1993,Pre-primary Level,West,124,8.12369,7.81652,8.43085,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
1993,Pre-primary Level,East,59,7.24897,6.80083,7.69711,7.00000,7.00000,8.00000,5.50000,9.50000,7.00000,7.00000,8.00000
1993,Primary Level,West,582,6.20347,6.02745,6.37950,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1993,Primary Level,East,,,,,,,,,,,,
1993,Lower Secondary Level,West,2235,7.00701,6.92223,7.09178,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1993,Lower Secondary Level,East,424,6.23814,6.05332,6.42297,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1993,Upper Secondary Level,West,4506,7.28109,7.22689,7.33530,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1993,Upper Secondary Level,East,2136,6.06974,5.98448,6.15500,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1993,Post-secondary Non-tertiary Level,West,315,7.50965,7.31570,7.70359,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1993,Post-secondary Non-tertiary Level,East,69,6.18357,5.65535,6.71178,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1993,First Stage of Tertiary Education,West,517,7.45040,7.30121,7.59959,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1993,First Stage of Tertiary Education,East,225,6.44095,6.18496,6.69694,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Second Stage of Tertiary Education,West,763,7.70870,7.57923,7.83816,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1993,Second Stage of Tertiary Education,East,868,6.43318,6.30946,6.55690,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,Pre-primary Level,West,,,,,,,,,,,,
1994,Pre-primary Level,East,,,,,,,,,,,,
1994,Primary Level,West,,,,,,,,,,,,
1994,Primary Level,East,,,,,,,,,,,,
1994,Lower Secondary Level,West,,,,,,,,,,,,
1994,Lower Secondary Level,East,,,,,,,,,,,,
1994,Upper Secondary Level,West,,,,,,,,,,,,
1994,Upper Secondary Level,East,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1994,First Stage of Tertiary Education,West,,,,,,,,,,,,
1994,First Stage of Tertiary Education,East,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1995,Pre-primary Level,West,188,7.56563,7.31636,7.81491,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1995,Pre-primary Level,East,93,7.29062,6.91640,7.66485,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1995,Primary Level,West,516,6.33765,6.15662,6.51867,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1995,Primary Level,East,,,,,,,,,,,,
1995,Lower Secondary Level,West,2101,7.02884,6.93967,7.11801,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1995,Lower Secondary Level,East,378,6.63496,6.42839,6.84152,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Upper Secondary Level,West,4654,7.19326,7.13828,7.24825,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1995,Upper Secondary Level,East,2043,6.35434,6.26960,6.43907,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Post-secondary Non-tertiary Level,West,401,7.15465,6.96436,7.34493,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1995,Post-secondary Non-tertiary Level,East,69,6.39567,5.92424,6.86710,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,5.00000,7.00000
1995,First Stage of Tertiary Education,West,518,7.31170,7.14749,7.47591,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1995,First Stage of Tertiary Education,East,231,6.70411,6.47531,6.93290,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1995,Second Stage of Tertiary Education,West,916,7.37621,7.25409,7.49834,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1995,Second Stage of Tertiary Education,East,833,6.59031,6.47106,6.70956,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Pre-primary Level,West,195,7.65072,7.39121,7.91023,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1996,Pre-primary Level,East,97,7.29064,6.87177,7.70951,6.00000,7.87948,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1996,Primary Level,West,476,6.50735,6.31325,6.70145,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1996,Primary Level,East,,,,,,,,,,,,
1996,Lower Secondary Level,West,2007,7.10203,7.01392,7.19015,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1996,Lower Secondary Level,East,365,6.55471,6.33318,6.77624,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1996,Upper Secondary Level,West,4583,7.28285,7.22874,7.33695,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1996,Upper Secondary Level,East,2031,6.47342,6.38858,6.55826,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Post-secondary Non-tertiary Level,West,396,7.25429,7.07390,7.43467,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,7.00000,8.00000
1996,Post-secondary Non-tertiary Level,East,75,6.37281,5.99661,6.74900,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1996,First Stage of Tertiary Education,West,531,7.42599,7.27222,7.57977,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1996,First Stage of Tertiary Education,East,228,6.80229,6.57921,7.02537,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1996,Second Stage of Tertiary Education,West,922,7.59944,7.49038,7.70850,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1996,Second Stage of Tertiary Education,East,837,6.69593,6.57690,6.81496,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,Pre-primary Level,West,204,7.58729,7.34519,7.82939,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1997,Pre-primary Level,East,109,7.44080,7.07887,7.80273,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,8.00000
1997,Primary Level,West,450,5.98500,5.78528,6.18473,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1997,Primary Level,East,,,,,,,,,,,,
1997,Lower Secondary Level,West,1970,6.69218,6.60270,6.78166,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Lower Secondary Level,East,348,6.40374,6.18295,6.62453,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,Upper Secondary Level,West,4472,6.82232,6.76555,6.87909,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,Upper Secondary Level,East,1979,6.13866,6.05526,6.22206,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1997,Post-secondary Non-tertiary Level,West,377,6.96141,6.78754,7.13529,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,Post-secondary Non-tertiary Level,East,73,6.21820,5.88015,6.55624,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,6.00000,7.00000
1997,First Stage of Tertiary Education,West,522,6.89840,6.74039,7.05642,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,First Stage of Tertiary Education,East,228,6.34601,6.12501,6.56700,5.00000,7.00000,8.00000,2.00000,10.00000,7.00000,6.00000,7.00000
1997,Second Stage of Tertiary Education,West,929,7.30276,7.19670,7.40882,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,7.00000,8.00000
1997,Second Stage of Tertiary Education,East,837,6.44087,6.32190,6.55985,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Pre-primary Level,West,221,7.61885,7.39456,7.84315,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1998,Pre-primary Level,East,107,7.06433,6.69241,7.43625,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1998,Primary Level,West,427,6.46363,6.26467,6.66259,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Primary Level,East,,,,,,,,,,,,
1998,Lower Secondary Level,West,2153,6.96563,6.88469,7.04656,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Lower Secondary Level,East,370,6.66794,6.46504,6.87083,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Upper Secondary Level,West,4909,7.12476,7.07188,7.17764,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1998,Upper Secondary Level,East,2092,6.36875,6.28787,6.44964,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Post-secondary Non-tertiary Level,West,433,7.19583,7.02287,7.36879,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1998,Post-secondary Non-tertiary Level,East,68,6.47707,6.02919,6.92494,5.00000,7.00000,8.00000,0.50000,9.00000,7.00000,6.00000,8.00000
1998,First Stage of Tertiary Education,West,581,7.10946,6.95432,7.26460,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1998,First Stage of Tertiary Education,East,236,6.62646,6.40819,6.84473,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Second Stage of Tertiary Education,West,1097,7.49519,7.39334,7.59705,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1998,Second Stage of Tertiary Education,East,866,6.57063,6.44923,6.69202,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1999,Pre-primary Level,West,212,7.66757,7.40035,7.93479,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1999,Pre-primary Level,East,103,7.33383,7.01392,7.65374,7.00000,7.97236,8.00000,5.50000,9.50000,8.00000,7.00000,8.00000
1999,Primary Level,West,407,6.40033,6.19038,6.61028,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1999,Primary Level,East,,,,,,,,,,,,
1999,Lower Secondary Level,West,2050,7.07982,6.99290,7.16675,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1999,Lower Secondary Level,East,369,6.77748,6.57512,6.97983,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Upper Secondary Level,West,4841,7.22557,7.17235,7.27879,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1999,Upper Secondary Level,East,2074,6.48835,6.40547,6.57122,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Post-secondary Non-tertiary Level,West,428,7.26546,7.09893,7.43198,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1999,Post-secondary Non-tertiary Level,East,74,6.60269,6.15556,7.04982,5.00000,7.00000,8.00000,2.00000,10.00000,7.00000,6.00000,8.00000
1999,First Stage of Tertiary Education,West,569,7.36286,7.22418,7.50154,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
1999,First Stage of Tertiary Education,East,240,6.85801,6.65844,7.05758,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1999,Second Stage of Tertiary Education,West,1096,7.56115,7.46318,7.65912,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1999,Second Stage of Tertiary Education,East,857,6.83627,6.71832,6.95422,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2000,Pre-primary Level,West,348,7.64416,7.46149,7.82684,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2000,Pre-primary Level,East,142,6.97772,6.65833,7.29711,5.94292,8.00000,8.00000,2.85729,10.00000,8.00000,7.00000,8.00000
2000,Primary Level,West,377,6.16828,5.94846,6.38811,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2000,Primary Level,East,,,,,,,,,,,,
2000,Lower Secondary Level,West,3026,6.98598,6.91548,7.05647,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2000,Lower Secondary Level,East,513,6.68773,6.51318,6.86228,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Upper Secondary Level,West,9526,7.37236,7.33657,7.40815,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2000,Upper Secondary Level,East,3246,6.66683,6.60288,6.73079,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Post-secondary Non-tertiary Level,West,992,7.40594,7.29213,7.51975,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2000,Post-secondary Non-tertiary Level,East,123,6.83261,6.51095,7.15427,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2000,First Stage of Tertiary Education,West,1370,7.48626,7.39138,7.58115,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2000,First Stage of Tertiary Education,East,503,6.78968,6.61893,6.96042,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2000,Second Stage of Tertiary Education,West,2524,7.77762,7.71443,7.84081,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2000,Second Stage of Tertiary Education,East,1284,7.01833,6.92056,7.11611,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2001,Pre-primary Level,West,381,7.83581,7.67813,7.99349,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2001,Pre-primary Level,East,154,7.45721,7.16249,7.75194,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2001,Primary Level,West,294,6.30597,6.04771,6.56423,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2001,Primary Level,East,,,,,,,,,,,,
2001,Lower Secondary Level,West,2617,7.04364,6.96835,7.11893,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2001,Lower Secondary Level,East,449,6.68735,6.50423,6.87048,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,Upper Secondary Level,West,8540,7.34119,7.30332,7.37906,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2001,Upper Secondary Level,East,2990,6.63190,6.56635,6.69744,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,Post-secondary Non-tertiary Level,West,941,7.42845,7.31372,7.54319,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2001,Post-secondary Non-tertiary Level,East,120,6.54017,6.21920,6.86115,5.00000,7.00000,8.00000,2.00000,10.00000,7.00000,6.00000,7.00000
2001,First Stage of Tertiary Education,West,1222,7.45269,7.35373,7.55165,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2001,First Stage of Tertiary Education,East,442,6.98137,6.81874,7.14400,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2001,Second Stage of Tertiary Education,West,2325,7.75621,7.69311,7.81931,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2001,Second Stage of Tertiary Education,East,1216,7.04363,6.94625,7.14101,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2002,Pre-primary Level,West,455,7.51557,7.35684,7.67430,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2002,Pre-primary Level,East,152,7.59717,7.32830,7.86604,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,8.00000
2002,Primary Level,West,262,6.19168,5.95930,6.42406,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2002,Primary Level,East,,,,,,,,,,,,
2002,Lower Secondary Level,West,2467,6.76116,6.68401,6.83831,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,Lower Secondary Level,East,419,6.39841,6.21144,6.58539,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2002,Upper Secondary Level,West,8682,7.05951,7.02055,7.09848,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2002,Upper Secondary Level,East,2870,6.38043,6.31227,6.44859,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,Post-secondary Non-tertiary Level,West,1028,7.19095,7.08257,7.29934,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2002,Post-secondary Non-tertiary Level,East,134,6.66289,6.38631,6.93946,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2002,First Stage of Tertiary Education,West,1290,7.16299,7.06890,7.25709,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2002,First Stage of Tertiary Education,East,451,6.63113,6.46908,6.79318,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,Second Stage of Tertiary Education,West,3223,7.48611,7.42668,7.54555,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2002,Second Stage of Tertiary Education,East,1320,6.80392,6.71099,6.89685,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2003,Pre-primary Level,West,448,7.65891,7.49960,7.81821,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2003,Pre-primary Level,East,162,7.34607,7.06381,7.62833,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2003,Primary Level,West,252,5.88074,5.62618,6.13530,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,5.00000,6.00000
2003,Primary Level,East,,,,,,,,,,,,
2003,Lower Secondary Level,West,2316,6.75219,6.67092,6.83345,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,Lower Secondary Level,East,409,6.22900,6.03454,6.42346,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2003,Upper Secondary Level,West,8284,7.07997,7.04015,7.11979,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2003,Upper Secondary Level,East,2804,6.30102,6.22973,6.37231,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2003,Post-secondary Non-tertiary Level,West,1009,7.11388,7.00337,7.22439,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2003,Post-secondary Non-tertiary Level,East,142,6.72558,6.40037,7.05078,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2003,First Stage of Tertiary Education,West,1234,7.19387,7.09818,7.28956,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
