"ple0055","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"0","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"0","1995","(noch) kein Abschluss","2","","","",""
"0","1995","(noch) kein Abschluss","3","","","",""
"0","1995","(noch) kein Abschluss","4","","","",""
"0","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"0","1995","Hauptschule","1 Einkommensschwächstes Quintil","1","","",""
"0","1995","Hauptschule","2","2","","",""
"0","1995","Hauptschule","3","","","",""
"0","1995","Hauptschule","4","","","",""
"0","1995","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"0","1995","Realschule","1 Einkommensschwächstes Quintil","2","","",""
"0","1995","Realschule","2","","","",""
"0","1995","Realschule","3","1","","",""
"0","1995","Realschule","4","1","","",""
"0","1995","Realschule","5 Einkommensstärkstes Quintil","","","",""
"0","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"0","1995","(Fach-)Abitur","2","","","",""
"0","1995","(Fach-)Abitur","3","","","",""
"0","1995","(Fach-)Abitur","4","","","",""
"0","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"0","1995","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"0","1995","AkademikerIn","2","","","",""
"0","1995","AkademikerIn","3","","","",""
"0","1995","AkademikerIn","4","","","",""
"0","1995","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"1","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","34","0.690668519228312","0.563812846174965","0.81752419228166"
"1","1995","(noch) kein Abschluss","2","17","","",""
"1","1995","(noch) kein Abschluss","3","8","","",""
"1","1995","(noch) kein Abschluss","4","4","","",""
"1","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"1","1995","Hauptschule","1 Einkommensschwächstes Quintil","257","0.696439692931992","0.647637970448133","0.745241415415851"
"1","1995","Hauptschule","2","149","0.67467355271522","0.610066648015542","0.739280457414898"
"1","1995","Hauptschule","3","93","0.737152788413142","0.659362393056965","0.814943183769319"
"1","1995","Hauptschule","4","55","0.794082992702682","0.699355045248965","0.888810940156399"
"1","1995","Hauptschule","5 Einkommensstärkstes Quintil","16","","",""
"1","1995","Realschule","1 Einkommensschwächstes Quintil","108","0.759648866506985","0.689368591341235","0.829929141672736"
"1","1995","Realschule","2","65","0.723288408066695","0.628736936105021","0.81783988002837"
"1","1995","Realschule","3","41","0.784413178825433","0.671551489067449","0.897274868583416"
"1","1995","Realschule","4","21","","",""
"1","1995","Realschule","5 Einkommensstärkstes Quintil","9","","",""
"1","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","31","0.885339001168567","0.782676961741329","0.988001040595805"
"1","1995","(Fach-)Abitur","2","30","0.905702721095537","0.805993910040015","1.00541153215106"
"1","1995","(Fach-)Abitur","3","13","","",""
"1","1995","(Fach-)Abitur","4","12","","",""
"1","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7","","",""
"1","1995","AkademikerIn","1 Einkommensschwächstes Quintil","27","","",""
"1","1995","AkademikerIn","2","30","0.768640529499941","0.639559790304211","0.897721268695671"
"1","1995","AkademikerIn","3","29","","",""
"1","1995","AkademikerIn","4","21","","",""
"1","1995","AkademikerIn","5 Einkommensstärkstes Quintil","14","","",""
"2","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","8","","",""
"2","1995","(noch) kein Abschluss","2","5","","",""
"2","1995","(noch) kein Abschluss","3","","","",""
"2","1995","(noch) kein Abschluss","4","","","",""
"2","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"2","1995","Hauptschule","1 Einkommensschwächstes Quintil","58","0.216271203987524","0.172574049958525","0.259968358016523"
"2","1995","Hauptschule","2","29","","",""
"2","1995","Hauptschule","3","19","","",""
"2","1995","Hauptschule","4","12","","",""
"2","1995","Hauptschule","5 Einkommensstärkstes Quintil","3","","",""
"2","1995","Realschule","1 Einkommensschwächstes Quintil","18","","",""
"2","1995","Realschule","2","12","","",""
"2","1995","Realschule","3","7","","",""
"2","1995","Realschule","4","4","","",""
"2","1995","Realschule","5 Einkommensstärkstes Quintil","2","","",""
"2","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","5","","",""
"2","1995","(Fach-)Abitur","2","3","","",""
"2","1995","(Fach-)Abitur","3","2","","",""
"2","1995","(Fach-)Abitur","4","1","","",""
"2","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","2","","",""
"2","1995","AkademikerIn","1 Einkommensschwächstes Quintil","10","","",""
"2","1995","AkademikerIn","2","7","","",""
"2","1995","AkademikerIn","3","2","","",""
"2","1995","AkademikerIn","4","3","","",""
"2","1995","AkademikerIn","5 Einkommensstärkstes Quintil","2","","",""
