year,bula_h,rentown,petyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Brandenburg,Owner,Yes,0.70389,79,79,0.60257,0.80520
1996,Brandenburg,Tenant,Yes,0.33310,73,191,0.26608,0.40012
1996,Brandenburg,Tenant,No,0.66690,118,191,0.59988,0.73392
1996,Mecklenburg-Western Pomerania,Owner,Yes,0.68488,44,44,0.54602,0.82373
1996,Mecklenburg-Western Pomerania,Tenant,Yes,0.29266,44,141,0.21729,0.36803
1996,Mecklenburg-Western Pomerania,Tenant,No,0.70734,97,141,0.63197,0.78271
1996,Saxony,Owner,Yes,0.60516,103,158,0.52870,0.68162
1996,Saxony,Owner,No,0.39484,55,158,0.31838,0.47130
1996,Saxony,Tenant,Yes,0.29842,131,390,0.25295,0.34389
1996,Saxony,Tenant,No,0.70158,259,390,0.65611,0.74705
1996,Saxony-Anhalt,Owner,Yes,0.66285,80,112,0.57491,0.75080
1996,Saxony-Anhalt,Owner,No,0.33715,32,112,0.24920,0.42509
1996,Saxony-Anhalt,Tenant,Yes,0.36764,89,218,0.30348,0.43179
1996,Saxony-Anhalt,Tenant,No,0.63236,129,218,0.56821,0.69652
1996,Thuringa,Owner,Yes,0.58440,89,141,0.50277,0.66604
1996,Thuringa,Owner,No,0.41560,52,141,0.33396,0.49723
1996,Thuringa,Tenant,Yes,0.31972,72,185,0.25233,0.38710
1996,Thuringa,Tenant,No,0.68028,113,185,0.61290,0.74767
2001,Schleswig-Holstein,Owner,Yes,0.43274,96,209,0.36540,0.50007
2001,Schleswig-Holstein,Owner,No,0.56726,113,209,0.49993,0.63460
2001,Schleswig-Holstein,Tenant,Yes,0.24612,44,154,0.17787,0.31438
2001,Schleswig-Holstein,Tenant,No,0.75388,110,154,0.68562,0.82213
2001,Hamburg,Tenant,Yes,0.26724,41,144,0.19471,0.33977
2001,Hamburg,Tenant,No,0.73276,103,144,0.66023,0.80529
2001,Lower Saxony,Owner,Yes,0.46191,251,522,0.41910,0.50472
2001,Lower Saxony,Owner,No,0.53809,271,522,0.49528,0.58090
2001,Lower Saxony,Tenant,Yes,0.34921,152,439,0.30456,0.39386
2001,Lower Saxony,Tenant,No,0.65079,287,439,0.60614,0.69544
2001,Bremen,Tenant,No,0.74901,40,40,0.61293,0.88509
2001,North Rhine-Westphalia,Owner,Yes,0.35173,394,1047,0.32280,0.38067
2001,North Rhine-Westphalia,Owner,No,0.64827,653,1047,0.61933,0.67720
2001,North Rhine-Westphalia,Tenant,Yes,0.29384,441,1438,0.27029,0.31739
2001,North Rhine-Westphalia,Tenant,No,0.70616,997,1438,0.68261,0.72971
2001,Hesse,Owner,Yes,0.36891,151,359,0.31892,0.41889
2001,Hesse,Owner,No,0.63109,208,359,0.58111,0.68108
2001,Hesse,Tenant,Yes,0.21667,108,420,0.17722,0.25612
2001,Hesse,Tenant,No,0.78333,312,420,0.74388,0.82278
2001,"Rhineland-Palatinate, Saarland",Owner,Yes,0.44164,193,411,0.39358,0.48971
2001,"Rhineland-Palatinate, Saarland",Owner,No,0.55836,218,411,0.51029,0.60642
2001,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.37123,123,309,0.31727,0.42519
2001,"Rhineland-Palatinate, Saarland",Tenant,No,0.62877,186,309,0.57481,0.68273
2001,Baden-Wuerttemberg,Owner,Yes,0.35329,239,634,0.31605,0.39052
2001,Baden-Wuerttemberg,Owner,No,0.64671,395,634,0.60948,0.68395
2001,Baden-Wuerttemberg,Tenant,Yes,0.27577,205,728,0.24329,0.30826
2001,Baden-Wuerttemberg,Tenant,No,0.72423,523,728,0.69174,0.75671
2001,Bavaria,Owner,Yes,0.40952,388,864,0.37671,0.44233
2001,Bavaria,Owner,No,0.59048,476,864,0.55767,0.62329
2001,Bavaria,Tenant,Yes,0.25255,216,752,0.22148,0.28363
2001,Bavaria,Tenant,No,0.74745,536,752,0.71637,0.77852
2001,Berlin,Owner,No,0.64553,37,37,0.48927,0.80180
2001,Berlin,Tenant,Yes,0.30724,135,421,0.26312,0.35137
2001,Berlin,Tenant,No,0.69276,286,421,0.64863,0.73688
2001,Brandenburg,Owner,Yes,0.69210,138,200,0.62797,0.75624
2001,Brandenburg,Owner,No,0.30790,62,200,0.24376,0.37203
2001,Brandenburg,Tenant,Yes,0.39517,123,300,0.33975,0.45059
2001,Brandenburg,Tenant,No,0.60483,177,300,0.54941,0.66025
2001,Mecklenburg-Western Pomerania,Owner,Yes,0.60790,68,102,0.51269,0.70312
2001,Mecklenburg-Western Pomerania,Owner,No,0.39210,34,102,0.29688,0.48731
2001,Mecklenburg-Western Pomerania,Tenant,Yes,0.34454,67,183,0.27550,0.41358
2001,Mecklenburg-Western Pomerania,Tenant,No,0.65546,116,183,0.58642,0.72450
2001,Saxony,Owner,Yes,0.61465,195,309,0.56030,0.66900
2001,Saxony,Owner,No,0.38535,114,309,0.33100,0.43970
2001,Saxony,Tenant,Yes,0.35051,209,540,0.31023,0.39079
2001,Saxony,Tenant,No,0.64949,331,540,0.60921,0.68977
2001,Saxony-Anhalt,Owner,Yes,0.65821,161,233,0.59717,0.71924
2001,Saxony-Anhalt,Owner,No,0.34179,72,233,0.28076,0.40283
2001,Saxony-Anhalt,Tenant,Yes,0.38256,113,272,0.32469,0.44043
2001,Saxony-Anhalt,Tenant,No,0.61744,159,272,0.55957,0.67531
2001,Thuringa,Owner,Yes,0.62424,157,242,0.56309,0.68538
2001,Thuringa,Owner,No,0.37576,85,242,0.31462,0.43691
2001,Thuringa,Tenant,Yes,0.33880,100,252,0.28024,0.39735
2001,Thuringa,Tenant,No,0.66120,152,252,0.60265,0.71976
2006,Schleswig-Holstein,Owner,Yes,0.41299,91,215,0.34702,0.47896
2006,Schleswig-Holstein,Owner,No,0.58701,124,215,0.52104,0.65298
2006,Schleswig-Holstein,Tenant,Yes,0.26760,54,174,0.20163,0.33357
2006,Schleswig-Holstein,Tenant,No,0.73240,120,174,0.66643,0.79837
2006,Hamburg,Owner,No,0.79093,35,35,0.65424,0.92762
2006,Hamburg,Tenant,No,0.82387,117,117,0.75455,0.89319
2006,Lower Saxony,Owner,Yes,0.41200,289,639,0.37381,0.45020
2006,Lower Saxony,Owner,No,0.58800,350,639,0.54980,0.62619
2006,Lower Saxony,Tenant,Yes,0.29299,137,435,0.25017,0.33581
2006,Lower Saxony,Tenant,No,0.70701,298,435,0.66419,0.74983
2006,Bremen,Tenant,No,0.73409,36,36,0.58771,0.88046
2006,North Rhine-Westphalia,Owner,Yes,0.33017,437,1204,0.30360,0.35675
2006,North Rhine-Westphalia,Owner,No,0.66983,767,1204,0.64325,0.69640
2006,North Rhine-Westphalia,Tenant,Yes,0.29386,420,1334,0.26941,0.31832
2006,North Rhine-Westphalia,Tenant,No,0.70614,914,1334,0.68168,0.73059
2006,Hesse,Owner,Yes,0.36877,184,426,0.32290,0.41464
2006,Hesse,Owner,No,0.63123,242,426,0.58536,0.67710
2006,Hesse,Tenant,Yes,0.28653,132,419,0.24319,0.32988
2006,Hesse,Tenant,No,0.71347,287,419,0.67012,0.75681
2006,"Rhineland-Palatinate, Saarland",Owner,Yes,0.41400,186,408,0.36615,0.46185
2006,"Rhineland-Palatinate, Saarland",Owner,No,0.58600,222,408,0.53815,0.63385
2006,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.33785,111,319,0.28586,0.38983
2006,"Rhineland-Palatinate, Saarland",Tenant,No,0.66215,208,319,0.61017,0.71414
2006,Baden-Wuerttemberg,Owner,Yes,0.34719,288,786,0.31388,0.38049
2006,Baden-Wuerttemberg,Owner,No,0.65281,498,786,0.61951,0.68612
2006,Baden-Wuerttemberg,Tenant,Yes,0.27203,207,687,0.23873,0.30534
2006,Baden-Wuerttemberg,Tenant,No,0.72797,480,687,0.69466,0.76127
2006,Bavaria,Owner,Yes,0.41845,412,971,0.38740,0.44949
2006,Bavaria,Owner,No,0.58155,559,971,0.55051,0.61260
2006,Bavaria,Tenant,Yes,0.26859,231,759,0.23704,0.30015
2006,Bavaria,Tenant,No,0.73141,528,759,0.69985,0.76296
2006,Berlin,Owner,No,0.74630,58,58,0.63334,0.85926
2006,Berlin,Tenant,Yes,0.27255,122,397,0.22869,0.31641
2006,Berlin,Tenant,No,0.72745,275,397,0.68359,0.77131
2006,Brandenburg,Owner,Yes,0.63635,143,217,0.57220,0.70050
2006,Brandenburg,Owner,No,0.36365,74,217,0.29950,0.42780
2006,Brandenburg,Tenant,Yes,0.42302,136,315,0.36837,0.47766
2006,Brandenburg,Tenant,No,0.57698,179,315,0.52234,0.63163
2006,Mecklenburg-Western Pomerania,Owner,Yes,0.60534,82,138,0.52349,0.68718
2006,Mecklenburg-Western Pomerania,Owner,No,0.39466,56,138,0.31282,0.47651
2006,Mecklenburg-Western Pomerania,Tenant,Yes,0.31371,54,166,0.24291,0.38451
2006,Mecklenburg-Western Pomerania,Tenant,No,0.68629,112,166,0.61549,0.75709
2006,Saxony,Owner,Yes,0.57156,199,343,0.51912,0.62401
2006,Saxony,Owner,No,0.42844,144,343,0.37599,0.48088
2006,Saxony,Tenant,Yes,0.31149,178,534,0.27218,0.35081
2006,Saxony,Tenant,No,0.68851,356,534,0.64919,0.72782
2006,Saxony-Anhalt,Owner,Yes,0.68458,151,222,0.62331,0.74585
2006,Saxony-Anhalt,Owner,No,0.31542,71,222,0.25415,0.37669
2006,Saxony-Anhalt,Tenant,Yes,0.35672,105,270,0.29948,0.41397
2006,Saxony-Anhalt,Tenant,No,0.64328,165,270,0.58603,0.70052
2006,Thuringa,Owner,Yes,0.50935,154,264,0.44893,0.56977
2006,Thuringa,Owner,No,0.49065,110,264,0.43023,0.55107
2006,Thuringa,Tenant,Yes,0.32643,100,251,0.26831,0.38456
2006,Thuringa,Tenant,No,0.67357,151,251,0.61544,0.73169
2011,Schleswig-Holstein,Owner,Yes,0.35728,81,196,0.29002,0.42454
2011,Schleswig-Holstein,Owner,No,0.56786,115,196,0.49833,0.63739
2011,Schleswig-Holstein,Tenant,Yes,0.17746,55,210,0.12567,0.22926
2011,Schleswig-Holstein,Tenant,No,0.73012,155,210,0.66993,0.79030
2011,Hamburg,Owner,No,0.73546,36,36,0.58933,0.88159
2011,Hamburg,Tenant,Yes,0.21120,33,147,0.14499,0.27741
2011,Hamburg,Tenant,No,0.72116,114,147,0.64842,0.79390
2011,Lower Saxony,Owner,Yes,0.34022,261,658,0.30399,0.37645
2011,Lower Saxony,Owner,No,0.60080,397,658,0.56336,0.63825
2011,Lower Saxony,Tenant,Yes,0.27264,147,429,0.23045,0.31483
2011,Lower Saxony,Tenant,No,0.62438,282,429,0.57850,0.67026
2011,Bremen,Tenant,No,0.65441,40,40,0.50516,0.80367
2011,North Rhine-Westphalia,Owner,Yes,0.31639,409,1136,0.28934,0.34345
2011,North Rhine-Westphalia,Owner,No,0.62737,727,1136,0.59924,0.65550
2011,North Rhine-Westphalia,Tenant,Yes,0.24925,389,1217,0.22494,0.27357
2011,North Rhine-Westphalia,Tenant,No,0.65810,828,1217,0.63144,0.68477
2011,Hesse,Owner,Yes,0.36784,188,434,0.32242,0.41326
2011,Hesse,Owner,No,0.57837,246,434,0.53186,0.62489
2011,Hesse,Tenant,Yes,0.29225,133,396,0.24740,0.33710
2011,Hesse,Tenant,No,0.60184,263,396,0.55356,0.65011
2011,"Rhineland-Palatinate, Saarland",Owner,Yes,0.32389,169,408,0.27843,0.36936
2011,"Rhineland-Palatinate, Saarland",Owner,No,0.60899,239,408,0.56158,0.65640
2011,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.31127,119,302,0.25896,0.36358
2011,"Rhineland-Palatinate, Saarland",Tenant,No,0.60610,183,302,0.55090,0.66130
2011,Baden-Wuerttemberg,Owner,Yes,0.30548,283,800,0.27354,0.33742
2011,Baden-Wuerttemberg,Owner,No,0.63018,517,800,0.59670,0.66365
2011,Baden-Wuerttemberg,Tenant,Yes,0.25154,194,601,0.21682,0.28626
2011,Baden-Wuerttemberg,Tenant,No,0.64784,407,601,0.60962,0.68606
2011,Bavaria,Owner,Yes,0.36555,427,1016,0.33592,0.39517
2011,Bavaria,Owner,No,0.56921,589,1016,0.53875,0.59968
2011,Bavaria,Tenant,Yes,0.23730,264,823,0.20821,0.26638
2011,Bavaria,Tenant,No,0.67142,559,823,0.63931,0.70353
2011,Berlin,Owner,No,0.64855,69,69,0.53508,0.76203
2011,Berlin,Tenant,Yes,0.18578,113,415,0.14832,0.22325
2011,Berlin,Tenant,No,0.74446,302,415,0.70244,0.78647
2011,Brandenburg,Owner,Yes,0.56295,139,234,0.49926,0.62664
2011,Brandenburg,Owner,No,0.37415,95,234,0.31202,0.43629
2011,Brandenburg,Tenant,Yes,0.28888,99,284,0.23607,0.34169
2011,Brandenburg,Tenant,No,0.62740,185,284,0.57107,0.68374
2011,Mecklenburg-Western Pomerania,Owner,Yes,0.53484,70,126,0.44740,0.62228
2011,Mecklenburg-Western Pomerania,Owner,No,0.42569,56,126,0.33901,0.51237
2011,Mecklenburg-Western Pomerania,Tenant,Yes,0.18409,54,189,0.12869,0.23949
2011,Mecklenburg-Western Pomerania,Tenant,No,0.71374,135,189,0.64913,0.77836
2011,Saxony,Owner,Yes,0.49804,167,299,0.44127,0.55481
2011,Saxony,Owner,No,0.44468,132,299,0.38826,0.50110
2011,Saxony,Tenant,Yes,0.32878,173,509,0.28793,0.36963
2011,Saxony,Tenant,No,0.60402,336,509,0.56149,0.64655
2011,Saxony-Anhalt,Owner,Yes,0.65230,143,228,0.59034,0.71425
2011,Saxony-Anhalt,Owner,No,0.28978,85,228,0.23076,0.34879
2011,Saxony-Anhalt,Tenant,Yes,0.24686,95,281,0.19635,0.29736
2011,Saxony-Anhalt,Tenant,No,0.67309,186,281,0.61814,0.72803
2011,Thuringa,Owner,Yes,0.42614,120,235,0.36277,0.48950
2011,Thuringa,Owner,No,0.50351,115,235,0.43944,0.56757
2011,Thuringa,Tenant,Yes,0.28906,95,284,0.23625,0.34188
2011,Thuringa,Tenant,No,0.63091,189,284,0.57469,0.68713
2016,Schleswig-Holstein,Owner,Yes,0.41996,101,235,0.35672,0.48320
2016,Schleswig-Holstein,Owner,No,0.58004,134,235,0.51680,0.64328
2016,Schleswig-Holstein,Tenant,Yes,0.35271,106,268,0.29540,0.41002
2016,Schleswig-Holstein,Tenant,No,0.64729,162,268,0.58998,0.70460
2016,Hamburg,Owner,No,0.78281,51,51,0.66851,0.89710
2016,Hamburg,Tenant,Yes,0.25834,51,190,0.19594,0.32075
2016,Hamburg,Tenant,No,0.74166,139,190,0.67925,0.80406
2016,Lower Saxony,Owner,Yes,0.37241,308,693,0.33638,0.40843
2016,Lower Saxony,Owner,No,0.62759,385,693,0.59157,0.66362
2016,Lower Saxony,Tenant,Yes,0.30306,237,655,0.26784,0.33828
2016,Lower Saxony,Tenant,No,0.69694,418,655,0.66172,0.73216
2016,Bremen,Tenant,No,0.67431,52,52,0.54570,0.80293
2016,North Rhine-Westphalia,Owner,Yes,0.32063,439,1216,0.29439,0.34688
2016,North Rhine-Westphalia,Owner,No,0.67937,777,1216,0.65312,0.70561
2016,North Rhine-Westphalia,Tenant,Yes,0.25841,503,1691,0.23754,0.27929
2016,North Rhine-Westphalia,Tenant,No,0.74159,1188,1691,0.72071,0.76246
2016,Hesse,Owner,Yes,0.30924,166,426,0.26530,0.35318
2016,Hesse,Owner,No,0.69076,260,426,0.64682,0.73470
2016,Hesse,Tenant,Yes,0.31644,178,552,0.27760,0.35527
2016,Hesse,Tenant,No,0.68356,374,552,0.64473,0.72240
2016,"Rhineland-Palatinate, Saarland",Owner,Yes,0.37166,197,442,0.32656,0.41676
2016,"Rhineland-Palatinate, Saarland",Owner,No,0.62834,245,442,0.58324,0.67344
2016,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.29591,128,406,0.25146,0.34037
2016,"Rhineland-Palatinate, Saarland",Tenant,No,0.70409,278,406,0.65963,0.74854
2016,Baden-Wuerttemberg,Owner,Yes,0.30382,324,854,0.27296,0.33469
2016,Baden-Wuerttemberg,Owner,No,0.69618,530,854,0.66531,0.72704
2016,Baden-Wuerttemberg,Tenant,Yes,0.24581,232,773,0.21544,0.27619
2016,Baden-Wuerttemberg,Tenant,No,0.75419,541,773,0.72381,0.78456
2016,Bavaria,Owner,Yes,0.36495,480,1099,0.33648,0.39343
2016,Bavaria,Owner,No,0.63505,619,1099,0.60657,0.66352
2016,Bavaria,Tenant,Yes,0.24656,354,1200,0.22216,0.27095
2016,Bavaria,Tenant,No,0.75344,846,1200,0.72905,0.77784
2016,Berlin,Owner,No,0.69733,79,79,0.59538,0.79929
2016,Berlin,Tenant,Yes,0.19560,128,501,0.16083,0.23037
2016,Berlin,Tenant,No,0.80440,373,501,0.76963,0.83917
2016,Brandenburg,Owner,Yes,0.54494,146,254,0.48358,0.60630
2016,Brandenburg,Owner,No,0.45506,108,254,0.39370,0.51642
2016,Brandenburg,Tenant,Yes,0.32974,125,308,0.27715,0.38233
2016,Brandenburg,Tenant,No,0.67026,183,308,0.61767,0.72285
2016,Mecklenburg-Western Pomerania,Owner,Yes,0.56510,57,108,0.47116,0.65903
2016,Mecklenburg-Western Pomerania,Owner,No,0.43490,51,108,0.34097,0.52884
2016,Mecklenburg-Western Pomerania,Tenant,Yes,0.26554,76,220,0.20705,0.32403
2016,Mecklenburg-Western Pomerania,Tenant,No,0.73446,144,220,0.67597,0.79295
2016,Saxony,Owner,Yes,0.54414,169,304,0.48806,0.60022
2016,Saxony,Owner,No,0.45586,135,304,0.39978,0.51194
2016,Saxony,Tenant,Yes,0.32523,205,561,0.28643,0.36403
2016,Saxony,Tenant,No,0.67477,356,561,0.63597,0.71357
2016,Saxony-Anhalt,Owner,Yes,0.62827,135,211,0.56290,0.69363
2016,Saxony-Anhalt,Owner,No,0.37173,76,211,0.30637,0.43710
2016,Saxony-Anhalt,Tenant,Yes,0.29039,110,302,0.23911,0.34168
2016,Saxony-Anhalt,Tenant,No,0.70961,192,302,0.65832,0.76089
2016,Thuringa,Owner,Yes,0.49407,126,242,0.43094,0.55719
2016,Thuringa,Owner,No,0.50593,116,242,0.44281,0.56906
2016,Thuringa,Tenant,Yes,0.35418,119,302,0.30015,0.40821
2016,Thuringa,Tenant,No,0.64582,183,302,0.59179,0.69985
2021,Schleswig-Holstein,Owner,Yes,0.39526,109,243,0.33366,0.45686
2021,Schleswig-Holstein,Owner,No,0.60474,134,243,0.54314,0.66634
2021,Schleswig-Holstein,Tenant,Yes,0.29304,72,184,0.22709,0.35898
2021,Schleswig-Holstein,Tenant,No,0.67469,112,184,0.60682,0.74257
2021,Hamburg,Owner,No,0.79549,53,53,0.68586,0.90512
2021,Hamburg,Tenant,Yes,0.23450,44,191,0.17426,0.29475
2021,Hamburg,Tenant,No,0.75041,147,191,0.68888,0.81195
2021,Lower Saxony,Owner,Yes,0.38907,264,563,0.34876,0.42938
2021,Lower Saxony,Owner,No,0.61072,299,563,0.57041,0.65103
2021,Lower Saxony,Tenant,Yes,0.26939,174,500,0.23047,0.30832
2021,Lower Saxony,Tenant,No,0.71169,326,500,0.67195,0.75144
2021,Bremen,Tenant,No,0.89988,43,43,0.80910,0.99066
2021,North Rhine-Westphalia,Owner,Yes,0.34263,403,1008,0.31331,0.37194
2021,North Rhine-Westphalia,Owner,No,0.65735,605,1008,0.62803,0.68666
2021,North Rhine-Westphalia,Tenant,Yes,0.28567,395,1276,0.26087,0.31046
2021,North Rhine-Westphalia,Tenant,No,0.69198,881,1276,0.66664,0.71732
2021,Hesse,Owner,Yes,0.35862,136,326,0.30648,0.41076
2021,Hesse,Owner,No,0.64087,190,326,0.58872,0.69303
2021,Hesse,Tenant,Yes,0.29716,117,375,0.25084,0.34347
2021,Hesse,Tenant,No,0.67592,258,375,0.62849,0.72335
2021,"Rhineland-Palatinate, Saarland",Owner,Yes,0.37124,135,298,0.31630,0.42619
2021,"Rhineland-Palatinate, Saarland",Owner,No,0.62869,163,298,0.57374,0.68364
2021,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.22370,66,239,0.17076,0.27665
2021,"Rhineland-Palatinate, Saarland",Tenant,No,0.74477,173,239,0.68938,0.80016
2021,Baden-Wuerttemberg,Owner,Yes,0.29930,239,653,0.26415,0.33445
2021,Baden-Wuerttemberg,Owner,No,0.70067,414,653,0.66552,0.73583
2021,Baden-Wuerttemberg,Tenant,Yes,0.27779,164,565,0.24082,0.31475
2021,Baden-Wuerttemberg,Tenant,No,0.70189,401,565,0.66413,0.73964
2021,Bavaria,Owner,Yes,0.39173,389,862,0.35912,0.42433
2021,Bavaria,Owner,No,0.60824,473,862,0.57564,0.64085
2021,Bavaria,Tenant,Yes,0.23478,255,894,0.20698,0.26258
2021,Bavaria,Tenant,No,0.75279,639,894,0.72450,0.78108
2021,Berlin,Owner,Yes,0.26774,36,109,0.18423,0.35124
2021,Berlin,Owner,No,0.73226,73,109,0.64876,0.81577
2021,Berlin,Tenant,Yes,0.17862,102,450,0.14319,0.21405
2021,Berlin,Tenant,No,0.80054,348,450,0.76357,0.83750
2021,Brandenburg,Owner,Yes,0.38904,116,228,0.32562,0.45247
2021,Brandenburg,Owner,No,0.61096,112,228,0.54753,0.67438
2021,Brandenburg,Tenant,Yes,0.34955,85,219,0.28626,0.41285
2021,Brandenburg,Tenant,No,0.64098,134,219,0.57730,0.70466
2021,Mecklenburg-Western Pomerania,Owner,Yes,0.59264,63,103,0.49729,0.68799
2021,Mecklenburg-Western Pomerania,Owner,No,0.40736,40,103,0.31201,0.50271
2021,Mecklenburg-Western Pomerania,Tenant,Yes,0.20127,47,159,0.13875,0.26378
2021,Mecklenburg-Western Pomerania,Tenant,No,0.78662,112,159,0.72274,0.85050
2021,Saxony,Owner,Yes,0.52445,143,266,0.46432,0.58458
2021,Saxony,Owner,No,0.47555,123,266,0.41542,0.53568
2021,Saxony,Tenant,Yes,0.34135,164,466,0.29825,0.38445
2021,Saxony,Tenant,No,0.64726,302,466,0.60383,0.69069
2021,Saxony-Anhalt,Owner,Yes,0.58759,101,154,0.50959,0.66560
2021,Saxony-Anhalt,Owner,No,0.41075,53,154,0.33279,0.48870
2021,Saxony-Anhalt,Tenant,Yes,0.28730,77,216,0.22681,0.34779
2021,Saxony-Anhalt,Tenant,No,0.69919,139,216,0.63789,0.76049
2021,Thuringa,Owner,Yes,0.47677,89,170,0.40146,0.55207
2021,Thuringa,Owner,No,0.52323,81,170,0.44793,0.59854
2021,Thuringa,Tenant,Yes,0.24000,67,213,0.18251,0.29750
2021,Thuringa,Tenant,No,0.74283,146,213,0.68400,0.80167
