year,age_gr,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,No migration background,,,,,,,,,,,,
1984,0-16 y.,Direct migration background,,,,,,,,,,,,
1984,0-16 y.,Indirect migration background,,,,,,,,,,,,
1984,17-29 y.,No migration background,2332,7.37166,7.29066,7.45265,6.00000,8.00000,9.00000,1.50000,10,,,
1984,17-29 y.,Direct migration background,992,7.21509,7.07393,7.35624,6.00000,8.00000,9.00000,1.50000,10,,,
1984,17-29 y.,Indirect migration background,92,7.73614,7.37346,8.09883,7.00000,8.00000,9.00000,4.00000,10,,,
1984,30-45 y.,No migration background,2494,7.50906,7.42964,7.58847,7.00000,8.00000,9.00000,4.00000,10,,,
1984,30-45 y.,Direct migration background,1385,7.40575,7.29301,7.51848,6.00000,8.00000,9.00000,1.50000,10,,,
1984,30-45 y.,Indirect migration background,,,,,,,,,,,,
1984,46-65 y.,No migration background,2585,7.44239,7.35905,7.52573,6.00000,8.00000,9.00000,1.50000,10,,,
1984,46-65 y.,Direct migration background,941,7.34354,7.20159,7.48548,6.00000,8.00000,9.00000,1.50000,10,,,
1984,46-65 y.,Indirect migration background,,,,,,,,,,,,
1984,66 and older,No migration background,1221,7.38265,7.25039,7.51491,6.00000,8.00000,10.00000,0.00000,10,,,
1984,66 and older,Direct migration background,35,7.18700,6.35757,8.01644,5.00000,8.00000,10.00000,2,10,,,
1984,66 and older,Indirect migration background,,,,,,,,,,,,
1985,0-16 y.,No migration background,,,,,,,,,,,,
1985,0-16 y.,Direct migration background,,,,,,,,,,,,
1985,0-16 y.,Indirect migration background,,,,,,,,,,,,
1985,17-29 y.,No migration background,2198,7.22060,7.13939,7.30182,6.00000,8.00000,8.00000,3.00000,10,,,
1985,17-29 y.,Direct migration background,817,7.12589,6.98706,7.26473,6.00000,7.00000,8.00000,3.00000,10,,,
1985,17-29 y.,Indirect migration background,110,8.07188,7.77311,8.37065,7.00000,8.00000,9.00000,4.00000,10,,,
1985,30-45 y.,No migration background,2272,7.23824,7.15922,7.31726,6.00000,8.00000,8.00000,3.00000,10,,,
1985,30-45 y.,Direct migration background,1179,7.07445,6.95578,7.19313,6.00000,7.00000,8.00000,3.00000,10,,,
1985,30-45 y.,Indirect migration background,,,,,,,,,,,,
