year,age_gr,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,1st Quintile,,,,,,,,,,,,
1984,0-16 y.,2nd Quintile,,,,,,,,,,,,
1984,0-16 y.,3rd Quintile,,,,,,,,,,,,
1984,0-16 y.,4th Quintile,,,,,,,,,,,,
1984,0-16 y.,5th Quintile,,,,,,,,,,,,
1984,17-29 y.,1st Quintile,784,6.88892,6.72623,7.05161,5.00000,7.00000,8.00000,0.50000,10,,,
1984,17-29 y.,2nd Quintile,680,7.28675,7.13834,7.43515,6.00000,7.29190,9.00000,1.50000,10,,,
1984,17-29 y.,3rd Quintile,657,7.27400,7.11696,7.43103,6.00000,8.00000,9.00000,1.50000,10,,,
1984,17-29 y.,4th Quintile,727,7.66395,7.53039,7.79752,7.00000,8.00000,9.00000,4.00000,10,,,
1984,17-29 y.,5th Quintile,555,7.64686,7.49818,7.79554,7.00000,8.00000,9.00000,4.00000,10,,,
1984,30-45 y.,1st Quintile,787,6.87414,6.70921,7.03908,5.00000,7.00000,8.00000,0.50000,10,,,
1984,30-45 y.,2nd Quintile,782,7.39061,7.25486,7.52636,6.00000,8.00000,9.00000,1.50000,10,,,
1984,30-45 y.,3rd Quintile,760,7.49253,7.34512,7.63994,6.00000,8.00000,9.00000,1.50000,10,,,
1984,30-45 y.,4th Quintile,783,7.80320,7.67371,7.93269,7.00000,8.00000,9.00000,4.00000,10,,,
1984,30-45 y.,5th Quintile,784,7.75679,7.62407,7.88951,7.00000,8.00000,9.00000,4.00000,10,,,
1984,46-65 y.,1st Quintile,553,6.68216,6.46835,6.89597,5.00000,7.00000,8.00000,0.50000,10,,,
1984,46-65 y.,2nd Quintile,649,7.12796,6.94774,7.30817,6.00000,8.00000,9.00000,1.50000,10,,,
1984,46-65 y.,3rd Quintile,694,7.47359,7.32343,7.62375,6.00000,8.00000,9.00000,1.50000,10,,,
1984,46-65 y.,4th Quintile,762,7.56016,7.42155,7.69878,6.00000,8.00000,9.00000,1.50000,10,,,
1984,46-65 y.,5th Quintile,875,7.87523,7.74423,8.00623,7.00000,8.00000,10.00000,2.50000,10,,,
1984,66 and older,1st Quintile,349,7.14653,6.88682,7.40625,5.00000,8.00000,9.00000,0,10,,,
1984,66 and older,2nd Quintile,274,7.39736,7.13231,7.66240,6.00000,8.00000,10.00000,0.00000,10,,,
1984,66 and older,3rd Quintile,235,7.25661,6.95266,7.56057,6.00000,8.00000,9.00000,1.50000,10,,,
1984,66 and older,4th Quintile,204,7.45062,7.12105,7.78019,6.00000,8.00000,10.00000,0.00000,10,,,
1984,66 and older,5th Quintile,194,7.90371,7.59561,8.21182,7.00000,8.00000,10.00000,2.50000,10,,,
1985,0-16 y.,1st Quintile,,,,,,,,,,,,
1985,0-16 y.,2nd Quintile,,,,,,,,,,,,
1985,0-16 y.,3rd Quintile,,,,,,,,,,,,
1985,0-16 y.,4th Quintile,,,,,,,,,,,,
1985,0-16 y.,5th Quintile,,,,,,,,,,,,
1985,17-29 y.,1st Quintile,771,6.79906,6.64415,6.95398,5.00000,7.00000,8.00000,0.50000,10,,,
1985,17-29 y.,2nd Quintile,580,7.07837,6.90542,7.25131,6.00000,7.92092,8.00000,3.00000,10,,,
1985,17-29 y.,3rd Quintile,643,7.21139,7.06990,7.35289,6.00000,8.00000,8.00000,3.00000,10,,,
1985,17-29 y.,4th Quintile,629,7.50936,7.37029,7.64842,7.00000,8.00000,9.00000,4.00000,10,,,
1985,17-29 y.,5th Quintile,499,7.52472,7.37788,7.67157,7.00000,8.00000,9.00000,4.00000,10,,,
1985,30-45 y.,1st Quintile,688,6.56298,6.39827,6.72769,5.00000,7.00000,8.00000,0.50000,10,,,
1985,30-45 y.,2nd Quintile,748,7.07974,6.93436,7.22511,6.00000,7.00000,8.00000,3.00000,10,,,
1985,30-45 y.,3rd Quintile,639,7.25365,7.10315,7.40415,6.00000,8.00000,8.00000,3.00000,10,,,
1985,30-45 y.,4th Quintile,680,7.46514,7.33542,7.59485,7.00000,8.00000,9.00000,4.00000,10,,,
1985,30-45 y.,5th Quintile,710,7.50439,7.37419,7.63459,7.00000,8.00000,9.00000,4.00000,10,,,
1985,46-65 y.,1st Quintile,532,6.23476,6.02987,6.43965,5.00000,6.00000,8.00000,0.50000,10,,,
1985,46-65 y.,2nd Quintile,560,7.00069,6.81837,7.18301,5.00000,7.00000,8.00000,0.50000,10,,,
1985,46-65 y.,3rd Quintile,699,7.25812,7.10196,7.41428,6.00000,8.00000,9.00000,1.50000,10,,,
1985,46-65 y.,4th Quintile,705,7.55246,7.41847,7.68645,7.00000,8.00000,9.00000,4.00000,10,,,
1985,46-65 y.,5th Quintile,797,7.60300,7.47107,7.73492,7.00000,8.00000,9.00000,4.00000,10,,,
1985,66 and older,1st Quintile,257,6.87771,6.58810,7.16732,5.00000,7.00000,9.00000,0,10,,,
1985,66 and older,2nd Quintile,259,7.32380,7.06316,7.58445,6.00000,8.00000,9.00000,1.50000,10,,,
1985,66 and older,3rd Quintile,216,7.25519,6.96665,7.54373,6.00000,8.00000,9.00000,1.50000,10,,,
1985,66 and older,4th Quintile,194,7.42266,7.09092,7.75440,6.00000,8.00000,9.00000,1.50000,10,,,
1985,66 and older,5th Quintile,172,7.90308,7.61020,8.19595,7.00000,8.00000,10.00000,2.50000,10,,,
1986,0-16 y.,1st Quintile,,,,,,,,,,,,
1986,0-16 y.,2nd Quintile,,,,,,,,,,,,
1986,0-16 y.,3rd Quintile,,,,,,,,,,,,
