year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,8655,7.24498,7.20219,7.28777,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,Rural regions,2331,7.19763,7.11227,7.28298,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1986,Urban regions,8326,7.30190,7.25992,7.34388,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Rural regions,2222,7.30655,7.23135,7.38175,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1987,Urban regions,8219,7.11186,7.06957,7.15414,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1987,Rural regions,2199,7.06904,6.98633,7.15175,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1988,Urban regions,7872,7.02800,6.98421,7.07180,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1988,Rural regions,2056,6.95363,6.86558,7.04169,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1989,Urban regions,7678,7.10640,7.06277,7.15003,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1989,Rural regions,1953,6.91990,6.83021,7.00958,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1990,Urban regions,8922,7.18106,7.14265,7.21947,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1990,Rural regions,4810,6.97144,6.91707,7.02581,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1991,Urban regions,8685,7.20290,7.16474,7.24106,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1991,Rural regions,4679,6.80425,6.74876,6.85974,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Urban regions,8617,7.13386,7.09620,7.17151,6.00000,7.75472,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1992,Rural regions,4491,6.74951,6.69572,6.80330,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Urban regions,8572,7.06155,7.02231,7.10079,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1993,Rural regions,4465,6.77222,6.71566,6.82878,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,Urban regions,8438,6.96125,6.92159,7.00091,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1994,Rural regions,4364,6.75983,6.70412,6.81554,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1995,Urban regions,8684,6.90464,6.86524,6.94403,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
