year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,male,4095,7.42235,7.35796,7.48675,6.00000,8.00000,9.00000,1.50000,10,,,
1984,No migration background,female,4537,7.43810,7.37563,7.50058,6.00000,8.00000,9.00000,1.50000,10,,,
1984,Direct migration background,male,1772,7.36910,7.26569,7.47250,6.00000,8.00000,9.00000,1.50000,10,,,
1984,Direct migration background,female,1581,7.28565,7.17711,7.39418,6.00000,8.00000,9.00000,1.50000,10,,,
1984,Indirect migration background,male,60,7.65051,7.25846,8.04256,8.00000,8.00000,8.00000,8.00000,8.00000,,,
1984,Indirect migration background,female,66,7.48397,6.98610,7.98184,5.09980,8.00000,9.00000,4,10,,,
1985,No migration background,male,3804,7.24296,7.17957,7.30635,6.00000,8.00000,8.00000,3.00000,10,,,
1985,No migration background,female,4147,7.24349,7.18016,7.30683,6.00000,8.00000,9.00000,1.50000,10,,,
1985,Direct migration background,male,1534,7.17760,7.07525,7.27996,6.00000,8.00000,9.00000,1.50000,10,,,
1985,Direct migration background,female,1361,7.06636,6.94899,7.18373,6.00000,7.00000,9.00000,1.50000,10,,,
1985,Indirect migration background,male,62,7.55934,7.07728,8.04140,7.00000,8.00000,8.00000,5.50000,9.50000,,,
1985,Indirect migration background,female,78,7.53837,7.11621,7.96054,7.00000,8.00000,9.00000,4.00000,10,,,
1986,No migration background,male,3634,7.33436,7.27372,7.39500,6.00000,8.00000,8.00000,3.00000,10,,,
1986,No migration background,female,3945,7.29655,7.23576,7.35735,6.00000,8.00000,9.00000,1.50000,10,,,
1986,Direct migration background,male,1508,7.21774,7.11652,7.31895,6.00000,8.00000,9.00000,1.50000,10,,,
1986,Direct migration background,female,1308,7.18480,7.07430,7.29530,6.00000,8.00000,9.00000,1.50000,10,,,
1986,Indirect migration background,male,70,7.26863,6.82174,7.71552,6.00000,8.00000,8.00000,3.00000,10,,,
1986,Indirect migration background,female,83,7.31137,6.95071,7.67203,6.00000,8.00000,9.00000,3,10,,,
1987,No migration background,male,3579,7.12439,7.06193,7.18685,6.00000,7.00000,8.00000,3.00000,10,,,
1987,No migration background,female,3860,7.07877,7.01553,7.14201,6.00000,8.00000,8.00000,3.00000,10,,,
1987,Direct migration background,male,1497,7.12688,7.02571,7.22804,6.00000,7.00000,8.00000,3.00000,10,,,
1987,Direct migration background,female,1310,7.06632,6.96092,7.17171,6.00000,7.00000,8.00000,3.00000,10,,,
1987,Indirect migration background,male,79,6.68504,6.10935,7.26073,5.00000,7.00000,8.00000,0.50000,10,,,
1987,Indirect migration background,female,93,7.85751,7.54206,8.17296,7.00000,8.00000,9.00000,4.00000,10,,,
1988,No migration background,male,3403,6.99352,6.92826,7.05878,6.00000,7.00000,8.00000,3.00000,10,,,
1988,No migration background,female,3649,7.00862,6.94197,7.07527,6.00000,7.00000,8.00000,3.00000,10,,,
1988,Direct migration background,male,1405,7.07524,6.97572,7.17476,6.00000,7.00000,8.00000,3.00000,10,,,
1988,Direct migration background,female,1252,7.06325,6.95508,7.17141,6.00000,7.00000,8.00000,3.00000,10,,,
1988,Indirect migration background,male,105,7.44417,7.09990,7.78844,7.00000,8.00000,9.00000,4.00000,10,,,
1988,Indirect migration background,female,114,7.20887,6.77131,7.64643,6.00000,8.00000,8.00000,3.00000,10,,,
1989,No migration background,male,3280,7.06652,7.00070,7.13234,6.00000,7.00000,8.00000,3.00000,10,,,
1989,No migration background,female,3511,7.07044,7.00400,7.13688,6.00000,8.00000,8.00000,3.00000,10,,,
1989,Direct migration background,male,1342,7.08579,6.97962,7.19196,6.00000,7.00000,8.00000,3.00000,10,,,
1989,Direct migration background,female,1242,6.89115,6.78218,7.00011,5.00000,7.00000,8.00000,0.50000,10,,,
1989,Indirect migration background,male,121,7.69119,7.36207,8.02030,7.00000,8.00000,9.00000,4.00000,10,,,
1989,Indirect migration background,female,135,7.35207,7.03213,7.67201,6.00000,8.00000,9.00000,2,10,,,
1990,No migration background,No answer / don't know,,,,,,,,,,,,
1990,No migration background,male,5206,7.15208,7.10263,7.20153,6.00000,7.59315,8.00000,3.00000,10,,,
1990,No migration background,female,5659,7.08146,7.03140,7.13151,6.00000,7.00000,8.00000,3.00000,10,,,
1990,Direct migration background,male,1386,7.10066,7.00184,7.19949,6.00000,7.00000,8.00000,3.00000,10,,,
1990,Direct migration background,female,1275,7.04905,6.94282,7.15527,6.00000,7.00000,8.00000,3.00000,10,,,
1990,Indirect migration background,No answer / don't know,,,,,,,,,,,,
