year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,8632,7.43077,7.38592,7.47563,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1984,Direct migration background,3353,7.32832,7.25348,7.40317,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1984,Indirect migration background,126,7.54579,7.21874,7.87283,6.00000,8.00000,9.00000,2.00000,10.00000,8.00000,7.97500,8.00000
1985,No migration background,7951,7.24325,7.19839,7.28810,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,Direct migration background,2895,7.12301,7.04552,7.20050,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1985,Indirect migration background,140,7.54668,7.23207,7.86128,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,8.00000
1986,No migration background,7579,7.31427,7.27128,7.35726,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Direct migration background,2816,7.20171,7.12707,7.27636,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1986,Indirect migration background,153,7.29437,7.01584,7.57289,6.00000,8.00000,9.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1987,No migration background,7439,7.10016,7.05564,7.14468,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1987,Direct migration background,2807,7.09739,7.02444,7.17034,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1987,Indirect migration background,172,7.40436,7.09159,7.71713,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,8.00000
1988,No migration background,7052,7.00149,6.95477,7.04822,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1988,Direct migration background,2657,7.06939,6.99613,7.14265,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1988,Indirect migration background,219,7.31109,7.02752,7.59466,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.97500,8.00000
1989,No migration background,6791,7.06858,7.02177,7.11540,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1989,Direct migration background,2584,6.98847,6.91238,7.06455,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1989,Indirect migration background,256,7.50472,7.27524,7.73419,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1990,No migration background,10865,7.11500,7.07976,7.15024,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1990,Direct migration background,2661,7.07510,7.00270,7.14749,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1990,Indirect migration background,293,7.55702,7.35180,7.76225,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1991,No migration background,10496,7.05924,7.02365,7.09482,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1991,Direct migration background,2613,7.12761,7.05388,7.20134,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1991,Indirect migration background,344,7.44390,7.24692,7.64087,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1992,No migration background,10288,7.00440,6.96944,7.03936,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1992,Direct migration background,2539,7.03253,6.96189,7.10317,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1992,Indirect migration background,400,7.37344,7.20251,7.54438,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1993,No migration background,10105,6.97347,6.93705,7.00989,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1993,Direct migration background,2468,6.90165,6.82377,6.97953,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Indirect migration background,464,7.30435,7.12995,7.47875,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1994,No migration background,9967,6.90805,6.87170,6.94440,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1994,Direct migration background,2351,6.78999,6.71012,6.86987,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,Indirect migration background,484,7.18164,7.02002,7.34326,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1995,No migration background,9947,6.86835,6.83205,6.90465,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1995,Direct migration background,2767,6.88045,6.80543,6.95546,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Indirect migration background,501,7.22589,7.06692,7.38486,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1996,No migration background,9897,6.92639,6.89097,6.96182,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1996,Direct migration background,2592,6.82300,6.74752,6.89847,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Indirect migration background,540,7.02295,6.86277,7.18312,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1997,No migration background,9774,6.78138,6.74525,6.81750,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,Direct migration background,2465,6.78676,6.70946,6.86406,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Indirect migration background,563,7.24835,7.10267,7.39402,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1998,No migration background,11217,6.95749,6.92403,6.99096,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Direct migration background,2392,6.90234,6.82613,6.97855,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Indirect migration background,592,7.37491,7.23764,7.51219,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1999,No migration background,10849,7.00656,6.97236,7.04075,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1999,Direct migration background,2193,6.89841,6.81981,6.97701,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1999,Indirect migration background,602,7.28989,7.15626,7.42352,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2000,No migration background,19935,7.11352,7.08857,7.13848,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2000,Direct migration background,3299,7.01881,6.95559,7.08204,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2000,Indirect migration background,810,7.25006,7.13749,7.36263,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2001,No migration background,18198,7.12798,7.10232,7.15365,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2001,Direct migration background,2909,7.02446,6.95958,7.08933,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2001,Indirect migration background,763,7.35497,7.23414,7.47579,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,7.00000,8.00000
2002,No migration background,19425,6.94282,6.91769,6.96796,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2002,Direct migration background,2793,6.76332,6.69411,6.83253,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2002,Indirect migration background,763,7.09230,6.97086,7.21374,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2003,No migration background,18734,6.89147,6.86564,6.91730,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2003,Direct migration background,2613,6.72558,6.65118,6.79998,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,Indirect migration background,776,7.11252,6.97890,7.24614,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2004,No migration background,18230,6.68175,6.65439,6.70912,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Direct migration background,2532,6.57078,6.49667,6.64489,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Indirect migration background,796,6.82379,6.69042,6.95716,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2005,No migration background,17455,6.87052,6.84268,6.89835,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2005,Direct migration background,2357,6.65415,6.57527,6.73303,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,Indirect migration background,822,6.95565,6.83424,7.07707,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2006,No migration background,18714,6.80294,6.77635,6.82953,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2006,Direct migration background,2371,6.64007,6.56549,6.71465,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,Indirect migration background,811,6.95875,6.83183,7.08568,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2007,No migration background,17566,6.87050,6.84349,6.89750,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2007,Direct migration background,2117,6.63428,6.55551,6.71305,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2007,Indirect migration background,778,7.06814,6.94206,7.19423,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2008,No migration background,16608,6.90097,6.87345,6.92849,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2008,Direct migration background,1901,6.68003,6.59310,6.76696,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,Indirect migration background,766,7.05517,6.93016,7.18019,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2009,No migration background,15602,6.83408,6.80548,6.86269,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2009,Direct migration background,1656,6.55805,6.46249,6.65360,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,Indirect migration background,705,7.03593,6.90961,7.16225,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2010,No migration background,19858,7.02873,7.00397,7.05350,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2010,Direct migration background,2982,6.95423,6.88754,7.02092,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2010,Indirect migration background,1087,7.17182,7.06184,7.28179,6.95126,8.00000,8.00000,5.37816,9.57311,8.00000,7.00000,8.00000
2011,No migration background,21629,6.97172,6.94777,6.99566,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2011,Direct migration background,3000,6.93187,6.86507,6.99867,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2011,Indirect migration background,1148,7.14537,7.04888,7.24185,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2012,No migration background,22206,7.06266,7.03967,7.08566,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2012,Direct migration background,3029,7.13013,7.06667,7.19358,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2012,Indirect migration background,1152,7.36888,7.27354,7.46422,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2013,No migration background,21967,7.14680,7.12345,7.17015,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2013,Direct migration background,6548,7.27515,7.23002,7.32028,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2013,Indirect migration background,2041,7.30763,7.22934,7.38593,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2014,No migration background,20027,7.12476,7.10055,7.14897,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2014,Direct migration background,5272,7.29872,7.24971,7.34773,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2014,Indirect migration background,1689,7.39340,7.31340,7.47339,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2015,No migration background,19082,7.23599,7.21113,7.26084,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2015,Direct migration background,6045,7.37762,7.33116,7.42407,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2015,Indirect migration background,1601,7.55039,7.47166,7.62912,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2016,No migration background,17658,7.23320,7.20748,7.25892,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2016,Direct migration background,7990,7.36034,7.32158,7.39910,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2016,Indirect migration background,1469,7.53132,7.44596,7.61668,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2017,No migration background,20072,7.22807,7.20432,7.25182,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2017,Direct migration background,8775,7.42652,7.38983,7.46321,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2017,Indirect migration background,1621,7.40117,7.31937,7.48297,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2018,No migration background,19367,7.34484,7.32086,7.36881,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2018,Direct migration background,8185,7.38962,7.35248,7.42676,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2018,Indirect migration background,1613,7.39497,7.30644,7.48350,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2019,No migration background,20063,7.42279,7.39938,7.44620,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2019,Direct migration background,7379,7.47633,7.43719,7.51547,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2019,Indirect migration background,1566,7.53487,7.44537,7.62438,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2020,No migration background,18475,7.43692,7.41302,7.46082,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2020,Direct migration background,9337,7.52353,7.48950,7.55756,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2020,Indirect migration background,1533,7.62559,7.53902,7.71216,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2021,No migration background,13126,7.41603,7.38692,7.44515,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2021,Direct migration background,5437,7.38245,7.33615,7.42874,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2021,Indirect migration background,928,7.33905,7.22631,7.45178,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,7.00000,8.00000
2022,No migration background,18208,7.29899,7.27487,7.32312,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2022,Direct migration background,8044,7.28379,7.24501,7.32257,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2022,Indirect migration background,1447,7.16249,7.07521,7.24977,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
