year,migback,sex,pli0083,proportion,n,lower_confidence,upper_confidence
1990,No migration background,female,1.0,0.28656399362719065,13886,0.27904333608324233,0.29408465117113897
1990,No migration background,male,1.0,0.26394052044609667,13886,0.2566092881553373,0.27127175273685605
1990,Direct migration background,male,1.0,0.11014338821030271,13886,0.10493615866420725,0.11535061775639818
1990,Direct migration background,female,1.0,0.10217737652681891,13886,0.09713958563301417,0.10721516742062365
1990,No migration background,female,2.0,0.053319171534784916,13886,0.049582275818483165,0.05705606725108667
1990,No migration background,male,2.0,0.05193839617631439,13886,0.04824751522479105,0.05562927712783773
1990,Direct migration background,male,2.0,0.022942113648433352,13886,0.02045185560487744,0.025432371691989263
1990,Direct migration background,female,2.0,0.0177376526818906,13886,0.015542173554143082,0.019933131809638117
1990,No migration background,female,4.0,0.014763674986723313,13886,0.012757656473885721,0.016769693499560905
1990,Indirect migration background,female,1.0,0.012108337758895379,13886,0.010289204917460437,0.013927470600330321
1990,No migration background,male,4.0,0.011895910780669145,13886,0.010092612002805826,0.013699209558532464
1990,Indirect migration background,male,1.0,0.01168348380244291,13886,0.009896166342765682,0.013470801262120139
1990,No migration background,male,3.0,0.007010090281465746,13886,0.005622370707207574,0.008397809855723918
1990,No migration background,female,3.0,0.006797663303239511,13886,0.005430985370639197,0.008164341235839825
1990,Direct migration background,female,4.0,0.0037174721189591076,13886,0.0027052341866366948,0.0047297100512815205
1990,Direct migration background,male,4.0,0.0036112586298459905,13886,0.0026135328520274434,0.0046089844076645375
1990,No migration background,female,5.0,0.003505045140732873,13886,0.0025220489139818328,0.004488041367483913
1990,Indirect migration background,male,2.0,0.002867764206054169,13886,0.0019783263925250995,0.0037572020195832385
1990,No migration background,male,5.0,0.002867764206054169,13886,0.0019783263925250995,0.0037572020195832385
1990,Direct migration background,male,5.0,0.0022304832713754648,13886,0.001445822227247544,0.0030151443155033856
1990,Indirect migration background,female,2.0,0.0022304832713754648,13886,0.001445822227247544,0.0030151443155033856
1990,Direct migration background,female,5.0,0.0015932023366967605,13886,0.0009298309686709589,0.002256573704722562
