year,migback,regtyp,pli0083,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1990,No migration background,Urban regions,Daily,0.7821522309711286,18165,0.7761493383779358,0.7881551235643215
1990,No migration background,Urban regions,At least once per week,0.150615788411064,18165,0.14541432303381283,0.15581725378831515
1990,No migration background,Urban regions,Seldom,0.039975772259236826,18165,0.03712686771443706,0.04282467680403659
1990,No migration background,Urban regions,At least once per month,0.01756511205330103,18165,0.015654749832822962,0.0194754742737791
1990,No migration background,Urban regions,Never,0.009691096305269533,18165,0.008266439795679925,0.011115752814859142
1990,No migration background,Rural regions,Daily,0.7884737175427485,18165,0.7825347062732163,0.7944127288122808
1990,No migration background,Rural regions,At least once per week,0.14502849905003168,18165,0.13990766306968472,0.15014933503037864
1990,No migration background,Rural regions,Seldom,0.032932235592146926,18165,0.030336996164005817,0.03552747502028803
1990,No migration background,Rural regions,At least once per month,0.025965801139962,18165,0.023653063671894813,0.02827853860802919
1990,No migration background,Rural regions,Never,0.007599746675110829,18165,0.006336810621272324,0.008862682728949335
1990,Direct migration background,Urban regions,Daily,0.7950023137436372,18165,0.7891315169788593,0.800873110508415
1990,Direct migration background,Urban regions,At least once per week,0.15363257751041184,18165,0.14838861596902087,0.15887653905180282
1990,Direct migration background,Urban regions,Seldom,0.02869042110134197,18165,0.02626277337220952,0.03111806883047442
1990,Direct migration background,Urban regions,Never,0.013882461823229986,18165,0.01218094614330507,0.015583977503154902
1990,Direct migration background,Urban regions,At least once per month,0.008792225821378992,18165,0.007434631111203849,0.010149820531554134
1990,Direct migration background,Rural regions,Daily,0.802547770700637,18165,0.7967587535352422,0.8083367878660318
1990,Direct migration background,Rural regions,At least once per week,0.1464968152866242,18165,0.14135454340315426,0.15163908717009414
1990,Direct migration background,Rural regions,Never,0.01910828025477707,18165,0.017117333224612674,0.021099227284941464
1990,Direct migration background,Rural regions,Seldom,0.01910828025477707,18165,0.017117333224612674,0.021099227284941464
1990,Direct migration background,Rural regions,At least once per month,0.012738853503184714,18165,0.01110798267384142,0.014369724332528007
1990,Indirect migration background,Urban regions,Daily,0.7548076923076923,18165,0.7485515020223719,0.7610638825930127
1990,Indirect migration background,Urban regions,At least once per week,0.17307692307692307,18165,0.1675753041029344,0.17857854205091175
1990,Indirect migration background,Urban regions,Seldom,0.057692307692307696,18165,0.05430157390397309,0.0610830414806423
1990,Indirect migration background,Urban regions,At least once per month,0.009615384615384616,18165,0.00819624983705773,0.011034519393711502
1990,Indirect migration background,Urban regions,Never,0.004807692307692308,18165,0.003801779800585777,0.0058136048147988395
1990,Indirect migration background,Rural regions,Daily,0.7575757575757576,18165,0.7513435856129616,0.7638079295385536
1990,Indirect migration background,Rural regions,At least once per week,0.21212121212121213,18165,0.20617609897592937,0.2180663252664949
1990,Indirect migration background,Rural regions,Seldom,0.030303030303030304,18165,0.02781016151791188,0.03279589908814873
1995,No migration background,Urban regions,Daily,0.8292807345689509,17246,0.823665034100062,0.8348964350378398
1995,No migration background,Urban regions,At least once per week,0.12412854956640028,17246,0.11920738479882502,0.12904971433397552
1995,No migration background,Urban regions,Seldom,0.023805475259309643,17246,0.021530280952375858,0.026080669566243428
1995,No migration background,Urban regions,At least once per month,0.013433089610610441,17246,0.011714931569640314,0.015151247651580569
1995,No migration background,Urban regions,Never,0.009352150994728787,17246,0.007915579363382753,0.010788722626074821
1995,No migration background,Rural regions,Daily,0.8503435988801221,17246,0.8450193695624921,0.8556678281977521
1995,No migration background,Rural regions,At least once per week,0.10180707559175363,17246,0.0972938641913083,0.10632028699219896
1995,No migration background,Rural regions,Seldom,0.03181471112242301,17246,0.029195291284372822,0.0344341309604732
1995,No migration background,Rural regions,At least once per month,0.009162636803257827,17246,0.00774055917620362,0.010584714430312033
1995,No migration background,Rural regions,Never,0.00687197760244337,17246,0.005638999492534702,0.008104955712352039
1995,Direct migration background,Urban regions,Daily,0.8777041942604856,17246,0.8728143869140526,0.8825940016069187
1995,Direct migration background,Urban regions,At least once per week,0.08344370860927153,17246,0.07931619750045413,0.08757121971808893
1995,Direct migration background,Urban regions,Seldom,0.016777041942604858,17246,0.01486015905243057,0.018693924832779145
1995,Direct migration background,Urban regions,Never,0.013245033112582781,17246,0.011538781537789962,0.014951284687375601
1995,Direct migration background,Urban regions,At least once per month,0.008830022075055188,17246,0.007433760312974432,0.010226283837135943
1995,Direct migration background,Rural regions,Daily,0.8593073593073594,17246,0.8541179032764838,0.8644968153382349
1995,Direct migration background,Rural regions,At least once per week,0.11255411255411256,17246,0.1078371383078035,0.11727108680042161
1995,Direct migration background,Rural regions,Seldom,0.012987012987012988,17246,0.011297241601807909,0.014676784372218067
1995,Direct migration background,Rural regions,At least once per month,0.010822510822510822,17246,0.009278277189224164,0.01236674445579748
1995,Direct migration background,Rural regions,Never,0.004329004329004329,17246,0.003349144804164135,0.005308863853844523
1995,Indirect migration background,Urban regions,Daily,0.8113695090439277,17246,0.8055306610447499,0.8172083570431055
1995,Indirect migration background,Urban regions,At least once per week,0.13953488372093023,17246,0.1343633434354333,0.14470642400642716
1995,Indirect migration background,Urban regions,Seldom,0.025839793281653745,17246,0.023471848392333853,0.028207738170973638
1995,Indirect migration background,Urban regions,Never,0.012919896640826873,17246,0.011234439943686569,0.014605353337967177
1995,Indirect migration background,Urban regions,At least once per month,0.0103359173126615,17246,0.008826427111663426,0.011845407513659572
1995,Indirect migration background,Rural regions,Daily,0.7878787878787878,17246,0.7817773297596416,0.793980245997934
1995,Indirect migration background,Rural regions,At least once per week,0.19696969696969696,17246,0.19103392025357627,0.20290547368581766
1995,Indirect migration background,Rural regions,At least once per month,0.015151515151515152,17246,0.013328355825850347,0.016974674477179957
1998,No migration background,Urban regions,Daily,0.838796992481203,18147,0.8334468092716585,0.8441471756907475
1998,No migration background,Urban regions,At least once per week,0.12015037593984962,18147,0.11541972999787935,0.12488102188181989
1998,No migration background,Urban regions,Seldom,0.02180451127819549,18147,0.0196796055953018,0.02392941696108918
1998,No migration background,Urban regions,Never,0.010827067669172932,18147,0.00932134430546212,0.012332791032883744
1998,No migration background,Urban regions,At least once per month,0.008421052631578947,18147,0.007091515437405915,0.00975058982575198
1998,No migration background,Rural regions,Daily,0.8630733944954129,18147,0.8580716507561564,0.8680751382346693
1998,No migration background,Rural regions,At least once per week,0.09174311926605505,18147,0.08754316316471744,0.09594307536739266
1998,No migration background,Rural regions,Seldom,0.027522935779816515,18147,0.02514258635751984,0.02990328520211319
1998,No migration background,Rural regions,At least once per month,0.01055045871559633,18147,0.009063886030276483,0.012037031400916179
1998,No migration background,Rural regions,Never,0.0071100917431192664,18147,0.0058876116316991705,0.008332571854539363
1998,Direct migration background,Urban regions,Daily,0.8810010214504597,18147,0.8762900174341219,0.8857120254667974
1998,Direct migration background,Urban regions,At least once per week,0.07048008171603677,18147,0.06675602572920177,0.07420413770287178
1998,Direct migration background,Urban regions,Seldom,0.02553626149131767,18147,0.023241089942946005,0.027831433039689338
1998,Direct migration background,Urban regions,Never,0.012768130745658836,18147,0.011134601569902572,0.0144016599214151
