year,ple0053,age_gr,regtyp,proportion,n,lower_confidence,upper_confidence
1985,Yes,46-65 y.,Urban regions,0.23414634146341465,14443,0.22724006515783368,0.24105261776899561
1985,Yes,30-45 y.,Urban regions,0.23008130081300812,14443,0.22321709239452936,0.23694550923148688
1985,Yes,18-29 y.,Urban regions,0.2016260162601626,14443,0.19508261070146427,0.20816942181886094
1985,Yes,66 and older,Urban regions,0.1024390243902439,14443,0.09749373098417127,0.10738431779631652
1985,Yes,46-65 y.,Rural regions,0.07073170731707316,14443,0.06655046828599193,0.0749129463481544
1985,Yes,30-45 y.,Rural regions,0.06666666666666667,14443,0.06259848700276187,0.07073484633057146
1985,Yes,18-29 y.,Rural regions,0.056910569105691054,14443,0.05313223577957049,0.06068890243181162
1985,Yes,66 and older,Rural regions,0.03739837398373984,14443,0.03430396993008184,0.040492778037397835
1985,No,30-45 y.,Urban regions,0.25872949095498526,14443,0.25158718099050964,0.2658718009194609
1985,No,46-65 y.,Urban regions,0.2432688262515776,14443,0.2362713504029672,0.250266302100188
1985,No,18-29 y.,Urban regions,0.2140302902818679,14443,0.20734118717039826,0.22071939339333754
1985,No,66 and older,Urban regions,0.07204459402608329,14443,0.0678277103792183,0.07626147767294829
1985,No,30-45 y.,Rural regions,0.0674169120740429,14443,0.06332755003037951,0.0715062741177063
1985,No,46-65 y.,Rural regions,0.06436684896928901,14443,0.060364533745213236,0.06836916419336479
1985,No,18-29 y.,Rural regions,0.054375262936474544,14443,0.05067708789683742,0.05807343797611167
1985,No,66 and older,Rural regions,0.02576777450567943,14443,0.023183747388594328,0.02835180162276453
1986,Yes,46-65 y.,Urban regions,0.2480252764612954,13742,0.240804553348079,0.25524599957451183
1986,Yes,30-45 y.,Urban regions,0.22195892575039494,13742,0.21501078401948362,0.22890706748130626
1986,Yes,18-29 y.,Urban regions,0.21169036334913113,13742,0.20486021618458602,0.21852051051367624
1986,Yes,66 and older,Urban regions,0.10979462875197472,13742,0.10456745722212689,0.11502180028182256
1986,Yes,46-65 y.,Rural regions,0.06398104265402843,13742,0.05988938699052075,0.06807269831753611
1986,Yes,30-45 y.,Rural regions,0.05529225908372828,13742,0.05147095143674902,0.059113566730707535
1986,Yes,18-29 y.,Rural regions,0.05529225908372828,13742,0.05147095143674902,0.059113566730707535
1986,Yes,66 and older,Rural regions,0.0339652448657188,13742,0.030936624419950126,0.036993865311487475
1986,No,30-45 y.,Urban regions,0.2559840425531915,13742,0.24868730592317764,0.26328077918320536
1986,No,46-65 y.,Urban regions,0.24767287234042554,13742,0.24045559024204338,0.2548901544388077
1986,No,18-29 y.,Urban regions,0.2133200354609929,13742,0.20647073894865237,0.22016933197333344
1986,No,66 and older,Urban regions,0.06837322695035461,13742,0.06415339536650332,0.0725930585342059
1986,No,30-45 y.,Rural regions,0.06637854609929078,13742,0.06221627485546056,0.07054081734312101
1986,No,46-65 y.,Rural regions,0.06549202127659574,13742,0.06135567581527866,0.06962836673791283
1986,No,18-29 y.,Rural regions,0.0581781914893617,13742,0.05426441897514535,0.062091964003578054
