year,quintil_oecd,sex,ple0053,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1984,1st Quintile,male,No,0.8954623779437105,16099,0.8907361289093801,0.9001886269780409
1984,1st Quintile,male,Yes,0.10453762205628948,16099,0.09981137302195911,0.10926387109061986
1984,1st Quintile,female,No,0.8667525773195877,16099,0.8615028880184823,0.872002266620693
1984,1st Quintile,female,Yes,0.13324742268041237,16099,0.127997733379307,0.13849711198151773
1984,2nd Quintile,male,No,0.9089026915113871,16099,0.9044577291404567,0.9133476538823175
1984,2nd Quintile,male,Yes,0.09109730848861283,16099,0.08665234611768244,0.09554227085954323
1984,2nd Quintile,female,No,0.8804347826086957,16099,0.8754228220366618,0.8854467431807296
1984,2nd Quintile,female,Yes,0.11956521739130435,16099,0.11455325681927041,0.1245771779633383
1984,3rd Quintile,male,No,0.9133448873483535,16099,0.9089990735172455,0.9176907011794615
1984,3rd Quintile,male,Yes,0.08665511265164645,16099,0.0823092988205385,0.0910009264827544
1984,3rd Quintile,female,No,0.883495145631068,16099,0.8785391522732964,0.8884511389888397
1984,3rd Quintile,female,Yes,0.11650485436893204,16099,0.11154886101116046,0.12146084772670362
1984,4th Quintile,male,No,0.9052132701421801,16099,0.900688402841399,0.9097381374429613
1984,4th Quintile,male,Yes,0.0947867298578199,16099,0.09026186255703875,0.09931159715860105
1984,4th Quintile,female,No,0.8585365853658536,16099,0.8531531674813481,0.8639200032503592
1984,4th Quintile,female,Yes,0.14146341463414633,16099,0.13607999674964077,0.14684683251865188
1984,5th Quintile,male,No,0.872093023255814,16099,0.866933790227525,0.8772522562841029
1984,5th Quintile,male,Yes,0.12790697674418605,16099,0.12274774371589717,0.13306620977247494
1984,5th Quintile,female,No,0.88,16099,0.8749801749638061,0.8850198250361939
1984,5th Quintile,female,Yes,0.12,16099,0.11498017496380604,0.12501982503619394
1985,1st Quintile,male,No,0.8991962491627595,14443,0.8942861195634928,0.9041063787620263
1985,1st Quintile,male,Yes,0.10080375083724046,14443,0.09589362123797372,0.10571388043650719
1985,1st Quintile,female,No,0.854642539305844,14443,0.8488942544375749,0.8603908241741131
1985,1st Quintile,female,Yes,0.14535746069415603,14443,0.13960917582588692,0.15110574556242515
1985,2nd Quintile,male,No,0.9134823359769286,14443,0.908897436322213,0.9180672356316443
1985,2nd Quintile,male,Yes,0.08651766402307137,14443,0.0819327643683557,0.09110256367778705
1985,2nd Quintile,female,No,0.8829953198127926,14443,0.8777531850249718,0.8882374546006133
1985,2nd Quintile,female,Yes,0.11700468018720749,14443,0.11176254539938672,0.12224681497502825
1985,3rd Quintile,male,No,0.9293924466338259,14443,0.9252145997765363,0.9335702934911155
1985,3rd Quintile,male,Yes,0.07060755336617405,14443,0.06642970650888447,0.07478540022346364
1985,3rd Quintile,female,No,0.8661971830985915,14443,0.8606449412196786,0.8717494249775044
1985,3rd Quintile,female,Yes,0.13380281690140844,14443,0.12825057502249554,0.13935505878032134
1985,4th Quintile,male,No,0.9375,14443,0.9335522193628908,0.9414477806371092
1985,4th Quintile,male,Yes,0.0625,14443,0.058552219362890796,0.0664477806371092
1985,4th Quintile,female,No,0.8762886597938144,14443,0.8709188893843894,0.8816584302032394
1985,4th Quintile,female,Yes,0.12371134020618557,14443,0.11834156979676061,0.12908111061561053
1985,5th Quintile,male,No,0.8875,14443,0.8823466717339487,0.8926533282660513
1985,5th Quintile,male,Yes,0.1125,14443,0.1073466717339487,0.11765332826605131
1985,5th Quintile,female,No,0.927536231884058,14443,0.9233080538647437,0.9317644099033723
1985,5th Quintile,female,Yes,0.07246376811594203,14443,0.06823559009662777,0.07669194613525629
1986,1st Quintile,male,No,0.8800594132937245,13742,0.8746272829782805,0.8854915436091685
1986,1st Quintile,male,Yes,0.11994058670627553,13742,0.11450845639083154,0.1253727170217195
1986,1st Quintile,female,No,0.8522117962466488,13742,0.8462781075855438,0.8581454849077538
1986,1st Quintile,female,Yes,0.1477882037533512,13742,0.1418545150922462,0.1537218924144562
1986,2nd Quintile,male,No,0.892807745504841,13742,0.8876353493936892,0.8979801416159928
1986,2nd Quintile,male,Yes,0.10719225449515905,13742,0.10201985838400725,0.11236465060631086
1986,2nd Quintile,female,No,0.8793230316409124,13742,0.8738765315002159,0.8847695317816089
1986,2nd Quintile,female,Yes,0.12067696835908756,13742,0.11523046821839111,0.126123468499784
1986,3rd Quintile,male,No,0.9256329113924051,13742,0.9212461816120121,0.9300196411727981
1986,3rd Quintile,male,Yes,0.07436708860759493,13742,0.0699803588272019,0.07875381838798796
1986,3rd Quintile,female,No,0.8791018998272885,13742,0.8736510973239401,0.8845527023306369
1986,3rd Quintile,female,Yes,0.12089810017271158,13742,0.11544729766936314,0.12634890267606003
1986,4th Quintile,male,No,0.9128630705394191,13742,0.9081474913279051,0.9175786497509331
1986,4th Quintile,male,Yes,0.08713692946058091,13742,0.08242135024906692,0.09185250867209489
1986,4th Quintile,female,No,0.8711111111111111,13742,0.8655086917297207,0.8767135304925014
1986,4th Quintile,female,Yes,0.1288888888888889,13742,0.12328646950749847,0.1344913082702793
1986,5th Quintile,male,No,0.9117647058823529,13742,0.907022355299279,0.9165070564654269
1986,5th Quintile,male,Yes,0.08823529411764706,13742,0.08349294353457316,0.09297764470072097
1986,5th Quintile,female,No,0.8412698412698413,13742,0.8351600203016617,0.8473796622380209
1986,5th Quintile,female,Yes,0.15873015873015872,13742,0.15262033776197914,0.1648399796983383
1987,1st Quintile,male,No,0.8949335548172758,13496,0.8897600965297304,0.9001070131048211
1987,1st Quintile,male,Yes,0.10506644518272425,13496,0.0998929868951789,0.11023990347026959
1987,1st Quintile,female,No,0.8429569694740714,13496,0.8368184226471309,0.8490955163010119
1987,1st Quintile,female,Yes,0.15704303052592866,13496,0.15090448369898818,0.16318157735286914
1987,2nd Quintile,male,No,0.9151069518716578,13496,0.9104044873506746,0.919809416392641
1987,2nd Quintile,male,Yes,0.08489304812834225,13496,0.08019058360735903,0.08959551264932547
1987,2nd Quintile,female,No,0.8757984386089425,13496,0.8702340282858351,0.8813628489320499
1987,2nd Quintile,female,Yes,0.1242015613910575,13496,0.11863715106795009,0.1297659717141649
1987,3rd Quintile,male,No,0.9337662337662338,13496,0.9295704572813994,0.9379620102510682
1987,3rd Quintile,male,Yes,0.06623376623376623,13496,0.06203798974893188,0.07042954271860058
1987,3rd Quintile,female,No,0.8502906976744186,13496,0.8442711806962978,0.8563102146525393
1987,3rd Quintile,female,Yes,0.14970930232558138,13496,0.14368978534746066,0.1557288193037021
1987,4th Quintile,male,No,0.9067164179104478,13496,0.9018096910431624,0.9116231447777331
1987,4th Quintile,male,Yes,0.09328358208955224,13496,0.08837685522226692,0.09819030895683757
1987,4th Quintile,female,No,0.8956521739130435,13496,0.8904943687615917,0.9008099790644953
1987,4th Quintile,female,Yes,0.10434782608695652,13496,0.09919002093550465,0.10950563123840838
1987,5th Quintile,male,No,0.8737864077669902,13496,0.8681835545793845,0.879389260954596
1987,5th Quintile,male,Yes,0.1262135922330097,13496,0.12061073904540391,0.13181644542061552
1987,5th Quintile,female,No,0.8461538461538461,13496,0.8400665907390785,0.8522411015686138
1987,5th Quintile,female,Yes,0.15384615384615385,13496,0.14775889843138623,0.15993340926092148
1988,1st Quintile,male,No,0.8983050847457628,12817,0.8930724017227618,0.9035377677687637
1988,1st Quintile,male,Yes,0.1016949152542373,12817,0.09646223223123632,0.10692759827723827
1988,1st Quintile,female,No,0.8482647296206618,12817,0.8420535819399169,0.8544758773014067
1988,1st Quintile,female,Yes,0.15173527037933818,12817,0.1455241226985933,0.15794641806008305
1988,2nd Quintile,male,No,0.8966887417218543,12817,0.8914193854480376,0.9019580979956711
1988,2nd Quintile,male,Yes,0.10331125827814569,12817,0.098041902004329,0.10858061455196238
1988,2nd Quintile,female,No,0.8710601719197708,12817,0.8652581348271977,0.8768622090123439
1988,2nd Quintile,female,Yes,0.12893982808022922,12817,0.12313779098765612,0.13474186517280232
1988,3rd Quintile,male,No,0.904887714663144,12817,0.8998087109110708,0.9099667184152171
1988,3rd Quintile,male,Yes,0.095112285336856,12817,0.09003328158478281,0.1001912890889292
1988,3rd Quintile,female,No,0.8807749627421758,12817,0.8751647530651058,0.8863851724192459
1988,3rd Quintile,female,Yes,0.11922503725782414,12817,0.11361482758075413,0.12483524693489416
1988,4th Quintile,male,No,0.8918032786885246,12817,0.8864254809793365,0.8971810763977127
1988,4th Quintile,male,Yes,0.10819672131147541,12817,0.10281892360228734,0.11357451902066348
1988,4th Quintile,female,No,0.8540925266903915,12817,0.847980938141364,0.860204115239419
1988,4th Quintile,female,Yes,0.14590747330960854,12817,0.13979588476058108,0.152019061858636
1988,5th Quintile,male,No,0.8691588785046729,12817,0.8633206028870622,0.8749971541222835
1988,5th Quintile,male,Yes,0.1308411214953271,12817,0.12500284587771646,0.13667939711293772
1988,5th Quintile,female,No,0.8645833333333334,12817,0.8586595063109247,0.870507160355742
1988,5th Quintile,female,Yes,0.13541666666666666,12817,0.12949283964425798,0.14134049368907534
1989,1st Quintile,male,No,0.8998384491114702,12393,0.8945527718763434,0.9051241263465969
1989,1st Quintile,male,Yes,0.10016155088852989,12393,0.0948758736534032,0.10544722812365658
1989,1st Quintile,female,No,0.842443729903537,12393,0.8360293283638073,0.8488581314432667
1989,1st Quintile,female,Yes,0.15755627009646303,12393,0.15114186855673328,0.16397067163619278
1989,2nd Quintile,male,No,0.8967653131452168,12393,0.8914083325946616,0.902122293695772
1989,2nd Quintile,male,Yes,0.10323468685478321,12393,0.09787770630422797,0.10859166740533845
1989,2nd Quintile,female,No,0.8460977388767323,12393,0.8397444205762568,0.8524510571772079
1989,2nd Quintile,female,Yes,0.1539022611232677,12393,0.14754894282279205,0.16025557942374333
1989,3rd Quintile,male,No,0.9123006833712984,12393,0.9073206190592554,0.9172807476833414
1989,3rd Quintile,male,Yes,0.08769931662870159,12393,0.08271925231665861,0.09267938094074457
1989,3rd Quintile,female,No,0.8804483188044832,12393,0.8747361948305165,0.8861604427784499
1989,3rd Quintile,female,Yes,0.11955168119551682,12393,0.11383955722155015,0.1252638051694835
1989,4th Quintile,male,No,0.9447674418604651,12393,0.9407455731918387,0.9487893105290915
1989,4th Quintile,male,Yes,0.055232558139534885,12393,0.051210689470908455,0.059254426808161315
1989,4th Quintile,female,No,0.9119496855345912,12393,0.9069606253713242,0.9169387456978583
1989,4th Quintile,female,Yes,0.0880503144654088,12393,0.08306125430214172,0.09303937462867588
1989,5th Quintile,male,No,0.9007633587786259,12393,0.8954994393807371,0.9060272781765147
1989,5th Quintile,male,Yes,0.09923664122137404,12393,0.09397272182348522,0.10450056061926287
1989,5th Quintile,female,No,0.9145299145299145,12393,0.9096075488552741,0.9194522802045549
1989,5th Quintile,female,Yes,0.08547008547008547,12393,0.080547719795445,0.09039245114472594
1991,1st Quintile,male,No,0.8759177679882526,17756,0.8710685694034509,0.8807669665730543
1991,1st Quintile,male,Yes,0.12408223201174744,17756,0.11923303342694577,0.1289314305965491
1991,1st Quintile,female,No,0.8262432594367884,17756,0.8206700123390626,0.8318165065345143
1991,1st Quintile,female,Yes,0.1737567405632115,17756,0.16818349346548556,0.17932998766093744
1991,2nd Quintile,male,No,0.9079341317365269,17756,0.9036814782099097,0.9121867852631441
1991,2nd Quintile,male,Yes,0.09206586826347306,17756,0.08781321473685592,0.09631852179009019
1991,2nd Quintile,female,No,0.8592592592592593,17756,0.8541441427559203,0.8643743757625982
1991,2nd Quintile,female,Yes,0.14074074074074075,17756,0.13562562423740174,0.14585585724407976
1991,3rd Quintile,male,No,0.9029126213592233,17756,0.8985576254364284,0.9072676172820183
1991,3rd Quintile,male,Yes,0.0970873786407767,17756,0.09273238271798176,0.10144237456357164
1991,3rd Quintile,female,No,0.8724100327153762,17756,0.8675026255592181,0.8773174398715343
1991,3rd Quintile,female,Yes,0.12758996728462377,17756,0.12268256012846565,0.13249737444078188
1991,4th Quintile,male,No,0.9256198347107438,17756,0.9217603582283087,0.929479311193179
1991,4th Quintile,male,Yes,0.0743801652892562,17756,0.07052068880682108,0.07823964177169132
1991,4th Quintile,female,No,0.8667883211678832,17756,0.861790149371284,0.8717864929644824
1991,4th Quintile,female,Yes,0.1332116788321168,17756,0.12821350703551754,0.13820985062871605
1991,5th Quintile,male,No,0.8792270531400966,17756,0.8744339270260892,0.884020179254104
1991,5th Quintile,male,Yes,0.12077294685990338,17756,0.11597982074589595,0.1255660729739108
1991,5th Quintile,female,No,0.87,17756,0.8650533087372264,0.8749466912627736
1991,5th Quintile,female,Yes,0.13,17756,0.12505330873722645,0.13494669126277356
1992,1st Quintile,male,No,0.9054170249355116,17350,0.901062536462594,0.9097715134084291
1992,1st Quintile,male,Yes,0.09458297506448839,17350,0.09022848659157083,0.09893746353740594
1992,1st Quintile,female,No,0.8671599718111346,17350,0.8621096340687219,0.8722103095535473
1992,1st Quintile,female,Yes,0.1328400281888654,17350,0.1277896904464527,0.1378903659312781
1992,2nd Quintile,male,No,0.904117315284828,17350,0.8997361582693357,0.9084984723003202
1992,2nd Quintile,male,Yes,0.09588268471517203,17350,0.09150152769967973,0.10026384173066433
1992,2nd Quintile,female,No,0.8705308775731311,17350,0.8655353481189876,0.8755264070272746
1992,2nd Quintile,female,Yes,0.1294691224268689,17350,0.1244735929727254,0.1344646518810124
1992,3rd Quintile,male,No,0.9093264248704663,17350,0.9050536834821707,0.9135991662587619
1992,3rd Quintile,male,Yes,0.09067357512953368,17350,0.08640083374123814,0.09494631651782923
1992,3rd Quintile,female,No,0.8657968313140727,17350,0.860724638985429,0.8708690236427165
