year,quintil_oecd,regtyp,ple0053,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,1st Quintile,Urban regions,No,0.8787260106165782,14443,0.8734020119410234,0.884050009292133
1985,1st Quintile,Urban regions,Yes,0.1212739893834218,14443,0.11594999070786709,0.12659798805897654
1985,1st Quintile,Rural regions,No,0.8649760109664153,14443,0.8594024229421906,0.87054959899064
1985,1st Quintile,Rural regions,Yes,0.13502398903358465,14443,0.1294504010093599,0.1405975770578094
1985,2nd Quintile,Urban regions,No,0.9003245248029671,14443,0.8954388892950423,0.9052101603108919
1985,2nd Quintile,Urban regions,Yes,0.09967547519703292,14443,0.09478983968910813,0.1045611107049577
1985,2nd Quintile,Rural regions,No,0.892578125,14443,0.887528061377626,0.897628188622374
1985,2nd Quintile,Rural regions,Yes,0.107421875,14443,0.10237181137762599,0.11247193862237401
1985,3rd Quintile,Urban regions,No,0.8981972428419936,14443,0.8932655843524357,0.9031289013315515
1985,3rd Quintile,Urban regions,Yes,0.10180275715800637,14443,0.09687109866844852,0.10673441564756421
1985,3rd Quintile,Rural regions,No,0.9017094017094017,14443,0.896854095173107,0.9065647082456965
1985,3rd Quintile,Rural regions,Yes,0.09829059829059829,14443,0.09343529175430358,0.103145904826893
1985,4th Quintile,Urban regions,No,0.9071207430340558,14443,0.9023868408389096,0.9118546452292019
1985,4th Quintile,Urban regions,Yes,0.09287925696594428,14443,0.0881453547707982,0.09761315916109035
1985,4th Quintile,Rural regions,No,0.9047619047619048,14443,0.8999745030659508,0.9095493064578587
1985,4th Quintile,Rural regions,Yes,0.09523809523809523,14443,0.09045069354214126,0.1000254969340492
1985,5th Quintile,Urban regions,No,0.9145299145299145,14443,0.9099702447345631,0.9190895843252659
1985,5th Quintile,Urban regions,Yes,0.08547008547008547,14443,0.08091041567473405,0.0900297552654369
1985,5th Quintile,Rural regions,No,0.875,14443,0.8696063048235645,0.8803936951764355
1985,5th Quintile,Rural regions,Yes,0.125,14443,0.11960630482356445,0.13039369517643554
1986,1st Quintile,Urban regions,No,0.8643410852713178,13742,0.8586157905605302,0.8700663799821055
1986,1st Quintile,Urban regions,Yes,0.13565891472868216,13742,0.12993362001789452,0.1413842094394698
1986,1st Quintile,Rural regions,No,0.8690937257939582,13742,0.8634541733746329,0.8747332782132834
1986,1st Quintile,Rural regions,Yes,0.13090627420604184,13742,0.1252667217867166,0.13654582662536707
1986,2nd Quintile,Urban regions,No,0.886859688195991,13742,0.8815634532540799,0.8921559231379022
1986,2nd Quintile,Urban regions,Yes,0.11314031180400891,13742,0.10784407686209785,0.11843654674591997
1986,2nd Quintile,Rural regions,No,0.8839285714285714,13742,0.878573042740637,0.8892841001165058
1986,2nd Quintile,Rural regions,Yes,0.11607142857142858,13742,0.11071589988349415,0.121426957259363
1986,3rd Quintile,Urban regions,No,0.896969696969697,13742,0.8918869033811857,0.9020524905582082
1986,3rd Quintile,Urban regions,Yes,0.10303030303030303,13742,0.09794750944179173,0.10811309661881432
1986,3rd Quintile,Rural regions,No,0.9321266968325792,13742,0.9279211926883225,0.9363322009768359
1986,3rd Quintile,Rural regions,Yes,0.06787330316742081,13742,0.06366779902316413,0.07207880731167748
1986,4th Quintile,Urban regions,No,0.8945945945945946,13742,0.8894603603910861,0.899728828798103
1986,4th Quintile,Urban regions,Yes,0.10540540540540541,13742,0.10027117120189691,0.11053963960891391
1986,4th Quintile,Rural regions,No,0.8854166666666666,13742,0.8800911018884645,0.8907422314448687
1986,4th Quintile,Rural regions,Yes,0.11458333333333333,13742,0.10925776855513117,0.11990889811153549
1986,5th Quintile,Urban regions,No,0.8775510204081632,13742,0.8720702088268223,0.8830318319895042
1986,5th Quintile,Urban regions,Yes,0.12244897959183673,13742,0.11696816801049574,0.12792979117317774
1986,5th Quintile,Rural regions,No,0.8787878787878788,13742,0.873330976793018,0.8842447807827396
1986,5th Quintile,Rural regions,Yes,0.12121212121212122,13742,0.11575521921726041,0.126669023206982
1987,1st Quintile,Urban regions,No,0.8718144750254841,13496,0.8661743975795456,0.8774545524714227
1987,1st Quintile,Urban regions,Yes,0.1281855249745158,13496,0.12254544752857725,0.13382560242045435
1987,1st Quintile,Rural regions,No,0.8528678304239401,13496,0.8468913125484806,0.8588443482993996
1987,1st Quintile,Rural regions,Yes,0.14713216957605985,13496,0.14115565170060038,0.15310868745151932
1987,2nd Quintile,Urban regions,No,0.8945783132530121,13496,0.8893971449532206,0.8997594815528035
1987,2nd Quintile,Urban regions,Yes,0.10542168674698796,13496,0.10024051844719654,0.11060285504677937
1987,2nd Quintile,Rural regions,No,0.9018932874354562,13496,0.896874711780668,0.9069118630902443
1987,2nd Quintile,Rural regions,Yes,0.0981067125645439,13496,0.09308813690975579,0.103125288219332
1987,3rd Quintile,Urban regions,No,0.8915562913907285,13496,0.8863102694605614,0.8968023133208955
