year,migback,sex,ple0053,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1984,No migration background,male,No,0.9001991040318567,16099,0.8955689746226606,0.9048292334410527
1984,No migration background,male,Yes,0.09980089596814336,16099,0.09517076655894735,0.10443102537733936
1984,No migration background,female,No,0.8759829251853516,16099,0.8708914318063958,0.8810744185643073
1984,No migration background,female,Yes,0.1240170748146484,16099,0.11892558143569268,0.1291085681936041
1984,Direct migration background,male,No,0.90097869890616,16099,0.8963646924580693,0.9055927053542507
1984,Direct migration background,male,Yes,0.09902130109383996,16099,0.09440729464574922,0.10363530754193069
1984,Direct migration background,female,No,0.8540051679586563,16099,0.8485506595955922,0.8594596763217205
1984,Direct migration background,female,Yes,0.14599483204134367,16099,0.14054032367827954,0.1514493404044078
1984,Indirect migration background,male,No,0.92,16099,0.9158092135761455,0.9241907864238545
1984,Indirect migration background,male,Yes,0.08,16099,0.07580921357614548,0.08419078642385452
1984,Indirect migration background,female,No,0.9642857142857143,16099,0.9614190259990276,0.967152402572401
1984,Indirect migration background,female,Yes,0.03571428571428571,16099,0.03284759742759898,0.03858097400097244
1985,No migration background,male,No,0.9078129224114626,14443,0.9030948938046485,0.9125309510182767
1985,No migration background,male,Yes,0.09218707758853745,14443,0.08746904898172327,0.09690510619535163
1985,No migration background,female,No,0.8665197158951751,14443,0.8609731375566916,0.8720662942336586
1985,No migration background,female,Yes,0.13348028410482488,14443,0.12793370576634144,0.1390268624433083
1985,Direct migration background,male,No,0.9069767441860465,14443,0.9022395497629593,0.9117139386091336
1985,Direct migration background,male,Yes,0.09302325581395349,14443,0.08828606139086635,0.09776045023704062
1985,Direct migration background,female,No,0.856929955290611,14443,0.8512194520223404,0.8626404585588816
1985,Direct migration background,female,Yes,0.14307004470938897,14443,0.1373595414411183,0.14878054797765963
1985,Indirect migration background,male,No,0.92,14443,0.9155754788759484,0.9244245211240517
1985,Indirect migration background,male,Yes,0.08,14443,0.07557547887594836,0.08442452112405165
1985,Indirect migration background,female,No,0.864406779661017,14443,0.8588232936082105,0.8699902657138234
1985,Indirect migration background,female,Yes,0.13559322033898305,14443,0.1300097342861766,0.1411767063917895
1986,No migration background,male,No,0.8958626512806079,13742,0.8907557781001291,0.9009695244610868
1986,No migration background,male,Yes,0.10413734871939206,13742,0.09903047553891323,0.1092442218998709
1986,No migration background,female,No,0.8683393688566994,13742,0.862686045700881,0.8739926920125177
1986,No migration background,female,Yes,0.13166063114330057,13742,0.12600730798748216,0.13731395429911897
1986,Direct migration background,male,No,0.8811475409836066,13742,0.8757367656461931,0.8865583163210201
1986,Direct migration background,male,Yes,0.11885245901639344,13742,0.11344168367897997,0.1242632343538069
1986,Direct migration background,female,No,0.8435534591194969,13742,0.8374795206634857,0.849627397575508
1986,Direct migration background,female,Yes,0.15644654088050314,13742,0.15037260242449205,0.16252047933651423
1986,Indirect migration background,male,No,0.873015873015873,13742,0.8674489285614947,0.8785828174702514
1986,Indirect migration background,male,Yes,0.12698412698412698,13742,0.12141718252974862,0.13255107143850534
1986,Indirect migration background,female,No,0.9166666666666666,13742,0.9120455578447534,0.9212877754885799
1986,Indirect migration background,female,Yes,0.08333333333333333,13742,0.07871222451142011,0.08795444215524655
1987,No migration background,male,No,0.9065793221304471,13496,0.9016693621960313,0.9114892820648629
1987,No migration background,male,Yes,0.09342067786955284,13496,0.08851071793513708,0.0983306378039686
1987,No migration background,female,No,0.852263701350278,13496,0.8462770476145979,0.858250355085958
1987,No migration background,female,Yes,0.14773629864972201,13496,0.1417496449140419,0.15372295238540212
1987,Direct migration background,male,No,0.9076607387140903,13496,0.9027763692258135,0.912545108202367
1987,Direct migration background,male,Yes,0.09233926128590972,13496,0.08745489179763292,0.09722363077418651
1987,Direct migration background,female,No,0.8622848200312989,13496,0.8564708898255488,0.8680987502370491
1987,Direct migration background,female,Yes,0.13771517996870108,13496,0.13190124976295095,0.14352911017445122
1987,Indirect migration background,male,No,0.9166666666666666,13496,0.9120036321188535,0.9213297012144798
1987,Indirect migration background,male,Yes,0.08333333333333333,13496,0.07867029878552022,0.08799636788114644
1987,Indirect migration background,female,No,0.8902439024390244,13496,0.8849701180665438,0.895517686811505
1987,Indirect migration background,female,Yes,0.10975609756097561,13496,0.10448231318849498,0.11502988193345624
1988,No migration background,male,No,0.894216362001798,12817,0.8888916829610727,0.8995410410425233
1988,No migration background,male,Yes,0.10578363799820198,12817,0.10045895895747661,0.11110831703892735
1988,No migration background,female,No,0.8565859092174881,12817,0.8505179276320688,0.8626538908029074
1988,No migration background,female,Yes,0.14341409078251183,12817,0.13734610919709253,0.14948207236793112
1988,Direct migration background,male,No,0.9047619047619048,12817,0.8996798963125572,0.9098439132112524
1988,Direct migration background,male,Yes,0.09523809523809523,12817,0.09015608678874765,0.10032010368744282
1988,Direct migration background,female,No,0.8669354838709677,12817,0.8610553474999489,0.8728156202419866
1988,Direct migration background,female,Yes,0.13306451612903225,12817,0.12718437975801342,0.13894465250005109
1988,Indirect migration background,male,No,0.925,12817,0.9204400048866047,0.9295599951133954
1988,Indirect migration background,male,Yes,0.075,12817,0.0704400048866047,0.07955999511339529
1988,Indirect migration background,female,No,0.8901098901098901,12817,0.8846953198152016,0.8955244604045786
1988,Indirect migration background,female,Yes,0.10989010989010989,12817,0.10447553959542141,0.11530468018479836
1989,No migration background,male,No,0.9015479876160991,12393,0.8963026364401825,0.9067933387920157
1989,No migration background,male,Yes,0.09845201238390093,12393,0.09320666120798436,0.1036973635598175
1989,No migration background,female,No,0.8528476438276958,12393,0.8466104795388784,0.8590848081165133
1989,No migration background,female,Yes,0.14715235617230413,12393,0.1409151918834866,0.15338952046112164
1989,Direct migration background,male,No,0.9090909090909091,12393,0.9040294566392564,0.9141523615425617
1989,Direct migration background,male,Yes,0.09090909090909091,12393,0.08584763845743823,0.0959705433607436
1989,Direct migration background,female,No,0.8618421052631579,12393,0.8557667797281033,0.8679174307982124
1989,Direct migration background,female,Yes,0.13815789473684212,12393,0.1320825692017876,0.14423322027189664
1989,Indirect migration background,male,No,0.9411764705882353,12393,0.9370338141605994,0.9453191270158712
1989,Indirect migration background,male,Yes,0.058823529411764705,12393,0.05468087298412887,0.06296618583940054
1989,Indirect migration background,female,No,0.9009009009009009,12393,0.8956402290743474,0.9061615727274545
