year,ple0053,pgisced97,quintil_oecd,proportion,n,lower_confidence,upper_confidence
1984,Yes,middle vocational,1st Quintile,0.27958579881656803,16099,0.27265305251347466,0.2865185451196614
1984,Yes,general elementary,1st Quintile,0.23298816568047337,16099,0.22645799421844678,0.23951833714249995
1984,Yes,middle vocational,2nd Quintile,0.11834319526627218,16099,0.11335345374823073,0.12333293678431363
1984,Yes,inadequately,1st Quintile,0.07766272189349112,16099,0.07352836650444683,0.08179707728253541
1984,Yes,middle vocational,3rd Quintile,0.04659763313609468,16099,0.04334169111345922,0.04985357515873013
1984,Yes,general elementary,2nd Quintile,0.042899408284023666,16099,0.03976928772896308,0.046029528839084254
1984,Yes,higher vocational,1st Quintile,0.02514792899408284,16099,0.022729256346783595,0.027566601641382086
1984,Yes,higher vocational,2nd Quintile,0.022928994082840236,16099,0.020616864420639713,0.02524112374504076
1984,Yes,middle vocational,4th Quintile,0.01775147928994083,16099,0.01571169337805974,0.01979126520182192
1984,Yes,inadequately,2nd Quintile,0.015532544378698224,16099,0.013622345417003821,0.017442743340392627
1984,Yes,vocational + Abi,1st Quintile,0.015532544378698224,16099,0.013622345417003821,0.017442743340392627
1984,Yes,higher education,1st Quintile,0.014792899408284023,16099,0.012928035946963231,0.016657762869604815
1984,Yes,general elementary,3rd Quintile,0.013313609467455622,16099,0.011543116944940226,0.015084101989971017
1984,Yes,higher education,2nd Quintile,0.011834319526627219,16099,0.010163832335380724,0.013504806717873713
1984,Yes,higher education,3rd Quintile,0.008875739644970414,16099,0.007426891224135342,0.010324588065805487
1984,Yes,vocational + Abi,2nd Quintile,0.008136094674556213,16099,0.006748410418415061,0.009523778930697365
1984,Yes,higher vocational,3rd Quintile,0.008136094674556213,16099,0.006748410418415061,0.009523778930697365
1984,Yes,higher education,4th Quintile,0.006656804733727811,16099,0.005400661421121687,0.007912948046333934
1984,Yes,general elementary,4th Quintile,0.005177514792899409,16099,0.00406887594738196,0.006286153638416858
1984,Yes,higher vocational,4th Quintile,0.004437869822485207,16099,0.0034110882054270127,0.005464651439543402
1984,Yes,higher vocational,5th Quintile,0.004437869822485207,16099,0.0034110882054270127,0.005464651439543402
1984,Yes,in school,1st Quintile,0.0029585798816568047,16099,0.0021195935775391614,0.003797566185774448
1984,Yes,middle vocational,5th Quintile,0.0029585798816568047,16099,0.0021195935775391614,0.003797566185774448
1984,Yes,higher education,5th Quintile,0.0029585798816568047,16099,0.0021195935775391614,0.003797566185774448
1984,Yes,inadequately,5th Quintile,0.0029585798816568047,16099,0.0021195935775391614,0.003797566185774448
1984,Yes,inadequately,3rd Quintile,0.0022189349112426036,16099,0.00149208200416515,0.002945787818320057
1984,Yes,vocational + Abi,3rd Quintile,0.0014792899408284023,16099,0.0008855971003903224,0.002072982781266482
1984,Yes,general elementary,5th Quintile,0.0014792899408284023,16099,0.0008855971003903224,0.002072982781266482
1984,Yes,vocational + Abi,4th Quintile,0.0007396449704142012,16099,0.0003196852827316167,0.0011596046580967857
1984,Yes,in school,4th Quintile,0.0007396449704142012,16099,0.0003196852827316167,0.0011596046580967857
1984,Yes,inadequately,4th Quintile,0.0007396449704142012,16099,0.0003196852827316167,0.0011596046580967857
1984,No,middle vocational,1st Quintile,0.28285632238920266,16099,0.2758989915862393,0.289813653192166
1984,No,general elementary,1st Quintile,0.2050349382597875,16099,0.19879838582488474,0.21127149069469026
1984,No,middle vocational,2nd Quintile,0.12989374940174211,16099,0.12470052735778099,0.13508697144570325
1984,No,inadequately,1st Quintile,0.06279314635780607,16099,0.05904574274256496,0.06654054997304719
1984,No,general elementary,2nd Quintile,0.05302957786924476,16099,0.04956792182592802,0.0564912339125615
1984,No,middle vocational,3rd Quintile,0.04881784244280655,16099,0.04548911865629412,0.05214656622931898
1984,No,higher vocational,1st Quintile,0.024313199961711496,16099,0.02193398930254893,0.02669241062087406
1984,No,higher education,1st Quintile,0.021058677132191058,16099,0.018840733549814793,0.023276620714567323
1984,No,higher education,2nd Quintile,0.01866564563989662,16099,0.01657497013510659,0.02075632114468665
1984,No,higher vocational,2nd Quintile,0.017516990523595292,16099,0.015490479861647912,0.019543501185542673
1984,No,middle vocational,4th Quintile,0.01684694170575285,16099,0.01485888977327914,0.018834993638226556
1984,No,vocational + Abi,1st Quintile,0.015411122810376184,16099,0.01350828740112774,0.01731395821962463
1984,No,higher education,3rd Quintile,0.015411122810376184,16099,0.01350828740112774,0.01731395821962463
1984,No,inadequately,2nd Quintile,0.014932516511917297,16099,0.013059006083880265,0.016806026939954328
1984,No,general elementary,3rd Quintile,0.014071025174691299,16099,0.012251566038029831,0.015890484311352766
1984,No,higher education,4th Quintile,0.010242174787020197,16099,0.008686863997929364,0.01179748557611103
