year,age_gr,regtyp,ple0016,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Urban regions,No,0.99979,1880,1880,0.99913,1.00045
2009,17-29 y.,Rural regions,No,0.99740,972,972,0.99419,1.00060
2009,30-45 y.,Urban regions,No,0.99710,3078,3078,0.99520,0.99900
2009,30-45 y.,Rural regions,No,0.99914,1588,1588,0.99769,1.00058
2009,46-65 y.,Urban regions,Yes,0.01694,53,4050,0.01297,0.02092
2009,46-65 y.,Urban regions,No,0.98306,3997,4050,0.97908,0.98703
2009,46-65 y.,Rural regions,Yes,0.01918,37,2275,0.01355,0.02482
2009,46-65 y.,Rural regions,No,0.98082,2238,2275,0.97518,0.98645
2009,66 and older,Urban regions,Yes,0.04869,122,2704,0.04057,0.05680
2009,66 and older,Urban regions,No,0.95131,2582,2704,0.94320,0.95943
2009,66 and older,Rural regions,Yes,0.04493,63,1459,0.03430,0.05556
2009,66 and older,Rural regions,No,0.95507,1396,1459,0.94444,0.96570
2011,17-29 y.,Urban regions,No,0.99968,2011,2011,0.99889,1.00046
2011,30-45 y.,Urban regions,No,0.99907,3191,3191,0.99801,1.00013
2011,30-45 y.,Rural regions,No,0.99788,1656,1656,0.99566,1.00010
2011,46-65 y.,Urban regions,Yes,0.02126,84,4871,0.01721,0.02532
2011,46-65 y.,Urban regions,No,0.97874,4787,4871,0.97468,0.98279
2011,46-65 y.,Rural regions,Yes,0.01906,62,2903,0.01408,0.02403
2011,46-65 y.,Rural regions,No,0.98094,2841,2903,0.97597,0.98592
2011,66 and older,Urban regions,Yes,0.05801,171,3312,0.05005,0.06597
2011,66 and older,Urban regions,No,0.94199,3141,3312,0.93403,0.94995
2011,66 and older,Rural regions,Yes,0.06009,97,1809,0.04914,0.07105
2011,66 and older,Rural regions,No,0.93991,1712,1809,0.92895,0.95086
2013,17-29 y.,Urban regions,No,0.99996,1719,1719,0.99967,1.00025
2013,17-29 y.,Rural regions,No,0.99920,815,815,0.99726,1.00114
2013,30-45 y.,Urban regions,No,0.99838,2667,2667,0.99685,0.99991
2013,30-45 y.,Rural regions,No,0.99616,1395,1395,0.99291,0.99940
2013,46-65 y.,Urban regions,Yes,0.01849,82,4500,0.01455,0.02243
2013,46-65 y.,Urban regions,No,0.98151,4418,4500,0.97757,0.98545
2013,46-65 y.,Rural regions,Yes,0.02020,65,2819,0.01500,0.02539
2013,46-65 y.,Rural regions,No,0.97980,2754,2819,0.97461,0.98500
2013,66 and older,Urban regions,Yes,0.05159,150,3181,0.04390,0.05928
2013,66 and older,Urban regions,No,0.94841,3031,3181,0.94072,0.95610
2013,66 and older,Rural regions,Yes,0.06064,100,1757,0.04948,0.07180
2013,66 and older,Rural regions,No,0.93936,1657,1757,0.92820,0.95052
2015,17-29 y.,Urban regions,No,0.99989,2643,2643,0.99949,1.00029
2015,17-29 y.,Rural regions,No,0.99961,1278,1278,0.99852,1.00069
