"ple0016","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2009","(noch) kein Abschluss","maennlich","2","","",""
"Ja","2009","(noch) kein Abschluss","weiblich","3","","",""
"Ja","2009","Hauptschule","maennlich","83","0.0263567003621553","0.0206300711767582","0.0320833295475524"
"Ja","2009","Hauptschule","weiblich","88","0.0279154895831934","0.0222133089864593","0.0336176701799274"
"Ja","2009","Realschule","maennlich","27","","",""
"Ja","2009","Realschule","weiblich","25","","",""
"Ja","2009","(Fach-)Abitur","maennlich","10","","",""
"Ja","2009","(Fach-)Abitur","weiblich","6","0.0095009345735905","0.0038094417514024","0.0151924273957786"
"Ja","2009","AkademikerIn","maennlich","32","0.0200366177767578","0.0141625339082602","0.0259107016452555"
"Ja","2009","AkademikerIn","weiblich","9","0.00249849762644744","0.000223002627929438","0.00477399262496544"
"Nein","2009","(noch) kein Abschluss","maennlich","244","","",""
"Nein","2009","(noch) kein Abschluss","weiblich","235","","",""
"Nein","2009","Hauptschule","maennlich","2923","","",""
"Nein","2009","Hauptschule","weiblich","3118","0.972084510416807","0.966382329820073","0.977786691013541"
"Nein","2009","Realschule","maennlich","1994","","",""
"Nein","2009","Realschule","weiblich","2766","","",""
"Nein","2009","(Fach-)Abitur","maennlich","878","0.989592743859984","0.98291794810718","0.996267539612788"
"Nein","2009","(Fach-)Abitur","weiblich","1110","","",""
"Nein","2009","AkademikerIn","maennlich","2154","","",""
"Nein","2009","AkademikerIn","weiblich","1840","","",""
"Ja","2010","(noch) kein Abschluss","maennlich","","","",""
"Ja","2010","(noch) kein Abschluss","weiblich","","","",""
"Ja","2010","Hauptschule","maennlich","","","",""
"Ja","2010","Hauptschule","weiblich","","","",""
"Ja","2010","Realschule","maennlich","","","",""
"Ja","2010","Realschule","weiblich","","","",""
"Ja","2010","(Fach-)Abitur","maennlich","","","",""
"Ja","2010","(Fach-)Abitur","weiblich","","","",""
"Ja","2010","AkademikerIn","maennlich","","","",""
"Ja","2010","AkademikerIn","weiblich","","","",""
"Nein","2010","(noch) kein Abschluss","maennlich","","","",""
