year,bula_h,sex,ple0016,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Schleswig-Holstein,male,No,0.97369,244,244,0.95356,0.99381
2009,Schleswig-Holstein,female,No,0.97898,255,255,0.96133,0.99662
2009,Hamburg,male,No,0.97802,123,123,0.95200,1.00404
2009,Hamburg,female,No,0.99101,140,140,0.97531,1.00670
2009,Lower Saxony,male,No,0.97737,775,775,0.96689,0.98784
2009,Lower Saxony,female,No,0.98579,832,832,0.97774,0.99383
2009,Bremen,male,No,0.93163,53,53,0.86303,1.00023
2009,North Rhine-Westphalia,male,No,0.98539,1708,1708,0.97969,0.99108
2009,North Rhine-Westphalia,female,No,0.97867,1867,1867,0.97211,0.98523
2009,Hesse,male,No,0.98265,573,573,0.97195,0.99335
2009,Hesse,female,No,0.98049,622,622,0.96962,0.99137
2009,"Rhineland-Palatinate, Saarland",male,No,0.99350,459,459,0.98614,1.00086
2009,"Rhineland-Palatinate, Saarland",female,No,0.98697,552,552,0.97750,0.99644
2009,Baden-Wuerttemberg,male,No,0.98235,991,991,0.97414,0.99055
2009,Baden-Wuerttemberg,female,No,0.98369,1086,1086,0.97615,0.99122
2009,Bavaria,male,No,0.98184,1212,1212,0.97431,0.98936
2009,Bavaria,female,No,0.98758,1358,1358,0.98168,0.99347
2009,Berlin,male,No,0.96115,310,310,0.93961,0.98270
2009,Berlin,female,No,0.99325,362,362,0.98481,1.00170
2009,Brandenburg,male,No,0.97247,374,374,0.95586,0.98907
2009,Brandenburg,female,No,0.98564,400,400,0.97396,0.99731
2009,Mecklenburg-Western Pomerania,male,No,0.95222,217,217,0.92377,0.98066
2009,Mecklenburg-Western Pomerania,female,No,0.99635,247,247,0.98882,1.00389
2009,Saxony,male,No,0.98457,659,659,0.97515,0.99399
2009,Saxony,female,No,0.98012,682,682,0.96963,0.99060
2009,Saxony-Anhalt,male,No,0.96758,358,358,0.94921,0.98596
2009,Saxony-Anhalt,female,No,0.98472,398,398,0.97265,0.99678
2009,Thuringa,male,No,0.98353,386,386,0.97082,0.99624
2009,Thuringa,female,No,0.98899,424,424,0.97905,0.99893
2011,Schleswig-Holstein,male,No,0.97691,301,301,0.95991,0.99391
2011,Schleswig-Holstein,female,No,0.98215,338,338,0.96802,0.99629
2011,Hamburg,female,No,0.98259,157,157,0.96206,1.00311
2011,Lower Saxony,male,No,0.98116,883,883,0.97219,0.99013
2011,Lower Saxony,female,No,0.97873,995,995,0.96976,0.98770
2011,Bremen,male,No,0.95310,58,58,0.89821,1.00799
2011,North Rhine-Westphalia,male,Yes,0.03091,57,1967,0.02326,0.03857
2011,North Rhine-Westphalia,male,No,0.96909,1910,1967,0.96143,0.97674
2011,North Rhine-Westphalia,female,Yes,0.02181,33,2164,0.01566,0.02797
2011,North Rhine-Westphalia,female,No,0.97819,2131,2164,0.97203,0.98434
2011,Hesse,male,No,0.97555,642,642,0.96360,0.98751
2011,Hesse,female,No,0.96824,739,739,0.95559,0.98089
2011,"Rhineland-Palatinate, Saarland",male,No,0.98965,541,541,0.98111,0.99819
2011,"Rhineland-Palatinate, Saarland",female,No,0.97854,646,646,0.96735,0.98972
2011,Baden-Wuerttemberg,male,No,0.98197,1145,1145,0.97426,0.98968
2011,Baden-Wuerttemberg,female,No,0.97828,1295,1295,0.97034,0.98622
2011,Bavaria,male,Yes,0.02858,44,1505,0.02016,0.03700
2011,Bavaria,male,No,0.97142,1461,1505,0.96300,0.97984
2011,Bavaria,female,No,0.98445,1657,1657,0.97850,0.99041
2011,Berlin,male,No,0.97265,352,352,0.95558,0.98971
2011,Berlin,female,No,0.98002,417,417,0.96657,0.99347
2011,Brandenburg,male,No,0.96721,409,409,0.94993,0.98449
2011,Brandenburg,female,No,0.97829,451,451,0.96482,0.99175
