year,age_gr,migback,ple0016,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,No migration background,No,0.99868,2290,2290,0.99719,1.00017
2009,30-45 y.,No migration background,No,0.99820,3869,3869,0.99687,0.99954
2009,30-45 y.,Direct migration background,No,0.99507,529,529,0.98909,1.00104
2009,30-45 y.,Indirect migration background,No,0.99758,268,268,0.99169,1.00347
2009,46-65 y.,No migration background,Yes,0.01687,81,5660,0.01352,0.02023
2009,46-65 y.,No migration background,No,0.98313,5579,5660,0.97977,0.98648
2009,46-65 y.,Direct migration background,No,0.97768,611,611,0.96596,0.98940
2009,46-65 y.,Indirect migration background,No,0.97810,45,45,0.93485,1.02135
2009,66 and older,No migration background,Yes,0.04868,172,3821,0.04185,0.05550
2009,66 and older,No migration background,No,0.95132,3649,3821,0.94450,0.95815
2009,66 and older,Direct migration background,No,0.96534,324,324,0.94539,0.98529
2011,17-29 y.,No migration background,No,0.99971,2389,2389,0.99903,1.00039
2011,30-45 y.,No migration background,No,0.99857,3947,3947,0.99740,0.99975
2011,30-45 y.,Indirect migration background,No,0.99765,312,312,0.99227,1.00303
2011,46-65 y.,No migration background,Yes,0.01958,129,6892,0.01631,0.02285
2011,46-65 y.,No migration background,No,0.98042,6763,6892,0.97715,0.98369
2011,46-65 y.,Direct migration background,No,0.97485,779,779,0.96385,0.98585
2011,46-65 y.,Indirect migration background,No,0.96932,86,86,0.93266,1.00598
2011,66 and older,No migration background,Yes,0.05986,242,4696,0.05308,0.06665
2011,66 and older,No migration background,No,0.94014,4454,4696,0.93335,0.94692
2011,66 and older,Direct migration background,No,0.95280,395,395,0.93186,0.97374
2013,17-29 y.,No migration background,No,0.99967,2044,2044,0.99888,1.00046
2013,30-45 y.,No migration background,No,0.99772,3295,3295,0.99610,0.99935
2013,30-45 y.,Direct migration background,No,0.99917,490,490,0.99662,1.00172
2013,30-45 y.,Indirect migration background,No,0.99469,277,277,0.98611,1.00326
2013,46-65 y.,No migration background,Yes,0.01997,135,6522,0.01658,0.02337
2013,46-65 y.,No migration background,No,0.98003,6387,6522,0.97663,0.98342
2013,46-65 y.,Direct migration background,No,0.98972,685,685,0.98217,0.99728
2013,46-65 y.,Indirect migration background,No,0.97362,100,100,0.94205,1.00519
2013,66 and older,No migration background,Yes,0.05512,232,4550,0.04849,0.06175
2013,66 and older,No migration background,No,0.94488,4318,4550,0.93825,0.95151
2013,66 and older,Direct migration background,No,0.95355,367,367,0.93198,0.97511
2015,17-29 y.,Indirect migration background,No,0.99890,777,777,0.99657,1.00123
2015,30-45 y.,No migration background,No,0.99739,4749,4749,0.99593,0.99884
2015,30-45 y.,Direct migration background,No,0.99461,1983,1983,0.99139,0.99783
2015,46-65 y.,No migration background,Yes,0.02269,150,7257,0.01926,0.02611
2015,46-65 y.,No migration background,No,0.97731,7107,7257,0.97389,0.98074
2015,46-65 y.,Direct migration background,No,0.98258,1425,1425,0.97579,0.98938
2015,46-65 y.,Indirect migration background,No,0.93781,163,163,0.90063,0.97500
2015,66 and older,No migration background,Yes,0.05692,251,4446,0.05011,0.06373
2015,66 and older,No migration background,No,0.94308,4195,4446,0.93627,0.94989
2015,66 and older,Direct migration background,No,0.95725,413,413,0.93771,0.97678
2017,17-29 y.,No migration background,No,0.99972,2923,2923,0.99911,1.00033
2017,17-29 y.,Indirect migration background,No,0.99967,811,811,0.99843,1.00092
2017,30-45 y.,No migration background,No,0.99743,4538,4538,0.99595,0.99890
2017,30-45 y.,Direct migration background,No,0.99707,2114,2114,0.99476,0.99937
2017,30-45 y.,Indirect migration background,No,0.99725,575,575,0.99297,1.00153
2017,46-65 y.,No migration background,Yes,0.02144,154,8130,0.01829,0.02459
2017,46-65 y.,No migration background,No,0.97856,7976,8130,0.97541,0.98171
2017,46-65 y.,Direct migration background,Yes,0.02435,33,1626,0.01686,0.03185
2017,46-65 y.,Direct migration background,No,0.97565,1593,1626,0.96815,0.98314
2017,46-65 y.,Indirect migration background,No,0.96523,211,211,0.94046,0.99001
2017,66 and older,No migration background,Yes,0.05722,260,4499,0.05043,0.06401
2017,66 and older,No migration background,No,0.94278,4239,4499,0.93599,0.94957
2017,66 and older,Direct migration background,No,0.94992,422,422,0.92908,0.97075
