year,bula_h,pgisced97,ple0016,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Schleswig-Holstein,Lower Secondary Level,No,0.99145,50,50,0.96568,1.01723
2009,Schleswig-Holstein,Upper Secondary Level,No,0.98115,271,271,0.96493,0.99737
2009,Schleswig-Holstein,First Stage of Tertiary Education,No,0.93675,42,42,0.86224,1.01126
2009,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.99840,81,81,0.98963,1.00716
2009,Hamburg,Upper Secondary Level,No,0.97738,113,113,0.94985,1.00492
2009,Lower Saxony,Lower Secondary Level,No,0.97565,183,183,0.95325,0.99804
2009,Lower Saxony,Upper Secondary Level,No,0.97641,848,848,0.96619,0.98663
2009,Lower Saxony,Post-secondary Non-tertiary Level,No,0.99148,97,97,0.97310,1.00987
2009,Lower Saxony,First Stage of Tertiary Education,No,0.97845,104,104,0.95041,1.00649
2009,Lower Saxony,Second Stage of Tertiary Education,No,0.99654,304,304,0.98992,1.00315
2009,Bremen,Upper Secondary Level,No,0.94701,57,57,0.88834,1.00568
2009,North Rhine-Westphalia,Lower Secondary Level,No,0.96432,397,397,0.94605,0.98259
2009,North Rhine-Westphalia,Upper Secondary Level,No,0.98245,1729,1729,0.97625,0.98864
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.99354,269,269,0.98395,1.00313
2009,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.97609,249,249,0.95708,0.99510
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.98491,734,734,0.97609,0.99374
2009,Hesse,Lower Secondary Level,No,0.97447,116,116,0.94564,1.00330
2009,Hesse,Upper Secondary Level,No,0.98438,563,563,0.97413,0.99463
2009,Hesse,Post-secondary Non-tertiary Level,No,0.98871,88,88,0.96651,1.01091
2009,Hesse,First Stage of Tertiary Education,No,0.90949,69,69,0.84130,0.97769
2009,Hesse,Second Stage of Tertiary Education,No,0.99417,313,313,0.98572,1.00262
2009,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.97713,155,155,0.95351,1.00074
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.98917,510,510,0.98018,0.99816
2009,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.99689,164,164,0.98835,1.00544
2009,Baden-Wuerttemberg,Primary Level,No,0.94817,32,32,0.87013,1.02621
2009,Baden-Wuerttemberg,Lower Secondary Level,No,0.96837,268,268,0.94737,0.98936
2009,Baden-Wuerttemberg,Upper Secondary Level,No,0.98434,988,988,0.97659,0.99209
2009,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.96635,149,149,0.93729,0.99540
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.99277,442,442,0.98487,1.00068
2009,Bavaria,Lower Secondary Level,No,0.98196,269,269,0.96603,0.99790
2009,Bavaria,Upper Secondary Level,No,0.98462,1340,1340,0.97803,0.99121
2009,Bavaria,Post-secondary Non-tertiary Level,No,0.99166,129,129,0.97590,1.00741
2009,Bavaria,First Stage of Tertiary Education,No,0.99256,200,200,0.98062,1.00450
2009,Bavaria,Second Stage of Tertiary Education,No,0.99081,527,527,0.98265,0.99896
2009,Berlin,Upper Secondary Level,No,0.97352,263,263,0.95407,0.99296
2009,Berlin,First Stage of Tertiary Education,No,0.96103,49,49,0.90629,1.01578
2009,Berlin,Second Stage of Tertiary Education,No,0.97325,244,244,0.95296,0.99354
2009,Brandenburg,Lower Secondary Level,No,0.97127,50,50,0.92450,1.01804
2009,Brandenburg,Upper Secondary Level,No,0.97295,376,376,0.95653,0.98937
2009,Brandenburg,First Stage of Tertiary Education,No,0.99292,60,60,0.97152,1.01432
2009,Brandenburg,Second Stage of Tertiary Education,No,0.98347,233,233,0.96706,0.99988
2009,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.97791,235,235,0.95907,0.99674
2009,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.94837,134,134,0.91076,0.98598
2009,Saxony,Lower Secondary Level,No,0.99144,71,71,0.96985,1.01302
2009,Saxony,Upper Secondary Level,No,0.97440,729,729,0.96292,0.98587
2009,Saxony,First Stage of Tertiary Education,No,0.98834,118,118,0.96889,1.00779
2009,Saxony,Second Stage of Tertiary Education,No,0.99152,340,340,0.98177,1.00128
2009,Saxony-Anhalt,Lower Secondary Level,No,0.97177,45,45,0.92282,1.02071
2009,Saxony-Anhalt,Upper Secondary Level,No,0.99058,393,393,0.98102,1.00014
2009,Saxony-Anhalt,First Stage of Tertiary Education,No,0.89752,67,67,0.82435,0.97069
2009,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.97075,194,194,0.94698,0.99453
2009,Thuringa,Lower Secondary Level,No,0.98094,52,52,0.94341,1.01847
2009,Thuringa,Upper Secondary Level,No,0.98644,481,481,0.97609,0.99679
2009,Thuringa,Second Stage of Tertiary Education,No,0.98760,177,177,0.97125,1.00395
2011,Schleswig-Holstein,Lower Secondary Level,No,0.99103,68,68,0.96846,1.01361
2011,Schleswig-Holstein,Upper Secondary Level,No,0.98365,351,351,0.97036,0.99693
2011,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.99395,45,45,0.97104,1.01686
2011,Schleswig-Holstein,First Stage of Tertiary Education,No,0.92657,44,44,0.84861,1.00454
2011,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.96370,100,100,0.92686,1.00054
2011,Hamburg,Upper Secondary Level,No,0.98025,135,135,0.95668,1.00381
2011,Lower Saxony,Lower Secondary Level,No,0.97894,227,227,0.96022,0.99766
2011,Lower Saxony,Upper Secondary Level,No,0.98224,1012,1012,0.97410,0.99038
2011,Lower Saxony,First Stage of Tertiary Education,No,0.96966,108,108,0.93715,1.00216
2011,Lower Saxony,Second Stage of Tertiary Education,No,0.97135,340,340,0.95359,0.98911
2011,Bremen,Upper Secondary Level,No,0.95867,59,59,0.90744,1.00990
2011,Bremen,Second Stage of Tertiary Education,No,0.96791,32,32,0.90588,1.02995
2011,North Rhine-Westphalia,Primary Level,No,0.99403,77,77,0.97670,1.01135
2011,North Rhine-Westphalia,Lower Secondary Level,No,0.93991,456,456,0.91807,0.96175
2011,North Rhine-Westphalia,Upper Secondary Level,Yes,0.02904,49,1997,0.02167,0.03641
2011,North Rhine-Westphalia,Upper Secondary Level,No,0.97096,1948,1997,0.96359,0.97833
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.99959,320,320,0.99736,1.00181
2011,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.98302,245,245,0.96681,0.99923
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.98227,824,824,0.97325,0.99128
2011,Hesse,Lower Secondary Level,No,0.93914,145,145,0.90009,0.97819
2011,Hesse,Upper Secondary Level,No,0.97226,602,602,0.95914,0.98539
2011,Hesse,First Stage of Tertiary Education,No,0.90083,81,81,0.83533,0.96633
2011,Hesse,Second Stage of Tertiary Education,No,0.99098,372,372,0.98136,1.00060
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.98577,196,196,0.96915,1.00240
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.97771,606,606,0.96595,0.98947
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.98459,182,182,0.96664,1.00253
2011,Baden-Wuerttemberg,Lower Secondary Level,No,0.95340,324,324,0.93041,0.97638
2011,Baden-Wuerttemberg,Upper Secondary Level,No,0.98008,1162,1162,0.97205,0.98812
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.99640,157,157,0.98700,1.00580
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.98605,174,174,0.96857,1.00353
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.98934,525,525,0.98054,0.99813
2011,Bavaria,Lower Secondary Level,No,0.96587,337,337,0.94646,0.98528
2011,Bavaria,Upper Secondary Level,Yes,0.02060,35,1691,0.01383,0.02738
2011,Bavaria,Upper Secondary Level,No,0.97940,1656,1691,0.97262,0.98617
2011,Bavaria,Post-secondary Non-tertiary Level,No,0.99025,162,162,0.97508,1.00543
2011,Bavaria,First Stage of Tertiary Education,No,0.98107,220,220,0.96302,0.99912
2011,Bavaria,Second Stage of Tertiary Education,No,0.98444,637,637,0.97482,0.99406
2011,Berlin,Lower Secondary Level,No,0.95967,49,49,0.90401,1.01532
2011,Berlin,Upper Secondary Level,No,0.97732,306,306,0.96062,0.99403
2011,Berlin,First Stage of Tertiary Education,No,0.97279,58,58,0.93055,1.01503
2011,Berlin,Second Stage of Tertiary Education,No,0.98074,295,295,0.96503,0.99645
2011,Brandenburg,Lower Secondary Level,No,0.95267,70,70,0.90257,1.00278
2011,Brandenburg,Upper Secondary Level,No,0.96438,426,426,0.94676,0.98200
2011,Brandenburg,First Stage of Tertiary Education,No,0.99166,63,63,0.96902,1.01430
2011,Brandenburg,Second Stage of Tertiary Education,No,0.98495,240,240,0.96951,1.00039
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.97075,253,253,0.94994,0.99155
2011,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.95577,47,47,0.89635,1.01519
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.97641,142,142,0.95135,1.00146
2011,Saxony,Lower Secondary Level,No,0.98555,71,71,0.95759,1.01351
2011,Saxony,Upper Secondary Level,No,0.97094,762,762,0.95900,0.98287
2011,Saxony,Second Stage of Tertiary Education,No,0.97862,344,344,0.96331,0.99393
2011,Saxony-Anhalt,Lower Secondary Level,No,0.99110,58,58,0.96672,1.01548
2011,Saxony-Anhalt,Upper Secondary Level,No,0.97617,449,449,0.96205,0.99029
2011,Saxony-Anhalt,First Stage of Tertiary Education,No,0.94014,69,69,0.88376,0.99653
2011,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.94976,214,214,0.92043,0.97910
2011,Thuringa,Lower Secondary Level,No,0.90757,36,36,0.81161,1.00352
2011,Thuringa,Upper Secondary Level,No,0.97067,525,525,0.95622,0.98511
2011,Thuringa,First Stage of Tertiary Education,No,0.99186,66,66,0.97002,1.01370
2011,Thuringa,Second Stage of Tertiary Education,No,0.98230,185,185,0.96324,1.00135
2013,Schleswig-Holstein,Lower Secondary Level,No,0.97966,58,58,0.94302,1.01631
2013,Schleswig-Holstein,Upper Secondary Level,No,0.98269,327,327,0.96853,0.99685
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.99871,41,41,0.98756,1.00985
2013,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.93949,93,93,0.89077,0.98821
2013,Hamburg,Upper Secondary Level,No,0.96138,123,123,0.92719,0.99557
2013,Lower Saxony,Lower Secondary Level,No,0.97042,202,202,0.94700,0.99384
2013,Lower Saxony,Upper Secondary Level,No,0.97988,912,912,0.97076,0.98900
2013,Lower Saxony,Post-secondary Non-tertiary Level,No,0.98915,92,92,0.96787,1.01044
2013,Lower Saxony,Second Stage of Tertiary Education,No,0.97140,356,356,0.95406,0.98874
2013,Bremen,Upper Secondary Level,No,0.96662,53,53,0.91780,1.01544
2013,North Rhine-Westphalia,Primary Level,No,0.93927,43,43,0.86704,1.01150
2013,North Rhine-Westphalia,Lower Secondary Level,No,0.96476,408,408,0.94685,0.98268
2013,North Rhine-Westphalia,Upper Secondary Level,Yes,0.02077,34,1724,0.01403,0.02750
2013,North Rhine-Westphalia,Upper Secondary Level,No,0.97923,1690,1724,0.97250,0.98597
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.99958,296,296,0.99726,1.00191
2013,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.97781,232,232,0.95882,0.99681
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.99136,835,835,0.98508,0.99764
2013,Hesse,Lower Secondary Level,No,0.93542,129,129,0.89285,0.97800
2013,Hesse,Upper Secondary Level,No,0.95573,550,550,0.93853,0.97294
2013,Hesse,Post-secondary Non-tertiary Level,No,0.98894,100,100,0.96833,1.00954
2013,Hesse,First Stage of Tertiary Education,No,0.93887,65,65,0.88018,0.99756
2013,Hesse,Second Stage of Tertiary Education,No,0.98782,357,357,0.97643,0.99922
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.96694,160,160,0.93914,0.99473
