year,pgisced97,sampreg,ple0016,proportion,n,lower_confidence,upper_confidence
2009,middle vocational,Westdeutschland,Nein,0.3634143634143634,21983,0.35705604821727305,0.36977267861145374
2009,higher education,Westdeutschland,Nein,0.15562215562215562,21983,0.1508301566146945,0.16041415462961672
2009,middle vocational,Ostdeutschland,Nein,0.13014763014763014,21983,0.12569974566890962,0.13459551462635067
2009,general elemantary,Westdeutschland,Nein,0.08263958263958264,21983,0.07899978995721253,0.08627937532195275
2009,higher education,Ostdeutschland,Nein,0.06604506604506605,21983,0.06276187812496474,0.06932825396516736
2009,higher vocational,Westdeutschland,Nein,0.05217005217005217,21983,0.04923045080600002,0.05510965353410432
2009,vocational + Abi,Westdeutschland,Nein,0.046620046620046623,21983,0.043833078819701804,0.04940701442039144
2009,higher vocational,Ostdeutschland,Nein,0.020313020313020312,21983,0.018448172004770908,0.022177868621269716
2009,general elemantary,Ostdeutschland,Nein,0.01431901431901432,21983,0.012748516482265947,0.015889512155762692
2009,in school,Westdeutschland,Nein,0.01431901431901432,21983,0.012748516482265947,0.015889512155762692
2009,-1,Westdeutschland,Nein,0.013542013542013542,21983,0.012014118541214104,0.01506990854281298
2009,vocational + Abi,Ostdeutschland,Nein,0.008325008325008326,21983,0.007123879442363138,0.009526137207653513
2009,inadequately,Westdeutschland,Nein,0.008047508047508048,21983,0.006866402423092994,0.009228613671923102
2009,middle vocational,Westdeutschland,Ja,0.006549006549006549,21983,0.005482720988809084,0.007615292109204014
2009,-1,Ostdeutschland,Nein,0.004662004662004662,21983,0.0037615035891691256,0.005562505734840198
2009,in school,Ostdeutschland,Nein,0.0030525030525030525,21983,0.0023232524635837934,0.0037817536414223116
2009,middle vocational,Ostdeutschland,Ja,0.0027195027195027195,21983,0.0020310628665314466,0.0034079425724739924
2009,general elemantary,Westdeutschland,Ja,0.001998001998001998,21983,0.0014076972779035806,0.0025883067181004154
2009,higher education,Westdeutschland,Ja,0.001332001332001332,21983,0.0008498587517402883,0.0018141439122623757
2009,higher vocational,Westdeutschland,Ja,0.00111000111000111,21983,0.0006698182474032459,0.0015501839725989741
2009,higher education,Ostdeutschland,Ja,0.0009435009435009435,21983,0.0005376385750006393,0.0013493633120012477
