year,pgisced97,regtyp,ple0016,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2009,in school,Urban regions,No,1.0,21983,1.0,1.0
2009,in school,Rural regions,No,1.0,21983,1.0,1.0
2009,inadequately,Urban regions,No,0.967479674796748,21983,0.9651348469863799,0.9698245026071162
2009,inadequately,Urban regions,Yes,0.032520325203252036,21983,0.030175497392883915,0.034865153013620157
2009,inadequately,Rural regions,No,0.9761904761904762,21983,0.9741751041494243,0.978205848231528
2009,inadequately,Rural regions,Yes,0.023809523809523808,21983,0.02179415176847199,0.025824895850575628
2009,general elementary,Urban regions,No,0.9763912310286678,21983,0.9743841671371606,0.9783982949201749
2009,general elementary,Urban regions,Yes,0.023608768971332208,21983,0.021601705079825062,0.025615832862839354
2009,general elementary,Rural regions,No,0.978405315614618,21983,0.9764837933380215,0.9803268378912144
2009,general elementary,Rural regions,Yes,0.02159468438538206,21983,0.019673162108785617,0.0235162066619785
2009,middle vocational,Urban regions,No,0.9817302525523912,21983,0.9799598380825968,0.9835006670221856
2009,middle vocational,Urban regions,Yes,0.018269747447608814,21983,0.01649933297781442,0.020040161917403206
2009,middle vocational,Rural regions,No,0.9813057233247052,21983,0.9795152449075596,0.9830962017418509
2009,middle vocational,Rural regions,Yes,0.018694276675294795,21983,0.01690379825814912,0.02048475509244047
2009,vocational + Abi,Urban regions,No,0.9932157394843962,21983,0.9921305998000348,0.9943008791687576
2009,vocational + Abi,Urban regions,Yes,0.0067842605156037995,21983,0.005699120831242405,0.007869400199965194
2009,vocational + Abi,Rural regions,No,0.9923076923076923,21983,0.991152739884863,0.9934626447305217
2009,vocational + Abi,Rural regions,Yes,0.007692307692307693,21983,0.006537355269478377,0.008847260115137008
2009,higher vocational,Urban regions,No,0.9776119402985075,21983,0.9756562320465866,0.9795676485504284
2009,higher vocational,Urban regions,Yes,0.022388059701492536,21983,0.020432351449571555,0.024343767953413517
2009,higher vocational,Rural regions,No,0.9848484848484849,21983,0.9832336603324549,0.9864633093645149
2009,higher vocational,Rural regions,Yes,0.015151515151515152,21983,0.01353669063548511,0.016766339667545194
2009,higher education,Urban regions,No,0.9911378943637008,21983,0.9898989605870925,0.9923768281403091
2009,higher education,Urban regions,Yes,0.008862105636299186,21983,0.007623171859690837,0.010101039412907534
2009,higher education,Rural regions,No,0.9868204283360791,21983,0.9853128416097273,0.9883280150624308
2009,higher education,Rural regions,Yes,0.013179571663920923,21983,0.011671984937569194,0.014687158390272652
2011,in school,Urban regions,No,1.0,41903,1.0,1.0
2011,in school,Rural regions,No,1.0,41903,1.0,1.0
2011,inadequately,Urban regions,No,0.9693251533742331,41903,0.9676741063068309,0.9709762004416352
2011,inadequately,Urban regions,Yes,0.03067484662576687,41903,0.029023799558364694,0.032325893693169044
2011,inadequately,Rural regions,No,0.9393939393939394,41903,0.9371093118009071,0.9416785669869718
2011,inadequately,Rural regions,Yes,0.06060606060606061,41903,0.05832143301302823,0.06289068819909299
2011,general elementary,Urban regions,No,0.9600570613409415,41903,0.9581820580137861,0.9619320646680969
2011,general elementary,Urban regions,Yes,0.039942938659058486,41903,0.03806793533190306,0.04181794198621391
2011,general elementary,Rural regions,No,0.9776315789473684,41903,0.9762156587128431,0.9790474991818937
2011,general elementary,Rural regions,Yes,0.02236842105263158,41903,0.02095250081810626,0.0237843412871569
2011,middle vocational,Urban regions,No,0.978703413717507,41903,0.9773210763071266,0.9800857511278874
2011,middle vocational,Urban regions,Yes,0.021296586282492952,41903,0.019914248872112517,0.022678923692873387
2011,middle vocational,Rural regions,No,0.9751401413599805,41903,0.9736493517492789,0.9766309309706821
2011,middle vocational,Rural regions,Yes,0.024859858640019498,41903,0.02336906902931793,0.026350648250721066
2011,vocational + Abi,Urban regions,No,0.9954285714285714,41903,0.9947826725462354,0.9960744703109075
2011,vocational + Abi,Urban regions,Yes,0.004571428571428572,41903,0.003925529689092569,0.005217327453764574
2011,vocational + Abi,Rural regions,No,0.9938650306748467,41903,0.9931173719326811,0.9946126894170122
2011,vocational + Abi,Rural regions,Yes,0.006134969325153374,41903,0.005387310582987795,0.006882628067318953
2011,higher vocational,Urban regions,No,0.9779326364692218,41903,0.9765260604537793,0.9793392124846643
2011,higher vocational,Urban regions,Yes,0.022067363530778164,41903,0.02066078751533568,0.023473939546220648
2011,higher vocational,Rural regions,No,0.9761092150170648,41903,0.9746470448148301,0.9775713852192995
2011,higher vocational,Rural regions,Yes,0.023890784982935155,41903,0.022428614780700407,0.025352955185169904
2011,higher education,Urban regions,No,0.9872868217054264,41903,0.9862141118966004,0.9883595315142524
2011,higher education,Urban regions,Yes,0.012713178294573644,41903,0.01164046848574767,0.013785888103399617
2011,higher education,Rural regions,No,0.9823917828319882,41903,0.9811324701805918,0.9836510954833847
2011,higher education,Rural regions,Yes,0.01760821716801174,41903,0.016348904516615293,0.018867529819408185
2013,in school,Urban regions,No,1.0,44486,1.0,1.0
2013,in school,Rural regions,No,1.0,44486,1.0,1.0
2013,inadequately,Urban regions,No,0.975609756097561,44486,0.9741762797497158,0.9770432324454061
2013,inadequately,Urban regions,Yes,0.024390243902439025,44486,0.02295676755459381,0.02582372025028424
2013,inadequately,Rural regions,No,0.9565217391304348,44486,0.9546266576086554,0.9584168206522142
2013,inadequately,Rural regions,Yes,0.043478260869565216,44486,0.04158317934778582,0.045373342391344614
2013,general elementary,Urban regions,No,0.97,44486,0.968414775093885,0.971585224906115
2013,general elementary,Urban regions,Yes,0.03,44486,0.028414775093885025,0.03158522490611497
2013,general elementary,Rural regions,No,0.9676425269645609,44486,0.9659981962653226,0.9692868576637992
2013,general elementary,Rural regions,Yes,0.032357473035439135,44486,0.0307131423362008,0.034001803734677476
2013,middle vocational,Urban regions,No,0.9765333333333334,44486,0.9751265939995128,0.9779400726671539
2013,middle vocational,Urban regions,Yes,0.023466666666666667,44486,0.022059927332846202,0.024873406000487132
2013,middle vocational,Rural regions,No,0.9722295688971172,44486,0.970702635422543,0.9737565023716914
2013,middle vocational,Rural regions,Yes,0.027770431102882836,44486,0.026243497628308562,0.02929736457745711
2013,vocational + Abi,Urban regions,No,0.9949302915082383,44486,0.994270309322167,0.9955902736943096
2013,vocational + Abi,Urban regions,Yes,0.005069708491761723,44486,0.004409726305690433,0.005729690677833014
2013,vocational + Abi,Rural regions,No,0.987012987012987,44486,0.9859608786721944,0.9880650953537796
2013,vocational + Abi,Rural regions,Yes,0.012987012987012988,44486,0.011934904646220346,0.01403912132780563
2013,higher vocational,Urban regions,No,0.9732142857142857,44486,0.9717139092385793,0.9747146621899921
2013,higher vocational,Urban regions,Yes,0.026785714285714284,44486,0.025285337810007896,0.028286090761420673
2013,higher vocational,Rural regions,No,0.9815157116451017,44486,0.9802640285464581,0.9827673947437452
2013,higher vocational,Rural regions,Yes,0.018484288354898338,44486,0.017232605256254765,0.01973597145354191
2013,higher education,Urban regions,No,0.9867130654856058,44486,0.9856490395124335,0.987777091458778
2013,higher education,Urban regions,Yes,0.013286934514394179,44486,0.012222908541221923,0.014350960487566435
2013,higher education,Rural regions,No,0.9800766283524904,44486,0.9787780868722966,0.9813751698326842
2013,higher education,Rural regions,Yes,0.01992337164750958,44486,0.018624830167315788,0.02122191312770337
2015,in school,Urban regions,No,1.0,38036,1.0,1.0
2015,in school,Rural regions,No,1.0,38036,1.0,1.0
2015,inadequately,Urban regions,No,0.9640287769784173,38036,0.9621573139446793,0.9659002400121552
2015,inadequately,Urban regions,Yes,0.03597122302158273,38036,0.03409975998784479,0.03784268605532067
2015,inadequately,Rural regions,No,0.9618320610687023,38036,0.9599064985175999,0.9637576236198048
2015,inadequately,Rural regions,Yes,0.03816793893129771,38036,0.036242376380195285,0.04009350148240014
2015,general elementary,Urban regions,No,0.9777015437392796,38036,0.9762176623047416,0.9791854251738177
2015,general elementary,Urban regions,Yes,0.022298456260720412,38036,0.020814574826182403,0.02378233769525842
2015,general elementary,Rural regions,No,0.9825897714907508,38036,0.981275312603488,0.9839042303780136
2015,general elementary,Rural regions,Yes,0.017410228509249184,38036,0.016095769621986406,0.018724687396511962
2015,middle vocational,Urban regions,No,0.9762007168458782,38036,0.9746688883255926,0.9777325453661637
2015,middle vocational,Urban regions,Yes,0.023799283154121866,38036,0.02226745463383628,0.02533111167440745
2015,middle vocational,Rural regions,No,0.9775256849315068,38036,0.9760360975893031,0.9790152722737105
2015,middle vocational,Rural regions,Yes,0.02247431506849315,38036,0.02098472772628941,0.023963902410696892
