year,hhtyp,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Single-person household,Urban regions,760,184.84123,178.50517,191.17730,127.00000,171.00000,219.00000,10.00000,357.00000,,,
1985,Single-person household,Rural regions,117,165.92765,151.36197,180.49333,116.44837,158.00000,210.58933,1.00000,351.80076,,,
1985,Couple without children,Urban regions,622,240.14357,232.37119,247.91595,176.00000,225.25746,286.00000,25.00000,451.00000,,,
1985,Couple without children,Rural regions,122,201.88020,186.82756,216.93284,143.00000,199.00000,250.53037,40.00000,411.82592,,,
1985,Single parent,Urban regions,171,242.52009,228.17918,256.86101,178.00000,230.00000,295.39907,38.00000,471.49769,,,
1985,Single parent,Rural regions,,,,,,,,,,,,
1985,Couple with children,Urban regions,1165,270.27943,263.23973,277.31912,188.55136,255.00000,324.00000,25.00000,527.17295,,,
1985,Couple with children,Rural regions,197,238.73418,225.38301,252.08535,178.00000,228.06499,306.00000,33.00000,498.00000,,,
1985,Multi-generational household,Urban regions,39,242.10856,216.68239,267.53473,204.00000,230.00000,275.61663,96.57505,383.04158,,,
1985,Multi-generational household,Rural regions,,,,,,,,,,,,
1985,Other Combinations,Urban regions,65,275.76413,246.57686,304.95140,163.66946,258.91516,367.11086,51.00000,613.00000,,,
1985,Other Combinations,Rural regions,,,,,,,,,,,,
1986,Single-person household,Urban regions,717,190.52843,183.98967,197.06719,132.00000,173.00000,230.00000,10.00000,377.00000,,,
1986,Single-person household,Rural regions,101,158.90687,145.33875,172.47498,103.62441,165.41255,204.00000,25.00000,334.00000,,,
1986,Couple without children,Urban regions,611,249.06863,240.75847,257.37879,178.00000,230.00000,296.00000,35.00000,473.00000,,,
1986,Couple without children,Rural regions,117,193.48549,178.34524,208.62575,130.96332,190.59022,244.31513,15.00000,414.34286,,,
1986,Single parent,Urban regions,157,261.50575,240.66453,282.34697,184.00000,240.00000,310.63805,25.00000,500.59512,,,
1986,Single parent,Rural regions,30,221.33473,190.08290,252.58656,153.45488,219.00000,265.00000,102.00000,383.00000,,,
1986,Couple with children,Urban regions,1065,275.17471,268.40898,281.94044,204.00000,255.00000,332.00000,51.00000,524.00000,,,
1986,Couple with children,Rural regions,180,230.83800,218.34204,243.33396,178.00000,214.00000,281.00000,51.00000,435.50000,,,
1986,Multi-generational household,Urban regions,44,226.93897,203.28626,250.59169,149.45015,214.00000,295.92111,81.00000,460.00000,,,
1986,Multi-generational household,Rural regions,,,,,,,,,,,,
1986,Other Combinations,Urban regions,60,303.65231,269.84227,337.46236,191.59036,289.58197,383.00000,55.00000,670.11446,,,
1986,Other Combinations,Rural regions,,,,,,,,,,,,
1987,Single-person household,Urban regions,713,195.70218,188.84951,202.55484,138.00000,178.00000,235.00000,10.00000,380.50000,,,
1987,Single-person household,Rural regions,100,168.40962,152.31030,184.50893,114.68477,155.41178,204.00000,25.00000,337.97284,,,
1987,Couple without children,Urban regions,582,253.22825,244.66674,261.78975,178.20735,238.00000,306.00000,20.00000,497.68898,,,
1987,Couple without children,Rural regions,114,201.38694,187.11100,215.66289,143.81206,204.00000,248.62093,63.00000,405.83424,,,
1987,Single parent,Urban regions,149,268.98160,245.08055,292.88266,184.00000,237.00000,322.51141,25.00000,530.27851,,,
1987,Single parent,Rural regions,34,227.46623,198.96673,255.96573,153.00000,214.00000,300.85758,92.00000,522.64396,,,
1987,Couple with children,Urban regions,1038,279.17771,272.14369,286.21173,204.00000,259.00000,332.00000,53.00000,524.00000,,,
1987,Couple with children,Rural regions,185,245.37542,230.47410,260.27675,178.00000,230.00000,293.52504,50.00000,466.81261,,,
1987,Multi-generational household,Urban regions,47,249.02038,221.63953,276.40122,185.50171,230.00000,295.29539,71.00000,459.98592,,,
1987,Multi-generational household,Rural regions,,,,,,,,,,,,
1987,Other Combinations,Urban regions,65,293.80357,264.75333,322.85381,204.00000,281.45590,357.00000,102.00000,586.50000,,,
1987,Other Combinations,Rural regions,,,,,,,,,,,,
1988,Single-person household,Urban regions,663,206.48843,198.57945,214.39741,143.00000,188.19756,246.39194,10.00000,401.47985,,,
1988,Single-person household,Rural regions,95,176.77507,158.88446,194.66568,127.00000,166.34683,204.00000,11.50000,319.50000,,,
1988,Couple without children,Urban regions,587,259.22878,250.89806,267.55949,189.00000,245.00000,311.00000,8.00000,494.00000,,,
1988,Couple without children,Rural regions,107,216.92089,200.81083,233.03095,153.00000,204.00000,259.80421,20.00000,420.01053,,,
1988,Single parent,Urban regions,143,270.98349,254.24609,287.72090,191.70039,255.00000,332.00000,51.00000,542.44941,,,
1988,Single parent,Rural regions,31,230.99267,200.47402,261.51132,180.19997,230.00000,306.00000,15.00000,383.00000,,,
1988,Couple with children,Urban regions,975,284.76892,277.49784,292.03999,206.76713,266.00000,332.00000,18.91782,519.84931,,,
1988,Couple with children,Rural regions,178,258.52056,241.51791,275.52321,178.00000,235.00000,306.00000,50.00000,498.00000,,,
1988,Multi-generational household,Urban regions,46,257.82698,234.10847,281.54550,217.48678,254.46491,284.70685,116.65666,385.53697,,,
1988,Multi-generational household,Rural regions,,,,,,,,,,,,
1988,Other Combinations,Urban regions,54,310.63082,276.59736,344.66428,204.00000,306.65567,379.17839,126.00000,641.94598,,,
1988,Other Combinations,Rural regions,,,,,,,,,,,,
1989,Single-person household,Urban regions,678,215.91083,208.05543,223.76622,153.00000,196.91067,255.00000,10.00000,408.00000,,,
1989,Single-person household,Rural regions,99,194.30404,177.18684,211.42125,143.00000,186.60931,229.22871,25.00000,358.57178,,,
1989,Couple without children,Urban regions,584,271.46230,262.45562,280.46899,194.00000,257.41887,332.00000,0.00000,539.00000,,,
1989,Couple without children,Rural regions,101,223.95236,208.86858,239.03614,158.15948,207.21430,278.45063,76.00000,419.00000,,,
1989,Single parent,Urban regions,129,274.87489,255.96412,293.78566,188.04538,277.09046,332.00000,51.00000,547.93193,,,
1989,Single parent,Rural regions,,,,,,,,,,,,
1989,Couple with children,Urban regions,934,298.30829,290.43469,306.18190,215.34413,281.00000,347.00000,17.86033,544.48380,,,
1989,Couple with children,Rural regions,172,250.86090,236.33613,265.38567,186.90766,230.00000,306.00000,40.00000,484.63851,,,
1989,Multi-generational household,Urban regions,49,254.16561,229.04730,279.28392,202.74943,256.30942,293.63757,71.00000,429.96976,,,
1989,Multi-generational household,Rural regions,,,,,,,,,,,,
1989,Other Combinations,Urban regions,47,271.01542,233.51707,308.51377,168.29024,267.25256,329.12911,35.00000,570.38741,,,
1989,Other Combinations,Rural regions,,,,,,,,,,,,
1990,Single-person household,Urban regions,748,203.45422,195.00925,211.89920,136.11977,199.00000,255.00000,3.00000,433.32034,,,
1990,Single-person household,Rural regions,249,114.93399,100.59086,129.27712,17.86944,101.23046,193.11332,4.00000,455.97913,,,
1990,Couple without children,Urban regions,716,237.91994,228.01203,247.82786,160.00000,235.00000,306.09580,0.00000,525.23949,,,
1990,Couple without children,Rural regions,294,120.13023,107.08403,133.17644,21.00000,49.18232,214.00000,1.00000,460.00000,,,
1990,Single parent,Urban regions,199,239.55547,217.35546,261.75549,131.53334,253.01591,330.09878,0.00000,627.94693,,,
1990,Single parent,Rural regions,66,185.77298,147.52752,224.01844,26.90353,181.87069,332.00000,10.00000,511.00000,,,
1990,Couple with children,Urban regions,1208,261.08226,252.27065,269.89387,178.00000,264.00000,345.00000,0.00000,595.50000,,,
1990,Couple with children,Rural regions,551,125.91644,114.96053,136.87235,24.00000,37.13021,226.60869,0.00000,530.52173,,,
1990,Multi-generational household,Urban regions,63,196.37698,158.74224,234.01172,38.18207,225.96363,256.84538,7.00000,584.84033,,,
1990,Multi-generational household,Rural regions,,,,,,,,,,,,
1990,Other Combinations,Urban regions,55,251.54043,208.09426,294.98659,153.00000,234.84288,331.33998,11.00000,598.84995,,,
1990,Other Combinations,Rural regions,,,,,,,,,,,,
1991,Single-person household,Urban regions,743,210.09003,201.40822,218.77183,145.00000,202.00000,260.86103,0.00000,434.65257,,,
