year,age_gr,quintil_oecd,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,1st Quintile,Very concerned,0.57746,425,790,0.54299,0.61193
1984,17-29 y.,1st Quintile,Somewhat concerned,0.33514,273,790,0.30220,0.36808
1984,17-29 y.,1st Quintile,Not concerned at all,0.06912,92,790,0.05142,0.08682
1984,17-29 y.,2nd Quintile,Very concerned,0.54522,361,665,0.50735,0.58310
1984,17-29 y.,2nd Quintile,Somewhat concerned,0.35460,227,665,0.31821,0.39099
1984,17-29 y.,2nd Quintile,Not concerned at all,0.08926,77,665,0.06757,0.11095
1984,17-29 y.,3rd Quintile,Very concerned,0.52494,342,658,0.48675,0.56313
1984,17-29 y.,3rd Quintile,Somewhat concerned,0.38048,244,658,0.34335,0.41760
1984,17-29 y.,3rd Quintile,Not concerned at all,0.09193,72,658,0.06984,0.11403
1984,17-29 y.,4th Quintile,Very concerned,0.50381,352,723,0.46734,0.54029
1984,17-29 y.,4th Quintile,Somewhat concerned,0.37740,286,723,0.34204,0.41276
1984,17-29 y.,4th Quintile,Not concerned at all,0.10883,85,723,0.08612,0.13155
1984,17-29 y.,5th Quintile,Very concerned,0.53978,295,549,0.49804,0.58151
1984,17-29 y.,5th Quintile,Somewhat concerned,0.34176,189,549,0.30205,0.38148
1984,17-29 y.,5th Quintile,Not concerned at all,0.10972,65,549,0.08355,0.13588
1984,30-45 y.,1st Quintile,Very concerned,0.48908,366,772,0.45379,0.52436
1984,30-45 y.,1st Quintile,Somewhat concerned,0.37913,293,772,0.34488,0.41338
1984,30-45 y.,1st Quintile,Not concerned at all,0.12212,113,772,0.09900,0.14523
1984,30-45 y.,2nd Quintile,Very concerned,0.55532,430,774,0.52029,0.59035
1984,30-45 y.,2nd Quintile,Somewhat concerned,0.36301,267,774,0.32911,0.39691
1984,30-45 y.,2nd Quintile,Not concerned at all,0.06632,77,774,0.04878,0.08386
1984,30-45 y.,3rd Quintile,Very concerned,0.53127,386,739,0.49527,0.56728
1984,30-45 y.,3rd Quintile,Somewhat concerned,0.36786,272,739,0.33307,0.40265
1984,30-45 y.,3rd Quintile,Not concerned at all,0.08947,81,739,0.06888,0.11006
1984,30-45 y.,4th Quintile,Very concerned,0.50577,381,788,0.47084,0.54070
1984,30-45 y.,4th Quintile,Somewhat concerned,0.38586,298,788,0.35185,0.41987
1984,30-45 y.,4th Quintile,Not concerned at all,0.10286,109,788,0.08164,0.12408
1984,30-45 y.,5th Quintile,Very concerned,0.49076,388,781,0.45568,0.52585
1984,30-45 y.,5th Quintile,Somewhat concerned,0.40556,314,781,0.37110,0.44002
1984,30-45 y.,5th Quintile,Not concerned at all,0.09732,79,781,0.07652,0.11812
1984,46-65 y.,1st Quintile,Very concerned,0.51869,275,539,0.47647,0.56091
1984,46-65 y.,1st Quintile,Somewhat concerned,0.37751,195,539,0.33655,0.41848
1984,46-65 y.,1st Quintile,Not concerned at all,0.09180,69,539,0.06740,0.11620
1984,46-65 y.,2nd Quintile,Very concerned,0.54461,343,651,0.50632,0.58289
1984,46-65 y.,2nd Quintile,Somewhat concerned,0.37336,247,651,0.33618,0.41055
1984,46-65 y.,2nd Quintile,Not concerned at all,0.07589,61,651,0.05553,0.09625
1984,46-65 y.,3rd Quintile,Very concerned,0.55073,376,702,0.51391,0.58756
1984,46-65 y.,3rd Quintile,Somewhat concerned,0.35801,256,702,0.32252,0.39350
1984,46-65 y.,3rd Quintile,Not concerned at all,0.08025,70,702,0.06013,0.10036
1984,46-65 y.,4th Quintile,Very concerned,0.53010,401,758,0.49455,0.56566
1984,46-65 y.,4th Quintile,Somewhat concerned,0.37154,279,758,0.33712,0.40596
1984,46-65 y.,4th Quintile,Not concerned at all,0.09149,78,758,0.07095,0.11203
1984,46-65 y.,5th Quintile,Very concerned,0.54787,467,866,0.51470,0.58104
1984,46-65 y.,5th Quintile,Somewhat concerned,0.36196,317,866,0.32994,0.39399
1984,46-65 y.,5th Quintile,Not concerned at all,0.08475,82,866,0.06619,0.10331
1984,66 and older,1st Quintile,Very concerned,0.50208,174,348,0.44947,0.55469
1984,66 and older,1st Quintile,Somewhat concerned,0.36515,127,348,0.31449,0.41581
1984,66 and older,1st Quintile,Not concerned at all,0.12658,47,348,0.09160,0.16157
1984,66 and older,2nd Quintile,Very concerned,0.54687,147,243,0.48415,0.60959
1984,66 and older,2nd Quintile,Somewhat concerned,0.35581,96,243,0.29549,0.41613
1984,66 and older,3rd Quintile,Very concerned,0.50605,122,210,0.43826,0.57383
1984,66 and older,3rd Quintile,Somewhat concerned,0.36528,88,210,0.30000,0.43056
