year,regtyp,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,Urban regions,Very concerned,0.41555,4226,8557,0.40510,0.42599
1985,Urban regions,Somewhat concerned,0.32753,3294,8557,0.31759,0.33748
1985,Urban regions,Not concerned at all,0.08965,1037,8557,0.08360,0.09571
1985,Rural regions,Very concerned,0.37729,1068,2334,0.35762,0.39696
1985,Rural regions,Somewhat concerned,0.35746,1024,2334,0.33801,0.37690
1985,Rural regions,Not concerned at all,0.08144,242,2334,0.07034,0.09254
1986,Urban regions,Very concerned,0.38463,3815,8256,0.37413,0.39512
1986,Urban regions,Somewhat concerned,0.35214,3402,8256,0.34184,0.36245
1986,Urban regions,Not concerned at all,0.09831,1039,8256,0.09188,0.10473
1986,Rural regions,Very concerned,0.35192,960,2230,0.33209,0.37174
1986,Rural regions,Somewhat concerned,0.35348,958,2230,0.33363,0.37333
1986,Rural regions,Not concerned at all,0.10875,312,2230,0.09582,0.12167
1987,Urban regions,Very concerned,0.39096,3646,8139,0.38035,0.40156
1987,Urban regions,Somewhat concerned,0.34584,3486,8139,0.33550,0.35617
1987,Urban regions,Not concerned at all,0.09392,1007,8139,0.08758,0.10026
1987,Rural regions,Very concerned,0.35168,939,2199,0.33172,0.37165
1987,Rural regions,Somewhat concerned,0.36624,989,2199,0.34610,0.38638
1987,Rural regions,Not concerned at all,0.09068,271,2199,0.07867,0.10268
1988,Urban regions,Very concerned,0.34110,3125,7813,0.33059,0.35161
1988,Urban regions,Somewhat concerned,0.38675,3688,7813,0.37595,0.39755
1988,Urban regions,Not concerned at all,0.10430,1000,7813,0.09752,0.11108
1988,Rural regions,Very concerned,0.32250,854,2063,0.30233,0.34268
1988,Rural regions,Somewhat concerned,0.38095,940,2063,0.35999,0.40192
1988,Rural regions,Not concerned at all,0.10520,269,2063,0.09195,0.11844
1989,Urban regions,Very concerned,0.28689,2615,7604,0.27672,0.29706
1989,Urban regions,Somewhat concerned,0.39509,3592,7604,0.38411,0.40608
1989,Urban regions,Not concerned at all,0.15149,1397,7604,0.14343,0.15955
1989,Rural regions,Very concerned,0.26003,656,1948,0.24054,0.27951
1989,Rural regions,Somewhat concerned,0.39320,934,1948,0.37150,0.41490
1989,Rural regions,Not concerned at all,0.15319,358,1948,0.13719,0.16919
1990,Urban regions,Very concerned,0.22384,2573,8875,0.21516,0.23251
1990,Urban regions,Somewhat concerned,0.38876,4140,8875,0.37861,0.39890
1990,Urban regions,Not concerned at all,0.20986,2162,8875,0.20138,0.21833
1990,Rural regions,Very concerned,0.25973,1700,4811,0.24734,0.27212
1990,Rural regions,Somewhat concerned,0.35826,2104,4811,0.34470,0.37181
1990,Rural regions,Not concerned at all,0.18361,1007,4811,0.17267,0.19455
1991,Urban regions,Very concerned,0.35799,3753,8694,0.34791,0.36807
1991,Urban regions,Somewhat concerned,0.37124,3922,8694,0.36108,0.38140
1991,Urban regions,Not concerned at all,0.09196,1019,8694,0.08589,0.09804
1991,Rural regions,Very concerned,0.35125,2050,4700,0.33761,0.36490
1991,Rural regions,Somewhat concerned,0.37276,2156,4700,0.35893,0.38658
1991,Rural regions,Not concerned at all,0.08541,494,4700,0.07742,0.09340
1992,Urban regions,Very concerned,0.34124,3727,8594,0.33122,0.35127
1992,Urban regions,Somewhat concerned,0.37655,3795,8594,0.36631,0.38680
1992,Urban regions,Not concerned at all,0.10453,1072,8594,0.09806,0.11100
1992,Rural regions,Very concerned,0.34061,1994,4511,0.32678,0.35444
1992,Rural regions,Somewhat concerned,0.37970,2052,4511,0.36553,0.39386
1992,Rural regions,Not concerned at all,0.08985,465,4511,0.08150,0.09820
1993,Urban regions,Very concerned,0.38190,4146,8530,0.37159,0.39222
1993,Urban regions,Somewhat concerned,0.36077,3637,8530,0.35057,0.37096
1993,Urban regions,Not concerned at all,0.07726,747,8530,0.07159,0.08292
1993,Rural regions,Very concerned,0.38469,2169,4485,0.37045,0.39893
1993,Rural regions,Somewhat concerned,0.35479,1936,4485,0.34078,0.36879
1993,Rural regions,Not concerned at all,0.07211,380,4485,0.06453,0.07968
1994,Urban regions,Very concerned,0.36841,3865,8412,0.35810,0.37872
1994,Urban regions,Somewhat concerned,0.37410,3767,8412,0.36376,0.38444
1994,Urban regions,Not concerned at all,0.07952,780,8412,0.07374,0.08531
1994,Rural regions,Very concerned,0.38139,2121,4391,0.36702,0.39576
1994,Rural regions,Somewhat concerned,0.35387,1888,4391,0.33973,0.36802
1994,Rural regions,Not concerned at all,0.07290,382,4391,0.06521,0.08059
